N	2gram	Bakhtin_Pr_3	Tvorches
296	верит что	1	1
297	достоевского имеет	1	1
298	от этой	2	1
299	чтобы не	1	1
300	и фактически	1	1
301	достоевского у	1	1
302	но тем	1	1
303	нам кажется	1	1
304	вот его	1	1
305	вопрос но	1	1
306	и до	1	1
307	места в	1	1
308	теперь перед	1	1
309	был и	1	1
310	на род	1	1
311	и этот	2	1
312	также и	1	1
313	мы уже	6	1
314	достоевский достигает	1	1
315	сильное впечатление	1	1
316	достоевского очень	3	1
317	этот народ	1	1
318	что если	1	1
319	и тут	2	1
320	что никто	1	1
321	которую ведет	1	1
322	он как	4	1
323	достоевского мы	1	1
324	в сущности	11	1
325	время как	1	1
326	говорить о	3	1
327	событий и	1	1
328	но даже	1	1
329	то это	1	1
330	не совсем	1	1
331	не способен	1	1
332	род человеческий	1	1
333	проявляется в	1	1
334	уже все	2	1
335	и самого	1	1
336	вопрос об	1	1
337	двойника не	1	1
338	еще не	4	1
339	идет за	1	1
340	он был	1	1
341	между собой	1	1
342	художественные эффекты	1	1
343	нам представляется	1	1
344	столь же	2	1
345	не успел	1	1
346	бы то	4	1
347	во всех	2	1
348	проза русского	1	1
349	тем как	1	1
350	в двойнике	8	1
351	его самоутверждение	1	1
352	и разбиваю	1	1
353	совсем не	3	1
354	и недвусмысленно	1	1
355	в голове	1	1
356	друг на	2	1
357	его сознания	1	1
358	к слову	2	1
359	его построения	1	1
360	него все	1	1
361	по отношению	5	1
362	а и	1	1
363	него с	1	1
364	таков его	1	1
365	ни слова	1	1
366	показалось что	1	1
367	и жили	1	1
368	голодный проповедывать	1	1
369	с этим	2	1
370	из уст	1	1
371	найти в	1	1
372	более и	1	1
373	что по	1	1
374	его к	3	1
375	и к	12	1
376	он на	1	1
377	них он	2	1
378	в этот	2	1
379	за собой	3	1
380	к чему	2	1
381	бы и	4	1
382	нее он	1	1
383	что это	5	1
384	всего романа	2	1
385	он в	4	1
386	все эти	4	1
387	романа это	1	1
388	ретроградов под	1	1
389	еще далеко	2	1
390	так в	2	1
391	им в	1	1
392	особое место	1	1
393	чем его	1	1
394	говорят о	1	1
395	тому же	2	1
396	исповедь ставрогина	3	1
397	героя к	2	1
398	человек не	1	1
399	вследствие этого	2	1
400	и если	2	1
401	больше всего	1	1
402	в статье	1	1
403	да и	4	1
404	т д	2	1
405	а просто	2	1
406	всех этих	2	1
407	как средство	1	1
408	идеи и	1	1
409	к одному	3	1
410	этого вопроса	1	1
411	собой не	1	1
412	что еще	1	1
413	и вот	5	1
414	подполья с	1	1
415	удалось в	1	1
416	на этом	4	1
417	его можно	1	1
418	так быстро	1	1
419	заключает в	1	1
420	достоевского как	1	1
421	в нее	1	1
422	введение в	1	1
423	а вместе	1	1
424	встречаются и	1	1
425	то ни	4	1
426	же не	2	1
427	достоевским как	1	1
428	значение в	1	1
429	же касается	1	1
430	часть записок	1	1
431	на все	1	1
432	в несколько	1	1
433	само сюжетное	1	1
434	его в	4	1
435	это было	3	1
436	новые идеи	1	1
437	было бы	2	1
438	то все	2	1
439	героя от	1	1
440	роль в	1	1
441	характерный для	1	1
442	лишь на	2	1
443	приходит в	1	1
444	ни в	4	1
445	к герою	7	1
446	не люблю	1	1
447	но затем	2	1
448	в них	2	1
449	все равно	4	1
450	с этой	2	1
451	с тем	5	1
452	всю жизнь	2	1
453	на друга	2	1
454	ибо он	2	1
455	эту тему	1	1
456	он и	5	1
457	нигде не	1	1
458	меня но	1	1
459	и было	1	1
460	элемента в	1	1
461	их на	1	1
462	одного и	1	1
463	достоевского нет	3	1
464	я как	2	1
465	жизнь это	1	1
466	что такое	2	1
467	рассказа о	1	1
468	и ее	2	1
469	все как	1	1
470	образец такого	1	1
471	же это	1	1
472	на месте	1	1
473	человеком и	1	1
474	эпизоде с	1	1
475	деле рассказ	1	1
476	еще с	1	1
477	для друга	1	1
478	от себя	6	1
479	босой и	1	1
480	знал и	1	1
481	этого монолога	1	1
482	на первой	1	1
483	сам же	1	1
484	но эта	1	1
485	художественного мира	1	1
486	развивается и	1	1
487	верно отражает	1	1
488	в прямом	1	1
489	не поймет	1	1
490	и более	1	1
491	ставрогина в	1	1
492	том же	1	1
493	представляется ему	1	1
494	что этот	1	1
495	на всю	2	1
496	по себе	3	1
497	имел в	1	1
498	тому что	2	1
499	народом в	1	1
500	с раскольниковым	1	1
501	в отношении	9	1
502	нового материала	1	1
503	однако уже	1	1
504	что с	3	1
505	все определения	1	1
506	меня не	4	1
507	считает что	1	1
508	от чужого	3	1
509	что их	1	1
510	а ты	1	1
511	у кого	1	1
512	на него	7	1
513	в процессе	1	1
514	в плане	6	1
515	поступков и	1	1
516	в вечность	1	1
517	все без	2	1
518	для всего	1	1
519	он с	4	1
520	это мы	1	1
521	не выдержал	1	1
522	раннем творчестве	1	1
523	слово и	1	1
524	время стоит	1	1
525	слова об	1	1
526	на себя	1	1
527	это из	1	1
528	того в	1	1
529	в виноградов	1	1
530	как она	2	1
531	он хочет	4	1
532	уже говорили	3	1
533	четыре дня	1	1
534	же он	2	1
535	со своим	1	1
536	то чтоб	2	1
537	в роман	2	1
538	до того	1	1
539	входят в	2	1
540	только с	3	1
541	и делает	2	1
542	достоевского есть	1	1
543	человеком а	1	1
544	ли это	2	1
545	подполья не	3	1
546	среди них	1	1
547	не одно	1	1
548	бесах в	1	1
549	к себе	17	1
550	не могут	1	1
551	но все	5	1
552	строится как	3	1
553	как вчера	1	1
554	в других	1	1
555	иду босой	1	1
556	что оно	2	1
557	бы он	4	1
558	что на	1	1
559	о стиле	1	1
560	мысли о	2	1
561	же его	1	1
562	оно не	1	1
563	она не	1	1
564	его художественной	1	1
565	я может	1	1
566	и целуют	1	1
567	и это	4	1
568	в раннем	2	1
569	эта мысль	1	1
570	и о	1	1
571	в конце	5	1
572	он вовсе	1	1
573	свою очередь	1	1
574	внимание на	1	1
575	меня в	2	1
576	но при	1	1
577	братьев карамазовых	2	1
578	всего этого	2	1
579	в ее	3	1
580	другой стороны	3	1
581	мышкин и	1	1
582	только не	1	1
583	перед самим	1	1
584	и говорит	2	1
585	и видимо	1	1
586	говорили что	3	1
587	он пришел	1	1
588	друг для	1	1
589	что у	6	1
590	особенно к	1	1
591	слово о	7	1
592	что может	1	1
593	это вовсе	1	1
594	особенно в	2	1
595	чужого сознания	3	1
596	все плачут	1	1
597	но у	1	1
598	жизнь и	2	1
599	сам не	3	1
600	не лучше	1	1
601	которая в	1	1
602	с иваном	3	1
603	в глубине	1	1
604	здесь достоевский	2	1
605	мне тогда	1	1
606	каждый раз	1	1
607	глубине души	1	1
608	от двойника	1	1
609	и должно	2	1
610	это я	5	1
611	обращается к	2	1
612	прямо и	2	1
613	никак не	1	1
614	и что	5	1
615	что каждый	1	1
616	раскольникова уже	1	1
617	или на	1	1
618	романа мы	1	1
619	все его	2	1
620	раскольникова и	1	1
621	самому себе	1	1
622	кажется что	2	1
623	знает что	3	1
624	ивана с	3	1
625	связь между	1	1
626	к нему	14	1
627	ее внутренним	1	1
628	путь к	1	1
629	она это	1	1
630	между тем	3	1
631	смотрел с	1	1
632	нуждается в	3	1
633	человека из	13	1
634	я тогда	3	1
635	подполья и	1	1
636	резко отличается	1	1
637	нем и	1	1
638	неожиданно для	1	1
639	все время	5	1
640	и голодный	1	1
641	такой человек	1	1
642	знаю это	1	1
643	так строится	1	1
644	со второй	1	1
645	тех кого	1	1
646	но тот	1	1
647	я иду	1	1
648	как он	3	1
649	с ними	6	1
650	и резкое	1	1
651	будь то	1	1
652	пришел к	1	1
653	в согласии	1	1
654	два года	1	1
655	и действительно	1	1
656	диалоге ставрогина	1	1
657	это очень	1	1
658	для раскольникова	2	1
659	всех его	1	1
660	делает его	1	1
661	с одной	1	1
662	всегда с	1	1
663	вся эта	1	1
664	в эти	2	1
665	под аустерлицем	1	1
666	человека к	1	1
667	знал что	2	1
668	себя в	1	1
669	сколько в	1	1
670	для всех	1	1
671	мышкина и	3	1
672	не все	1	1
673	и место	1	1
674	но с	2	1
675	виноградов в	1	1
676	слова не	2	1
677	и обратно	1	1
678	в душе	2	1
679	это такая	1	1
680	его и	3	1
681	глаза и	2	1
682	мы знаем	2	1
683	проповедь о	1	1
684	ведь это	1	1
685	достоевского его	1	1
686	в одном	5	1
687	и со	2	1
688	в диалоге	5	1
689	так начинается	1	1
690	далек от	1	1
691	но что	1	1
692	его внутренний	3	1
693	отметить что	1	1
694	тем что	4	1
695	достоевского является	1	1
696	лишь один	1	1
697	даже и	4	1
698	не было	2	1
699	исповедь ипполита	2	1
700	же деле	1	1
701	в исповеди	5	1
702	никого не	1	1
703	без всякой	1	1
704	с другим	11	1
705	до сих	1	1
706	прикован к	1	1
707	мне не	2	1
708	я только	1	1
709	тогда за	1	1
710	к которому	2	1
711	очень любят	1	1
712	для этого	3	1
713	чем он	1	1
714	мне показалось	1	1
715	проповедывать новые	1	1
716	наконец в	3	1
717	было и	2	1
718	а с	3	1
719	в стремлении	1	1
720	себя и	8	1
721	точно не	1	1
722	у других	1	1
723	и их	1	1
724	самом же	1	1
725	каждый человек	1	1
726	связи с	1	1
727	он только	3	1
728	на этот	1	1
729	а наоборот	1	1
730	не верит	1	1
731	есть лишь	1	1
732	жизнь в	1	1
733	с гоголем	1	1
734	а так	2	1
735	о чем	2	1
736	когда она	2	1
737	разбиваю ретроградов	1	1
738	идет в	1	1
739	него не	1	1
740	этот принцип	1	1
741	в последующем	3	1
742	с ума	1	1
743	именно поэтому	1	1
744	него в	1	1
745	я тебе	1	1
746	всех людей	1	1
747	появляется новый	1	1
748	по своему	3	1
749	установкой на	3	1
750	в изображении	1	1
751	это произведение	1	1
752	ненависть к	3	1
753	нашу задачу	1	1
754	есть только	3	1
755	ты сам	3	1
756	что же	8	1
757	очень важно	2	1
758	самого себя	2	1
759	два месяца	1	1
760	даже с	1	1
761	сравнительно с	1	1
762	согласен с	1	1
763	плачут и	1	1
764	других романах	1	1
765	материал для	1	1
766	слова и	10	1
767	сейчас же	1	1
768	знать все	1	1
769	художественное произведение	1	1
770	что герои	1	1
771	любят и	1	1
772	сих пор	1	1
773	слиться с	1	1
774	только для	1	1
775	отличается от	2	1
776	является как	1	1
777	как раз	4	1
778	в полном	1	1
779	пока еще	2	1
780	и сам	5	1
781	и часто	1	1
782	в самые	1	1
783	но на	4	1
784	быстро что	1	1
785	еще раз	1	1
786	человек и	2	1
787	во время	2	1
788	от него	6	1
789	общественный строй	1	1
790	себе что	1	1
791	за три	1	1
792	у которого	1	1
793	конце концов	3	1
794	мы должны	5	1
795	было тогда	1	1
796	человека она	1	1
797	человек из	7	1
798	все они	1	1
799	теперь же	2	1
800	я в	4	1
801	ни было	4	1
802	замысел достоевского	1	1
803	хотя в	1	1
804	давно уже	1	1
805	отношении к	7	1
806	и вдруг	4	1
807	может и	1	1
808	и свое	1	1
809	и внутренне	2	1
810	от всех	1	1
811	к его	1	1
812	но этот	2	1
813	стиля но	1	1
814	него и	2	1
815	отношению к	6	1
816	ко всему	1	1
817	т е	12	1
818	бы его	4	1
819	и жизнь	1	1
820	этот момент	1	1
821	героя в	5	1
822	ставрогина и	2	1
823	достоевского никогда	1	1
824	о нем	2	1
825	а может	2	1
826	а я	10	1
827	в личном	1	1
828	с самим	14	1
