N	2gram	Bakhtin_Fr_6	Dialekti
185	его не	1	2
186	например в	6	2
187	не во	1	2
188	что уже	1	2
189	так чтобы	1	2
190	то это	1	2
191	зависимости от	1	2
192	в ней	4	2
193	и говорить	1	2
194	по линии	1	2
195	в широком	1	2
196	во всех	17	2
197	что предмет	1	2
198	различия между	1	2
199	в голове	3	2
200	к сожалению	1	2
201	и я	1	2
202	в истории	2	2
203	как в	4	2
204	не самый	1	2
205	и нет	1	2
206	перед нами	3	2
207	что по	1	2
208	более или	1	2
209	но в	8	2
210	в противоположность	1	2
211	тут нет	1	2
212	в которой	1	2
213	все эти	11	2
214	раз в	2	2
215	бы только	1	2
216	на его	2	2
217	в узком	1	2
218	не как	1	2
219	широком смысле	1	2
220	на этом	2	2
221	но все	1	2
222	в каждом	1	2
223	на все	3	2
224	в жизни	1	2
225	с тем	1	2
226	несмотря на	1	2
227	или менее	1	2
228	во время	9	2
229	в их	1	2
230	далее в	1	2
231	в зависимости	1	2
232	действительно есть	1	2
233	их в	2	2
234	же самого	1	2
235	такие образы	1	2
236	не раз	1	2
237	что с	1	2
238	того как	1	2
239	в сущности	8	2
240	на него	1	2
241	это мы	1	2
242	или иная	1	2
243	это уже	2	2
244	в области	2	2
245	от их	1	2
246	во все	1	2
247	когда они	3	2
248	времени но	1	2
249	в конце	2	2
250	та или	1	2
251	данном случае	2	2
252	нами выше	1	2
253	том как	1	2
254	со всем	1	2
255	понятно что	2	2
256	или на	1	2
257	времени в	1	2
258	между тем	2	2
259	нем и	1	2
260	в сферу	1	2
261	что здесь	1	2
262	и образы	2	2
263	мы видим	6	2
264	с ними	1	2
265	с одной	4	2
266	себя в	2	2
267	есть в	3	2
268	если мы	2	2
269	и они	1	2
270	или в	6	2
271	оно всегда	1	2
272	а потому	1	2
273	тем что	5	2
274	момент в	1	2
275	будем говорить	2	2
276	до сих	3	2
277	именно в	4	2
278	и прежде	2	2
279	в некоторых	1	2
280	был в	2	2
281	не на	2	2
282	ни о	1	2
283	что мы	2	2
284	в частности	2	2
285	вместе с	6	2
286	так же	5	2
287	в разной	1	2
288	в изображении	1	2
289	что же	1	2
290	противоположность этому	1	2
291	сих пор	3	2
292	и часто	2	2
293	в результате	4	2
294	тела а	1	2
295	это все	2	2
296	в системе	1	2
297	и прочих	1	2
298	на сцену	2	2
299	и жизнь	1	2
300	в искусстве	3	2
301	этом совершенно	1	1
302	несколько десятков	1	1
303	от этой	1	1
304	жизнь человека	1	1
305	потом и	1	1
306	для выяснения	1	1
307	того же	4	1
308	не остается	3	1
309	выражения в	1	1
310	всей и	1	1
311	тех же	2	1
312	между двумя	1	1
313	трупов в	1	1
314	и до	7	1
315	уже указывали	1	1
316	ведь и	2	1
317	оно было	1	1
318	проявления его	1	1
319	их и	1	1
320	всего того	1	1
321	для своего	1	1
322	слов об	1	1
323	тела тело	1	1
324	нам в	1	1
325	стоит вам	1	1
326	на тему	1	1
327	ему в	1	1
328	и он	5	1
329	из ее	1	1
330	всех сторон	1	1
331	чем больше	1	1
332	литературы и	2	1
333	он был	4	1
334	на них	1	1
335	всегда можно	1	1
336	он сам	3	1
337	сам а	1	1
338	в различных	1	1
339	природы и	2	1
340	это простая	1	1
341	сказать и	1	1
342	них всегда	1	1
343	и места	1	1
344	мы будем	3	1
345	со всеми	2	1
346	свою жизнь	1	1
347	в новом	2	1
348	в наиболее	2	1
349	нет и	1	1
350	мере причастны	1	1
351	что именно	2	1
352	чем мы	1	1
353	стороны и	2	1
354	она как	1	1
355	мы также	1	1
356	что касается	1	1
357	сходство между	1	1
358	весь мир	3	1
359	вполне понятно	2	1
360	и отчасти	2	1
361	то в	1	1
362	где все	2	1
363	духа в	2	1
364	об этих	1	1
365	в целом	1	1
366	он в	2	1
367	из этих	2	1
368	над землею	1	1
369	чувств и	1	1
370	во многих	1	1
371	если он	1	1
372	направлено на	1	1
373	не могла	1	1
374	же но	1	1
375	так сказать	2	1
376	образ и	1	1
377	связанные с	1	1
378	по самому	1	1
379	и эти	1	1
380	его тела	1	1
381	никакому сомнению	1	1
382	дает нам	2	1
383	человеческого тела	5	1
384	сердце и	1	1
385	вы в	1	1
386	того можно	1	1
387	на земле	1	1
388	узком и	1	1
389	можно даже	1	1
390	вот отчего	1	1
391	из него	1	1
392	но самое	1	1
393	именно это	1	1
394	в основу	1	1
395	я бы	1	1
396	жить в	1	1
397	отдельных органов	1	1
398	что все	2	1
399	тело на	1	1
400	есть все	1	1
401	значение в	2	1
402	сферу в	1	1
403	или даже	1	1
404	общества в	1	1
405	со всех	1	1
406	домашнего обихода	1	1
407	нечего и	1	1
408	форму и	1	1
409	и тем	1	1
410	он все	1	1
411	тела в	13	1
412	но уже	2	1
413	в них	7	1
414	смеется как	1	1
415	далеко не	1	1
416	но лишь	1	1
417	со своими	1	1
418	совершенно особый	1	1
419	чем в	1	1
420	на лбу	2	1
421	одного и	2	1
422	сосредоточиться на	1	1
423	на первый	3	1
424	в эту	2	1
425	видим выражение	1	1
426	но до	1	1
427	но если	2	1
428	и сейчас	2	1
429	с вещами	1	1
430	сознания но	1	1
431	в котором	4	1
432	просто в	1	1
433	телом и	12	1
434	красок и	1	1
435	от его	1	1
436	и другого	1	1
437	своему существу	1	1
438	но эта	2	1
439	не будем	2	1
440	веселой и	1	1
441	времени не	1	1
442	теми же	1	1
443	уже сказали	3	1
444	ним в	1	1
445	вообще на	1	1
446	и очень	2	1
447	целиком и	1	1
448	вернемся к	1	1
449	это чувство	1	1
450	на луну	1	1
451	в обоих	1	1
452	как о	2	1
453	и прочие	1	1
454	в основе	4	1
455	составные элементы	1	1
456	значение этого	1	1
457	он с	1	1
458	одна из	1	1
459	на землю	1	1
460	можно видеть	1	1
461	с живым	1	1
462	предполагать что	2	1
463	этом отношении	3	1
464	вам только	1	1
465	ему не	1	1
466	не знали	1	1
467	формы или	1	1
468	воспринимаются как	1	1
469	все то	5	1
470	начиная с	2	1
471	в древнейших	2	1
472	и другим	1	1
473	как человек	1	1
474	они и	3	1
475	быть конечно	1	1
476	о них	1	1
477	должен быть	2	1
478	опираясь на	1	1
479	оно может	1	1
480	не забудем	1	1
481	и о	1	1
482	более не	1	1
483	и образ	4	1
484	не существует	1	1
485	всем этим	1	1
486	здесь не	1	1
487	лица не	1	1
488	в позднем	1	1
489	и всякой	2	1
490	в дальнейшем	2	1
491	половые органы	5	1
492	по способу	1	1
493	дано в	1	1
494	его самого	1	1
495	котором мы	3	1
496	в образе	6	1
497	в глаза	1	1
498	на нее	1	1
499	за то	1	1
500	те же	3	1
501	одного из	1	1
502	раз он	1	1
503	здесь нет	1	1
504	мог бы	1	1
505	к его	1	1
506	лик и	1	1
507	еще в	5	1
508	и на	9	1
509	образом в	2	1
510	ярче всего	1	1
511	по-видимому и	1	1
512	и здесь	1	1
513	искусства и	1	1
514	не был	2	1
515	что самая	2	1
516	это действительно	1	1
517	и поэтому	1	1
518	и оформление	1	1
519	внимание на	2	1
520	своего тела	4	1
521	на что	1	1
522	оно ни	1	1
523	по их	1	1
524	нас в	1	1
525	это была	1	1
526	и во	2	1
527	нет у	1	1
528	в которую	1	1
529	однако что	1	1
530	нем не	1	1
531	от них	1	1
532	она осталась	1	1
533	глаз по	1	1
534	судить о	1	1
535	живой человек	1	1
536	как его	2	1
537	никаких сомнений	1	1
538	любил и	1	1
539	вовсе нет	2	1
540	путь и	1	1
541	говорит в	1	1
542	мифических представлений	1	1
543	в литературе	5	1
544	эти последние	1	1
545	наконец и	2	1
546	большей или	4	1
547	разной степени	1	1
548	но с	2	1
549	время в	1	1
550	и одновременно	1	1
551	тот же	4	1
552	больше того	1	1
553	не имеет	1	1
554	во всем	5	1
555	уже говорили	11	1
556	ему и	1	1
557	на вечность	1	1
558	поэтому и	3	1
559	всех его	4	1
560	их не	1	1
561	в теле	2	1
562	времени как	1	1
563	именно на	4	1
564	в эти	2	1
565	где они	2	1
566	человека с	2	1
567	как тело	1	1
568	к земле	1	1
569	только чисто	1	1
570	является не	1	1
571	что половые	1	1
572	превращаются в	1	1
573	остаются в	1	1
574	забудем что	1	1
575	тогда он	1	1
576	весь комплекс	1	1
577	и исторического	1	1
578	в пространстве	1	1
579	все проявления	1	1
580	у нее	1	1
581	к ним	1	1
582	мы можем	1	1
583	тела как	4	1
584	у него	7	1
585	всеми его	2	1
586	и всякий	1	1
587	ее на	1	1
588	в других	1	1
589	такие которые	1	1
590	можно прямо	2	1
591	здесь только	3	1
592	в особенности	7	1
593	же деле	1	1
594	тело то	2	1
595	или иной	1	1
596	как у	3	1
597	здесь в	9	1
598	к которому	1	1
599	или меньшей	3	1
600	еще и	1	1
601	мы остаемся	1	1
602	было и	2	1
603	мы еще	2	1
604	тело все	1	1
605	и др	10	1
606	себя и	1	1
607	обоих случаях	1	1
608	люди как	1	1
609	на ней	1	1
610	говорит о	1	1
611	определенная и	1	1
612	связано с	3	1
613	превращается в	2	1
614	самом же	1	1
615	чтобы убедиться	1	1
616	одной стороны	4	1
617	я вот	1	1
618	ничем не	1	1
619	где эти	1	1
620	только момент	1	1
621	на высоком	1	1
622	его как	1	1
623	и гибели	1	1
624	в руках	1	1
625	огонь а	1	1
626	не он	1	1
627	там где	5	1
628	специфическом смысле	1	1
629	только его	2	1
630	и выражения	1	1
631	всех людей	1	1
632	над ним	1	1
633	конечно всегда	1	1
634	что за	1	1
635	литературе как	1	1
636	происходит в	1	1
637	воды и	1	1
638	видим как	1	1
639	по существу	1	1
640	сходство и	1	1
641	действительно не	1	1
642	перейти за	1	1
643	во всю	1	1
644	с этой	3	1
645	слова и	1	1
646	несколько слов	2	1
647	однако они	2	1
648	только для	1	1
649	остается и	1	1
650	тогда силою	1	1
651	вопрос в	1	1
652	тем и	1	1
653	и смерти	3	1
654	ногами и	2	1
655	непрерывно движется	1	1
656	в его	7	1
657	мира и	2	1
658	а к	1	1
659	себя самого	1	1
660	солнца и	2	1
661	из себя	1	1
662	тем более	2	1
663	конце концов	1	1
664	мы не	2	1
665	находим в	1	1
666	все они	2	1
667	по самой	1	1
668	развертывается во	1	1
669	выражение это	1	1
670	не знает	1	1
671	состоит из	2	1
672	но этот	1	1
673	гл xiv	1	1
674	чем тело	1	1
675	в отдельности	1	1
676	из этого	4	1
677	на своем	1	1
678	если же	1	1
679	только они	1	1
680	но эти	1	1
681	величине и	1	1
682	это в	1	1
683	пространства в	2	1
684	как на	1	1
685	все что	4	1
