N	2gram	Bakhtin_Fr_3	Vladivir
285	что не	1	2
286	что для	2	2
287	те кто	1	2
288	не на	1	2
289	в частности	3	2
290	и потому	4	2
291	только его	1	2
292	в той	6	2
293	такого рода	3	2
294	с очень	1	2
295	в трех	1	2
296	у вас	1	2
297	можно было	3	2
298	в более	3	2
299	и от	3	2
300	к этой	3	2
301	же в	1	2
302	есть и	2	2
303	же и	3	2
304	в своих	5	2
305	платона но	1	2
306	гораздо более	1	2
307	смысле слова	4	1
308	как известно	2	1
309	труд о	1	1
310	и т	1	1
311	одним из	2	1
312	напомнить о	1	1
313	например в	2	1
314	и разум	1	1
315	в этот	2	1
316	в тех	1	1
317	францию но	1	1
318	особенно его	1	1
319	и др	7	1
320	так у	1	1
321	и насилия	1	1
322	от самого	1	1
323	по преимуществу	2	1
324	собственном смысле	1	1
325	высшей степени	1	1
326	с таким	1	1
327	в несколько	1	1
328	чем он	2	1
329	именно здесь	1	1
330	есть не	1	1
331	что между	1	1
332	что иное	1	1
333	а для	1	1
334	требует от	1	1
335	на тему	2	1
336	жизни как	1	1
337	представление о	2	1
338	но чтобы	1	1
339	но даже	1	1
340	имеет дело	1	1
341	эти термины	1	1
342	начала в	1	1
343	следовательно в	1	1
344	и самого	1	1
345	литературы и	1	1
346	которые он	2	1
347	дальше не	1	1
348	иное как	1	1
349	бы то	1	1
350	этим не	1	1
351	за свое	1	1
352	за него	2	1
353	самом деле	3	1
354	то он	1	1
355	но как	2	1
356	состоянии и	1	1
357	менее всего	1	1
358	нет и	1	1
359	до наших	2	1
360	что они	1	1
361	что два	1	1
362	связи и	1	1
363	надежды и	1	1
364	во что	1	1
365	не давали	1	1
366	на минуту	1	1
367	когда он	1	1
368	его к	2	1
369	себе не	1	1
370	этой цели	1	1
371	это вино	1	1
372	и отчасти	1	1
373	своей вступительной	1	1
374	лежит на	2	1
375	бы и	1	1
376	отношения с	1	1
377	прямое выражение	1	1
378	он в	2	1
379	в нашем	4	1
380	было ни	3	1
381	выражение в	2	1
382	право на	1	1
383	думать что	2	1
384	если он	1	1
385	так сказать	5	1
386	больше всего	1	1
387	в первых	1	1
388	в свет	3	1
389	главным образом	1	1
390	чтобы он	1	1
391	солидарен с	1	1
392	и еще	2	1
393	на том	1	1
394	xix века	4	1
395	к одному	1	1
396	этой книге	1	1
397	не к	2	1
398	жизнью и	4	1
399	с представлением	1	1
400	свое время	1	1
401	всех своих	1	1
402	прежде чем	1	1
403	так например	1	1
404	это конечно	1	1
405	годом и	1	1
406	то ни	1	1
407	мы его	1	1
408	для характеристики	2	1
409	чего он	1	1
410	об этой	1	1
411	связанных с	1	1
412	них не	1	1
413	лишь в	2	1
414	а как	1	1
415	всех народов	1	1
416	в свое	1	1
417	и отдельные	1	1
418	например с	1	1
419	и находит	1	1
420	для них	1	1
421	могилу и	1	1
422	париже и	2	1
423	в высшей	1	1
424	все равно	1	1
425	далеко не	2	1
426	в общей	2	1
427	мы имеем	1	1
428	чем в	1	1
429	писать на	1	1
430	здесь все	1	1
431	очень важный	1	1
432	года и	2	1
433	этом в	1	1
434	такой же	1	1
435	не понимает	3	1
436	и ко	1	1
437	не так	3	1
438	во время	8	1
439	отрыве от	1	1
440	при изучении	1	1
441	можно найти	1	1
442	ли можно	1	1
443	это делает	1	1
444	гения и	1	1
445	его отношение	2	1
446	своего рода	2	1
447	однако он	1	1
448	не раз	2	1
449	мир и	1	1
450	но эта	1	1
451	которые в	1	1
452	интересная и	1	1
453	если бы	3	1
454	уже сказали	1	1
455	чтобы иметь	1	1
456	что сам	1	1
457	что этот	1	1
458	для нее	1	1
459	вам в	1	1
460	случае мы	1	1
461	сам он	1	1
462	вступительная статья	1	1
463	этот конец	1	1
464	произведения как	1	1
465	но они	1	1
466	роман с	1	1
467	с теми	1	1
468	самого начала	1	1
469	дело не	3	1
470	что их	1	1
471	часов и	1	1
472	и сама	2	1
473	весь этот	3	1
474	как следует	1	1
475	как о	2	1
476	мы все	1	1
477	но только	1	1
478	может только	1	1
479	это с	1	1
480	только не	1	1
481	каждый из	1	1
482	следовательно и	2	1
483	судя по	1	1
484	и весь	1	1
485	всего и	1	1
486	наконец по	1	1
487	очень мало	1	1
488	во всем	3	1
489	именно его	1	1
490	был так	1	1
491	было не	1	1
492	ему не	2	1
493	и здесь	4	1
494	очень часто	2	1
495	во все	3	1
496	нет мы	1	1
497	должны быть	2	1
498	более широкой	1	1
499	специально о	1	1
500	за что	1	1
501	все еще	1	1
502	произведений в	1	1
503	отказаться от	1	1
504	от которой	1	1
505	приведем еще	1	1
506	здесь еще	1	1
507	на с	1	1
508	оно может	1	1
509	нас от	1	1
510	адом и	1	1
511	в в	1	1
512	его произведение	1	1
513	в собственном	1	1
514	характер и	2	1
515	такие как	1	1
516	смерти в	1	1
517	только то	1	1
518	в себя	1	1
519	в произведении	1	1
520	с самого	1	1
521	так в	4	1
522	есть все	1	1
523	и перед	2	1
524	он правда	1	1
525	в нескольких	1	1
526	на нее	1	1
527	за то	1	1
528	времени и	2	1
529	здесь как	1	1
530	особенно в	4	1
531	здесь нет	2	1
532	во многом	1	1
533	была у	1	1
534	еще не	3	1
535	том как	1	1
536	поэтому в	2	1
537	для этого	3	1
538	все дело	1	1
539	он здесь	1	1
540	на их	2	1
541	тех кто	1	1
542	язык и	2	1
543	притом в	1	1
544	влияние на	2	1
545	все его	1	1
546	к истине	1	1
547	ее требования	1	1
548	в отрыве	1	1
549	лет спустя	1	1
550	своему богу	1	1
551	во втором	1	1
552	что бы	1	1
553	добрые люди	1	1
554	и об	1	1
555	в него	1	1
556	говорит в	1	1
557	в литературе	5	1
558	в современной	1	1
559	что здесь	1	1
560	наблюдать и	1	1
561	что только	1	1
562	популярных в	1	1
563	на каждое	1	1
564	дело с	1	1
565	что даже	1	1
566	пор не	1	1
567	как нечто	2	1
568	которое мы	1	1
569	это очень	1	1
570	до нас	7	1
571	поэтому и	3	1
572	и ее	2	1
573	здесь с	1	1
574	и тем	1	1
575	похожа на	1	1
576	со всеми	5	1
577	в качестве	1	1
578	за мной	1	1
579	для всех	1	1
580	с нею	2	1
581	только на	4	1
582	речи в	1	1
583	это либо	1	1
584	хотя в	2	1
585	не принимает	1	1
586	слова не	1	1
587	и других	6	1
588	из них	4	1
589	и этот	2	1
590	характерно что	1	1
591	следует что	1	1
592	и их	1	1
593	представлений о	1	1
594	в одном	7	1
595	в прошлом	1	1
596	с этими	1	1
597	далек от	1	1
598	материя в	1	1
599	заметить что	1	1
600	как раз	5	1
601	видения и	1	1
602	тем что	3	1
603	этом отношении	2	1
604	рядом с	2	1
605	быть названа	1	1
606	не были	2	1
607	и продолжалась	1	1
608	до сих	4	1
609	этой старой	1	1
610	глубокая и	2	1
611	его из	1	1
612	к более	1	1
613	в подлинном	2	1
614	европы но	1	1
615	мир а	1	1
616	уж и	1	1
617	здесь дело	1	1
618	ничем не	1	1
619	к трем	1	1
620	всей европы	1	1
621	во франции	3	1
622	все то	2	1
623	своей книги	1	1
624	что во	1	1
625	до этого	1	1
626	больше о	1	1
627	настоящей работы	1	1
628	характера и	1	1
629	к своему	1	1
630	не могут	1	1
631	и глубоко	1	1
632	он говорит	6	1
633	находит в	1	1
634	в церковь	1	1
635	перехода от	2	1
636	перед нами	1	1
637	не удалось	1	1
638	это есть	2	1
639	не что	1	1
640	даже с	1	1
641	в первой	2	1
642	для понимания	3	1
643	из отдельных	1	1
644	довольно много	1	1
645	дело здесь	1	1
646	на ногах	1	1
647	этом случае	1	1
648	отнеслись к	1	1
649	смерти к	2	1
650	сих пор	4	1
651	время своей	1	1
652	но для	1	1
653	в смысле	1	1
654	и сделал	2	1
655	этого перевода	1	1
656	в книге	2	1
657	потому не	1	1
658	и человек	1	1
659	мира и	1	1
660	не с	1	1
661	камнем преткновения	1	1
662	течение трех	1	1
663	франции и	1	1
664	ни к	1	1
665	же к	2	1
666	пришлось бы	1	1
667	он стал	1	1
668	особенно с	1	1
669	французский язык	1	1
670	в целях	1	1
671	вина и	1	1
672	быть и	1	1
673	между ними	3	1
674	а ведь	1	1
675	но когда	1	1
676	религии и	1	1
677	мы увидим	2	1
678	на различные	1	1
679	время не	1	1
680	всегда была	2	1
681	ее в	1	1
682	и другие	2	1
683	кажется ему	1	1
684	жизнь человека	1	1
685	те которые	1	1
686	после его	1	1
687	том числе	3	1
688	они не	3	1
