N	2gram	Potebnia_M_4	Komedia
408	непосредственно примыкает	2	1
409	и тем	4	1
410	из первых	1	1
411	в это	2	1
412	участие в	1	1
413	был поставлен	1	1
414	же образом	1	1
415	нет в	1	1
416	для своего	1	1
417	а каким	1	1
418	не всегда	3	1
419	когда я	7	1
420	сам не	1	1
421	а потом	1	1
422	можно считать	2	1
423	бога и	1	1
424	первый акт	1	1
425	не новость	1	1
426	одно из	1	1
427	той ступени	1	1
428	от своего	1	1
429	при изучении	1	1
430	таким же	5	1
431	человек и	1	1
432	избавиться от	1	1
433	в следующем	1	1
434	бы к	1	1
435	чем более	3	1
436	время своего	1	1
437	не от	3	1
438	в сравнение	1	1
439	что я	11	1
440	признать что	2	1
441	стало быть	8	1
442	образом и	1	1
443	которые в	1	1
444	но он	1	1
445	друг другу	1	1
446	теми же	2	1
447	том и	2	1
448	том же	2	1
449	и второе	1	1
450	эта мысль	2	1
451	главное не	1	1
452	ее не	3	1
453	с которой	1	1
454	виду что	2	1
455	свое время	1	1
456	того как	6	1
457	и притом	2	1
458	к новым	1	1
459	на себе	3	1
460	к этим	1	1
461	только до	1	1
462	ходом развития	1	1
463	в самых	1	1
464	как принято	1	1
465	не могло	1	1
466	на котором	4	1
467	почему в	1	1
468	находятся в	1	1
469	нечто большее	1	1
470	и по	3	1
471	таким путем	1	1
472	во всем	1	1
473	же он	1	1
474	со своим	4	1
475	в сознании	4	1
476	что речь	1	1
477	без слов	1	1
478	что на	2	1
479	у меня	1	1
480	в остальных	2	1
481	если у	1	1
482	между противоположными	1	1
483	все то	1	1
484	его для	1	1
485	произведение если	1	1
486	могут быть	7	1
487	бежать и	1	1
488	числе и	1	1
489	жизни когда	1	1
490	указывает на	2	1
491	тот путь	1	1
492	видно и	1	1
493	слова с	3	1
494	что при	1	1
495	которой она	1	1
496	но сама	2	1
497	здесь мы	2	1
498	однако по	1	1
499	в греческом	2	1
500	правда не	1	1
501	подобно тому	2	1
502	эта последняя	2	1
503	пользу приносит	1	1
504	от друга	1	1
505	меня в	1	1
506	какова же	1	1
507	и сами	2	1
508	которого ряд	1	1
509	это опять	1	1
510	можно сделать	1	1
511	в себя	1	1
512	и может	4	1
513	как с	1	1
514	и совершенно	1	1
515	и когда	2	1
516	без моего	1	1
517	что у	3	1
518	те же	3	1
519	времени и	1	1
520	есть также	1	1
521	к его	2	1
522	на которую	1	1
523	хотя слова	1	1
524	к первому	2	1
525	это только	1	1
526	в которые	1	1
527	мы в	3	1
528	эта цель	1	1
529	из одного	3	1
530	в настоящее	1	1
531	теперь и	1	1
532	ответа на	1	1
533	нечто совсем	1	1
534	два момента	1	1
535	и та	4	1
536	настоящее время	1	1
537	на что	1	1
538	мысль не	1	1
539	после того	2	1
540	все его	1	1
541	может не	1	1
542	там же	3	1
543	нас от	1	1
544	нас в	2	1
545	затем в	1	1
546	как нет	2	1
547	исходят из	1	1
548	же нет	1	1
549	большое количество	1	1
550	то в	3	1
551	от них	1	1
552	содержанием это	1	1
553	во втором	1	1
554	но несомненно	1	1
555	но нет	2	1
556	примыкает к	5	1
557	ее на	1	1
558	крайней мере	5	1
559	того в	1	1
560	вслед за	1	1
561	сомнения в	1	1
562	сказать и	1	1
563	в ту	2	1
564	для самого	2	1
565	не настолько	1	1
566	развития но	1	1
567	первоначальное значение	1	1
568	что здесь	1	1
569	но так	2	1
570	на которой	1	1
571	образом как	1	1
572	себя с	1	1
573	мысли не	3	1
574	ни к	2	1
575	мы видим	2	1
576	менее в	1	1
577	напротив в	1	1
578	сравнительно недавно	1	1
579	словом если	1	1
580	только в	15	1
581	точки соприкосновения	1	1
582	обширны и	1	1
583	по этому	1	1
584	чтобы их	1	1
585	лишь бы	1	1
586	человека с	1	1
587	образов в	1	1
588	предвещает мне	1	1
589	мысли что	2	1
590	и у	2	1
591	только на	4	1
592	в нашей	1	1
593	а они	1	1
594	не из	5	1
595	каким образом	2	1
596	в душе	1	1
597	и других	3	1
598	к своим	1	1
599	только предполагает	1	1
600	и их	3	1
601	в новом	1	1
602	пока не	2	1
603	на одном	1	1
604	к первой	1	1
605	человека из	2	1
606	меня то	2	1
607	и никогда	1	1
608	которым они	1	1
609	образом что	2	1
610	что слова	1	1
611	когда бы	1	1
612	ведь мы	1	1
613	из своей	1	1
614	но вместе	1	1
615	из двух	1	1
616	не были	2	1
617	он сразу	1	1
618	что человек	3	1
619	них в	1	1
620	а именно	4	1
621	человека а	2	1
622	с той	1	1
623	было и	2	1
624	а с	1	1
625	относящихся к	2	1
626	не отдает	1	1
627	показывает что	1	1
628	происходит из	1	1
629	близко к	1	1
630	превращается в	2	1
631	ей не	1	1
632	от их	1	1
633	с которым	2	1
634	в руках	1	1
635	конечно на	1	1
636	то по	1	1
637	в слове	22	1
638	в изучении	1	1
639	сходится с	1	1
640	которые как	1	1
641	как ни	2	1
642	так называемых	3	1
643	было в	3	1
644	эти слова	1	1
645	ко всем	3	1
646	других случаях	1	1
647	никаких препятствий	1	1
648	и потому	10	1
649	относятся к	2	1
650	в разной	1	1
651	надо было	1	1
652	предположим что	1	1
653	словом есть	1	1
654	человек хочет	1	1
655	для создания	3	1
656	зависящее от	1	1
657	лицом к	1	1
658	тому как	2	1
659	что пока	1	1
660	быть только	1	1
661	эту мысль	2	1
662	только чтобы	1	1
663	для человека	4	1
664	да и	4	1
665	в первой	1	1
666	в состоянии	2	1
667	быть не	2	1
668	что между	3	1
669	и тому	1	1
670	на пути	1	1
671	можно сказать	4	1
672	найдет в	1	1
673	сне не	1	1
674	что совершается	1	1
675	и таким	3	1
676	в смысле	3	1
677	перед собой	1	1
678	не знаем	2	1
679	в с	1	1
680	один вопрос	1	1
681	ему только	1	1
682	а что	2	1
683	или в	1	1
684	его отсутствие	1	1
685	в другой	2	1
686	о котором	1	1
687	чтобы понять	2	1
688	в голову	2	1
689	она уже	1	1
690	отличаются от	1	1
691	то не	1	1
692	довести до	2	1
693	на первый	1	1
694	для нас	14	1
695	могли бы	4	1
696	как теперь	2	1
697	же что	2	1
698	у них	1	1
699	в этих	3	1
700	разве только	1	1
701	ибо в	1	1
702	хотя в	2	1
703	бы на	1	1
704	отношении к	1	1
705	к лицу	1	1
706	к самому	1	1
707	от ее	2	1
708	на поле	1	1
709	сказать что	8	1
710	и только	3	1
711	была бы	1	1
712	почему он	1	1
713	без вины	1	1
714	свойственно и	1	1
715	самое что	1	1
716	быть назван	3	1
717	жизни и	1	1
718	но еще	1	1
719	указывают на	1	1
720	по поводу	4	1
721	а нечто	2	1
722	и эта	1	1
723	уже после	1	1
724	во сне	2	1
725	можно назвать	2	1
726	как на	1	1
727	том числе	1	1
728	ничего общего	1	1
