1	и в	25	49
438	и у	2	1
439	мы знаем	1	1
440	всего в	4	1
441	нас дошел	1	1
442	что за	1	1
443	выходит из	2	1
444	есть и	1	1
445	и он	1	1
446	можно судить	1	1
447	основной тон	1	1
448	поэтому и	1	1
449	что один	1	1
450	об этом	5	1
451	было не	1	1
452	и этот	1	1
453	в нее	1	1
454	и то	1	1
455	что этот	3	1
456	не является	3	1
457	и близок	1	1
458	и простого	1	1
459	литература в	1	1
460	к народу	1	1
461	и где	1	1
462	как я	2	1
463	в какой	3	1
464	слишком много	1	1
465	этом мы	1	1
466	классицизма в	2	1
467	чем в	1	1
468	свое выражение	1	1
469	в такой	2	1
470	значительной мере	1	1
471	одной и	1	1
472	дело в	1	1
473	его в	1	1
474	чисто литературным	1	1
475	эпоху это	1	1
476	в котором	5	1
477	внутреннее единство	1	1
478	работа над	3	1
479	образом в	1	1
480	это как	1	1
481	на которые	1	1
482	в стихах	2	1
483	мы имеем	5	1
484	в образе	1	1
485	той же	2	1
486	во всей	1	1
487	что все	3	1
488	случае в	2	1
489	и далее	3	1
490	однако не	1	1
491	что здесь	4	1
492	почти не	1	1
493	о некоторых	1	1
494	у одного	1	1
495	в очень	1	1
496	тем же	1	1
497	в особых	1	1
498	них и	1	1
499	по форме	5	1
500	а иногда	1	1
501	где в	1	1
502	мы и	1	1
503	как раз	3	1
504	что эта	2	1
505	с начала	1	1
506	художественного творчества	1	1
507	же он	1	1
508	он часто	1	1
509	в центре	4	1
510	попытку понять	1	1
511	стороны он	1	1
512	ясно что	1	1
513	и абстрактный	1	1
514	эта не	1	1
515	на большую	1	1
516	на этом	3	1
517	или иного	1	1
518	аналогии и	1	1
519	фазу своего	1	1
520	еще и	1	1
521	история и	1	1
522	стремление к	1	1
523	не в	6	1
524	была в	1	1
525	что и	1	1
526	же состоит	1	1
527	и той	1	1
528	потому что	5	1
529	то я	1	1
530	более глубокое	1	1
531	в пятом	1	1
532	очень интересно	1	1
533	что отдельные	2	1
534	с насилием	1	1
535	их на	1	1
536	из которых	4	1
537	первый из	1	1
538	а о	1	1
539	и как	1	1
540	о которых	3	1
541	это уже	1	1
542	что не	2	1
543	которого можно	1	1
544	и ее	2	1
545	драмы и	1	1
546	сознания эпохи	1	1
547	места в	1	1
548	гораздо больше	1	1
549	это вероятно	1	1
550	бы не	1	1
551	мы встречаем	1	1
552	как она	1	1
553	а и	1	1
554	именно этот	1	1
555	переносит центр	1	1
556	тесной связи	1	1
557	еще на	1	1
558	в ряде	2	1
559	самом деле	2	1
560	явление в	1	1
561	здесь все	1	1
562	полное вырождение	1	1
563	независимо от	5	1
564	более и	2	1
565	не менее	2	1
566	не мог	2	1
567	вернуться к	1	1
568	имею в	1	1
569	имеет и	1	1
570	я считаю	1	1
571	же к	2	1
572	на немецкий	1	1
573	к нам	1	1
574	них как	1	1
575	наше время	1	1
576	он может	2	1
577	как в	6	1
578	на современную	1	1
579	чем же	1	1
580	в разных	1	1
581	скупой и	1	1
582	и который	1	1
583	по своим	1	1
584	связанным с	2	1
585	находит свое	3	1
586	не на	2	1
587	ничто не	1	1
588	вступает в	1	1
589	и ни	2	1
590	как некую	1	1
591	в целом	4	1
592	целым рядом	1	1
593	трагедия не	1	1
594	должна быть	1	1
595	все более	2	1
596	как о	2	1
597	считаться с	1	1
598	этих произведений	1	1
599	и сам	1	1
600	его развития	1	1
601	должно было	1	1
602	какой степени	1	1
603	и которые	2	1
604	себя и	2	1
605	этих форм	1	1
606	того что	5	1
607	своего существования	1	1
608	с самого	2	1
609	является не	1	1
610	это есть	4	1
611	должен быть	2	1
612	означает что	1	1
613	и послания	1	1
614	предисловии к	2	1
615	в чем	4	1
616	свое особое	1	1
617	как например	8	1
618	года то	1	1
619	и их	1	1
620	на тему	3	1
621	была не	2	1
622	это объясняется	2	1
623	для того	2	1
624	бы в	1	1
625	иной раз	1	1
626	своего творчества	1	1
627	с этой	3	1
628	формы в	2	1
629	в свою	2	1
630	только не	1	1
631	которые по	1	1
632	всего необходимо	1	1
633	эти слова	1	1
634	которая является	1	1
635	и тот	2	1
636	очевидной типичности	1	1
637	он написал	2	1
638	опытом и	1	1
639	с тем	4	1
640	понимать как	1	1
641	хотя бы	1	1
642	знает что	1	1
643	и когда	1	1
644	этот образ	2	1
645	а не	5	1
646	элементов в	1	1
647	тогда когда	2	1
648	по стилю	1	1
649	по мере	1	1
650	поэтому в	1	1
651	влияние на	1	1
652	слова с	1	1
653	проявляется в	1	1
654	в общем	4	1
655	строгой и	1	1
656	с теми	1	1
657	следует также	1	1
658	считает что	2	1
659	историка и	1	1
660	не одну	1	1
661	раньше чем	3	1
662	иллюстрации к	1	1
663	наконец самый	1	1
664	того или	1	1
665	свидетельствуют о	1	1
666	свое яркое	1	1
667	это не	7	1
668	одновременно и	1	1
669	своего рода	3	1
670	от необходимости	1	1
671	том же	1	1
