N	2gram	Vygotskiy__2	Dialekti
254	но на	3	2
255	и если	1	2
256	вообще не	1	2
257	при этом	3	2
258	раз навсегда	1	2
259	что нужно	1	2
260	и вот	1	2
261	что у	3	2
262	и по	3	2
263	на этом	1	2
264	все равно	2	2
265	показывает что	1	2
266	на основании	1	2
267	во внимание	1	2
268	несмотря на	4	2
269	всяком случае	6	2
270	в их	2	2
271	от его	4	2
272	их в	4	2
273	бы быть	1	2
274	как видим	1	2
275	же мы	1	2
276	с которой	2	2
277	что их	1	2
278	иметь в	1	2
279	а для	1	2
280	того и	1	2
281	только и	1	2
282	о ней	1	2
283	учения о	2	2
284	и является	1	2
285	фактов и	1	2
286	личности в	1	2
287	его внутренней	2	2
288	когда мы	1	2
289	могут быть	2	2
290	той или	2	2
291	для себя	3	2
292	как мы	6	2
293	деле что	1	2
294	достаточно было	2	2
295	для этого	3	2
296	и вообще	2	2
297	нас к	2	2
298	и здесь	1	2
299	этого мы	1	2
300	нас в	2	2
301	и во	1	2
302	явление есть	1	2
303	однако что	1	2
304	в его	2	2
305	себя но	1	2
306	притом чисто	1	2
307	и можно	2	2
308	к признанию	2	2
309	как например	2	2
310	и тем	2	2
311	тот или	1	2
312	же и	1	2
313	не можем	3	2
314	и чисто	1	2
315	никто не	1	2
316	ведь это	1	2
317	у него	2	2
318	со стороны	3	2
319	тогда это	1	2
320	именно в	2	2
321	а именно	1	2
322	еще и	1	2
323	только к	1	2
324	зависит от	1	2
325	в природе	1	2
326	только от	1	2
327	однако не	1	2
328	но как	1	2
329	как именно	1	2
330	нет никаких	2	2
331	и потому	1	2
332	мы говорим	1	2
333	в данном	3	2
334	факты и	1	2
335	по существу	5	2
336	личность как	1	2
337	но для	2	2
338	в смысле	1	2
339	и для	2	2
340	до степени	1	2
341	природе как	1	2
342	или в	3	2
343	для нас	4	2
344	из себя	1	2
345	бы в	1	2
346	зрения в	1	2
347	а в	4	2
348	личность и	1	2
349	другой стороны	1	2
350	из этого	1	2
351	точно так	1	2
352	к этой	3	2
353	ее в	2	2
354	в своих	1	2
355	они не	3	2
356	который не	1	2
357	во всяком	7	2
358	этой точки	1	2
359	так значит	1	1
360	от этой	1	1
361	что отношение	1	1
362	ту же	2	1
363	этого в	1	1
364	речь идет	2	1
365	говоря о	1	1
366	в применении	2	1
367	в сфере	1	1
368	а часто	1	1
369	ли оно	1	1
370	этом отношении	3	1
371	на самом	3	1
372	к понятию	1	1
373	но тем	1	1
374	идет о	3	1
375	в приведенном	1	1
376	и принципиально	1	1
377	и так	1	1
378	по которым	1	1
379	по преимуществу	1	1
380	мировоззрения и	1	1
381	что эти	1	1
382	высшей степени	7	1
383	едва ли	7	1
384	и этот	1	1
385	по его	1	1
386	и ниже	1	1
387	или наоборот	1	1
388	и само	2	1
389	на первом	1	1
390	является наиболее	1	1
391	всякая вещь	1	1
392	что уже	1	1
393	ответить на	1	1
394	на место	2	1
395	сущности это	1	1
396	в учении	6	1
397	эпохи в	1	1
398	этого термина	1	1
399	личности с	1	1
400	есть совершенно	1	1
401	же что	1	1
402	из ее	1	1
403	учение об	1	1
404	и самого	2	1
405	которую можно	2	1
406	себе вопрос	1	1
407	от идеи	1	1
408	отношения и	1	1
409	нечто в	2	1
410	во всех	2	1
411	которое несмотря	1	1
412	то мы	1	1
413	а следовательно	1	1
414	чисто логическую	1	1
415	учении о	5	1
416	не то	2	1
417	друг на	1	1
418	одном и	1	1
419	другие предметы	1	1
420	конечном счете	4	1
421	в общем	3	1
422	для всякой	1	1
423	ущерб другому	2	1
424	себе и	1	1
425	вообще это	1	1
426	неизменным в	1	1
427	чем же	1	1
428	независимо от	4	1
429	опирается на	1	1
430	жизни того	1	1
431	стороны и	2	1
432	что как	3	1
433	и наконец	1	1
434	более или	2	1
435	себе не	1	1
436	от этого	2	1
437	образом ни	1	1
438	со своей	1	1
439	сказать по	1	1
440	к чему	2	1
441	животных и	3	1
442	понятия о	2	1
443	та же	1	1
444	в которой	4	1
445	к необходимости	2	1
446	если мы	6	1
447	в последнее	4	1
448	только один	1	1
449	имеем в	1	1
450	но ведь	2	1
451	фактический материал	2	1
452	по самому	1	1
453	после этого	2	1
454	реально существующее	1	1
455	в реальной	1	1
456	мы можем	10	1
457	и логическое	1	1
458	свою собственную	2	1
459	же это	2	1
460	не к	1	1
461	нельзя быть	1	1
462	существует и	1	1
463	мало того	1	1
464	языком и	1	1
465	приходим к	1	1
466	постольку поскольку	1	1
467	именно это	1	1
468	что является	1	1
469	то ни	1	1
470	факт что	1	1
471	и может	1	1
472	в совершенно	4	1
473	им как	1	1
474	на ту	1	1
475	его в	1	1
476	и логические	1	1
477	известно что	1	1
478	же если	1	1
479	свести к	2	1
480	как логическая	1	1
481	в споре	2	1
482	она становится	1	1
483	в ином	2	1
484	нет в	1	1
485	как об	1	1
486	личности не	3	1
487	зрения или	1	1
488	мы имеем	3	1
489	на друга	1	1
490	не всегда	1	1
491	которой он	1	1
492	значит не	1	1
493	с такой	2	1
494	что такого	1	1
495	действительно не	3	1
496	тела с	1	1
497	такой же	1	1
498	это очевидно	1	1
499	нисколько не	2	1
500	речь может	1	1
501	и ко	1	1
502	или менее	2	1
503	не выдерживает	1	1
504	во время	3	1
505	но до	1	1
506	нас не	1	1
507	мы приходим	1	1
508	в отношении	6	1
509	целом и	1	1
510	нами чисто	1	1
511	в такой	2	1
512	причинности и	2	1
513	в котором	2	1
514	бы к	3	1
515	она в	1	1
516	что вся	1	1
517	место в	1	1
518	представление о	5	1
519	ни малейшего	3	1
520	самое что	2	1
521	не от	1	1
522	бы мы	2	1
523	по своей	6	1
524	признать что	4	1
525	и раньше	1	1
526	основана на	1	1
527	как одна	1	1
528	своему существу	1	1
529	одном из	1	1
530	вот эта	1	1
531	и той	2	1
532	видим не	1	1
533	точку зрения	6	1
534	если угодно	1	1
535	не вещи	1	1
536	друг другу	1	1
537	и более	2	1
538	тому чтобы	2	1
539	сущность не	1	1
540	что говоря	1	1
541	даже в	4	1
542	это вопрос	1	1
543	же самого	1	1
544	душа и	1	1
545	то с	1	1
546	его внутреннего	1	1
547	вещи не	1	1
548	вообще но	1	1
549	и время	1	1
550	что эта	6	1
551	впадает в	1	1
552	что с	5	1
553	еще до	1	1
554	дело не	1	1
555	она существует	1	1
556	того как	4	1
557	на него	1	1
558	ибо каждая	1	1
559	всей их	1	1
560	когда они	1	1
561	мы все	1	1
562	этих фактов	2	1
563	в нас	1	1
564	вопрос не	2	1
565	о природе	1	1
566	казалось бы	8	1
567	больше чем	2	1
568	в самой	3	1
569	по вопросу	1	1
570	этих двух	2	1
571	образом речь	1	1
572	и другого	1	1
573	находиться в	2	1
574	он хочет	1	1
575	представление об	1	1
576	связи с	9	1
577	и при	1	1
578	что на	2	1
579	факта что	1	1
580	перед ним	1	1
581	движение или	1	1
582	представлять себе	1	1
583	в движении	1	1
584	можно формулировать	1	1
585	которых он	3	1
586	исходить из	1	1
587	в основу	1	1
588	с логической	3	1
589	но все	2	1
590	как только	2	1
591	же самое	2	1
592	всего в	1	1
593	эти законы	1	1
594	реальным и	1	1
595	что остается	1	1
596	опыта и	1	1
597	предмет в	1	1
598	принять за	1	1
599	должен быть	2	1
600	на нечто	1	1
601	где нет	1	1
602	это такое	1	1
603	которого мы	1	1
604	с ее	2	1
605	ибо по	1	1
606	не хочу	1	1
607	он утверждает	1	1
608	без всякого	2	1
609	в ее	1	1
610	данном случае	3	1
611	были бы	2	1
612	последнее время	5	1
613	и говорит	1	1
614	только то	1	1
615	в себя	2	1
616	имеет никакого	1	1
617	и сам	3	1
618	и которые	1	1
619	сознание а	1	1
620	в логической	1	1
621	ставит на	1	1
622	в словах	1	1
623	с ним	3	1
624	ее у	1	1
625	вот почему	3	1
626	эта точка	1	1
627	на вопрос	4	1
628	и поэтому	1	1
629	или на	1	1
630	еще дальше	1	1
631	с целью	2	1
632	можно сказать	2	1
633	и который	1	1
634	с соответствующими	1	1
635	нам придется	1	1
636	на точку	1	1
637	в конечном	4	1
638	логические и	1	1
639	жизни он	2	1
640	и хорошо	1	1
641	эти два	1	1
642	а потому	1	1
643	на одном	2	1
644	научной точки	1	1
645	есть с	1	1
646	в другой	2	1
647	тотчас же	1	1
648	вообще и	1	1
649	бы и	3	1
650	он был	1	1
651	оно требует	1	1
652	к ней	2	1
653	раз на	1	1
654	в другую	1	1
655	и мир	1	1
656	абстрактного понятия	1	1
657	о несводимости	1	1
658	существует не	1	1
659	предмета и	1	1
660	но так	1	1
661	образом как	2	1
662	социальной среды	5	1
663	но с	2	1
664	что только	1	1
665	здесь не	1	1
666	словами мы	1	1
667	тот же	7	1
668	которым мы	5	1
669	одной из	3	1
670	этот вопрос	5	1
671	он показал	3	1
672	как нечто	2	1
673	вот все	1	1
674	то он	2	1
675	этот факт	1	1
676	что истинное	1	1
677	в качестве	4	1
678	что движет	1	1
679	вот что	1	1
680	вопроса о	1	1
681	всем его	1	1
682	ни одного	1	1
683	развиваются и	1	1
684	от опыта	1	1
685	каким образом	2	1
686	проще и	1	1
687	и обратно	2	1
688	другой с	1	1
689	возможности для	1	1
690	иной социальной	1	1
691	был бы	1	1
692	тогда он	1	1
693	и также	1	1
694	содержания и	1	1
695	мы находим	6	1
696	представлений о	1	1
697	в одном	2	1
698	много раз	2	1
699	к ним	1	1
700	при всей	1	1
701	заметить что	2	1
702	и делает	1	1
703	характерны для	1	1
704	в других	2	1
705	указание на	4	1
706	точек зрения	1	1
707	до сих	1	1
708	заключение всех	1	1
709	в соответствующих	1	1
710	к которому	6	1
711	с той	1	1
712	мысли с	4	1
713	такое же	1	1
714	опыта но	2	1
715	между ними	1	1
716	обратиться к	1	1
717	в некоторых	2	1
718	деле если	1	1
719	а наоборот	1	1
720	выше и	1	1
721	и достаточно	1	1
722	мы пришли	2	1
723	когда она	2	1
724	говорим об	1	1
725	ближе к	1	1
726	в связи	6	1
727	не видит	1	1
728	связь с	2	1
729	самое понятие	1	1
730	вместе с	6	1
731	когда говорят	1	1
732	признаки отличающие	1	1
733	для самого	1	1
734	своей точки	1	1
735	относятся к	2	1
736	верно что	1	1
737	тот факт	1	1
738	для функционирования	1	1
739	не дают	1	1
740	в течение	2	1
741	чем в	2	1
742	применении к	1	1
743	производимая в	2	1
744	совершенно достаточно	1	1
745	что всякое	1	1
746	рассуждения и	1	1
747	утверждая что	1	1
748	говоря об	1	1
749	развивается по	1	1
750	самого себя	1	1
751	привело нас	1	1
752	да и	1	1
753	него есть	1	1
754	я с	1	1
755	мыслится как	1	1
756	чистое мышление	1	1
757	том смысле	1	1
758	указанием на	1	1
759	предметов в	1	1
760	мы могли	4	1
761	сих пор	1	1
762	проявление и	1	1
763	ничего кроме	1	1
764	о мире	3	1
765	разве что	1	1
766	здесь в	1	1
767	на одной	2	1
768	не знаем	1	1
769	об отношении	3	1
770	его с	2	1
771	в результате	3	1
772	а все	1	1
773	о котором	1	1
774	от него	1	1
775	это может	1	1
776	в этих	2	1
777	на других	1	1
778	с таким	6	1
779	существует ли	1	1
780	ни было	1	1
781	как показывает	1	1
782	есть продукт	1	1
783	очень хорошо	2	1
784	которые устанавливает	1	1
785	тезис о	1	1
786	к ее	1	1
787	эти реальности	1	1
788	этого же	2	1
789	в психологии	1	1
790	это все	2	1
791	только логические	1	1
792	материал и	1	1
793	стадии своего	2	1
794	показали что	2	1
795	легко заметить	2	1
796	и понятиями	1	1
797	что под	1	1
798	что способно	1	1
799	а может	1	1
800	бы даже	1	1
801	в процессе	11	1
802	и эта	2	1
803	смысле что	1	1
804	с самим	1	1
