N	2gram	Vinokur_Vv_1	Istorich
118	его к	2	3
119	в целом	5	3
120	в этой	3	3
121	только один	1	3
122	на этом	3	3
123	но уже	2	3
124	в таких	1	3
125	в то	5	3
126	но вместе	2	3
127	встречается в	1	3
128	для того	21	3
129	что при	1	3
130	представляют собой	6	3
131	того чтобы	21	3
132	в себя	1	3
133	говорится что	1	3
134	на том	3	3
135	никогда не	3	3
136	и с	2	3
137	и вообще	3	3
138	после того	2	3
139	к нему	2	3
140	в форме	2	3
141	после смерти	1	3
142	что здесь	2	3
143	и требует	2	3
144	и др	2	3
145	дает ему	1	3
146	в особенности	4	3
147	и из	1	3
148	и все	1	3
149	в европе	1	3
150	в данном	11	3
151	в более	2	3
152	в свете	1	3
153	а в	5	3
154	е в	4	3
155	в свою	1	3
156	состоит из	1	3
157	они не	1	3
158	того же	3	2
159	самом деле	6	2
160	тех же	1	2
161	одним из	5	2
162	а как	3	2
163	вопрос о	8	2
164	человека и	1	2
165	как таковые	1	2
166	время в	2	2
167	в различных	2	2
168	во всех	2	2
169	только тогда	1	2
170	по отношению	4	2
171	очевидно что	1	2
172	эта связь	1	2
173	уже в	5	2
174	на то	1	2
175	после этого	2	2
176	том чтобы	6	2
177	из него	1	2
178	так например	6	2
179	о чем	4	2
180	особенности в	1	2
181	это было	1	2
182	и других	3	2
183	о которых	2	2
184	несмотря на	2	2
185	точки зрения	7	2
186	в своей	4	2
187	ее в	1	2
188	прийти к	1	2
189	от себя	3	2
190	но он	1	2
191	что этот	1	2
192	по себе	9	2
193	уже выше	1	2
194	по мере	4	2
195	тогда когда	3	2
196	одна из	2	2
197	идут от	1	2
198	или как	3	2
199	в некотором	1	2
200	не потому	1	2
201	должен быть	4	2
202	меня в	1	2
203	данном случае	5	2
204	и сам	2	2
205	на нее	2	2
206	об этом	5	2
207	еще в	1	2
208	если бы	2	2
209	ничего не	2	2
210	язык и	3	2
211	обратим внимание	1	2
212	образом в	1	2
213	можно сказать	3	2
214	должно было	1	2
215	же в	1	2
216	того что	12	2
217	значит что	1	2
218	на которой	1	2
219	том как	1	2
220	во всем	2	2
221	то в	1	2
222	именно на	2	2
223	так что	5	2
224	чтобы он	2	2
225	из них	3	2
226	е на	1	2
227	его и	1	2
228	вовсе не	6	2
229	мы можем	2	2
230	у него	1	2
231	уже и	7	2
232	и начал	1	2
233	из двух	2	2
234	со стороны	12	2
235	до сих	5	2
236	но есть	1	2
237	говорит о	3	2
238	а не	3	2
239	один из	6	2
240	что мы	2	2
241	в одно	1	2
242	из которых	2	2
243	а если	2	2
244	в течение	5	2
245	как бы	5	2
246	по существу	2	2
247	это значит	1	2
248	и этим	1	2
249	с этой	4	2
250	сих пор	5	2
251	но для	1	2
252	и для	4	2
253	это уже	1	2
254	также не	1	2
255	все вместе	1	2
256	с ней	2	2
257	сказать что	5	2
258	и при	2	2
259	совершенно не	1	2
260	отношению к	4	2
261	в свое	2	2
262	к этому	3	2
263	жизни и	2	2
264	уже после	3	2
265	вряд ли	2	1
266	чем продолжать	1	1
267	также и	16	1
268	говорится в	1	1
269	дело что	2	1
270	сам по	1	1
271	и есть	3	1
272	из его	2	1
273	должна быть	2	1
274	в зависимости	1	1
275	чрезвычайно важное	1	1
276	той же	4	1
277	как указывает	1	1
278	что уже	3	1
279	и совсем	1	1
280	приводят к	1	1
281	не вполне	4	1
282	из того	2	1
283	что можно	2	1
284	которое в	2	1
285	зависимости от	1	1
286	оно входит	1	1
287	и этого	3	1
288	не нужно	2	1
289	он встречается	1	1
290	быть в	4	1
291	то мы	1	1
292	своей работе	1	1
293	на самом	1	1
294	совсем не	3	1
295	этом говорит	1	1
296	но как	2	1
297	не то	1	1
298	которых как	1	1
299	ответ на	3	1
300	должны были	1	1
301	отношение к	3	1
302	себе и	2	1
303	отличие от	3	1
304	и я	1	1
305	чем же	3	1
306	выясняется что	1	1
307	трудно сказать	1	1
308	в одной	1	1
309	дает нам	1	1
310	стороны и	3	1
311	как к	1	1
312	понимать в	2	1
313	а и	1	1
314	как уже	2	1
315	говорит что	1	1
316	и к	1	1
317	себе не	1	1
318	увидим что	1	1
319	но в	10	1
320	есть ли	1	1
321	за собой	3	1
322	впечатление что	1	1
323	сливается с	3	1
324	во множестве	1	1
325	та же	1	1
326	одном случае	1	1
327	что так	1	1
328	то обстоятельство	1	1
329	только на	3	1
330	остановиться на	1	1
331	народов не	1	1
332	и тот	1	1
333	в себе	4	1
334	античности в	1	1
335	во многих	1	1
336	если он	1	1
337	то легко	1	1
338	что она	3	1
339	знания в	3	1
340	задний план	1	1
341	при этом	3	1
342	идет от	1	1
343	народов но	2	1
344	у древних	1	1
345	одно целое	2	1
346	в подлиннике	1	1
347	состоит в	2	1
348	могли служить	1	1
349	в силу	3	1
350	есть один	1	1
351	и вот	3	1
352	не теряет	1	1
353	д все	2	1
354	подобно тому	1	1
355	него в	2	1
356	но дело	3	1
357	данных по	1	1
358	главным образом	1	1
359	они должны	1	1
360	в глубине	1	1
361	было бы	5	1
362	уже знаем	1	1
363	на почве	5	1
364	к превращению	1	1
365	чаще всего	1	1
366	выходя из	1	1
367	в жизни	1	1
368	этого становится	1	1
369	она и	1	1
370	соответствии с	2	1
371	были в	1	1
372	на основании	5	1
373	этого не	2	1
374	как видно	1	1
375	и уже	3	1
376	этим и	1	1
377	и тогда	3	1
378	не сам	1	1
379	что собственно	3	1
380	только тем	1	1
381	одно дело	2	1
382	в ходе	1	1
383	и сейчас	2	1
384	только служит	1	1
385	работы в	3	1
386	внимание только	1	1
387	он должен	1	1
388	с точки	2	1
389	в их	11	1
390	но которые	1	1
391	в своем	3	1
392	в отличие	3	1
393	от его	1	1
394	признает что	1	1
395	именно из	1	1
396	в одном	4	1
397	превратиться в	1	1
398	что никакой	1	1
399	и более	1	1
400	в конце	3	1
401	например и	1	1
402	что сказано	3	1
403	стоит в	2	1
404	что с	3	1
405	у этих	1	1
406	она могла	1	1
407	самого начала	1	1
408	как о	4	1
409	дело не	3	1
410	не имеет	4	1
411	на котором	2	1
412	уже из	1	1
413	правда в	1	1
414	разных формах	1	1
415	уже очень	1	1
416	не по	1	1
417	в самых	1	1
418	о них	2	1
419	не могло	1	1
420	судя по	1	1
421	так много	1	1
422	и всегда	1	1
423	на другую	1	1
424	находятся в	2	1
425	же время	5	1
426	этих двух	1	1
427	эти связи	1	1
428	целое в	1	1
429	связь и	1	1
430	связи в	1	1
431	следует что	2	1
432	из истории	2	1
433	в каком	1	1
434	ли это	1	1
435	такие же	1	1
436	языка в	4	1
437	обстоятельство что	1	1
438	в момент	1	1
439	истории не	2	1
440	чтобы сделать	1	1
441	как только	1	1
442	должны быть	1	1
443	к тому	4	1
444	оно не	1	1
445	утверждать что	1	1
446	приходит к	1	1
447	и о	1	1
448	представляли себе	1	1
449	в виду	4	1
450	но вообще	1	1
451	свою очередь	1	1
452	и многие	1	1
453	здесь не	2	1
454	без всякого	1	1
455	другими словами	1	1
456	с каким	1	1
457	уже потому	1	1
458	каждая такая	1	1
459	чтобы быть	1	1
460	у разных	1	1
461	на той	1	1
462	с самого	1	1
463	идет речь	2	1
464	на свой	1	1
465	что может	3	1
466	не трудно	7	1
467	здесь нет	4	1
468	мог бы	2	1
469	но нет	1	1
470	две части	2	1
471	можно только	2	1
472	это только	4	1
473	он сам	3	1
474	для этого	3	1
475	то эти	1	1
476	это может	2	1
477	в тех	2	1
478	о ней	1	1
479	до н	6	1
480	с полным	1	1
481	и соответственно	1	1
482	зато она	1	1
483	на вопрос	6	1
484	говорит об	1	1
485	никак не	1	1
486	в риме	1	1
487	одного из	1	1
488	а также	3	1
489	быть человек	1	1
490	нас от	1	1
491	это изменение	1	1
492	это заставляет	2	1
493	во втором	2	1
494	во всей	1	1
495	наконец в	1	1
496	себе задачей	2	1
497	также в	1	1
498	в русском	1	1
499	знания и	3	1
500	народов и	2	1
501	своему содержанию	1	1
502	это несомненно	1	1
503	на те	1	1
504	в литературе	1	1
505	известно что	1	1
506	понимать не	1	1
507	но с	4	1
508	хотя бы	5	1
509	что наряду	1	1
510	его исторических	1	1
511	тот же	1	1
512	одной из	3	1
513	ней то	1	1
514	целого и	2	1
515	еще и	3	1
516	и так	1	1
517	и внутри	1	1
518	самые разнообразные	1	1
519	всяком случае	3	1
520	и ее	4	1
521	знаем из	1	1
522	не мешает	1	1
523	потом в	1	1
524	положение что	1	1
525	прямо не	1	1
526	это тоже	1	1
527	и у	1	1
528	вопроса о	1	1
529	стоит на	1	1
530	не знать	1	1
531	что не	5	1
532	он поставил	1	1
533	деле представляет	1	1
534	а это	1	1
535	есть однако	1	1
536	не дает	1	1
537	или даже	1	1
538	на две	1	1
539	развитом виде	1	1
540	одно из	5	1
541	для него	1	1
542	руки и	1	1
543	ведь это	1	1
544	слова в	1	1
545	в котором	4	1
546	языку и	1	1
547	перед собой	1	1
548	ее не	1	1
549	само по	3	1
550	в руки	6	1
551	говорит он	2	1
552	само собой	2	1
553	в очень	3	1
554	н э	6	1
555	были бы	1	1
556	быть названа	1	1
557	что на	1	1
558	и даже	5	1
559	или иной	1	1
560	но одно	1	1
561	вообще с	1	1
562	есть не	3	1
563	тем мы	1	1
564	здесь в	1	1
565	в каких	1	1
566	можно назвать	1	1
567	в соответствии	2	1
568	только по	3	1
569	не было	1	1
570	из наиболее	4	1
571	кусок дерева	2	1
572	и самые	1	1
573	в руках	1	1
574	человек в	1	1
575	при более	1	1
576	литература в	1	1
577	и картина	1	1
578	он представляет	1	1
579	рис и	1	1
580	как эти	1	1
581	как это	5	1
582	всем что	1	1
583	стороны формы	1	1
584	одну из	1	1
585	случаях в	1	1
586	только как	6	1
587	по своему	5	1
588	в изображении	1	1
589	знать что	1	1
590	такого рода	2	1
591	становится все	1	1
592	тому как	1	1
593	но который	1	1
594	и основной	1	1
595	азии и	1	1
596	ее мы	1	1
597	как будто	3	1
598	быть не	1	1
599	только о	2	1
600	есть и	4	1
601	заставляет нас	1	1
602	в который	1	1
603	народа и	1	1
604	стороны можно	1	1
605	д и	1	1
606	только одна	1	1
607	которых он	1	1
608	и часто	1	1
609	именно этого	1	1
610	на задний	1	1
611	и от	1	1
612	это можно	1	1
613	что оно	2	1
614	он по	1	1
615	обе эти	2	1
616	особого рода	4	1
617	общего характера	1	1
618	у них	1	1
619	или нет	1	1
620	бы в	1	1
621	только что	4	1
622	и искусств	1	1
623	речи об	1	1
624	хотя в	2	1
625	центре внимания	2	1
626	но если	3	1
627	спросить себя	2	1
628	в самом	12	1
629	знание языка	2	1
630	что такое	10	1
631	чтобы ее	1	1
632	очень различно	1	1
633	и другие	1	1
634	в своих	2	1
635	как на	11	1
636	точно так	2	1
637	во всяком	3	1
638	все что	1	1
639	этой точки	1	1
