N	2gram	Tiupa_Narr_1	Psycholo
306	и как	3	2
307	будто бы	1	2
308	только что	2	2
309	или не	4	2
310	эстетике и	1	2
311	имеет место	4	2
312	что даже	1	2
313	только о	1	2
314	по поводу	1	2
315	как результат	1	2
316	и наиболее	1	1
317	говоря о	1	1
318	к нашему	1	1
319	обращено к	2	1
320	жизни мы	1	1
321	которое мы	1	1
322	в первом	4	1
323	отделена от	1	1
324	едва ли	3	1
325	он уже	2	1
326	в первый	1	1
327	говоря и	1	1
328	и бессмысленное	1	1
329	происходит это	2	1
330	он как	1	1
331	становится совершенно	1	1
332	что иное	1	1
333	принадлежит к	1	1
334	не видим	1	1
335	и ее	3	1
336	же мало	1	1
337	ему в	2	1
338	это время	1	1
339	в ней	4	1
340	свою очередь	2	1
341	еще не	4	1
342	и на	5	1
343	же мере	1	1
344	прозе например	1	1
345	в последних	1	1
346	бы то	1	1
347	с его	4	1
348	во всех	1	1
349	тем как	1	1
350	представление будто	1	1
351	по своему	2	1
352	без которого	1	1
353	о смерти	2	1
354	которую она	1	1
355	ответ на	1	1
356	при условии	1	1
357	тогда как	10	1
358	знакомства с	1	1
359	один и	2	1
360	к автору	1	1
361	в м	1	1
362	в особом	1	1
363	перед нами	5	1
364	и наконец	1	1
365	он на	1	1
366	то в	4	1
367	за собой	1	1
368	привести к	1	1
369	в тех	1	1
370	что автор	1	1
371	отношение между	1	1
372	имеются только	1	1
373	во многих	1	1
374	всей его	1	1
375	а более	1	1
376	одно и	2	1
377	означает нечто	1	1
378	задний план	1	1
379	в лирике	1	1
380	человек не	1	1
381	главное в	1	1
382	скоро и	1	1
383	и еще	2	1
384	к одному	1	1
385	в корне	1	1
386	ни было	1	1
387	заключает в	2	1
388	в нее	1	1
389	но все	1	1
390	человека в	2	1
391	в одну	1	1
392	согласуется с	1	1
393	могла бы	1	1
394	легко возразить	1	1
395	речи или	1	1
396	в мире	4	1
397	об этом	6	1
398	и чтобы	1	1
399	времени и	9	1
400	не умеет	1	1
401	особенно в	2	1
402	это не	3	1
403	живет в	1	1
404	и мы	1	1
405	он есть	1	1
406	свести к	1	1
407	в учебнике	1	1
408	в большей	1	1
409	на этот	1	1
410	все равно	2	1
411	тот самый	2	1
412	зависимым от	1	1
413	даже чисто	1	1
414	и уже	1	1
415	которой он	1	1
416	в не	1	1
417	ведет к	1	1
418	на пересечении	1	1
419	автора и	1	1
420	и того	2	1
421	еще раз	3	1
422	другие с	1	1
423	для него	4	1
424	что вся	1	1
425	теперь как	3	1
426	волосы как	1	1
427	должны были	1	1
428	в небольшом	1	1
429	иных форм	1	1
430	однако в	3	1
431	и наоборот	1	1
432	что этот	1	1
433	новое и	1	1
434	случае мы	1	1
435	нас к	1	1
436	это верно	1	1
437	евгения онегина	1	1
438	я вас	1	1
439	живет не	1	1
440	хоть одно	1	1
441	вплоть до	4	1
442	как можно	1	1
443	для каждого	1	1
444	дело не	2	1
445	ними не	1	1
446	дело в	2	1
447	бытия и	1	1
448	пока еще	1	1
449	он указывает	1	1
450	при отсутствии	2	1
451	того как	1	1
452	имеем дело	2	1
453	наряду со	1	1
454	людей и	1	1
455	или когда	1	1
456	не останется	1	1
457	дело обстоит	1	1
458	связи с	2	1
459	не принадлежит	1	1
460	же самым	1	1
461	и делает	1	1
462	не до	1	1
463	именно это	1	1
464	позволил бы	1	1
465	этого построения	1	1
466	ли не	2	1
467	числе и	1	1
468	понять что	1	1
469	для его	1	1
470	в поле	3	1
471	бы составить	1	1
472	они и	2	1
473	оно не	2	1
474	слова однако	1	1
475	новую область	1	1
476	как не	1	1
477	но при	3	1
478	на другой	5	1
479	как по	1	1
480	практическое разрешение	1	1
481	в пределах	2	1
482	что может	2	1
483	к исследованию	1	1
484	из двух	1	1
485	на нее	1	1
486	его жизни	3	1
487	столько же	2	1
488	она была	2	1
489	том как	1	1
490	но у	1	1
491	поэтому в	1	1
492	с этого	1	1
493	простейший пример	1	1
494	и вообще	1	1
495	и восприятия	1	1
496	сводится к	3	1
497	о нем	3	1
498	при такой	2	1
499	произведения как	1	1
500	в состав	3	1
501	то они	2	1
502	и та	1	1
503	определенным образом	1	1
504	обращается к	3	1
505	в глаза	1	1
506	одного из	6	1
507	можно сказать	5	1
508	в различных	1	1
509	а также	6	1
510	в значительной	1	1
511	как у	2	1
512	как исследование	1	1
513	о влиянии	1	1
514	нечто иное	1	1
515	которые мы	1	1
516	во втором	6	1
517	только внешние	1	1
518	уже только	1	1
519	отдельного слова	1	1
520	бывает и	1	1
521	человека как	1	1
522	бросается в	1	1
523	известном смысле	2	1
524	в двух	1	1
525	чем это	2	1
526	одной из	1	1
527	проникать во	1	1
528	самый общий	1	1
529	и предполагает	1	1
530	нем не	1	1
531	воображения как	1	1
532	должен быть	1	1
533	в стороне	1	1
534	простой и	1	1
535	ключом к	1	1
536	одна и	1	1
537	иное как	1	1
538	в тумане	1	1
539	способа представления	1	1
540	прямо не	1	1
541	внимание что	1	1
542	теперь уже	1	1
543	значение и	1	1
544	оно в	1	1
545	если в	2	1
546	в данной	1	1
547	этот раз	1	1
548	сами по	2	1
549	произведения и	1	1
550	может служить	3	1
551	которые могут	1	1
552	в готовом	1	1
553	в особенности	2	1
554	жизни в	2	1
555	это от	1	1
556	именно в	3	1
557	оказывается и	1	1
558	в свою	2	1
559	действующих лиц	5	1
560	на чем	1	1
561	еще и	1	1
562	а с	1	1
563	мы еще	1	1
564	соответствии с	4	1
565	по тем	1	1
566	существенную роль	1	1
567	и опять	1	1
568	которых мы	1	1
569	на которых	1	1
570	напомнить что	2	1
571	в рассказе	8	1
572	зависит от	2	1
573	своего рода	10	1
574	его как	1	1
575	одну из	1	1
576	была бы	1	1
577	но никогда	1	1
578	что обычно	1	1
579	понятие о	1	1
580	записок охотника	1	1
581	в творчестве	1	1
582	говорит нам	1	1
583	о себе	1	1
584	в центре	3	1
585	границы между	1	1
586	самой своей	1	1
587	без помощи	1	1
588	что именно	1	1
589	только с	1	1
590	и столь	2	1
591	ни от	2	1
592	в художественных	2	1
593	она есть	1	1
594	в той	2	1
595	в литературе	4	1
596	первом случае	3	1
597	и всей	1	1
598	не за	1	1
599	слов в	2	1
600	указанием на	1	1
601	слова и	1	1
602	установки и	1	1
603	о его	2	1
604	говоря это	1	1
605	но для	3	1
606	между собой	2	1
607	в более	1	1
608	что позволяет	1	1
609	лев толстой	1	1
610	мы неизбежно	1	1
611	чтобы создать	1	1
612	при таком	1	1
613	и само	1	1
614	или в	6	1
615	он чувствовал	1	1
616	как для	1	1
617	как со	1	1
618	то не	1	1
619	рассказе может	1	1
620	золотого сечения	3	1
621	зрения в	1	1
622	хотя бы	2	1
623	же в	2	1
624	историю которую	1	1
625	между ними	2	1
626	настаивает на	1	1
627	в их	1	1
628	смысла а	1	1
629	также в	1	1
630	с ними	2	1
631	этим объясняется	1	1
632	в действительности	1	1
633	в роли	2	1
634	случае если	1	1
635	от ее	1	1
636	том числе	1	1
637	событий в	1	1
