N	2gram	Losev_Dial_2	FransuaR
352	вообще не	1	1
353	такие которые	1	1
354	в определенном	2	1
355	чрезвычайно близка	1	1
356	а скорее	1	1
357	не к	1	1
358	понятий и	1	1
359	пор мы	1	1
360	человеческого тела	1	1
361	ни была	1	1
362	и вот	4	1
363	самая структура	1	1
364	и сколько	1	1
365	свое время	1	1
366	свою силу	1	1
367	таких которые	1	1
368	чем она	1	1
369	их из	2	1
370	из него	1	1
371	подобно тому	1	1
372	даже прямо	1	1
373	без исключения	1	1
374	не бывает	1	1
375	в основу	1	1
376	это конечно	4	1
377	больше всего	1	1
378	же не	3	1
379	связанные с	1	1
380	примеров как	1	1
381	есть все	1	1
382	те же	1	1
383	на все	2	1
384	это было	3	1
385	заключается в	4	1
386	его личности	2	1
387	домашнего обихода	1	1
388	действительности в	1	1
389	на почве	1	1
390	этом смысле	1	1
391	и проходит	1	1
392	и смерти	1	1
393	только одно	2	1
394	мира где	1	1
395	само время	2	1
396	которые дает	1	1
397	со своими	1	1
398	не всегда	1	1
399	его и	1	1
400	и страшно	1	1
401	чем в	1	1
402	она была	1	1
403	в один	3	1
404	понятия и	1	1
405	не больше	4	1
406	смысл и	2	1
407	можем судить	1	1
408	эта была	1	1
409	и сейчас	1	1
410	не во	2	1
411	именно и	1	1
412	просто в	1	1
413	что всякий	1	1
414	еще с	1	1
415	бы мы	1	1
416	смех в	1	1
417	своему существу	1	1
418	не раз	2	1
419	осмысливает и	1	1
420	уже сказали	1	1
421	времени а	3	1
422	показать что	1	1
423	же мы	3	1
424	тому что	2	1
425	в вие	1	1
426	некоторых случаях	1	1
427	вещи не	1	1
428	в вечном	2	1
429	иной раз	5	1
430	всего это	1	1
431	самого начала	2	1
432	не имеет	1	1
433	тогда когда	6	1
434	в науке	2	1
435	и притом	7	1
436	и сама	1	1
437	не по	2	1
438	взглянуть на	1	1
439	вещи он	1	1
440	то кажется	1	1
441	он мог	2	1
442	он с	1	1
443	человека от	1	1
444	и всегда	1	1
445	на меня	1	1
446	только и	2	1
447	же предметы	1	1
448	этих последних	2	1
449	это слово	1	1
450	хочет быть	3	1
451	исторического процесса	1	1
452	как будто	7	1
453	этом отношении	1	1
454	тела и	5	1
455	в глубину	3	1
456	с другом	1	1
457	в стиле	1	1
458	и далее	1	1
459	обычно называют	1	1
460	уже о	2	1
461	возникает из	1	1
462	не могут	4	1
463	могут быть	4	1
464	универсальная и	1	1
465	же самое	2	1
466	к тому	2	1
467	что оно	4	1
468	его с	3	1
469	то оно	3	1
470	его значение	1	1
471	они и	1	1
472	если же	1	1
473	и он	1	1
474	этим только	1	1
475	и это	5	1
476	вещей в	1	1
477	из всего	2	1
478	своего развития	1	1
479	в виду	5	1
480	но при	1	1
481	вечном и	1	1
482	здесь не	1	1
483	лица не	1	1
484	таит в	1	1
485	нами выше	2	1
486	может только	2	1
487	нет никакой	4	1
488	только то	4	1
489	но мы	2	1
490	с самого	2	1
491	и характер	1	1
492	на свой	1	1
493	смысле но	1	1
494	стремиться к	1	1
495	его самого	1	1
496	мог бы	1	1
497	которые он	1	1
498	еще в	1	1
499	это только	3	1
500	по сравнению	1	1
501	мы в	2	1
502	по линии	2	1
503	даны в	3	1
504	можно их	1	1
505	или иной	1	1
506	смысле и	1	1
507	в глубине	1	1
508	строго говоря	1	1
509	по смыслу	1	1
510	и возможно	1	1
511	ушей и	1	1
512	и та	6	1
513	все вещи	1	1
514	и являются	1	1
515	и что	5	1
516	на что	1	1
517	его тело	1	1
518	как эта	1	1
519	и по-видимому	1	1
520	по их	1	1
521	науке и	1	1
522	на всех	1	1
523	тем или	2	1
524	по типу	1	1
525	от них	1	1
526	есть уже	2	1
527	тему о	1	1
528	все в	2	1
529	и она	2	1
530	вещи как	1	1
531	в которую	1	1
532	гл xiv	1	1
533	происходит в	1	1
534	наконец и	1	1
535	быть и	4	1
536	оно и	1	1
537	том как	2	1
538	и одновременно	1	1
539	тот же	1	1
540	он употребляет	1	1
541	на очень	2	1
542	другой пример	1	1
543	у тебя	1	1
544	во времени	4	1
545	сознания как	1	1
546	бы ни	2	1
547	и тем	1	1
548	что эта	1	1
549	времени как	1	1
550	со всеми	1	1
551	к которой	1	1
552	где они	1	1
553	с нею	3	1
554	как нечто	4	1
555	и они	2	1
556	каждой вещи	2	1
557	тем чтобы	1	1
558	но самое	1	1
559	и показать	2	1
560	или даже	1	1
561	остаются в	1	1
562	их обычного	2	1
563	мы знаем	1	1
564	одно из	4	1
565	в пространстве	1	1
566	в прошлом	1	1
567	с собою	1	1
568	очевидно не	1	1
569	мы можем	1	1
570	как его	1	1
571	отличие от	1	1
572	чтобы не	6	1
573	она имеет	1	1
574	тем что	2	1
575	от абстрактной	1	1
576	и вместе	1	1
577	мир на	1	1
578	вне их	1	1
579	во многие	1	1
580	же деле	1	1
581	того что	6	1
582	но потому	3	1
583	одной вещи	1	1
584	со всем	2	1
585	мне и	1	1
586	и из	3	1
587	именно в	2	1
588	а именно	5	1
589	и прежде	2	1
590	была и	1	1
591	так вот	2	1
592	на ней	1	1
593	они представляются	1	1
594	превращается в	1	1
595	самом же	1	1
596	из тех	1	1
597	и непосредственно	1	1
598	жизнь в	2	1
599	не быть	2	1
600	что обычно	1	1
601	и оно	1	1
602	только несколько	1	1
603	воспринимаются как	1	1
604	именно на	1	1
605	все вообще	1	1
606	и вообще	6	1
607	все более	1	1
608	бы оно	1	1
609	и приближается	1	1
610	я уже	2	1
611	независимо от	4	1
612	что за	1	1
613	сравнению с	1	1
614	других формах	1	1
615	тело и	3	1
616	тому как	1	1
617	это за	3	1
618	в тех	2	1
619	которые по	1	1
620	и эстетика	2	1
621	быть только	2	1
622	чувства и	1	1
623	друг с	1	1
624	на свете	5	1
625	в очень	2	1
626	говорили об	1	1
627	еще новым	1	1
628	еще раз	1	1
629	не будем	1	1
630	нет ничего	1	1
631	и тогда	3	1
632	а сама	1	1
633	близка к	1	1
634	это уже	2	1
635	и часто	2	1
636	и от	3	1
637	о котором	3	1
638	это как	3	1
639	и слова	3	1
640	широко и	1	1
641	или другой	3	1
642	к одной	1	1
643	из ее	1	1
644	и ни	1	1
645	тем более	1	1
646	у которого	1	1
647	ибо в	1	1
648	которой мы	1	1
649	ее в	2	1
650	же в	2	1
651	но если	1	1
652	этих элементов	1	1
653	время как	7	1
654	в системе	2	1
655	всеми его	1	1
656	здесь только	1	1
657	может и	2	1
658	он осмысливает	1	1
659	нужно для	1	1
660	на другие	1	1
661	не знает	1	1
662	и только	4	1
663	только как	3	1
664	существует в	1	1
665	особенности и	1	1
666	но этот	1	1
667	по причине	1	1
668	из этого	1	1
669	в свое	1	1
670	время не	3	1
671	жизни и	6	1
672	видим в	1	1
673	как на	1	1
674	еще слишком	1	1
675	гораздо более	1	1
