N	2gram	Trubetskoy_1	FransuaR
156	с другой	8	2
157	совсем не	1	2
158	что они	1	2
159	как к	1	2
160	когда он	3	2
161	целый ряд	4	2
162	и как	3	2
163	бы и	1	2
164	за это	1	2
165	в нашем	1	2
166	отчасти и	1	2
167	с их	1	2
168	и те	3	2
169	с народной	1	2
170	что она	1	2
171	все те	1	2
172	ни было	2	2
173	в виде	4	2
174	не как	2	2
175	людей и	2	2
176	так например	2	2
177	в мире	5	2
178	его в	1	2
179	ни в	1	2
180	с тем	18	2
181	в слове	1	2
182	несмотря на	6	2
183	и некоторые	1	2
184	или менее	5	2
185	для него	3	2
186	и при	3	2
187	в своей	1	2
188	еще недостаточно	1	2
189	в котором	4	2
190	с точки	6	2
191	в которых	4	2
192	образы эти	1	2
193	если бы	3	2
194	не могли	1	2
195	вернемся к	1	2
196	чтобы стать	1	2
197	дело не	1	2
198	того как	1	2
199	этом процессе	1	2
200	с одним	2	2
201	к концу	3	2
202	в каком	1	2
203	не потому	2	2
204	начиная с	2	2
205	похож на	2	2
206	числе и	4	2
207	той или	2	2
208	своему характеру	1	2
209	и образ	1	2
210	данном случае	1	2
211	только не	2	2
212	культуры и	3	2
213	то время	1	2
214	картина мира	1	2
215	и совершенно	1	2
216	с собой	1	2
217	с ним	1	2
218	образом в	5	2
219	можно сказать	3	2
220	душ и	3	2
221	в значительной	3	2
222	и во	1	2
223	народная культура	2	2
224	к нему	7	2
225	грань между	2	2
226	на одном	1	2
227	во всей	1	2
228	было бы	1	2
229	но с	3	2
230	что он	4	2
231	очень много	2	2
232	это не	1	2
233	ничто не	1	2
234	уже в	2	2
235	только на	1	2
236	из них	7	2
237	в одном	3	2
238	к ним	3	2
239	как раз	1	2
240	в других	3	2
241	смерти и	1	2
242	для того	5	2
243	связан с	2	2
244	человека и	1	2
245	возможно что	1	2
246	видим что	1	2
247	далеко не	4	2
248	одной стороны	7	2
249	то ни	2	2
250	у всех	2	2
251	он становится	1	2
252	он создал	1	2
253	не может	4	2
254	вместе с	15	2
255	так же	5	2
256	из которых	4	2
257	в данном	1	2
258	а не	5	2
259	с этой	3	2
260	благодаря этому	2	2
261	но это	1	2
262	все же	6	2
263	и для	5	2
264	которых он	1	2
265	мира и	1	2
266	в эту	2	2
267	а в	4	2
268	связанный с	2	2
269	другой стороны	1	2
270	культуры в	1	2
271	более или	5	2
272	для эпохи	2	2
273	к этому	3	2
274	всем и	2	1
275	смысле слова	1	1
276	только он	1	1
277	как известно	1	1
278	речь идет	1	1
279	в этот	1	1
280	начинается с	1	1
281	того же	6	1
282	языку и	1	1
283	становится в	1	1
284	этого последнего	2	1
285	идет о	1	1
286	тем же	1	1
287	явления и	1	1
288	этого в	1	1
289	в какой-то	1	1
290	и развитие	1	1
291	всегда на	2	1
292	есть известный	1	1
293	и могут	1	1
294	а как	1	1
295	есть образ	1	1
296	выходить из	1	1
297	превратились в	1	1
298	из своих	2	1
299	он как	1	1
300	вступают в	1	1
301	так чтобы	2	1
302	между этими	2	1
303	ему в	2	1
304	или иным	1	1
305	жизни это	1	1
306	в народном	3	1
307	между собой	1	1
308	в чем	1	1
309	некоторые другие	1	1
310	живых существ	2	1
311	а следовательно	1	1
312	сказать и	1	1
313	различия между	2	1
314	друг к	1	1
315	землю и	1	1
316	но когда	2	1
317	одном и	1	1
318	по отношению	1	1
319	в новом	2	1
320	себя в	1	1
321	богатырской силой	1	1
322	даже некоторые	1	1
323	одного и	1	1
324	в одной	1	1
325	эта связь	1	1
326	как в	1	1
327	для всех	2	1
328	в одних	1	1
329	это был	1	1
330	на человека	1	1
331	эти местные	1	1
332	за собой	3	1
333	не можем	1	1
334	та же	1	1
335	и у	8	1
336	он в	2	1
337	не исчерпывается	2	1
338	из этих	10	1
339	котором с	1	1
340	тому же	5	1
341	друг за	3	1
342	не следует	1	1
343	они в	2	1
344	состоит в	2	1
345	к одному	1	1
346	не к	2	1
347	кое-кого из	1	1
348	из него	2	1
349	нам глубоко	1	1
350	связанные с	7	1
351	связанных с	2	1
352	те же	2	1
353	на все	2	1
354	на этой	1	1
355	лишь в	5	1
356	это было	1	1
357	заключается в	1	1
358	с другими	4	1
359	жизнь народа	1	1
360	на почве	1	1
361	что большинство	2	1
362	неизбежно должен	1	1
363	этим именем	1	1
364	из первых	1	1
365	участие в	1	1
366	и смерти	1	1
367	о которых	1	1
368	словами в	1	1
369	не всегда	2	1
370	которой не	1	1
371	чем в	1	1
372	это совершенно	1	1
373	такою же	1	1
374	эпохи с	1	1
375	а отчасти	1	1
376	она была	1	1
377	понятия и	1	1
378	эта была	1	1
379	и сейчас	2	1
380	известной степени	1	1
381	место в	1	1
382	оказывается что	3	1
383	в отличие	1	1
384	народа это	1	1
385	которые в	2	1
386	труда и	1	1
387	том же	1	1
388	этот мир	1	1
389	и одной	1	1
390	тесную связь	1	1
391	но они	1	1
392	до известной	1	1
393	а иногда	1	1
394	трудно было	1	1
395	иной раз	2	1
396	самого начала	2	1
397	этими двумя	2	1
398	органически и	1	1
399	не имеет	5	1
400	тогда когда	2	1
401	не по	1	1
402	жизни из	1	1
403	взглянуть на	1	1
404	следовательно и	1	1
405	в самой	2	1
406	и весь	1	1
407	которые и	1	1
408	этих последних	1	1
409	за исключением	1	1
410	и является	2	1
411	это слово	1	1
412	существовала и	1	1
413	имена с	1	1
414	этом отношении	2	1
415	тела и	1	1
416	с другом	5	1
417	и далее	1	1
418	действительно был	1	1
419	не могут	2	1
420	могут быть	1	1
421	те и	2	1
422	иногда даже	1	1
423	героев и	2	1
424	вошли в	1	1
425	же самое	2	1
426	к другу	2	1
427	к тому	6	1
428	что оно	4	1
429	его с	1	1
430	своего отца	1	1
431	имели и	1	1
432	и это	2	1
433	в виду	2	1
434	значительной мере	2	1
435	но при	2	1
436	и сами	2	1
437	здесь не	1	1
438	может только	1	1
439	от всей	1	1
440	нет никакой	1	1
441	смерти в	1	1
442	болезни и	1	1
443	только то	1	1
444	в себя	1	1
445	с самого	3	1
446	ином виде	1	1
447	боги в	2	1
448	особенно в	2	1
449	живет в	1	1
450	по сравнению	2	1
451	однако этот	1	1
452	для этого	2	1
453	или иной	2	1
454	остальные слова	1	1
455	своеобразные формы	1	1
456	грамматики и	1	1
457	и что	4	1
458	притом в	1	1
459	его тело	1	1
460	после того	1	1
461	что его	1	1
462	каждый образ	1	1
463	в вопросах	1	1
464	и своей	1	1
465	должно было	2	1
466	своему значению	1	1
467	невозможным не	1	1
468	это изменение	1	1
469	том или	1	1
470	тем или	1	1
471	этих слов	1	1
472	от них	2	1
473	творчества в	1	1
474	у другого	1	1
475	все в	1	1
476	исторического развития	2	1
477	и находим	1	1
478	в которую	1	1
479	происходит в	1	1
480	оставаясь в	1	1
481	внутренней стороны	1	1
482	быть и	2	1
483	том как	1	1
484	тот же	2	1
485	и культуре	1	1
486	важное значение	1	1
487	дело с	1	1
488	что даже	1	1
489	характер не	1	1
490	когда создавались	1	1
491	должен был	4	1
492	и так	1	1
493	до нас	1	1
494	и раньше	1	1
495	т.д в	1	1
496	мира как	1	1
497	в большем	1	1
498	со всеми	2	1
499	как нечто	1	1
500	же от	1	1
501	тем чтобы	5	1
502	языка как	1	1
503	в начале	2	1
504	который через	1	1
505	как самый	1	1
506	к своим	4	1
507	ибо он	1	1
508	мы знаем	1	1
509	в низшие	1	1
510	одно из	2	1
511	никто не	1	1
512	были очень	1	1
513	культура в	3	1
514	мы можем	2	1
515	только с	1	1
516	отличие от	1	1
517	чтобы не	1	1
518	тем что	1	1
519	притом не	1	1
520	или ином	1	1
521	которой нет	1	1
522	характерны для	1	1
523	и вместе	4	1
524	нет в	1	1
525	того что	3	1
526	со всем	1	1
527	и из	2	1
528	значение которое	1	1
529	именно в	2	1
530	а именно	1	1
531	после смерти	10	1
532	и прежде	1	1
533	души это	1	1
534	такое же	1	1
535	а с	7	1
536	на людей	1	1
537	по всей	1	1
538	превращается в	2	1
539	на этот	4	1
540	жизнь в	1	1
541	из народных	1	1
542	мира в	1	1
543	должна была	2	1
544	эту эпоху	1	1
545	действия в	1	1
546	было в	1	1
547	все более	1	1
548	него в	1	1
549	эти слова	1	1
550	некоторые из	2	1
551	и иной	2	1
552	и мир	2	1
553	культуры ведь	1	1
554	сравнению с	2	1
555	носят имена	1	1
556	которые по	1	1
557	друг с	5	1
558	в очень	1	1
559	здесь идет	1	1
560	что граница	1	1
561	этого слова	1	1
562	боги но	1	1
563	особенно к	2	1
564	нет ничего	1	1
565	и тогда	4	1
566	это уже	1	1
567	уже ни	1	1
568	и от	4	1
569	о котором	2	1
570	это как	1	1
571	языков еще	1	1
572	к одной	2	1
573	тем более	1	1
574	черты образа	1	1
575	ибо в	1	1
576	это тоже	1	1
577	же в	1	1
578	обстоит дело	1	1
579	но если	2	1
580	этой силы	1	1
581	этих элементов	1	1
582	время как	1	1
583	может и	1	1
584	и только	4	1
585	только как	1	1
586	на более	1	1
587	но этим	1	1
588	их с	1	1
589	одновременно и	2	1
590	отношению к	3	1
591	из этого	2	1
592	ее нет	1	1
593	в свое	1	1
594	людей но	1	1
595	жизни и	2	1
596	совершается в	1	1
597	как на	8	1
598	и особенно	2	1
