N	2gram	Propp_Isto_4	slovoVRo
149	в котором	1	2
150	века в	1	2
151	мы уже	5	2
152	той же	1	2
153	а как	2	2
154	мы не	1	2
155	же как	13	2
156	время как	1	2
157	они были	1	2
158	мы и	1	2
159	и заставляет	1	2
160	и то	6	2
161	между собой	1	2
162	в широком	1	2
163	он может	2	2
164	но не	5	2
165	что они	6	2
166	сих пор	5	2
167	как к	1	2
168	хотя и	2	2
169	сливается с	2	2
170	в целом	2	2
171	у каждого	1	2
172	нами в	1	2
173	другом случае	2	2
174	и те	1	2
175	не могла	1	2
176	широком смысле	1	2
177	одному из	1	2
178	перестает быть	1	2
179	и по	5	2
180	на этом	2	2
181	одно и	1	2
182	не из	1	2
183	те же	3	2
184	на ту	1	2
185	на все	1	2
186	действительно не	1	2
187	службе у	1	2
188	был бы	1	2
189	том что	3	2
190	в этих	7	2
191	но он	4	2
192	друг другу	1	2
193	не его	1	2
194	и эти	1	2
195	где нет	1	2
196	даже в	4	2
197	тому что	1	2
198	дело не	2	2
199	из него	1	2
200	явление в	1	2
201	для нас	3	2
202	ему не	1	2
203	у нас	2	2
204	правда не	1	2
205	то время	1	2
206	так в	4	2
207	роль в	1	2
208	на том	2	2
209	иногда в	2	2
210	в другом	5	2
211	одного из	1	2
212	можно сказать	1	2
213	а также	3	2
214	нас в	1	2
215	предмета и	1	2
216	здесь не	4	2
217	мы видим	6	2
218	и тем	2	2
219	так что	2	2
220	связи с	3	2
221	уже не	5	2
222	и у	5	2
223	если мы	1	2
224	только на	1	2
225	в виде	2	2
226	вводится в	2	2
227	он весь	1	2
228	в одном	5	2
229	с этими	2	2
230	в другой	3	2
231	до сих	5	2
232	не есть	2	2
233	а с	1	2
234	а на	4	2
235	с которым	1	2
236	связь с	12	2
237	в частности	2	2
238	так же	18	2
239	его как	2	2
240	других случаях	1	2
241	такого рода	2	2
242	быть только	1	2
243	в различные	1	2
244	этом случае	3	2
245	как раз	1	2
246	одна из	2	2
247	у них	1	2
248	потому что	6	2
249	между ними	3	2
250	сказать что	2	2
251	одновременно и	1	2
252	к этому	5	2
253	от предмета	1	1
254	тех же	2	1
255	своей основной	1	1
256	и есть	2	1
257	было никакого	1	1
258	чего не	1	1
259	из его	1	1
260	не имеют	1	1
261	выражается в	1	1
262	одно лицо	1	1
263	входящих в	1	1
264	тридевять земель	1	1
265	и рассматривается	1	1
266	мы имеем	7	1
267	при анализе	1	1
268	что между	1	1
269	именно к	1	1
270	творчества а	1	1
271	приводят к	1	1
272	но она	1	1
273	но даже	1	1
274	в некотором	2	1
275	и он	3	1
276	предстает как	1	1
277	собой в	2	1
278	он был	1	1
279	мы читаем	2	1
280	его так	1	1
281	как целое	1	1
282	могло быть	1	1
283	но как	1	1
284	а только	1	1
285	силы и	1	1
286	не все	1	1
287	слова на	1	1
288	иногда и	2	1
289	а через	1	1
290	или иное	1	1
291	которые не	1	1
292	в одной	3	1
293	его на	4	1
294	что как	1	1
295	в очень	1	1
296	целый ряд	1	1
297	что по	1	1
298	его к	3	1
299	в этот	4	1
300	него до	1	1
301	еще на	1	1
302	к другому	1	1
303	имеем в	2	1
304	он наконец	1	1
305	в этой	2	1
306	свет на	1	1
307	и тот	2	1
308	на то	3	1
309	очень велико	1	1
310	и если	3	1
311	что она	3	1
312	задний план	2	1
313	к миру	1	1
314	от которого	2	1
315	за тридевять	1	1
316	он должен	3	1
317	не к	2	1
318	жизнью и	1	1
319	мир как	1	1
320	него есть	1	1
321	или иных	1	1
322	в нее	1	1
323	эта же	1	1
324	человека в	1	1
325	бы они	1	1
326	совпадают с	1	1
327	а затем	3	1
328	поэтому мы	1	1
329	вещи и	1	1
330	не дает	2	1
331	них не	1	1
332	есть не	1	1
333	особенно в	1	1
334	может стать	1	1
335	этой силы	1	1
336	форму и	1	1
337	в свой	2	1
338	которая в	1	1
339	чаще всего	1	1
340	смерть и	1	1
341	ни в	2	1
342	но уже	1	1
343	о которых	1	1
344	ни одной	2	1
345	этого не	2	1
346	и уже	1	1
347	мы видели	6	1
348	на этот	2	1
349	как таковой	1	1
350	и становится	1	1
351	но если	1	1
352	от своего	3	1
353	поэтического творчества	1	1
354	таким же	6	1
355	живая и	4	1
356	наиболее полное	1	1
357	воды не	1	1
358	было очень	1	1
359	в которых	4	1
360	бы мы	2	1
361	мир и	1	1
362	тем не	2	1
363	и более	3	1
364	однако в	2	1
365	условия и	1	1
366	мир он	1	1
367	не менее	2	1
368	их служить	1	1
369	здесь на	2	1
370	ее с	1	1
371	которого он	1	1
372	виду не	1	1
373	на котором	3	1
374	совершенно иным	1	1
375	показывает как	2	1
376	видим что	2	1
377	по своей	2	1
378	людей и	1	1
379	во всем	3	1
380	же он	4	1
381	его он	1	1
382	их от	1	1
383	к той	1	1
384	не от	1	1
385	к отдельным	2	1
386	очень часто	1	1
387	свою связь	1	1
388	есть только	3	1
389	во все	2	1
390	иногда даже	3	1
391	его за	1	1
392	его с	2	1
393	заставляет их	1	1
394	на это	2	1
395	и это	1	1
396	в виду	1	1
397	некоторые другие	1	1
398	на задний	2	1
399	приводит к	1	1
400	на свой	1	1
401	и которые	1	1
402	часто в	1	1
403	это только	1	1
404	наше внимание	1	1
405	жизнь и	1	1
406	является в	1	1
407	если бы	2	1
408	для этого	1	1
409	со стороны	1	1
410	смысле и	1	1
411	иного порядка	1	1
412	входит и	1	1
413	за свое	1	1
414	и что	5	1
415	находятся в	1	1
416	или на	2	1
417	там в	1	1
418	в различных	1	1
419	вторжения в	1	1
420	как у	1	1
421	и специфические	1	1
422	эту форму	1	1
423	что и	9	1
424	этом как	1	1
425	и только	5	1
426	а его	1	1
427	и она	1	1
428	его тем	1	1
429	тот же	1	1
430	могла быть	1	1
431	через которую	1	1
432	и так	1	1
433	или же	3	1
434	в эти	1	1
435	одни и	1	1
436	из которого	1	1
437	есть в	2	1
438	и они	2	1
439	вернуться к	1	1
440	в начале	1	1
441	сам он	1	1
442	и их	2	1
443	здесь перед	1	1
444	у нее	2	1
445	среди которых	1	1
446	к ним	2	1
447	только с	2	1
448	не просто	4	1
449	от того	2	1
450	в форме	2	1
451	и делать	1	1
452	момент в	1	1
453	которые как	1	1
454	или иначе	1	1
455	эти две	1	1
456	уходит в	1	1
457	он часто	1	1
458	в ряде	1	1
459	в меньшей	1	1
460	какая бы	1	1
461	что не	1	1
462	социальной жизни	1	1
463	предмет и	1	1
464	его из	1	1
465	только по	1	1
466	на смену	3	1
467	то и	1	1
468	ничем не	1	1
469	его по	1	1
470	долгое время	1	1
471	о чем	3	1
472	на эту	1	1
473	когда она	1	1
474	что мы	3	1
475	он и	1	1
476	только теперь	2	1
477	с помощью	2	1
478	входить в	3	1
479	вступает в	1	1
480	распространена и	1	1
481	на который	1	1
482	вместе с	6	1
483	до этого	1	1
484	в иных	1	1
485	этом превращается	1	1
486	этого момента	1	1
487	на границе	1	1
488	какого-нибудь одного	1	1
489	быть как	1	1
490	это его	1	1
491	образом на	1	1
492	хотя он	1	1
493	мы до	1	1
494	в это	1	1
495	этого слова	2	1
496	сколько бы	1	1
497	на пути	1	1
498	но это	3	1
499	между прочим	2	1
500	нем самом	1	1
501	но с	1	1
502	на одной	1	1
503	с полной	1	1
504	в более	1	1
505	и вместо	1	1
506	которых он	1	1
507	этому миру	1	1
508	тем более	1	1
509	он по	1	1
510	части его	1	1
511	от них	2	1
512	от него	2	1
513	бы в	1	1
514	для его	1	1
515	на языке	2	1
516	связью с	1	1
517	быть привлечены	1	1
518	же в	3	1
519	персонажа и	1	1
520	не знает	1	1
521	может послужить	1	1
522	только как	1	1
523	есть и	2	1
524	та же	1	1
525	жизни и	1	1
526	пути к	1	1
527	играют в	1	1
528	и другие	3	1
529	героя как	1	1
530	который не	1	1
531	им и	1	1
532	как на	1	1
533	все что	4	1
534	они не	1	1
