N	2gram	Losev_Prob_3	Tvorches
170	в виду	10	2
171	данном случае	7	2
172	с каким	1	2
173	на том	1	2
174	и когда	1	2
175	так и	10	2
176	об этом	3	2
177	быть может	1	2
178	можно сказать	6	2
179	и та	1	2
180	настоящее время	2	2
181	и будет	2	2
182	переходит в	2	2
183	что и	9	2
184	во всей	3	2
185	себя но	1	2
186	крайней мере	5	2
187	каких бы	1	2
188	вот в	1	2
189	в литературе	1	2
190	значит что	7	2
191	больше чем	1	2
192	в качестве	3	2
193	так что	12	2
194	же и	4	2
195	и у	2	2
196	при помощи	8	2
197	из них	2	2
198	был бы	1	2
199	гоголя и	2	2
200	не означает	1	2
201	мы находим	7	2
202	представлений о	1	2
203	только на	5	2
204	тоже своего	1	2
205	именно в	2	2
206	своего собственного	1	2
207	что не	1	2
208	что для	3	2
209	до конца	1	2
210	зависит от	1	2
211	и далее	1	2
212	с которым	1	2
213	его как	3	2
214	в частности	2	2
215	вместе с	2	2
216	в него	1	2
217	эти слова	2	2
218	в первой	1	2
219	перед нами	8	2
220	в одно	1	2
221	ли в	1	2
222	для этой	1	2
223	или в	4	2
224	ее и	2	2
225	из себя	3	2
226	только что	2	2
227	сказать что	16	2
228	в глаза	1	2
229	одновременно и	1	2
230	себе не	2	2
231	к этому	1	2
232	точно так	3	2
233	гораздо более	5	2
234	значения этого	1	1
235	только он	2	1
236	от этой	1	1
237	ли можно	2	1
238	дальше некуда	1	1
239	к их	2	1
240	в русских	1	1
241	же как	3	1
242	говорилось выше	2	1
243	основан на	1	1
244	времени но	1	1
245	и есть	5	1
246	очень много	3	1
247	чего не	1	1
248	и до	2	1
249	выражается в	3	1
250	оно было	1	1
251	от которых	1	1
252	и этот	1	1
253	уже по	1	1
254	также и	16	1
255	мы уже	4	1
256	ни даже	1	1
257	отличается и	1	1
258	мы имеем	2	1
259	не изображал	1	1
260	что если	1	1
261	по-разному в	1	1
262	рассматривается как	1	1
263	для раскрытия	1	1
264	время как	4	1
265	говорить о	3	1
266	человеческие чувства	1	1
267	что иное	4	1
268	произведения то	2	1
269	но даже	4	1
270	то это	10	1
271	ночи в	1	1
272	в медном	1	1
273	с большим	2	1
274	большей частью	1	1
275	который может	1	1
276	и самого	1	1
277	себе а	3	1
278	это само	1	1
279	еще не	5	1
280	между собой	1	1
281	но за	1	1
282	иное как	4	1
283	нам представляется	2	1
284	бы то	4	1
285	во всех	2	1
286	совсем не	2	1
287	и всякий	1	1
288	отвлеченной мысли	2	1
289	вообще как	1	1
290	а и	1	1
291	него с	2	1
292	котором говорилось	1	1
293	в поисках	2	1
294	в истории	1	1
295	первый взгляд	2	1
296	с этим	2	1
297	до его	1	1
298	в художественном	3	1
299	кроме того	3	1
300	к этой	1	1
301	это тоже	2	1
302	и к	6	1
303	нет никакой	1	1
304	для ее	2	1
305	в этот	1	1
306	или иную	1	1
307	человеком в	1	1
308	при таком	2	1
309	места где	1	1
310	из жизни	1	1
311	бы и	1	1
312	к необходимости	1	1
313	что это	3	1
314	он в	2	1
315	все эти	7	1
316	есть о	1	1
317	поскольку в	1	1
318	учение о	1	1
319	в известном	2	1
320	чем его	1	1
321	сливаются в	1	1
322	говорят о	3	1
323	тому же	1	1
324	в терминах	1	1
325	и специальной	1	1
326	у а	1	1
327	и если	6	1
328	связанные с	1	1
329	да и	5	1
330	т д	13	1
331	образность и	1	1
332	а просто	1	1
333	пушкина и	3	1
334	перестает быть	1	1
335	предмет а	2	1
336	всех этих	2	1
337	в первую	3	1
338	не значит	3	1
339	идеи и	3	1
340	к одному	1	1
341	этого вопроса	1	1
342	не к	1	1
343	ведь этот	1	1
344	собой не	1	1
345	и метафоры	1	1
346	находим у	1	1
347	в нее	1	1
348	и давно	1	1
349	то ни	6	1
350	же не	2	1
351	значение в	3	1
352	же касается	4	1
353	его не	2	1
354	отнюдь нет	1	1
355	и чтобы	1	1
356	его в	3	1
357	это было	2	1
358	заключается в	4	1
359	первой главе	1	1
360	который и	1	1
361	бы нам	1	1
362	было бы	8	1
363	то все	1	1
364	более широком	1	1
365	за ней	1	1
366	всего прочего	1	1
367	ни в	8	1
368	для них	2	1
369	но мы	1	1
370	в них	1	1
371	о которых	3	1
372	все равно	3	1
373	с этой	3	1
374	с тем	5	1
375	он и	2	1
376	жизни но	2	1
377	духовной жизни	1	1
378	едва только	1	1
379	о которой	1	1
380	одного и	1	1
381	на первый	4	1
382	можно только	1	1
383	в войне	1	1
384	отрыве от	1	1
385	свою собственную	3	1
386	более близкий	1	1
387	что такое	3	1
388	и ее	3	1
389	на месте	1	1
390	и читателя	1	1
391	от себя	2	1
392	дается в	1	1
393	войне и	1	1
394	и останется	1	1
395	но эта	3	1
396	образом и	2	1
397	в прямом	1	1
398	и более	2	1
399	почему-то не	1	1
400	если нет	2	1
401	единственный способ	2	1
402	по себе	25	1
403	имел в	1	1
404	это является	3	1
405	тому что	4	1
406	изоляции от	1	1
407	в отношении	2	1
408	вплоть до	1	1
409	дня и	1	1
410	в таких	3	1
411	что с	1	1
412	и другое	1	1
413	не имеет	9	1
414	что их	2	1
415	на него	1	1
416	в процессе	2	1
417	мы все	1	1
418	и имеет	1	1
419	промежуточных звеньев	1	1
420	казалось бы	1	1
421	вот это	2	1
422	не вполне	1	1
423	действительности но	2	1
424	в самой	2	1
425	природы в	1	1
426	как она	2	1
427	в другую	1	1
428	он хочет	1	1
429	и мире	1	1
430	же он	1	1
431	со своим	2	1
432	однако этого	1	1
433	до того	1	1
434	исторического процесса	1	1
435	и искусства	2	1
436	только с	4	1
437	у нас	10	1
438	не одно	1	1
439	начиная с	1	1
440	поисках новых	1	1
441	не могут	1	1
442	мало чем	1	1
443	но все	3	1
444	что оно	2	1
445	бы он	1	1
446	что на	1	1
447	указывает на	7	1
448	не есть	35	1
449	анализа в	1	1
450	оно не	1	1
451	если же	3	1
452	она не	3	1
453	и это	9	1
454	того самого	1	1
455	важным и	1	1
456	и о	5	1
457	в конце	5	1
458	не принимать	1	1
459	он вовсе	1	1
460	внимание на	1	1
461	но при	1	1
462	и самим	2	1
463	всего этого	1	1
464	в ее	4	1
465	как самого	1	1
466	другой стороны	5	1
467	в собственном	1	1
468	правды и	2	1
469	реальной действительности	1	1
470	только не	1	1
471	только то	2	1
472	говорили что	1	1
473	прямом смысле	1	1
474	если они	1	1
475	что у	3	1
476	в образе	1	1
477	это вовсе	4	1
478	особенно в	1	1
479	но у	1	1
480	жизнь и	2	1
481	в эпоху	1	1
482	более сложную	1	1
483	принцип художественного	1	1
484	трактуется как	2	1
485	означает что	1	1
486	нас и	2	1
487	в таком	5	1
488	каждый раз	3	1
489	и здесь	5	1
490	обращается к	1	1
491	прямо и	1	1
492	никак не	9	1
493	и что	7	1
494	все его	1	1
495	но когда	2	1
496	и многих	2	1
497	при полном	1	1
498	из главнейших	1	1
499	нас в	4	1
500	мы понимаем	1	1
501	вопросу о	1	1
502	сторон жизни	1	1
503	связь между	1	1
504	в отрыве	1	1
505	свой художественный	1	1
506	том или	3	1
507	от них	1	1
508	была бы	1	1
509	одну свою	1	1
510	и каждого	1	1
511	нуждается в	1	1
512	лицо по	1	1
513	резко отличается	1	1
514	все время	1	1
515	ней же	4	1
516	нужно рассматривать	1	1
517	бросается в	1	1
518	действительности не	1	1
519	как он	1	1
520	и действительно	1	1
521	даже если	2	1
522	всех его	1	1
523	большим трудом	1	1
524	не художественной	1	1
525	делает его	1	1
526	с одной	2	1
527	вся эта	3	1
528	себя в	2	1
529	от одной	1	1
530	для всех	1	1
531	к идее	1	1
532	если мы	16	1
533	то и	5	1
534	не все	1	1
535	но с	2	1
536	а это	3	1
537	и обратно	1	1
538	в душе	1	1
539	к своим	1	1
540	глаза и	1	1
541	ту или	1	1
542	могло бы	3	1
543	в одном	1	1
544	сами по	6	1
545	для ясности	1	1
546	отличен от	1	1
547	оно так	1	1
548	но что	2	1
549	его внутренний	1	1
550	отметить что	1	1
551	с какой-нибудь	1	1
552	заметить что	1	1
553	тем что	4	1
554	его целиком	1	1
555	не обладает	1	1
556	от типа	2	1
557	само собой	2	1
558	даже и	16	1
559	не было	5	1
560	глава iii	1	1
561	герои не	1	1
562	нет нужды	2	1
563	понимая под	1	1
564	же деле	4	1
565	и стал	1	1
566	без всякой	1	1
567	новый принцип	1	1
568	до сих	2	1
569	однако это	2	1
570	другим людям	1	1
571	с той	5	1
572	для этого	6	1
573	чем он	2	1
574	представляет собою	1	1
575	а с	2	1
576	души и	1	1
577	себя и	1	1
578	точно не	1	1
579	естественно что	1	1
580	что бы	1	1
581	самом же	4	1
582	одной стороны	1	1
583	связи с	8	1
584	он только	2	1
585	на этот	4	1
586	а наоборот	1	1
587	такие же	1	1
588	не на	1	1
589	это у	1	1
590	жизнь в	3	1
591	о чем	2	1
592	когда она	2	1
593	этот принцип	1	1
594	деле это	1	1
595	как это	2	1
596	сразу во	1	1
597	есть отношение	1	1
598	по своему	2	1
599	в изображении	1	1
600	или другом	1	1
601	а если	1	1
602	но сам	1	1
603	с некоторыми	1	1
604	есть только	4	1
605	с типом	1	1
606	обладает никакой	1	1
607	это есть	3	1
608	во все	1	1
609	что же	8	1
610	находятся в	3	1
611	самого себя	3	1
612	и всей	2	1
613	это значит	4	1
614	л толстой	2	1
615	слова и	3	1
616	художественное произведение	8	1
617	сих пор	2	1
618	только для	1	1
619	о его	2	1
620	в какую	1	1
621	отличается от	4	1
622	между прочим	2	1
623	же самое	9	1
624	является как	1	1
625	и тогда	3	1
626	как раз	8	1
627	пока еще	2	1
628	и общественной	1	1
629	к вопросу	1	1
630	и сам	5	1
631	в более	1	1
632	время для	1	1
633	как отражение	1	1
634	и часто	1	1
635	в связи	7	1
636	но на	1	1
637	и личной	1	1
638	начала и	1	1
639	еще раз	1	1
640	в настоящее	2	1
641	гораздо шире	1	1
642	во время	1	1
643	мы фактически	1	1
644	от него	2	1
645	тем более	3	1
646	чтобы его	1	1
647	вовсе нет	1	1
648	у которого	1	1
649	конце концов	3	1
650	мы должны	7	1
651	тоже есть	4	1
652	все они	2	1
653	ни было	3	1
654	же в	3	1
655	хотя в	1	1
656	в искусстве	4	1
657	очень хорошо	1	1
658	и лермонтов	1	1
659	тезис о	1	1
660	в целях	1	1
661	с людьми	2	1
662	оторваны от	1	1
663	себе всю	1	1
664	этот вопрос	3	1
665	и свое	1	1
666	только как	1	1
667	медном всаднике	1	1
668	равно как	1	1
669	их с	1	1
670	жизни а	3	1
671	не сами	1	1
672	не что	4	1
673	бы его	1	1
674	героя в	2	1
675	первую очередь	3	1
676	приводит нас	1	1
677	но эти	1	1
678	а может	2	1
679	именно здесь	2	1
680	с самим	3	1
