N	2gram	Bakhtin_Fr_1	StatiiOP
291	на деле	1	1
292	почти не	1	1
293	здесь и	4	1
294	на две	1	1
295	в какой-то	1	1
296	видеть в	2	1
297	объясняется и	1	1
298	мы называем	1	1
299	их и	1	1
300	смотреть на	1	1
301	очень широко	2	1
302	если я	1	1
303	правильного понимания	1	1
304	ренессанса и	3	1
305	который был	2	1
306	историческое явление	1	1
307	литературы о	1	1
308	и другая	1	1
309	от друга	1	1
310	это время	2	1
311	научная литература	1	1
312	и на	11	1
313	на них	2	1
314	время в	2	1
315	с его	5	1
316	значение которых	1	1
317	видит в	1	1
318	но как	3	1
319	премудрость и	1	1
320	тех же	1	1
321	в наиболее	2	1
322	этого последнего	1	1
323	времени то	2	1
324	друг от	1	1
325	нет и	2	1
326	в свои	1	1
327	в настоящем	1	1
328	конечно совершенно	1	1
329	это самое	1	1
330	они ни	1	1
331	чем мы	1	1
332	это был	1	1
333	кроме того	2	1
334	хотя и	2	1
335	и понимания	1	1
336	что по	1	1
337	и к	4	1
338	нет здесь	1	1
339	и конечно	1	1
340	еще на	1	1
341	лежит на	1	1
342	тот общий	1	1
343	он в	1	1
344	в нашем	1	1
345	так в	1	1
346	в известном	1	1
347	с их	5	1
348	им в	1	1
349	всего необходимо	1	1
350	существовали и	2	1
351	и до	4	1
352	как он	1	1
353	в узком	4	1
354	и вот	2	1
355	было чуждо	1	1
356	довольно часто	1	1
357	нашего времени	1	1
358	можно даже	1	1
359	именно такова	1	1
360	но дело	1	1
361	отступает от	1	1
362	значительной степени	2	1
363	бы они	1	1
364	в работе	1	1
365	могла бы	1	1
366	почти каждый	1	1
367	две такие	1	1
368	этом утверждении	1	1
369	в таких	2	1
370	слов о	2	1
371	на все	2	1
372	где оно	1	1
373	литературного языка	1	1
374	которое с	1	1
375	второй половины	3	1
376	входит в	4	1
377	это было	2	1
378	на протяжении	5	1
379	претензии на	1	1
380	и дает	1	1
381	более широком	1	1
382	не полно	1	1
383	ведь в	1	1
384	здесь нет	1	1
385	какая-то особая	1	1
386	он является	1	1
387	в них	5	1
388	это положение	1	1
389	о которых	1	1
390	даже сказать	1	1
391	далеко не	3	1
392	были в	2	1
393	всегда и	2	1
394	понимает в	1	1
395	только во	1	1
396	они подверглись	1	1
397	в развитии	1	1
398	которую он	1	1
399	литература и	1	1
400	от своего	2	1
401	и при	1	1
402	что такое	1	1
403	своем роде	1	1
404	это только	1	1
405	место в	1	1
406	мы в	1	1
407	не столько	1	1
408	значение для	1	1
409	одном из	1	1
410	иным как	1	1
411	что было	1	1
412	специальные труды	1	1
413	бы быть	2	1
414	по себе	1	1
415	так называемого	1	1
416	но они	1	1
417	на работу	1	1
418	считает что	1	1
419	на котором	3	1
420	одна из	1	1
421	в науке	1	1
422	в процессе	2	1
423	какова их	1	1
424	он еще	1	1
425	для кого	1	1
426	не могло	1	1
427	ней много	1	1
428	на язык	1	1
429	в разных	1	1
430	только и	1	1
431	они являются	2	1
432	явление в	1	1
433	какой же	1	1
434	характерен для	1	1
435	ему не	1	1
436	не потому	1	1
437	половины xix	2	1
438	мы встречаем	1	1
439	xx века	1	1
440	и приобрели	1	1
441	но там	1	1
442	в духе	8	1
443	не могут	3	1
444	отличается от	1	1
445	к тому	2	1
446	в наши	2	1
447	такие которые	1	1
448	теории в	1	1
449	опираясь на	1	1
450	вещей в	1	1
451	как мы	6	1
452	грамматике и	1	1
453	в виду	3	1
454	но при	2	1
455	находилась в	1	1
456	индивидуальной личности	1	1
457	курсив мой	1	1
458	последнее время	1	1
459	выше с	1	1
460	и говорит	1	1
461	и этим	2	1
462	не подлежит	2	1
463	и была	1	1
464	он так	2	1
465	времени и	6	1
466	было в	1	1
467	отсюда и	1	1
468	во многом	2	1
469	которые с	1	1
470	господствующей в	1	1
471	еще в	1	1
472	она была	3	1
473	этой особой	1	1
474	можно только	4	1
475	разного рода	3	1
476	но у	2	1
477	образом в	2	1
478	о нем	3	1
479	какую-то особую	1	1
480	некоторых из	1	1
481	и возможно	1	1
482	кого не	1	1
483	и та	1	1
484	настоящее время	1	1
485	в глаза	1	1
486	утверждает что	1	1
487	можно сказать	2	1
488	все его	1	1
489	не просто	3	1
490	времени в	1	1
491	работа по	1	1
492	же образ	1	1
493	литературе о	1	1
494	которые мы	1	1
495	даже по	1	1
496	и всякая	1	1
497	эта концепция	1	1
498	но нет	1	1
499	показывает как	1	1
500	во всей	3	1
501	в форме	3	1
502	говорить как	1	1
503	них в	1	1
504	в свете	2	1
505	еще только	2	1
506	наук и	1	1
507	которой в	1	1
508	не зная	1	1
509	сомнению что	1	1
510	языка на	1	1
511	это тем	1	1
512	который в	1	1
513	сегодняшнего дня	1	1
514	бы ни	2	1
515	этой системе	1	1
516	литературы в	2	1
517	уже не	3	1
518	нужно еще	1	1
519	которых можно	1	1
520	еще одну	1	1
521	была чужда	1	1
522	и обратно	1	1
523	и других	3	1
524	языка но	1	1
525	его и	1	1
526	например к	1	1
527	он имеет	1	1
528	был бы	1	1
529	о шекспире	2	1
530	самому и	1	1
531	в одном	5	1
532	сами по	1	1
533	с этими	1	1
534	к ним	1	1
535	не о	1	1
536	от того	2	1
537	не были	3	1
538	или иной	5	1
539	точек зрения	1	1
540	объяснение в	1	1
541	на ее	1	1
542	здесь в	8	1
543	до сегодняшнего	1	1
544	и др	24	1
545	в изобилии	1	1
546	в некоторых	2	1
547	чтобы убедиться	1	1
548	иначе в	1	1
549	мировой литературы	5	1
550	редкими исключениями	1	1
551	которых мы	1	1
552	до конца	2	1
553	более того	2	1
554	не на	1	1
555	и своим	1	1
556	подобного рода	1	1
557	вопросе о	1	1
558	о чем	1	1
559	него не	1	1
560	для этой	1	1
561	и вовсе	3	1
562	именно поэтому	1	1
563	по мысли	1	1
564	сохраняют в	1	1
565	этап в	1	1
566	некоторые из	2	1
567	в разной	2	1
568	довольно близко	1	1
569	из которых	1	1
570	xix века	5	1
571	целом ряде	1	1
572	и довольно	1	1
573	к самой	1	1
574	в течение	1	1
575	это его	2	1
576	мною если	1	1
577	ученого и	1	1
578	это были	1	1
579	для понимания	1	1
580	сам не	1	1
581	то на	1	1
582	в это	2	1
583	и смерти	1	1
584	как например	1	1
585	всех его	2	1
586	несколько слов	1	1
587	времени вполне	1	1
588	рождению или	1	1
589	в так	1	1
590	нужно отметить	3	1
591	ни для	1	1
592	свои выводы	1	1
593	но разумеется	1	1
594	состояния духа	1	1
595	пор еще	3	1
596	тем и	1	1
597	и от	2	1
598	или в	2	1
599	узком смысле	2	1
600	др но	2	1
601	в настоящее	1	1
602	себя самого	1	1
603	но еще	1	1
604	по одной	1	1
605	той или	5	1
606	особенно сильно	1	1
607	бы в	1	1
608	но зато	1	1
609	уже давно	1	1
610	отношении к	1	1
611	чем как	1	1
612	всеми его	1	1
613	одной из	1	1
614	но эта	2	1
615	с ней	1	1
616	это делает	1	1
617	ведь именно	1	1
618	от всех	3	1
619	их с	1	1
620	оно не	1	1
621	включает в	1	1
622	просто не	1	1
623	мере он	1	1
624	и другие	8	1
625	к этому	1	1
626	как на	1	1
627	только путем	1	1
628	они не	1	1
