N	2gram	Vinokur_Ku_2	Istorich
304	и только	1	2
305	от этих	1	2
306	в свете	1	2
307	большей или	3	2
308	из предпосылки	1	2
309	с той	2	2
310	но так	2	2
311	тот же	5	2
312	к делу	1	2
313	одной из	1	2
314	дело с	1	2
315	отказ от	2	2
316	правда и	1	2
317	их не	2	2
318	именно на	1	2
319	видеть что	1	2
320	то и	3	2
321	ни было	1	2
322	борьбы с	1	2
323	опять мы	1	2
324	в понятие	1	2
325	его и	1	2
326	был бы	2	2
327	не так	1	2
328	вовсе не	9	2
329	само по	5	2
330	как раз	3	2
331	в особенности	4	2
332	со стороны	4	2
333	которые можно	1	2
334	еще и	2	2
335	в середине	1	2
336	что не	6	2
337	на этот	2	2
338	не на	2	2
339	что явление	1	2
340	разве не	2	2
341	конечно не	2	2
342	как бы	4	2
343	в й	1	2
344	у вас	1	2
345	не знаем	1	2
346	нисколько не	3	2
347	предпосылки что	1	2
348	и часто	1	2
349	и от	2	2
350	от степени	1	2
351	бы в	1	2
352	всякого рода	2	2
353	ни к	15	2
354	или меньшей	3	2
355	между ними	1	2
356	в рамках	1	2
357	была бы	4	2
358	же относится	1	2
359	в точности	1	2
360	конечном итоге	1	2
361	в виде	1	2
362	в частности	2	2
363	к этому	4	2
364	это однако	1	1
365	можно говорить	2	1
366	также что	2	1
367	речь идет	2	1
368	отношении они	1	1
369	и то	5	1
370	добавить что	2	1
371	на самом	2	1
372	он может	1	1
373	тех же	2	1
374	это и	3	1
375	еще два	1	1
376	и есть	2	1
377	не меняется	1	1
378	тем же	2	1
379	ту же	6	1
380	смысл этого	1	1
381	те же	3	1
382	противном случае	1	1
383	ведь и	1	1
384	едва ли	1	1
385	в году	2	1
386	мы уже	1	1
387	а как	1	1
388	есть не	1	1
389	к нашей	1	1
390	себе как	1	1
391	путь для	1	1
392	сторона дела	1	1
393	есть нечто	1	1
394	говорить о	4	1
395	но даже	2	1
396	д а	1	1
397	же что	1	1
398	меньшей степени	3	1
399	связи со	1	1
400	он был	1	1
401	иное как	1	1
402	утверждение что	1	1
403	время в	1	1
404	дают нам	1	1
405	слова эти	3	1
406	некоторые другие	1	1
407	будем иметь	1	1
408	иных случаях	1	1
409	но как	1	1
410	это видно	1	1
411	чтобы определить	1	1
412	только тогда	1	1
413	совершенно ясно	1	1
414	более как	1	1
415	нам право	2	1
416	или иное	3	1
417	и нам	1	1
418	отнюдь не	4	1
419	и я	1	1
420	не видно	1	1
421	независимо от	1	1
422	что именно	1	1
423	вот как	1	1
424	из уст	1	1
425	дает нам	2	1
426	что как	1	1
427	вспомним что	1	1
428	далее мы	1	1
429	словом в	1	1
430	помнить что	1	1
431	в противном	1	1
432	себе совершенно	1	1
433	этом же	1	1
434	целый ряд	5	1
435	по пути	1	1
436	связь эта	1	1
437	и к	1	1
438	который лежит	1	1
439	стоит обратить	1	1
440	образом они	1	1
441	каким-то образом	1	1
442	этой цели	2	1
443	то в	1	1
444	оттого что	1	1
445	в которой	1	1
446	и у	2	1
447	мы получаем	1	1
448	мне не	2	1
449	за это	1	1
450	в нашем	7	1
451	из этих	1	1
452	выше было	1	1
453	вообще а	2	1
454	но он	1	1
455	тому же	1	1
456	но ведь	1	1
457	в наших	1	1
458	дальше и	1	1
459	не получили	1	1
460	здесь интересно	1	1
461	от которого	1	1
462	что сказать	1	1
463	они в	1	1
464	и еще	2	1
465	этой книге	3	1
466	он пользуется	1	1
467	более сложные	1	1
468	отца а	1	1
469	относятся такие	1	1
470	бы право	1	1
471	каком отношении	1	1
472	какой бы	1	1
473	его от	1	1
474	и говорить	1	1
475	или иных	1	1
476	с такими	1	1
477	значительной степени	1	1
478	могла бы	2	1
479	главным образом	3	1
480	в совершенно	1	1
481	том случае	2	1
482	связанных с	1	1
483	на ту	2	1
484	того или	2	1
485	легко заметить	1	1
486	бы нам	1	1
487	и наша	1	1
488	известно что	1	1
489	на вопросе	1	1
490	этом смысле	5	1
491	но их	1	1
492	меньшей степенью	1	1
493	лучше чем	1	1
494	чаще всего	1	1
495	еще одно	3	1
496	кажется что	1	1
497	я считаю	1	1
498	о характере	2	1
499	здесь однако	1	1
500	в них	4	1
501	соответствии с	2	1
502	этого не	3	1
503	и вся	1	1
504	и уже	1	1
505	между собою	1	1
506	мышление можно	1	1
507	легче всего	1	1
508	чем в	3	1
509	и некоторые	1	1
510	сделать необходимо	1	1
511	не мог	1	1
512	образом может	1	1
513	не значит	1	1
514	все элементы	1	1
515	и сейчас	2	1
516	в своей	2	1
517	о социальном	1	1
518	академии наук	1	1
519	лежат в	1	1
520	бы к	1	1
521	за этими	1	1
522	его мнению	1	1
523	в которых	2	1
524	знаем что	3	1
525	не исчерпывается	1	1
526	от себя	1	1
527	для всякого	1	1
528	что там	1	1
529	бы так	1	1
530	нам в	1	1
531	в прямом	1	1
532	на такое	1	1
533	влечет за	1	1
534	быть не	2	1
535	тому чтобы	1	1
536	ты знаешь	1	1
537	это особенно	1	1
538	случае мы	1	1
539	тому что	1	1
540	в отношении	2	1
541	предупредить что	2	1
542	можно ли	4	1
543	не раз	1	1
544	с особой	1	1
545	всякое явление	1	1
546	как можно	2	1
547	культурной жизни	1	1
548	что эта	2	1
549	она не	2	1
550	мало того	2	1
551	указывал уже	1	1
552	иметь в	2	1
553	что иное	1	1
554	того чтобы	11	1
555	нам и	2	1
556	это мы	1	1
557	о природе	1	1
558	эта сторона	1	1
559	отнестись к	1	1
560	именно с	3	1
561	явление в	1	1
562	на себе	4	1
563	заметить что	1	1
564	этот способ	1	1
565	кроме того	1	1
566	в каком	4	1
567	течением времени	1	1
568	у нас	12	1
569	например что	2	1
570	такими словами	1	1
571	взглянуть на	2	1
572	здесь совершенно	1	1
573	ли не	2	1
574	а что	1	1
575	по возможности	1	1
576	что оно	3	1
577	нельзя было	2	1
578	всего что	2	1
579	по сравнению	2	1
580	все еще	1	1
581	день и	1	1
582	оно не	2	1
583	речи эта	1	1
584	данной области	1	1
585	и это	3	1
586	не слова	2	1
587	приходит к	1	1
588	не учитывается	1	1
589	в виду	3	1
590	говоря уже	2	1
591	сравнению со	1	1
592	он попросил	1	1
593	последнее время	3	1
594	только то	1	1
595	в себя	1	1
596	идет речь	1	1
597	с течением	1	1
598	примеров можно	1	1
599	слова а	1	1
600	на том	2	1
601	что у	2	1
602	который здесь	1	1
603	не трудно	1	1
604	здесь как	1	1
605	которая была	1	1
606	которые с	1	1
607	уже на	1	1
608	ссылками на	1	1
609	к тем	1	1
610	сделать следующее	1	1
611	основана на	1	1
612	помочь ему	1	1
613	собой и	1	1
614	всегда имеет	1	1
615	нас нет	1	1
616	образом в	2	1
617	но здесь	2	1
618	наконец еще	2	1
619	все дело	2	1
620	сводится к	3	1
621	эта будет	1	1
622	имеет право	1	1
623	своей книге	1	1
624	а также	3	1
625	мы могли	2	1
626	в самой	2	1
627	внимание на	1	1
628	при котором	1	1
629	никак не	3	1
630	имеются еще	1	1
631	после того	2	1
632	в значительной	1	1
633	на точку	1	1
634	знает что	3	1
635	тем или	1	1
636	которого оно	1	1
637	и требует	1	1
638	но дело	1	1
639	в языке	10	1
640	строится на	2	1
641	б в	1	1
642	посмотрим теперь	1	1
643	несколько ближе	1	1
644	виде отдельных	1	1
645	значит что	1	1
646	воздействия на	1	1
647	есть доля	1	1
648	но с	1	1
649	слов или	1	1
650	мысли не	1	1
651	идет по	1	1
652	другие менее	1	1
653	и раньше	1	1
654	нам удалось	1	1
655	или же	2	1
656	так по	1	1
657	по другим	1	1
658	с какой	1	1
659	вот почему	3	1
660	же и	2	1
661	своего рода	4	1
662	е то	1	1
663	слова может	1	1
664	на своего	1	1
665	социальной функции	1	1
666	одно из	1	1
667	же к	1	1
668	уже как	1	1
669	от другого	1	1
670	слова в	6	1
671	иначе как	1	1
672	сами по	1	1
673	т п	24	1
674	в конце	4	1
675	у нее	1	1
676	мы можем	1	1
677	но что	2	1
678	у него	3	1
679	в соответствии	3	1
680	почему это	1	1
681	ставит себе	2	1
682	так то	1	1
683	этом отношении	3	1
684	они будут	1	1
685	для того	9	1
686	связан с	1	1
687	нужно было	1	1
688	возможно что	1	1
689	и точно	1	1
690	на примере	2	1
691	типична для	1	1
692	этом пути	1	1
693	которых мы	2	1
694	чем он	1	1
695	в предисловии	1	1
696	это все	1	1
697	и америке	1	1
698	но есть	2	1
699	что для	2	1
700	не было	4	1
701	не решает	1	1
702	быть только	2	1
703	где эти	1	1
704	такова задача	1	1
705	подобного рода	5	1
706	самый факт	1	1
707	вопросе о	2	1
708	а так	1	1
709	а своего	1	1
710	не при	1	1
711	для этой	2	1
712	основные типы	1	1
713	материалом для	2	1
714	может иметь	1	1
715	фигурирует в	1	1
716	уже о	3	1
717	этой же	1	1
718	на который	2	1
719	за тем	1	1
720	в иных	2	1
721	теперь к	1	1
722	книге о	1	1
723	и приобретает	1	1
724	здесь уже	1	1
725	так мы	2	1
726	мало и	1	1
727	принципиальное значение	1	1
728	это своего	1	1
729	а если	2	1
730	не дают	1	1
731	такого рода	1	1
732	смысле этого	2	1
733	или иного	2	1
734	предмет нашего	1	1
735	да и	6	1
736	где не	2	1
737	то к	1	1
738	два раза	1	1
739	сюжетов в	1	1
740	как нельзя	1	1
741	тех пор	2	1
742	и более	2	1
743	не хватает	2	1
744	в это	1	1
745	нам еще	1	1
746	этого слова	5	1
747	же мысль	1	1
748	этом случае	2	1
749	к двум	1	1
750	они всегда	1	1
751	из ряда	1	1
752	с большой	1	1
753	при постановке	1	1
754	где и	1	1
755	она может	1	1
756	на новый	1	1
757	явление это	1	1
758	в результате	4	1
759	а все	1	1
760	чтобы понять	2	1
761	хотя и	4	1
762	здесь я	1	1
763	же приходится	1	1
764	и основная	1	1
765	или иным	1	1
766	то не	2	1
767	и все	2	1
768	у них	1	1
769	и смысл	1	1
770	в большей	3	1
771	тех или	1	1
772	этом можно	1	1
773	обычно содержит	1	1
774	или не	1	1
775	сохранила нам	1	1
776	есть продукт	2	1
777	лежит в	1	1
778	все более	1	1
779	этом примере	1	1
780	за этим	2	1
781	вопрос как	1	1
782	несмотря на	5	1
783	до тех	1	1
784	же на	1	1
785	именно здесь	1	1
786	не говоря	2	1
787	только как	2	1
788	для каждой	1	1
789	но можно	2	1
790	совершенно не	3	1
791	к подобным	1	1
792	сколько угодно	1	1
793	не играет	1	1
794	не что	1	1
795	только о	2	1
796	не у	1	1
797	однако нет	1	1
798	были и	1	1
799	эти слова	1	1
800	таким же	2	1
801	себе не	2	1
802	значение которое	1	1
803	где он	1	1
804	этот термин	2	1
805	указывают на	1	1
806	к этой	3	1
807	во всяком	5	1
808	гораздо более	3	1
809	только она	1	1
