N	2gram	Bakhtin_Pr_3	Mirosoze
279	сказать что	10	2
280	свободой и	1	2
281	был человек	1	2
282	к этой	1	2
283	к этому	4	2
284	всем и	1	1
285	новой мировой	1	1
286	я и	1	1
287	ту же	1	1
288	нем нет	3	1
289	в исключительные	1	1
290	знает истину	1	1
291	и то	1	1
292	жизни поэтому	1	1
293	на самом	1	1
294	между двумя	1	1
295	очень не	1	1
296	и до	5	1
297	в зависимости	2	1
298	сказать с	1	1
299	с записок	1	1
300	и греческой	1	1
301	стоящего на	2	1
302	петра верховенского	1	1
303	бы уже	1	1
304	мы имеем	1	1
305	мы не	4	1
306	и проклятие	1	1
307	имеет свою	1	1
308	и через	3	1
309	но она	1	1
310	что иное	1	1
311	я не	4	1
312	жизни как	4	1
313	ему в	1	1
314	то это	1	1
315	зависимости от	2	1
316	о судьбе	1	1
317	и был	1	1
318	достоевского был	1	1
319	еще не	5	1
320	иное как	1	1
321	в последних	1	1
322	что люди	1	1
323	сознании это	1	1
324	во всех	12	1
325	мне все	2	1
326	друг к	1	1
327	центральной фигуре	1	1
328	для других	2	1
329	и действительно	1	1
330	все ценности	1	1
331	иногда и	3	1
332	отличие от	1	1
333	что они	1	1
334	и хочу	1	1
335	которые не	2	1
336	в одной	2	1
337	дневник писателя	1	1
338	его на	1	1
339	князя мышкина	1	1
340	именно от	1	1
341	средневекового человека	1	1
342	это был	2	1
343	человек на	1	1
344	был связан	1	1
345	более подлинный	1	1
346	бы мир	1	1
347	над собой	2	1
348	со своей	1	1
349	идей в	1	1
350	ставрогина с	1	1
351	мироощущение в	1	1
352	жизни так	1	1
353	на могиле	1	1
354	с эпохи	1	1
355	что ничего	1	1
356	в рабство	1	1
357	версилова в	1	1
358	во многих	1	1
359	но ведь	1	1
360	вы так	1	1
361	люди а	1	1
362	в записках	1	1
363	эпохи возрождения	5	1
364	и трагедии	1	1
365	записках из	1	1
366	и простой	1	1
367	он все	1	1
368	к героям	1	1
369	мироощущения и	1	1
370	всех этих	1	1
371	нее и	1	1
372	ставрогине и	1	1
373	к одному	2	1
374	в силу	1	1
375	братья карамазовы	1	1
376	в плане	1	1
377	из него	1	1
378	ни был	1	1
379	и заключается	2	1
380	в каждом	4	1
381	подход к	1	1
382	как они	1	1
383	в вечности	1	1
384	в платоновском	2	1
385	на достоевского	4	1
386	и характер	1	1
387	значение в	4	1
388	он ничего	1	1
389	к другу	1	1
390	на все	2	1
391	знает что	1	1
392	и центральная	1	1
393	в душе	1	1
394	это было	3	1
395	федора павловича	1	1
396	дух не	1	1
397	зрения и	1	1
398	связанным с	1	1
399	самостоятельное значение	1	1
400	ставрогин в	1	1
401	мировой литературы	3	1
402	и вся	3	1
403	очень важное	2	1
404	нисколько не	1	1
405	в царстве	2	1
406	этим связана	1	1
407	его нельзя	1	1
408	во время	1	1
409	не поймут	2	1
410	зло было	1	1
411	можно найти	1	1
412	в такой	1	1
413	и без	3	1
414	в преисподнюю	3	1
415	эта тема	1	1
416	конечно что	1	1
417	но у	1	1
418	в отличие	1	1
419	и ту	1	1
420	что я	2	1
421	до последнего	1	1
422	есть его	1	1
423	и возвращаемся	1	1
424	но во	1	1
425	творчества и	1	1
426	земле и	2	1
427	был только	1	1
428	и более	2	1
429	как от	1	1
430	и почти	2	1
431	бы быть	1	1
432	вовсе не	3	1
433	в землю	1	1
434	и испытания	3	1
435	почти все	1	1
436	и истории	1	1
437	если и	1	1
438	в атмосфере	1	1
439	между людьми	3	1
440	записки из	2	1
441	не менее	3	1
442	свое завершение	1	1
443	идет на	1	1
444	вплоть до	4	1
445	в обоих	1	1
446	что их	1	1
447	когда они	1	1
448	мы все	2	1
449	от достоевского	1	1
450	в самых	1	1
451	это еще	2	1
452	для творчества	2	1
453	казалось бы	3	1
454	самой жизни	2	1
455	разговоры в	2	1
456	человека за	1	1
457	а во	1	1
458	у шекспира	1	1
459	во всем	2	1
460	а лишь	1	1
461	мире и	2	1
462	и мысли	2	1
463	достоевского можно	2	1
464	только с	1	1
465	были еще	1	1
466	в области	3	1
467	ведь все	1	1
468	в добрую	1	1
469	уже ни	1	1
470	все то	3	1
471	к себе	6	1
472	в духе	8	1
473	он человек	2	1
474	нет ни	2	1
475	не меньшее	1	1
476	вне всех	1	1
477	и всех	1	1
478	протяжении всего	1	1
479	перерождения и	1	1
480	веков в	1	1
481	было уже	1	1
482	все еще	3	1
483	человека нет	1	1
484	всегда в	1	1
485	эпоху в	1	1
486	творчества достоевского	10	1
487	и самое	1	1
488	мироощущение и	2	1
489	связи со	1	1
490	не могу	3	1
491	мир к	1	1
492	средневековья и	1	1
493	города и	1	1
494	можно сделать	1	1
495	и этим	1	1
496	настасьи филипповны	2	1
497	и исчезает	1	1
498	человеческой и	1	1
499	важное место	1	1
500	для нового	1	1
501	шекспира и	1	1
502	в образе	3	1
503	эпохи у	2	1
504	можно было	1	1
505	так и	6	1
506	нем есть	1	1
507	августин в	1	1
508	достоевского имеют	1	1
509	жизнь и	1	1
510	его судьбы	3	1
511	поэтому в	1	1
512	в эпоху	10	1
513	свободной и	1	1
514	элемент в	1	1
515	и даже	2	1
516	мире в	1	1
517	из величайших	3	1
518	об этом	1	1
519	с человеком	1	1
520	достоевского особенно	1	1
521	в разных	4	1
522	связанная с	2	1
523	есть во	1	1
524	нет уже	1	1
525	именно потому	1	1
526	и федора	1	1
527	но к	3	1
528	и та	1	1
529	при котором	1	1
530	связанной с	1	1
531	заключается в	1	1
532	по типу	1	1
533	от них	1	1
534	этот момент	1	1
535	во всей	4	1
536	с ненавистью	1	1
537	восходит к	1	1
538	все время	1	1
539	ней все	1	1
540	и наконец	2	1
541	все формы	1	1
542	мы уже	5	1
543	ивана и	1	1
544	быть и	2	1
545	на которой	1	1
546	всего творчества	2	1
547	характерна для	3	1
548	одной из	4	1
549	характерно для	1	1
550	традиции в	1	1
551	проникнуть в	1	1
552	раскрыть в	1	1
553	с какой-то	1	1
554	все романы	1	1
555	между тем	2	1
556	образа в	1	1
557	и ее	6	1
558	собой он	2	1
559	был также	1	1
560	так что	1	1
561	же и	1	1
562	же она	1	1
563	литературы в	3	1
564	униженных и	1	1
565	героях достоевского	1	1
566	всяком случае	1	1
567	достоевского его	1	1
568	что она	1	1
569	произведения и	1	1
570	и утверждение	1	1
571	к ним	1	1
572	достоевского тема	1	1
573	как его	1	1
574	и никогда	1	1
575	характерны для	4	1
576	мир на	1	1
577	и увидел	1	1
578	рядом с	1	1
579	бы из	1	1
580	связан с	1	1
581	идея о	1	1
582	и из	3	1
583	влияние на	12	1
584	как у	5	1
585	о влиянии	1	1
586	главное и	1	1
587	в ставрогине	1	1
588	по своим	1	1
589	с той	1	1
590	но дух	1	1
591	еще большее	1	1
592	души и	1	1
593	и др	14	1
594	что не	1	1
595	с большей	1	1
596	говорит о	2	1
597	нужно сказать	2	1
598	достоевский очень	4	1
599	власти и	2	1
600	жизнь в	2	1
601	в идиоте	1	1
602	вместо людей	1	1
603	достоевского на	1	1
604	у порога	1	1
605	и тут	1	1
606	ставрогину и	1	1
607	себя на	1	1
608	не способной	1	1
609	все более	1	1
610	и связанной	1	1
611	вступает в	1	1
612	к его	1	1
613	мы говорим	1	1
614	над ним	1	1
615	отношений между	1	1
616	достоевский непосредственно	1	1
617	сравнению с	4	1
618	он будет	1	1
619	наряду с	5	1
620	связаны с	3	1
621	не боится	2	1
622	есть на	1	1
623	да и	2	1
624	для понимания	2	1
625	апокалипсис и	1	1
626	земного рая	4	1
627	о жизни	1	1
628	про себя	1	1
629	потому и	1	1
630	стремятся к	1	1
631	более и	1	1
632	писателя в	1	1
633	своей жизни	1	1
634	но это	3	1
635	все имеет	1	1
636	о его	1	1
637	все темы	1	1
638	в смысле	2	1
639	истинная свобода	1	1
640	под влиянием	1	1
641	сознании и	1	1
642	достоевского по	1	1
643	перед собой	1	1
644	достоевский как	1	1
645	связана и	2	1
646	уже на	2	1
647	совершается в	1	1
648	сознания и	1	1
649	и алеши	1	1
650	целый ряд	1	1
651	бы он	1	1
652	или нет	1	1
653	свидригайлова и	1	1
654	еще более	5	1
655	тем более	2	1
656	личности и	1	1
657	и оскорбленных	1	1
658	от всякого	1	1
659	в период	1	1
660	это все	1	1
661	отношением к	1	1
662	от всех	1	1
663	впервые в	2	1
664	самой своей	1	1
665	для нашего	1	1
666	я уверен	1	1
667	не что	1	1
668	ко всему	1	1
669	культуры в	1	1
670	можно назвать	2	1
671	важно для	1	1
672	судьбы в	1	1
673	в своих	2	1
674	природу человека	1	1
675	во всяком	1	1
676	земли и	1	1
677	он часто	1	1
678	они не	3	1
