N	2gram	Bakhtin_Pr_1	Literetu
424	как ни	1	1
425	сознанием и	1	1
426	и теперь	1	1
427	исторического процесса	1	1
428	входят в	3	1
429	не столь	1	1
430	уже и	1	1
431	ему не	1	1
432	в действительности	1	1
433	материала но	1	1
434	является той	1	1
435	как только	3	1
436	в событии	3	1
437	значительной степени	1	1
438	его с	1	1
439	она же	1	1
440	я чувствую	1	1
441	как некое	1	1
442	чтобы стать	4	1
443	живет на	1	1
444	приходит к	1	1
445	и о	5	1
446	оставляю его	1	1
447	и значительность	2	1
448	отвлеченный от	1	1
449	в виду	4	1
450	свою очередь	1	1
451	события как	1	1
452	самим собою	2	1
453	и от	3	1
454	языка и	1	1
455	исторической жизни	1	1
456	материала для	2	1
457	на том	1	1
458	тем чего	1	1
459	было в	1	1
460	здесь нет	2	1
461	искусства или	1	1
462	есть конечно	1	1
463	можно только	6	1
464	том как	2	1
465	имеется в	1	1
466	и восприятия	1	1
467	о ней	1	1
468	познания и	30	1
469	столь же	2	1
470	и умирает	1	1
471	аналогии с	1	1
472	в значительной	2	1
473	нас в	1	1
474	не вмешивается	1	1
475	произведение является	1	1
476	в конечном	4	1
477	в музыке	5	1
478	искусства для	1	1
479	на нее	1	1
480	каждый культурный	1	1
481	границах в	1	1
482	слова выражают	1	1
483	возникает и	1	1
484	лишь поскольку	1	1
485	своем чувстве	1	1
486	творчества в	3	1
487	эти два	1	1
488	нуждается в	2	1
489	бы в	1	1
490	непосредственно в	1	1
491	них в	1	1
492	ибо становится	1	1
493	и иных	1	1
494	человека как	2	1
495	вообще в	1	1
496	и мир	2	1
497	к нему	10	1
498	в искусстве	12	1
499	деятельность художника	1	1
500	в двух	2	1
501	одной из	3	1
502	к их	1	1
503	и действительно	1	1
504	случае со	1	1
505	обращаться к	1	1
506	эстетики но	1	1
507	существенно живет	1	1
508	и изнутри	1	1
509	понятую как	1	1
510	мире и	1	1
511	чувствую себя	2	1
512	в эстетическом	3	1
513	именно на	1	1
514	выдвигает и	1	1
515	для всех	1	1
516	где-то в	1	1
517	есть в	1	1
518	и души	1	1
519	нее и	1	1
520	и у	2	1
521	ее а	1	1
522	искусства как	2	1
523	почву становится	1	1
524	у большинства	1	1
525	приобщиться к	1	1
526	на протяжении	1	1
527	определенности в	2	1
528	речь в	1	1
529	или даже	1	1
530	т и	1	1
531	и других	2	1
532	но совершенно	2	1
533	сами становятся	1	1
534	к чему-то	2	1
535	в котором	2	1
536	сознания именно	1	1
537	ее не	1	1
538	дела до	1	1
539	друг друга	1	1
540	бытия и	1	1
541	случае не	2	1
542	связано с	1	1
543	содержанием в	1	1
544	с действительностью	3	1
545	в каждом	2	1
546	момент в	1	1
547	только на	1	1
548	совокупность факторов	1	1
549	не были	1	1
550	в последнюю	1	1
551	для художника	1	1
552	событии бытия	2	1
553	есть не	2	1
554	эмоционально-волевую тональность	1	1
555	совпадает с	2	1
556	и быть	1	1
557	человека из	1	1
558	или о	1	1
559	и тело	1	1
560	предмет и	1	1
561	обратиться к	1	1
562	только по	4	1
563	поступающего сознания	2	1
564	смысла и	1	1
565	не создает	1	1
566	не было	2	1
567	с тем	1	1
568	не на	5	1
569	власти и	1	1
570	и я	1	1
571	произведение в	6	1
572	его эстетической	1	1
573	художественного целого	1	1
574	и ему	1	1
575	позиции этих	1	1
576	в связи	2	1
577	стороны в	1	1
578	именно поэтому	2	1
579	превращает его	1	1
580	на фоне	3	1
581	творца в	1	1
582	становится просто	2	1
583	в историю	1	1
584	ибо в	2	1
585	рода и	1	1
586	со словом	5	1
587	тоже и	1	1
588	к своему	2	1
589	конечно не	5	1
590	для искусства	1	1
591	в той	1	1
592	есть только	2	1
593	объекте в	1	1
594	этом его	1	1
595	и неслиянность	1	1
596	человеческой культуры	6	1
597	своей эстетической	1	1
598	не всем	1	1
599	искусства вообще	1	1
600	моменты произведения	1	1
601	в контексте	1	1
602	что здесь	1	1
603	в эстетический	12	1
604	события а	1	1
605	действительность в	1	1
606	все это	3	1
607	есть выражение	2	1
608	слова с	2	1
609	и где	1	1
610	это уже	1	1
611	и более	2	1
612	теряет почву	1	1
613	реального осуществления	1	1
614	о котором	2	1
615	которая в	1	1
616	но отнюдь	7	1
617	себя самого	4	1
618	для нас	1	1
619	на границах	5	1
620	и все	3	1
621	лишь как	4	1
622	художественного восприятия	2	1
623	в этих	2	1
624	еще более	1	1
625	чтобы его	2	1
626	его уже	1	1
627	я должен	2	1
628	хотя бы	4	1
629	все остальные	1	1
630	отношении к	1	1
631	не есть	6	1
632	нисколько не	1	1
633	себе и	1	1
634	их творчество	1	1
635	в общем	1	1
636	может и	4	1
637	сказать что	4	1
638	на один	1	1
639	уже только	1	1
640	к его	2	1
641	всех других	1	1
642	не что	1	1
643	из этого	1	1
644	есть и	1	1
645	два момента	1	1
646	начинает занимать	1	1
647	в таком	3	1
648	к этой	1	1
649	особенность эстетического	2	1
650	того времени	1	1
651	политики в	1	1
652	предмета художественного	1	1
653	они не	3	1
654	которая не	1	1
