N	2gram	Tiupa_Lite_3	Myshleni
395	свой выбор	1	1
396	этом в	1	1
397	автора и	2	1
398	с я	1	1
399	в ходе	1	1
400	и при	2	1
401	что такое	1	1
402	место в	4	1
403	речевого общения	1	1
404	мысли и	1	1
405	оставляя за	1	1
406	состоящее в	1	1
407	действительность в	1	1
408	и другого	2	1
409	из своих	1	1
410	представлений о	1	1
411	то это	2	1
412	друг другу	1	1
413	ни было	2	1
414	однако в	4	1
415	что сам	1	1
416	и наоборот	2	1
417	бы быть	1	1
418	тому что	1	1
419	же самого	1	1
420	то с	1	1
421	его внутреннего	1	1
422	на один	1	1
423	а от	1	1
424	и внешней	1	1
425	в таких	1	1
426	ее возникновения	1	1
427	как о	2	1
428	мысли в	1	1
429	на два	1	1
430	и притом	1	1
431	концепция личности	1	1
432	не по	1	1
433	ибо каждая	1	1
434	мы все	1	1
435	в самых	1	1
436	в уме	1	1
437	в нас	2	1
438	в игру	1	1
439	только не	1	1
440	здесь может	1	1
441	о природе	2	1
442	самой жизни	1	1
443	слова как	1	1
444	эпохи в	1	1
445	связано с	1	1
446	который свойствен	1	1
447	целом и	2	1
448	в области	3	1
449	у нас	2	1
450	личности в	3	1
451	начиная с	1	1
452	является той	1	1
453	когда мы	1	1
454	два момента	1	1
455	не есть	1	1
456	слова с	1	1
457	оно не	2	1
458	здесь мы	1	1
459	этот путь	2	1
460	ничего общего	1	1
461	слово которое	1	1
462	правда не	1	1
463	приходит к	1	1
464	но по	1	1
465	три направления	1	1
466	общения между	1	1
467	который может	1	1
468	по сути	1	1
469	чтобы быть	1	1
470	ребенок до	1	1
471	своей мысли	1	1
472	цели с	1	1
473	нельзя не	1	1
474	в борьбе	1	1
475	всей остальной	1	1
476	сознания и	2	1
477	все остальные	1	1
478	это как	3	1
479	о процессе	1	1
480	в словах	3	1
481	по мере	1	1
482	о ней	1	1
483	момент и	1	1
484	определенным образом	1	1
485	одного из	2	1
486	означает не	1	1
487	и который	1	1
488	аналогии с	1	1
489	она не	1	1
490	на точку	1	1
491	нет у	1	1
492	к нему	1	1
493	т.д но	1	1
494	возникает и	1	1
495	переходит в	1	1
496	нечто принципиально	1	1
497	эти два	1	1
498	ним и	1	1
499	вслед за	3	1
500	также в	1	1
501	в свете	1	1
502	но так	1	1
503	один из	2	1
504	том как	1	1
505	и одновременно	2	1
506	в двух	1	1
507	среди других	1	1
508	ответа на	1	1
509	будь то	1	1
510	и привести	1	1
511	и является	1	1
512	между и	1	1
513	в самое	1	1
514	по мнению	1	1
515	между тем	3	1
516	который не	1	1
517	именно на	1	1
518	так что	1	1
519	конечно не	1	1
520	которому он	2	1
521	только на	1	1
522	то и	1	1
523	в итоге	1	1
524	свидетельствует о	1	1
525	быть вообще	1	1
526	или даже	1	1
527	по выражению	1	1
528	к поколению	1	1
529	за ним	2	1
530	ни с	2	1
531	был бы	1	1
532	одно из	4	1
533	при всей	1	1
534	была еще	1	1
535	маленький ребенок	1	1
536	не были	1	1
537	иной мере	1	1
538	и тех	1	1
539	а именно	5	1
540	чем он	1	1
541	о котором	1	1
542	еще и	2	1
543	в природе	4	1
544	окружающей его	1	1
545	вообще не	1	1
546	и выслушивать	1	1
547	обратиться к	1	1
548	которая и	1	1
549	только по	1	1
550	и делает	1	1
551	до конца	4	1
552	бы назвать	1	1
553	выше и	2	1
554	над другим	1	1
555	и преимущественно	1	1
556	в руках	1	1
557	возвращаясь к	1	1
558	этой точки	1	1
559	то она	2	1
560	народов и	1	1
561	стороны в	1	1
562	он однако	1	1
563	все более	2	1
564	эти слова	2	1
565	двух других	1	1
566	ко всем	1	1
567	и потому	2	1
568	и функционирует	1	1
569	и мир	1	1
570	какого бы	2	1
571	к своему	1	1
572	в жизнь	4	1
573	и там	1	1
574	самого себя	1	1
575	я с	3	1
576	мыслится как	3	1
577	и от	1	1
578	скажем в	2	1
579	направления в	1	1
580	и ты	4	1
581	это последнее	2	1
582	говорят и	1	1
583	к другим	1	1
584	год и	1	1
585	более того	3	1
586	от той	1	1
587	и человек	1	1
588	в третьем	3	1
589	бы в	1	1
590	отношений с	1	1
591	еще более	1	1
592	для его	3	1
593	я должен	1	1
594	но это	1	1
595	открытия и	1	1
596	к ее	1	1
597	аналогии со	1	1
598	жизни в	4	1
599	процессе своего	1	1
600	в психологии	1	1
601	которая на	1	1
602	не знает	2	1
603	другой стороны	2	1
604	яркие и	1	1
605	жизни а	2	1
606	всех других	1	1
607	до какой	1	1
608	из этого	1	1
609	которой она	2	1
610	из своей	1	1
611	в своих	2	1
612	нас не	1	1
613	как на	3	1
