N	2gram	Propp_Isto_2	DiskursI
377	она носила	1	1
378	имеет право	1	1
379	то они	1	1
380	настолько что	1	1
381	при котором	1	1
382	означает не	1	1
383	что его	1	1
384	должно было	3	1
385	к нему	5	1
386	мыслятся как	1	1
387	отметить что	1	1
388	в саду	1	1
389	вслед за	1	1
390	в середине	1	1
391	в сказаниях	1	1
392	делает это	1	1
393	герой в	3	1
394	что здесь	4	1
395	с ними	2	1
396	пришел к	2	1
397	традиции в	1	1
398	вступление в	2	1
399	и действительно	1	1
400	явления по	1	1
401	эту связь	1	1
402	только при	1	1
403	до наших	1	1
404	что сказка	1	1
405	не имеют	1	1
406	которое уже	1	1
407	только на	1	1
408	и сказкой	1	1
409	ничего нельзя	1	1
410	имеют не	1	1
411	в нашей	2	1
412	следовало бы	1	1
413	его и	4	1
414	за ним	1	1
415	до самых	1	1
416	он имеет	2	1
417	что происходило	1	1
418	и их	2	1
419	представлений о	1	1
420	и один	1	1
421	в прошлом	1	1
422	друг друга	1	1
423	мы можем	8	1
424	каждый из	1	1
425	следует понимать	1	1
426	мы назвали	1	1
427	не обладает	3	1
428	параллельно с	1	1
429	представляют собой	3	1
430	представление о	2	1
431	в исторической	1	1
432	не связано	1	1
433	к рассмотрению	2	1
434	до сих	6	1
435	связаны с	1	1
436	его себе	1	1
437	а именно	3	1
438	в каких	3	1
439	в явлениях	1	1
440	и прежде	1	1
441	было бы	5	1
442	себя и	2	1
443	на которых	1	1
444	эту форму	1	1
445	этому времени	1	1
446	его из	2	1
447	назвали бы	1	1
448	только по	1	1
449	от этого	1	1
450	которое как	1	1
451	ничем не	1	1
452	такова задача	1	1
453	здесь имеет	1	1
454	этом случае	5	1
455	в одно	1	1
456	несмотря на	1	1
457	в связи	5	1
458	вместе с	7	1
459	как это	3	1
460	человека к	1	1
461	он ее	1	1
462	всем что	1	1
463	восходит к	1	1
464	требует от	1	1
465	их к	1	1
466	в область	4	1
467	наряду с	6	1
468	в той	1	1
469	восходят к	1	1
470	когда она	3	1
471	да и	2	1
472	кто из	1	1
473	является вопрос	1	1
474	к чему	2	1
475	понимать как	1	1
476	этого слова	1	1
477	только о	1	1
478	на дорогу	1	1
479	быть и	1	1
480	сих пор	7	1
481	в основном	2	1
482	вытекающим из	1	1
483	о его	2	1
484	поэтому что	1	1
485	ранних стадиях	1	1
486	это явление	2	1
487	под названием	2	1
488	в книге	1	1
489	в следующей	1	1
490	и часто	2	1
491	случаях когда	1	1
492	указать на	1	1
493	при таком	1	1
494	греко-римская античность	1	1
495	более ранних	2	1
496	в результате	1	1
497	вопрос о	4	1
498	это как	1	1
499	у них	1	1
500	мы должны	4	1
501	но это	4	1
502	превратился в	1	1
503	лежит в	1	1
504	в мифе	2	1
505	в системе	2	1
506	не знает	2	1
507	на более	1	1
508	его таким	1	1
509	в отдельности	1	1
510	собой некоторую	1	1
511	людей но	1	1
512	на своем	1	1
513	и состоит	1	1
514	также не	2	1
515	и другие	4	1
516	в таком	1	1
