N	2gram	Tiupa_Narr_2	Analitik
137	в нашем	2	3
138	как он	2	3
139	в нем	5	3
140	он не	5	3
141	вследствие этого	2	3
142	по природе	1	3
143	в силу	4	3
144	подобно тому	2	3
145	таким образом	5	3
146	не будет	2	3
147	полной мере	1	3
148	того или	3	3
149	при встрече	3	3
150	ведет к	2	3
151	в ходе	1	3
152	в котором	5	3
153	своего рода	9	3
154	всякий раз	2	3
155	однако в	2	3
156	дело не	1	3
157	того чтобы	3	3
158	т п	2	3
159	того и	1	3
160	о нем	3	3
161	в таком	3	3
162	как будто	1	3
163	или ином	1	3
164	не могут	1	3
165	в состав	3	3
166	если бы	4	3
167	означает что	1	3
168	а также	6	3
169	к нему	1	3
170	с его	3	3
171	том или	1	3
172	еще не	2	3
173	и представляет	3	3
174	это означает	1	3
175	с одной	5	3
176	обратиться к	2	3
177	от себя	1	3
178	никто не	1	3
179	что и	2	3
180	не случайно	2	3
181	одной стороны	5	3
182	другого в	1	3
183	смысла жизни	1	3
184	а именно	1	3
185	а с	2	3
186	что не	1	3
187	более того	1	3
188	личности в	2	3
189	по мысли	5	3
190	человек в	3	3
191	тому как	2	3
192	что мы	1	3
193	в культуре	2	3
194	встрече с	4	3
195	и все	4	3
196	хотя бы	2	3
197	будто бы	1	3
198	я в	5	3
199	в равной	2	3
200	что он	5	3
201	или иного	3	3
202	говоря о	1	2
203	отношения к	1	2
204	по обыкновению	1	2
205	самом деле	3	2
206	на самом	2	2
207	он может	2	2
208	едва ли	3	2
209	также и	1	2
210	той же	2	2
211	а как	3	2
212	жизненной позиции	1	2
213	на себя	1	2
214	в составе	2	2
215	и самого	1	2
216	отсылает к	1	2
217	между собой	3	2
218	ван дейк	1	2
219	события в	1	2
220	иного рода	2	2
221	данном случае	6	2
222	не все	2	2
223	отношение к	1	2
224	с легкой	1	2
225	произведение не	1	2
226	не просто	1	2
227	за пределы	1	2
228	как говорит	1	2
229	в акте	1	2
230	что именно	1	2
231	без другого	1	2
232	человеческого бытия	1	2
233	до его	1	2
234	встречи с	2	2
235	как к	3	2
236	могли бы	2	2
237	как уже	2	2
238	не являются	2	2
239	его к	1	2
240	другой личности	1	2
241	личности а	1	2
242	то в	1	2
243	в которой	1	2
244	природе своей	1	2
245	дискурса как	2	2
246	все эти	3	2
247	к месту	1	2
248	бы не	1	2
249	из этих	2	2
250	рассказ о	1	2
251	от которого	3	2
252	и читателя	2	2
253	не к	4	2
254	силу своей	1	2
255	свидетельствует о	4	2
256	из виду	1	2
257	какой бы	1	2
258	и по	3	2
259	на этом	1	2
260	и с	1	2
261	самим собой	3	2
262	художественного письма	2	2
263	личность в	1	2
264	вовсе не	2	2
265	несмотря на	2	2
266	жизни но	1	2
267	по удачному	1	2
268	одного и	1	2
269	о ком	1	2
270	для него	4	2
271	сколь угодно	1	2
272	не должен	2	2
273	не столько	5	2
274	самого рассказывания	2	2
275	случае это	1	2
276	вопрос о	1	2
277	данный текст	1	2
278	я героя	1	2
279	человеческого я	5	2
280	в процессе	2	2
281	легкой руки	1	2
282	личности к	1	2
283	только не	2	2
284	никогда не	6	2
285	потому что	2	2
286	ничто не	1	2
287	в сознании	2	2
288	удачному выражению	1	2
289	и текста	1	2
290	в категориях	2	2
291	же самое	1	2
292	анализа в	1	2
293	для себя	3	2
294	как мы	1	2
295	роль в	2	2
296	и о	1	2
297	быть может	2	2
298	здесь не	2	2
299	не могу	2	2
300	мысль о	2	2
301	представляют собой	2	2
302	читателя в	4	2
303	и сам	3	2
304	особенно в	1	2
305	еще в	1	2
306	должно быть	1	2
307	иной личности	1	2
308	основе своей	1	2
309	анализа не	1	2
310	за пределами	3	2
311	можно сказать	6	2
312	другого сознания	2	2
313	ю.м лотмана	1	2
314	можно читать	1	2
315	утрачивает свою	1	2
316	чем и	1	2
317	дискурс в	2	2
318	не сводится	7	2
319	в личности	1	2
320	может иметь	1	2
321	текста на	1	2
322	один из	3	2
323	в двух	1	2
324	ли он	1	2
325	субъекта в	1	2
326	повествователя рассказчика	1	2
327	или не	1	2
328	с позиций	1	2
329	в начале	2	2
330	по выражению	1	2
331	в новом	1	2
332	выступает в	1	2
333	при всей	4	2
334	не о	1	2
335	может служить	2	2
336	личность по	2	2
337	каждый из	1	2
338	присутствия в	2	2
339	этом отношении	3	2
340	со стороны	6	2
341	было бы	2	2
342	но о	1	2
343	соответствии с	3	2
344	и составляет	1	2
345	пушкина как	1	2
346	и адресата	2	2
347	мира в	4	2
348	на фоне	2	2
349	и потому	1	2
350	в данном	10	2
351	что же	1	2
352	не предполагает	1	2
353	той мере	2	2
354	не является	4	2
355	восходящая к	1	2
356	тем более	2	2
357	лиминальную пороговую	1	2
358	равной степени	2	2
359	на роль	1	2
360	фрагмент текста	1	2
361	героя в	6	2
362	в какой	4	2
363	чтобы осмыслить	1	1
364	например в	1	1
365	предполагает что	1	1
366	с кем	1	1
367	мира не	2	1
368	ничего нельзя	1	1
369	е годы	1	1
370	области литературы	1	1
371	как смысловую	1	1
372	в чужой	2	1
373	знания не	1	1
374	слушающего читателя	1	1
375	от своей	1	1
376	отношения между	2	1
377	или о	1	1
378	по преимуществу	1	1
379	во встрече	1	1
380	слово текста	1	1
381	все те	2	1
382	должна быть	2	1
383	видеть в	1	1
384	нельзя назвать	1	1
385	в зависимости	1	1
386	внутренний мир	1	1
387	по его	2	1
388	в театре	1	1
389	целого но	1	1
390	говоря мы	1	1
391	она в	1	1
392	о способах	1	1
393	ситуации в	1	1
394	мы не	2	1
395	я как	1	1
396	последнем мы	1	1
397	себя лично	1	1
398	точке соприкосновения	1	1
399	сведена к	1	1
400	высказывания в	1	1
401	не упускать	1	1
402	терминологией а	1	1
403	личности самого	1	1
404	принадлежит к	1	1
405	к смыслу	1	1
406	не вполне	2	1
407	и другая	1	1
408	которое не	2	1
409	не происходит	2	1
410	следует смешивать	1	1
411	обоих персонажей	1	1
412	соприкосновения разных	1	1
413	что можно	1	1
414	зависимости от	1	1
415	пребывания в	3	1
416	в ней	2	1
417	начало и	1	1
418	трактует последний	1	1
419	персонажа к	1	1
420	выявляется благодаря	1	1
421	другие аспекты	1	1
422	поскольку обладает	1	1
423	он сам	2	1
424	за столом	2	1
425	быть в	1	1
426	такая позиция	1	1
427	упускать из	1	1
428	рассказчика хроникера	1	1
429	и служит	2	1
430	я на	1	1
431	в чем	2	1
432	во всех	1	1
433	без которого	1	1
434	в ее	4	1
435	благодаря нашему	1	1
436	мы будем	1	1
437	способ существования	1	1
438	в сторону	1	1
439	не входит	1	1
440	сознания не	1	1
441	присутствует в	2	1
442	такого персонажа	1	1
443	быть сведена	1	1
444	в е	1	1
445	определяется не	1	1
446	статуса героя	1	1
447	собой один	1	1
448	вследствие чего	1	1
449	первый взгляд	1	1
450	как в	5	1
451	данный момент	1	1
452	за этим	1	1
453	как образ	2	1
454	личностные и	1	1
455	предполагает в	1	1
456	о жизни	4	1
457	есть в	1	1
458	что касается	1	1
459	в противном	1	1
460	и наконец	1	1
461	по пути	1	1
462	того личность	1	1
463	я к	1	1
464	более или	1	1
465	может именоваться	1	1
466	к иной	1	1
467	о самом	1	1
468	невместима в	1	1
469	со своей	2	1
470	знаменательно что	1	1
471	точкой зрения	1	1
472	слушающих их	1	1
473	в литературном	1	1
474	что это	4	1
475	бы с	2	1
476	текста именно	1	1
477	следует понимать	1	1
478	поскольку в	1	1
479	исключительно в	2	1
480	наличии у	1	1
481	в известном	3	1
482	и трудное	1	1
483	ментальный внутренний	1	1
484	и событие	1	1
485	участок текста	1	1
486	социального взаимодействия	1	1
487	выступают не	1	1
488	рассказе и	1	1
489	взаимодействия трех	1	1
490	противном случае	1	1
491	личностного бытия	1	1
492	и дискурс	1	1
493	вернуться к	1	1
494	к миру	2	1
495	однако при	1	1
496	разных сознаний	1	1
497	к некоторому	1	1
498	некоторого я	1	1
499	или иному	1	1
500	в виде	2	1
501	возвращение к	1	1
502	читателя но	1	1
503	уже говорилось	4	1
504	идентифицировать как	1	1
505	в коммуникативном	3	1
506	из него	1	1
507	что ни	1	1
508	рассказано в	1	1
509	его можно	1	1
510	личную тайну	1	1
511	такая постановка	1	1
512	без исключения	1	1
513	единого высказывания	1	1
514	не бывает	1	1
515	и воскресающего	1	1
516	геннепа и	1	1
517	объективной данностью	1	1
518	этом последнем	1	1
519	здесь мы	1	1
520	пришвин это	1	1
521	что все	1	1
522	выражение и	1	1
523	знание языка	1	1
524	и ей	1	1
525	которая при	1	1
526	и внутренняя	1	1
527	значения общедоступные	1	1
528	оно становится	1	1
529	высказывание в	1	1
530	лиминальной фазой	1	1
531	в будущее	1	1
532	которого не	1	1
533	схождения сознаний	1	1
534	который и	1	1
535	следует рассматривать	1	1
536	свести к	1	1
537	в молчание	1	1
538	образ автора	1	1
539	в воспринимающем	1	1
540	и тем	5	1
541	включая в	1	1
542	о личности	2	1
543	или хотя	1	1
544	смерть и	1	1
545	участие в	2	1
546	поведения и	1	1
547	частности значения	1	1
548	исходили из	1	1
549	требования к	1	1
550	суть две	1	1
551	и уже	4	1
552	как сказано	1	1
553	сторона высказывания	1	1
554	коммуникативной событийности	1	1
555	несет в	1	1
556	и конец	1	1
557	него говорящего	1	1
558	хх века	2	1
559	или менее	1	1
560	в этих	1	1
561	сами участвуем	1	1
562	во время	2	1
563	сказать не	1	1
564	трех говорящего	1	1
565	от первой	1	1
566	она сама	1	1
567	психический процесс	1	1
568	в отношении	1	1
569	в такой	1	1
570	организации коммуникативного	1	1
571	оказывается для	1	1
572	в квантовой	1	1
573	знает и	1	1
574	высказывания смена	1	1
575	то его	1	1
576	не от	1	1
577	в которых	1	1
578	жизни с	2	1
579	двух и	1	1
580	об отсутствии	1	1
581	главы и	1	1
582	есть его	1	1
583	точку зрения	3	1
584	остается вне	1	1
585	но он	2	1
586	жизни других	1	1
587	их в	1	1
588	у читателя	1	1
589	нарративного дискурса	8	1
590	мы встречаемся	1	1
591	тому что	3	1
592	раз и	1	1
593	ему как	1	1
594	и разворачивается	1	1
595	принципиально невместима	1	1
596	между людьми	1	1
597	слова до	1	1
598	как будет	1	1
599	не менее	4	1
600	человека есть	2	1
601	автора слушающего	1	1
602	оба эти	1	1
603	человека но	1	1
604	из нас	1	1
605	в обоих	2	1
606	одна из	3	1
607	на него	5	1
608	было не	1	1
609	художественности к	1	1
610	картины мира	2	1
611	всегда имеется	1	1
612	это еще	1	1
613	для данной	1	1
614	на котором	1	1
615	последние десятилетия	1	1
616	ничего не	6	1
617	социальные характеристики	1	1
618	рассказывания и	1	1
619	такова что	1	1
620	за которой	1	1
621	такая же	1	1
622	не говорит	1	1
623	персонажа в	1	1
624	смешивать с	1	1
625	рождается в	1	1
626	ориентирован на	1	1
627	но это	2	1
628	референтную компетенцию	1	1
629	быть определено	1	1
630	эти три	1	1
631	характеристики другие	1	1
632	мы и	1	1
633	в каком	1	1
634	которому все	1	1
635	иной мерой	1	1
636	художественной литературы	1	1
637	художественного пространства	1	1
638	xx века	1	1
639	в специальном	1	1
640	к себе	7	1
641	пространство и	2	1
642	квалифицировать как	1	1
643	к позиции	3	1
644	в событии	1	1
645	общении с	1	1
646	того о	1	1
647	и социальные	1	1
648	как для	1	1
649	анфиладе комнат	1	1
650	оно не	2	1
651	коммуникативном событии	3	1
652	говорит о	2	1
653	они суть	1	1
654	нашему способу	1	1
655	опоры на	1	1
656	духовного самоопределения	1	1
657	но по	1	1
658	неустранимо предполагает	1	1
659	в виду	1	1
660	сказанное отнюдь	1	1
661	но при	4	1
662	и сами	1	1
663	проявляется в	1	1
664	текст не	1	1
665	в тэрнера	1	1
666	участников коммуникации	1	1
667	события как	1	1
668	языка и	1	1
669	как по	3	1
670	фаза может	1	1
671	встреча с	1	1
672	последний как	1	1
673	на свой	2	1
674	в классической	1	1
675	на том	3	1
676	если они	1	1
677	как содержание	1	1
678	слово есть	1	1
679	по аналогии	1	1
680	в точке	1	1
681	те же	2	1
682	оно как	1	1
683	сознания и	1	1
684	продукт социального	1	1
685	том как	2	1
686	строго говоря	3	1
687	собой и	1	1
688	стране мертвых	1	1
689	внимание к	1	1
690	не случайна	1	1
691	об одном	1	1
692	этнографии терминологией	1	1
693	она выявляется	1	1
694	и т.д	4	1
695	в самой	1	1
696	внимание на	3	1
697	качестве некоторой	1	1
698	говорит об	1	1
699	более высокой	1	1
700	но мы	1	1
701	и что	2	1
702	его жизни	2	1
703	организация художественного	1	1
704	себя самого	1	1
705	на что	1	1
706	теперь и	1	1
707	каком она	1	1
708	быть личностью	2	1
709	может не	1	1
710	аналогии с	1	1
711	как было	2	1
712	времени в	1	1
713	это была	1	1
714	и во	1	1
715	и вследствие	2	1
716	восходит к	2	1
717	субъекта речи	1	1
718	по слову	3	1
719	адресата к	1	1
720	его смысла	2	1
721	ожидания и	1	1
722	я а	1	1
723	употребление языка	1	1
724	его существования	1	1
725	коммуникативная ситуация	2	1
726	коммуникации знание	1	1
727	эти два	2	1
728	человеческий способ	1	1
729	полноту и	1	1
730	читателя и	1	1
731	во всей	1	1
732	и н	1	1
733	себя но	2	1
734	художественного шедевра	1	1
735	как коммуникативное	1	1
736	символическая смерть	1	1
737	увиденной как	1	1
738	коммуникативный объект	1	1
739	наконец в	1	1
740	непременно должен	1	1
741	очевидным образом	2	1
742	а его	1	1
743	и иных	1	1
744	все время	1	1
745	вплоть до	1	1
746	человека как	1	1
747	персонажами в	1	1
748	что искусство	1	1
749	своей природе	2	1
750	в него	2	1
751	в современной	2	1
752	герой в	1	1
753	в этнографии	1	1
754	быть и	1	1
755	в формах	1	1
756	оно и	1	1
757	для участников	1	1
758	я все	1	1
759	разграничивая употребление	1	1
760	не владеет	1	1
761	и дело	2	1
762	одного сознания	1	1
763	только сам	1	1
764	а тем	1	1
765	научной религиозной	1	1
766	напряжения между	1	1
767	как нечто	1	1
768	входит в	1	1
769	даже если	1	1
770	может оказаться	2	1
771	рассказывания в	4	1
772	бытия в	2	1
773	их жизни	1	1
774	но то	1	1
775	развивал мысль	1	1
776	так что	1	1
777	умирающего и	1	1
778	как референтную	1	1
779	со своим	2	1
780	связи с	1	1
781	говорящего автора	1	1
782	не можем	1	1
783	то и	3	1
784	и продукт	1	1
785	в итоге	3	1
786	или читатель	1	1
787	его жизненной	1	1
788	а то	2	1
789	по анфиладе	1	1
790	участвуем как	1	1
791	частного мнения	1	1
792	или даже	3	1
793	в данной	1	1
794	в душе	2	1
795	общедоступные для	1	1
796	жизненного поведения	1	1
797	на своего	1	1
798	отсутствует что	1	1
799	всяком случае	1	1
800	могло бы	2	1
801	и слушающих	2	1
802	в одном	1	1
803	для другого	1	1
804	от тех	1	1
805	адресата и	1	1
806	говорят героя	1	1
807	у него	6	1
808	читателем в	2	1
809	и рождается	1	1
810	иметь для	1	1
811	субъекта с	1	1
812	как раз	3	1
813	есть выражение	1	1
814	это по	1	1
815	данного дискурса	1	1
816	легко можно	1	1
817	идентифицировать себя	1	1
818	чем говорят	1	1
819	и напротив	1	1
820	о невозможности	1	1
821	социальной ситуации	1	1
822	в последние	1	1
823	только на	2	1
824	в новейшее	2	1
825	и даже	3	1
826	требует чтобы	1	1
827	даже не	1	1
828	в данный	1	1
829	нам не	1	1
830	литература xx	1	1
831	знание мира	1	1
832	до сих	1	1
833	всей своей	2	1
834	может и	1	1
835	являет собой	1	1
836	или иначе	2	1
837	от любого	1	1
838	дейк четко	1	1
839	не обязательно	2	1
840	вслед за	6	1
841	ком или	1	1
842	с той	1	1
843	действующих лиц	3	1
844	и быть	1	1
845	может показаться	1	1
846	личной жизни	1	1
847	и коммуникативной	1	1
848	нового времени	2	1
849	пределы одного	1	1
850	к человеку	1	1
851	в соответствии	3	1
852	человеческое я	1	1
853	превращается в	2	1
854	полагал что	1	1
855	воскресающего бога	1	1
856	о художественном	1	1
857	и опять	2	1
858	принадлежит не	2	1
859	в рассказе	4	1
860	что находится	1	1
861	не означает	1	1
862	однако его	1	1
863	однако и	1	1
864	человеческой жизни	1	1
865	его как	1	1
866	признать вполне	1	1
867	о чем	2	1
868	его собственной	1	1
869	когда же	2	1
870	специфически человеческий	1	1
871	двумя полюсами	1	1
872	если не	2	1
873	от персонажа	1	1
874	в связи	1	1
875	знаков и	1	1
876	виде в	1	1
877	мог быть	1	1
878	без опоры	1	1
879	о себе	1	1
880	и особенно	1	1
881	он уже	1	1
882	как это	4	1
883	индивидуальный характер	1	1
884	ролевая граница	1	1
885	в лице	1	1
886	личности как	2	1
887	к своему	2	1
888	через индивидуальный	1	1
889	а ван	2	1
890	по своему	2	1
891	видя в	2	1
892	в течение	2	1
893	своей субъективности	1	1
894	способу постановки	1	1
895	в пределы	1	1
896	не умел	1	1
897	обоих этих	1	1
898	за рамки	1	1
899	происходит в	1	1
900	в мир	1	1
901	воспринимающем сознании	1	1
902	да и	3	1
903	начало нового	1	1
904	как слушатели-читатели	1	1
905	новейшее время	2	1
906	в бытии	2	1
907	с этой	3	1
908	мир данного	1	1
909	еще раз	1	1
910	установки и	1	1
911	известном смысле	3	1
912	сих пор	1	1
913	в стране	1	1
914	внимания на	1	1
915	о его	1	1
916	объективная данность	1	1
917	в аспекте	3	1
918	приобщения к	1	1
919	позволяя нам	1	1
920	граница между	1	1
921	какой он	1	1
922	постановки вопросов	1	1
923	перед нами	4	1
924	к другим	1	1
925	было показано	1	1
926	этом смысле	1	1
927	тому или	1	1
928	молчание бахтин	1	1
929	является ли	1	1
930	к сюжету	1	1
931	и для	3	1
932	волшебной сказки	1	1
933	еще одна	1	1
934	говорящего и	1	1
935	лев толстой	1	1
936	прежде чем	1	1
937	сохраняется и	1	1
938	и от	1	1
939	все что	4	1
940	не подлежит	1	1
941	или в	1	1
942	том виде	1	1
943	в результате	2	1
944	мира и	3	1
945	между ними	1	1
946	о котором	3	1
947	своей собственной	2	1
948	человек и	1	1
949	но одновременно	2	1
950	я не	5	1
951	хотя и	5	1
952	чем является	1	1
953	событие включая	1	1
954	как сам	1	1
955	на первый	1	1
956	для нас	2	1
957	со второй	1	1
958	адресатом и	1	1
959	мы должны	1	1
960	только с	1	1
961	жизненной драмы	1	1
962	присутствия я	2	1
963	же в	4	1
964	хотя в	1	1
965	не я	1	1
966	но затем	1	1
967	в своих	2	1
968	четко разграничивая	1	1
969	в заключительном	1	1
970	среди других	1	1
971	жизни в	6	1
972	рассуждению бахтина	1	1
973	смыкается с	1	1
974	их личностные	1	1
975	в свою	2	1
976	в романе	1	1
977	участников коммуникативного	1	1
978	не знает	1	1
979	отношением к	1	1
980	рамках текста	1	1
981	к его	3	1
982	персонажа как	3	1
983	из этого	1	1
984	и представления	1	1
985	как коммуникативного	1	1
986	ван геннепа	1	1
987	эта фаза	1	1
988	таким же	1	1
989	языка знание	1	1
990	в действительности	1	1
991	где он	1	1
992	просто не	1	1
993	жизни и	4	1
994	а я	1	1
995	ее в	1	1
996	активная позиция	1	1
997	коррелирующая с	1	1
998	по поводу	2	1
999	они не	2	1
1000	путь не	1	1
1001	который не	1	1
1002	во всяком	1	1
1003	и личности	1	1
1004	этой точки	1	1
1005	и вновь	2	1
1006	аспекты социальной	1	1
