N	2gram	Vygotskiy__4	TeoriaLi
308	на его	1	1
309	что она	10	1
310	равнодушна к	1	1
311	том в	1	1
312	с напряжением	1	1
313	введенное в	1	1
314	по существу	2	1
315	в первом	1	1
316	у читателя	1	1
317	подобно тому	1	1
318	именно это	1	1
319	мы обнаруживаем	1	1
320	то ни	1	1
321	не будет	4	1
322	что все	11	1
323	себя еще	1	1
324	что желая	1	1
325	времени и	2	1
326	для своей	1	1
327	все их	1	1
328	герой одновременно	1	1
329	же об	1	1
330	толстого в	2	1
331	ко второму	1	1
332	было бы	12	1
333	должен был	3	1
334	минуту до	1	1
335	в них	2	1
336	рядом с	1	1
337	она и	1	1
338	с тем	4	1
339	всю жизнь	2	1
340	обратимся к	3	1
341	перед собой	1	1
342	бы место	1	1
343	но если	3	1
344	другим и	1	1
345	поводу этой	2	1
346	в такой	2	1
347	мы конечно	1	1
348	и без	1	1
349	это делает	2	1
350	в котором	2	1
351	и вокруг	1	1
352	которое должно	1	1
353	от его	1	1
354	за минуту	1	1
355	и более	1	1
356	том и	1	1
357	с такими	1	1
358	необходимо для	1	1
359	и вся	1	1
360	жизни ее	2	1
361	то с	1	1
362	состоящий в	1	1
363	ее не	1	1
364	все мы	1	1
365	не имеет	2	1
366	дело в	1	1
367	одна из	4	1
368	отклонения от	2	1
369	и эпизод	1	1
370	к этим	1	1
371	которого он	1	1
372	виду не	1	1
373	он мог	1	1
374	в самой	6	1
375	нам с	1	1
376	с одним	1	1
377	от него	1	1
378	связи с	2	1
379	как я	3	1
380	из того	1	1
381	не по	2	1
382	не является	2	1
383	в каком	8	1
384	однако это	1	1
385	этот закон	2	1
386	у нас	4	1
387	художественной литературы	1	1
388	и заключается	1	1
389	образом что	2	1
390	когда мы	6	1
391	взятое в	1	1
392	во внешних	1	1
393	и развития	1	1
394	его с	1	1
395	всего что	1	1
396	как следствие	1	1
397	указывает на	3	1
398	вырождается в	1	1
399	в пьесе	2	1
400	на это	1	1
401	она не	3	1
402	говорит о	4	1
403	для зрителя	1	1
404	должен быть	1	1
405	и открывает	1	1
406	из всего	1	1
407	как мы	4	1
408	того чтобы	22	1
409	меня в	1	1
410	действующие лица	1	1
411	они ни	1	1
412	мысль о	1	1
413	только то	1	1
414	в художественно	1	1
415	то время	2	1
416	и совершенно	5	1
417	с собой	1	1
418	переход к	2	1
419	можно было	4	1
420	на нее	2	1
421	начала и	1	1
422	это событие	1	1
423	его композиции	1	1
424	что от	1	1
425	жизнь и	4	1
426	является в	1	1
427	в словах	2	1
428	для этого	8	1
429	с ним	5	1
430	мире в	2	1
431	что речь	1	1
432	и поступки	1	1
433	никак не	6	1
434	героя не	1	1
435	как ее	1	1
436	такого что	1	1
437	один голос	1	1
438	и который	1	1
439	может не	1	1
440	в сущности	6	1
441	звуков в	1	1
442	в евгении	1	1
443	это была	1	1
444	от автора	1	1
445	жизни если	1	1
446	в которую	1	1
447	в драме	3	1
448	воображении читателя	1	1
449	делает в	1	1
450	эти два	1	1
451	ним и	1	1
452	от одного	1	1
453	и только	7	1
454	в другой	1	1
455	с матерью	1	1
456	уже до	2	1
457	как прямая	1	1
458	статье о	1	1
459	всех сторон	1	1
460	если с	1	1
461	один из	2	1
462	но с	1	1
463	в двух	4	1
464	ее к	1	1
465	тот же	3	1
466	дело с	3	1
467	в какой	5	1
468	и является	2	1
469	в новелле	1	1
470	и гамлета	1	1
471	или его	3	1
472	с которыми	1	1
473	так что	7	1
474	от одной	2	1
475	же и	1	1
476	есть в	1	1
477	если мы	12	1
478	только на	1	1
479	всем его	1	1
480	героев или	1	1
481	из них	4	1
482	это требует	1	1
483	но от	1	1
484	за ним	1	1
485	только одно	2	1
486	одно из	2	1
487	и их	1	1
488	никто не	4	1
489	идея или	1	1
490	в одном	3	1
491	уклоняется от	1	1
492	части и	2	1
493	с этими	1	1
494	так как	12	1
495	тому же	3	1
496	несет в	3	1
497	ее на	2	1
498	для того	23	1
499	введено в	1	1
500	им по	1	1
501	представляют собой	1	1
502	он же	1	1
503	толстым в	2	1
504	границы и	1	1
505	на примере	2	1
506	на ее	2	1
507	связаны с	1	1
508	по своим	1	1
509	с той	2	1
510	это необходимо	1	1
511	однако что	1	1
512	что для	5	1
513	творческий акт	2	1
514	превращается в	1	1
515	не было	3	1
516	не решает	1	1
517	автором в	1	1
518	означало бы	3	1
519	с которым	1	1
520	же точно	7	1
521	долгое время	1	1
522	и я	1	1
523	и первый	2	1
524	художественной формы	4	1
525	которое существует	1	1
526	разговор с	1	1
527	ближе к	1	1
528	в связи	1	1
529	и пути	1	1
530	как ни	1	1
531	которые будут	1	1
532	это на	1	1
533	до этого	2	1
534	в одной	2	1
535	требует от	1	1
536	быть это	2	1
537	целом ряде	1	1
538	в европейской	1	1
539	тому как	2	1
540	есть как	2	1
541	и бунин	1	1
542	да и	3	1
543	ряда и	1	1
544	чувства и	1	1
545	для понимания	2	1
546	вследствие которого	1	1
547	евгении онегине	1	1
548	в это	2	1
549	с этой	4	1
550	и формы	2	1
551	художественное произведение	1	1
552	каждого из	1	1
553	и одна	1	1
554	искусства в	1	1
555	о его	1	1
556	все это	13	1
557	и конца	1	1
558	это уже	1	1
559	для автора	1	1
560	была названа	1	1
561	и от	2	1
562	душа не	1	1
563	непременно должен	2	1
564	в результате	2	1
565	все они	2	1
566	которая в	1	1
567	с содержанием	1	1
568	бы в	1	1
569	своем значении	1	1
570	истории литературы	1	1
571	за его	1	1
572	в сравнении	1	1
573	ни было	1	1
574	же в	1	1
575	как этого	1	1
576	мы видим	6	1
577	к самому	2	1
578	на поле	1	1
579	а о	1	1
580	с ней	1	1
581	не быть	1	1
582	совершенно не	4	1
583	вступить в	1	1
584	автора в	1	1
585	из этого	5	1
586	что такое	1	1
587	функции которую	1	1
588	просто не	1	1
589	жизни и	4	1
590	ее в	4	1
591	и другие	1	1
592	в своих	3	1
593	по поводу	4	1
594	в таком	4	1
595	точно так	3	1
596	этой точки	1	1
