N	2gram	Bakhtin_Pr_3	Mirosoze
119	в россии	1	3
120	в каждом	4	3
121	и с	6	3
122	на все	2	3
123	его в	2	3
124	с самим	5	3
125	на почве	1	3
126	в них	2	3
127	все равно	4	3
128	всю жизнь	1	3
129	и тогда	1	3
130	в такой	1	3
131	что было	1	3
132	не для	1	3
133	принадлежат к	1	3
134	того как	1	3
135	что иное	1	3
136	по своей	9	3
137	людей и	1	3
138	только с	1	3
139	себя и	2	3
140	не существует	1	3
141	в образе	3	3
142	с ним	2	3
143	и перед	1	3
144	о том	2	3
145	и во	4	3
146	жизни он	1	3
147	что они	1	3
148	в том	14	3
149	только в	4	3
150	есть в	3	3
151	творчестве достоевского	5	3
152	но достоевский	1	3
153	и никогда	1	3
154	тем что	2	3
155	до сих	5	3
156	связано с	1	3
157	в подростке	1	3
158	нет ничего	2	3
159	в творчестве	8	3
160	жизни в	3	3
161	сих пор	5	3
162	и от	3	3
163	о бессмертии	1	3
164	на смену	1	3
165	сказать что	10	3
166	не что	1	3
167	есть и	2	3
168	в своих	2	3
169	и человек	1	3
170	я и	1	2
171	великом инквизиторе	1	2
172	нем нет	3	2
173	от этой	1	2
174	достоевского в	3	2
175	в сфере	1	2
176	идеей и	2	2
177	из подполья	5	2
178	но она	1	2
179	а для	2	2
180	которая ведет	1	2
181	во всех	12	2
182	по отношению	2	2
183	себе и	1	2
184	хотя и	4	2
185	от своей	1	2
186	и этим	1	2
187	в которой	2	2
188	по достоевскому	1	2
189	и тот	3	2
190	достоевского а	1	2
191	в братьях	2	2
192	но на	1	2
193	и если	3	2
194	на его	3	2
195	жизни достоевский	1	2
196	не к	1	2
197	одной и	1	2
198	на этом	1	2
199	с собой	1	2
200	мысль достоевского	1	2
201	еще более	5	2
202	федора павловича	1	2
203	еще вернемся	3	2
204	мышкина и	1	2
205	достоевского и	6	2
206	если я	1	2
207	не всегда	1	2
208	очень важное	2	2
209	чем в	1	2
210	в этих	5	2
211	точки зрения	4	2
212	нас не	1	2
213	ее в	3	2
214	место в	2	2
215	и той	2	2
216	но эта	1	2
217	сне смешного	5	2
218	которые в	1	2
219	в атмосфере	1	2
220	идет на	1	2
221	правда в	2	2
222	ничего не	6	2
223	к ней	1	2
224	связи с	1	2
225	как будто	2	2
226	в основе	5	2
227	человека что	1	2
228	и социального	1	2
229	к себе	6	2
230	нет ни	2	2
231	всегда есть	1	2
232	которая есть	1	2
233	самим собою	4	2
234	смешного человека	18	2
235	и ставрогин	1	2
236	человека он	1	2
237	можно было	1	2
238	после того	1	2
239	в разных	4	2
240	нет уже	1	2
241	и та	1	2
242	и что	1	2
243	как ее	1	2
244	в сущности	10	2
245	не надо	1	2
246	все время	1	2
247	которое было	1	2
248	но с	1	2
249	только можно	2	2
250	мы видим	2	2
251	тот же	2	2
252	а лишь	1	2
253	между тем	2	2
254	так что	1	2
255	же и	1	2
256	уже в	2	2
257	о великом	1	2
258	и других	9	2
259	зло было	1	2
260	не о	2	2
261	братьях карамазовых	2	2
262	или иной	1	2
263	идея о	1	2
264	как у	5	2
265	что человек	1	2
266	человека его	1	2
267	все творчество	2	2
268	мы еще	3	2
269	души и	1	2
270	что не	1	2
271	превращается в	1	2
272	так это	1	2
273	человеческой жизни	3	2
274	личности в	1	2
275	в идиоте	1	2
276	личности и	1	2
277	разврат в	1	2
278	вместе с	2	2
279	к своему	1	2
280	да и	2	2
281	в более	4	2
282	раскрывает в	1	2
283	сознания и	1	2
284	человек и	2	2
285	ее и	1	2
286	и самое	1	2
287	его нельзя	1	2
288	быть и	2	2
289	а в	2	2
290	к самому	4	2
291	это все	1	2
292	отношением к	1	2
293	отношению к	1	2
294	это была	2	2
295	всем и	1	1
296	недостаточно еще	1	1
297	в исключительные	1	1
298	до пределов	1	1
299	и то	1	1
300	и знаю	1	1
301	иване карамазове	1	1
302	раб или	1	1
303	с идеей	1	1
304	народом и	1	1
305	из самых	2	1
306	почти всегда	3	1
307	с изображением	1	1
308	от которых	1	1
309	со своей	1	1
310	петра верховенского	1	1
311	очень далеко	1	1
312	рая на	2	1
313	мы не	4	1
314	у тебя	1	1
315	что если	1	1
316	огромное место	1	1
317	не была	1	1
318	говорить о	2	1
319	и над	1	1
320	и ее	6	1
321	не знают	2	1
322	достоевского почти	2	1
323	духе и	1	1
324	он остается	1	1
325	достоевского был	1	1
326	и этого	1	1
327	на них	1	1
328	заставить людей	1	1
329	в преступлении	2	1
330	форме но	1	1
331	нет не	1	1
332	значение и	2	1
333	не все	1	1
334	соблазнами и	1	1
335	карамазова смердяков	1	1
336	нет и	1	1
337	за пределы	1	1
338	я только	1	1
339	но без	1	1
340	которые не	2	1
341	государства и	1	1
342	с этим	2	1
343	он перестает	1	1
344	глубоким и	1	1
345	это был	2	1
346	все остальные	1	1
347	могли бы	1	1
348	в рабство	1	1
349	знаю что	1	1
350	явления и	1	1
351	в целом	1	1
352	что достоевский	1	1
353	все так	1	1
354	все эти	9	1
355	или во	1	1
356	во многих	1	1
357	убеждается что	1	1
358	я всю	1	1
359	что ничего	1	1
360	только один	1	1
361	в записках	1	1
362	же от	1	1
363	все другие	1	1
364	перестает быть	1	1
365	и социальной	1	1
366	начала его	1	1
367	в последний	1	1
368	над которым	1	1
369	отношений между	1	1
370	братья карамазовы	1	1
371	в плане	1	1
372	то человек	1	1
373	как момент	1	1
374	это один	2	1
375	он человек	2	1
376	в вечности	1	1
377	жизни поэтому	1	1
378	он знал	2	1
379	и характер	1	1
380	об этом	1	1
381	самим собой	1	1
382	на протяжении	5	1
383	достоевского которые	1	1
384	было бы	5	1
385	я все	1	1
386	и тем	2	1
387	самостоятельное значение	1	1
388	формах в	1	1
389	ставрогин в	1	1
390	этого не	1	1
391	и уже	2	1
392	в развитии	3	1
393	потому и	1	1
394	человека мы	1	1
395	достоевского было	1	1
396	перед собой	1	1
397	достоевского но	1	1
398	и алеши	1	1
399	которую он	1	1
400	но если	1	1
401	раздвоения личности	1	1
402	можно найти	1	1
403	как все	1	1
404	не интересует	1	1
405	и без	3	1
406	эта тема	1	1
407	в котором	1	1
408	с точки	2	1
409	человеком и	1	1
410	к одному	2	1
411	и бессмертия	2	1
412	своего рода	3	1
413	значение для	2	1
414	земле и	2	1
415	в ставрогине	1	1
416	и более	2	1
417	их в	2	1
418	ставрогина в	1	1
419	между двумя	1	1
420	и потом	1	1
421	иной раз	1	1
422	но они	4	1
423	человека но	1	1
424	человечества и	1	1
425	и форм	1	1
426	на самый	1	1
427	в самых	1	1
428	лжи и	2	1
429	почве этого	1	1
430	с земли	2	1
431	человека за	1	1
432	ли бы	2	1
433	мыслей и	1	1
434	своей природе	1	1
435	и народной	1	1
436	xix веке	1	1
437	сам я	1	1
438	и теперь	1	1
439	ибо все	1	1
440	в сознании	2	1
441	того же	2	1
442	уже и	1	1
443	и делает	1	1
444	что на	1	1
445	него но	1	1
446	записок из	1	1
447	в нее	1	1
448	раскрывается в	1	1
449	в момент	1	1
450	легенда о	1	1
451	истории не	1	1
452	бы он	1	1
453	дух в	1	1
454	мир на	1	1
455	основы и	1	1
456	мысли о	2	1
457	он видит	1	1
458	по сравнению	4	1
459	все еще	3	1
460	своего отца	1	1
461	человека нет	1	1
462	достоевского достоевский	1	1
463	не хочу	1	1
464	всего этого	1	1
465	в ее	3	1
466	и сильных	1	1
467	он с	1	1
468	настасьи филипповны	2	1
469	говорили что	1	1
470	в xix	1	1
471	как с	1	1
472	например о	1	1
473	своей стихии	1	1
474	живет в	2	1
475	которая была	1	1
476	мог бы	1	1
477	мира и	2	1
478	но у	1	1
479	его судьбы	3	1
480	старца зосимы	1	1
481	в эпоху	10	1
482	с человеком	1	1
483	связанная с	2	1
484	вот это	1	1
485	именно потому	1	1
486	а также	4	1
487	но к	3	1
488	в самой	1	1
489	все в	1	1
490	как нет	1	1
491	царство и	1	1
492	это в	1	1
493	которой мы	2	1
494	преступлении и	2	1
495	есть испытание	1	1
496	наконец в	2	1
497	нем и	1	1
498	оторванной от	2	1
499	ней все	1	1
500	и об	1	1
501	это одна	1	1
502	ну и	1	1
503	но раз	1	1
504	сжигает себя	1	1
505	и личной	1	1
506	нет писателя	1	1
507	с какой-то	1	1
508	это очень	4	1
509	с чертом	2	1
510	для раскольникова	1	1
511	тема в	1	1
512	всех его	1	1
513	со всеми	8	1
514	был также	1	1
515	не то	3	1
516	в иване	1	1
517	его жизнь	1	1
518	вернемся в	1	1
519	идеи в	2	1
520	и у	7	1
521	его совесть	1	1
522	человека эта	1	1
523	и они	2	1
524	а напротив	1	1
525	очень существенное	1	1
526	пусть это	1	1
527	записках из	1	1
528	не дает	1	1
529	мир в	1	1
530	а потому	1	1
531	достоевского его	1	1
532	в пространстве	1	1
533	в землю	1	1
534	от тех	1	1
535	смысле этого	2	1
536	для них	1	1
537	дело и	1	1
538	бытия и	2	1
539	этом отношении	1	1
540	достоевского через	1	1
541	он один	1	1
542	конца в	1	1
543	протяжении всего	1	1
544	средних веков	1	1
545	как можно	1	1
546	подпольного человека	1	1
547	жизнь как	1	1
548	но вся	1	1
549	правом на	1	1
550	себе представить	1	1
551	с другой	2	1
552	знал бы	1	1
553	равно я	1	1
554	и прежде	6	1
555	характерно для	1	1
556	своего собственного	1	1
557	к более	1	1
558	в менее	1	1
559	достоевского с	3	1
560	власти и	2	1
561	дух и	1	1
562	о чем	1	1
563	других произведениях	1	1
564	от всех	1	1
565	через его	1	1
566	становится рабом	1	1
567	нас прежде	2	1
568	связь с	2	1
569	папа в	1	1
570	ни на	1	1
571	все позволено	2	1
572	другая сторона	1	1
573	на самом	1	1
574	прошлого как	1	1
575	начало то	1	1
576	независимо от	1	1
577	того чем	1	1
578	не сразу	1	1
579	xix века	1	1
580	в жизнь	1	1
581	по своему	6	1
582	сравнению с	4	1
583	в той	2	1
584	в кошмаре	1	1
585	а между	2	1
586	чтобы заставить	1	1
587	века и	5	1
588	про себя	1	1
589	этого слова	1	1
590	с этой	1	1
591	свободы в	1	1
592	их во	1	1
593	все это	8	1
594	которые были	1	1
595	происходит не	1	1
596	которых он	1	1
597	человек на	1	1
598	достоевский как	1	1
599	формы и	3	1
600	была связана	1	1
601	идей или	1	1
602	когда он	1	1
603	целый ряд	1	1
604	той или	1	1
605	конце концов	1	1
606	мы должны	4	1
607	за него	2	1
608	чувствовал себя	1	1
609	все они	1	1
610	пусть пусть	1	1
611	могли быть	1	1
612	от всякого	1	1
613	всеми его	1	1
614	жизнь это	1	1
615	образе мышкина	1	1
616	а о	1	1
617	между ними	2	1
618	с ней	3	1
619	алеши и	1	1
620	людьми это	1	1
621	для нашего	1	1
622	идея в	1	1
623	ко всему	1	1
624	культуры в	1	1
625	были и	1	1
626	двадцать пять	1	1
627	а может	1	1
628	к этой	1	1
629	и наказании	2	1
630	человек во	1	1
631	к этому	4	1
632	им и	1	1
633	как на	1	1
634	самый характер	1	1
