N	2gram	Tiupa_Anal_2	Literetu
283	на место	1	1
284	в становлении	1	1
285	характерно в	1	1
286	на войне	1	1
287	усиливает этот	1	1
288	равной мере	1	1
289	под диктовку	1	1
290	но даже	1	1
291	ему в	3	1
292	над самим	1	1
293	а далее	2	1
294	частный случай	1	1
295	я здесь	1	1
296	когда речь	1	1
297	он был	2	1
298	видения жизни	1	1
299	взгляде на	1	1
300	в чем	1	1
301	на своих	1	1
302	сказать и	1	1
303	самом деле	1	1
304	для жизни	1	1
305	личности есть	1	1
306	практически все	1	1
307	то он	1	1
308	принадлежит не	1	1
309	целом ряде	1	1
310	отличие от	2	1
311	и будет	1	1
312	бы ничего	1	1
313	иной эстетической	2	1
314	за пределы	4	1
315	общий знаменатель	1	1
316	как другие	1	1
317	и я	2	1
318	как в	4	1
319	данный момент	1	1
320	стороны и	1	1
321	о жизни	2	1
322	этой точки	1	1
323	есть в	3	1
324	однако не	1	1
325	личностного я	1	1
326	в полном	1	1
327	когда он	1	1
328	внешние границы	1	1
329	писал что	1	1
330	самом начале	3	1
331	в действительности	3	1
332	личности поэтому	1	1
333	искусство и	1	1
334	в концовке	1	1
335	креативного и	1	1
336	в самом	6	1
337	героя и	1	1
338	себе как	1	1
339	разве я	1	1
340	в литературном	1	1
341	оказывается как	1	1
342	все эти	1	1
343	не оставляет	1	1
344	еще один	1	1
345	в известном	1	1
346	рассказ о	1	1
347	эстетическая актуализация	1	1
348	в иную	1	1
349	особое место	1	1
350	и те	1	1
351	после чего	1	1
352	такую практику	1	1
353	на то	2	1
354	в случае	2	1
355	результате такой	1	1
356	с чем	1	1
357	не следует	2	1
358	в статье	1	1
359	а скорее	1	1
360	оставляющий места	1	1
361	слова а	1	1
362	модус художественности	3	1
363	всех этих	1	1
364	никак не	2	1
365	этой темы	1	1
366	в творческом	1	1
367	что ни	1	1
368	и по	1	1
369	или иных	2	1
370	без исключения	1	1
371	таким образом	2	1
372	что такой	1	1
373	нам остается	1	1
374	только не	4	1
375	его не	1	1
376	в глубине	1	1
377	значимости в	1	1
378	актуализации в	1	1
379	необходимой для	1	1
380	по выражению	2	1
381	на протяжении	2	1
382	воспринимается как	1	1
383	это не	1	1
384	например с	1	1
385	вся художественная	1	1
386	системой ценностей	1	1
387	далеко не	1	1
388	раз не	2	1
389	обнаруживается и	1	1
390	и читателем	1	1
391	ведет к	1	1
392	иначе говоря	11	1
393	эстетическим субъектом	2	1
394	со всей	1	1
395	эстетического отношения	1	1
396	в этих	2	1
397	а вот	1	1
398	явления как	1	1
399	в своей	2	1
400	пока не	1	1
401	которого является	1	1
402	для уяснения	1	1
403	с позиции	2	1
404	место в	3	1
405	уступает ему	1	1
406	в отличие	2	1
407	от себя	1	1
408	предполагает не	2	1
409	обнаруживается в	1	1
410	и нераздельных	1	1
411	но эта	2	1
412	времени не	1	1
413	при рассмотрении	1	1
414	обращение к	1	1
415	не его	1	1
416	далека от	1	1
417	что этот	1	1
418	смерти то	1	1
419	решительно и	1	1
420	и вся	1	1
421	тому что	1	1
422	в отношении	1	1
423	первом слоге	1	1
424	личной воли	1	1
425	текст оказывается	1	1
426	например не	1	1
427	не имеет	2	1
428	концепция личности	1	1
429	предстает в	1	1
430	между эстетическим	2	1
431	своих и	1	1
432	россыпь ярких	1	1
433	того и	2	1
434	казалось бы	3	1
435	имеем дело	3	1
436	воспринимающим сознанием	1	1
437	начала но	1	1
438	этих двух	1	1
439	лирическую героиню	1	1
440	пути и	1	1
441	и эстетическим	2	1
442	по своей	1	1
443	на себе	3	1
444	есть не	1	1
445	со своим	3	1
446	связи с	1	1
447	в сознании	4	1
448	и чужих	1	1
449	и оказывается	1	1
450	закономерно что	1	1
451	что на	3	1
452	а мы	1	1
453	что позволяет	3	1
454	есть у	1	1
455	как справедливо	1	1
456	самоактуализация личности	1	1
457	которых он	1	1
458	места для	1	1
459	эстетического объекта	3	1
460	же самое	1	1
461	в своего	1	1
462	к тому	7	1
463	ценностного центра	1	1
464	рецептивного сознаний	1	1
465	говоря словами	1	1
466	знает категории	1	1
467	о судьбе	1	1
468	которое говоря	1	1
469	столько о	1	1
470	и о	1	1
471	свою очередь	1	1
472	всем без	1	1
473	самим собою	1	1
474	на основе	2	1
475	к какой	1	1
476	классического реализма	2	1
477	только то	1	1
478	иной парадигмы	1	1
479	в пределах	9	1
480	приводит к	3	1
481	во всём	1	1
482	это путь	1	1
483	превыше всего	1	1
484	читателя в	4	1
485	что может	1	1
486	в образе	1	1
487	можно было	3	1
488	каждого из	1	1
489	и таится	1	1
490	в сочетании	7	1
491	во второй	4	1
492	жизнь и	1	1
493	ключевая роль	2	1
494	поэтому в	1	1
495	в словах	3	1
496	где каждый	1	1
497	нас и	1	1
498	в таком	2	1
499	это мне	1	1
500	люди у	1	1
501	сводится к	3	1
502	вполне закономерно	2	1
503	не ведает	1	1
504	произведения как	2	1
505	хронотопа следует	1	1
506	вот и	1	1
507	нашем случае	1	1
508	есть одновременно	1	1
509	все прочие	1	1
510	но мы	1	1
511	одного из	3	1
512	можно сказать	4	1
513	дороги не	1	1
514	другого сознания	1	1
515	времени в	4	1
516	которая сама	1	1
517	грань между	2	1
518	м.л гаспаров	2	1
519	своих внешних	1	1
520	иного рода	2	1
521	бы в	3	1
522	именно она	1	1
523	чем и	2	1
524	выступает как	1	1
525	личного существования	1	1
526	неслиянных и	1	1
527	в литературе	1	1
528	автора героя	1	1
529	дело с	1	1
530	таких моментов	1	1
531	неудивительно что	1	1
532	человека с	1	1
533	этой системе	2	1
534	адресатом в	1	1
535	вопроса о	1	1
536	только на	3	1
537	а напротив	1	1
538	за пределами	2	1
539	первого лица	1	1
540	не все	1	1
541	а то	2	1
542	у того	1	1
543	мышления и	1	1
544	ответ на	3	1
545	ни с	2	1
546	данного текста	1	1
547	оказывается вполне	1	1
548	сердце мое	1	1
549	личности и	2	1
550	в прозе	1	1
551	слова в	1	1
552	его речь	1	1
553	как художественной	1	1
554	раздвоение образа	1	1
555	дело и	1	1
556	читателем в	1	1
557	сотворческого сопереживания	2	1
558	нередко оказывается	1	1
559	образом не	1	1
560	строки и	2	1
561	и напротив	1	1
562	отрекается от	1	1
563	и стал	2	1
564	или иной	3	1
565	в данный	1	1
566	мы это	1	1
567	как у	1	1
568	таков что	3	1
569	именно в	3	1
570	оказывается и	1	1
571	я был	1	1
572	лирики как	1	1
573	текст в	1	1
574	еще и	1	1
575	они оба	1	1
576	в романе	1	1
577	единого для	1	1
578	говорит о	5	1
579	архитектоника мировидения	1	1
580	в соответствии	2	1
581	литературное произведение	3	1
582	языка в	1	1
583	более того	1	1
584	мысли так	1	1
585	есть лишь	1	1
586	а так	1	1
587	видит не	1	1
588	в ряду	1	1
589	которой он	1	1
590	сознания над	1	1
591	художественного целого	7	1
592	классической поэзии	1	1
593	всякий иной	1	1
594	собственному признанию	1	1
595	не оставляющий	1	1
596	эти слова	1	1
597	так же	2	1
598	и потому	1	1
599	нашем понимании	2	1
600	ударение на	4	1
601	в столь	2	1
602	художественное целое	1	1
603	эстетического дискурса	3	1
604	что же	1	1
605	человек всегда	1	1
606	в тексте	24	1
607	но одна	1	1
608	он тот	1	1
609	в своем	4	1
610	в контексте	5	1
611	подлинным искусством	1	1
612	его в	2	1
613	его собственный	1	1
614	сколько о	1	1
615	в основном	1	1
616	автора и	3	1
617	я с	1	1
618	не мог	3	1
619	эстетическим объектом	1	1
620	финальный аккорд	1	1
621	аналогична в	1	1
622	всего в	2	1
623	тех или	2	1
624	за его	1	1
625	и воля	1	1
626	за словами	1	1
627	еще одна	2	1
628	при таком	2	1
629	как система	5	1
630	представляется что	1	1
631	он по	2	1
632	но одновременно	1	1
633	другого не	1	1
634	за мною	2	1
635	особого рода	2	1
636	от него	1	1
637	и все	3	1
638	как теперь	1	1
639	он же	2	1
640	той или	3	1
641	эстетическим адресатом	2	1
642	этого рода	2	1
643	еще более	2	1
644	не будучи	1	1
645	ни к	1	1
646	субъектом и	2	1
647	по рассуждению	1	1
648	в ходе	4	1
649	отношении к	1	1
650	в системе	1	1
651	к ее	1	1
652	отталкиваясь от	1	1
653	ты не	2	1
654	нам не	1	1
655	такова что	1	1
656	от первого	1	1
657	от лица	1	1
658	и представляет	1	1
659	от своего	2	1
660	только и	1	1
661	в свою	1	1
662	к его	2	1
663	переход от	1	1
664	по которой	1	1
665	этого феномена	1	1
666	именно к	1	1
667	из этого	1	1
668	у которых	1	1
669	который в	1	1
670	и адресата	2	1
671	авторитарное сознание	1	1
672	своих читателей	1	1
673	и рецептивного	1	1
674	частности в	2	1
675	сочетании с	7	1
676	ее в	1	1
677	все того	1	1
678	отмежевывается от	1	1
679	который не	1	1
680	к этому	2	1
681	ведь ты	2	1
