N	2gram	Losev_Prob_1	KulturaY
209	смысловом отношении	1	3
210	когда мы	8	3
211	по существу	2	3
212	того или	2	3
213	но для	3	3
214	говорить что	2	3
215	о содержании	1	3
216	к тому	3	3
217	мы должны	5	3
218	другой стороны	3	3
219	или иного	2	3
220	по поводу	4	3
221	смысле слова	7	2
222	таком случае	6	2
223	чтобы не	1	2
224	по адресу	1	2
225	тем же	1	2
226	что эти	1	2
227	одним и	1	2
228	мы имеем	2	2
229	на себя	2	2
230	быть в	1	2
231	здесь не	7	2
232	не то	2	2
233	для обозначения	4	2
234	не просто	23	2
235	или иное	1	2
236	за пределы	6	2
237	что они	3	2
238	сама по	4	2
239	относится к	1	2
240	и я	1	2
241	дает нам	1	2
242	и как	6	2
243	можно смотреть	1	2
244	более или	3	2
245	но в	14	2
246	для которого	3	2
247	еще на	1	2
248	очень много	3	2
249	он в	2	2
250	есть вещь	1	2
251	учение о	3	2
252	в известном	1	2
253	как он	4	2
254	в значении	1	2
255	и самый	1	2
256	если же	1	2
257	отношений между	1	2
258	и если	6	2
259	в россии	1	2
260	на этом	1	2
261	но все	3	2
262	что все	3	2
263	есть конечно	1	2
264	и чтобы	2	2
265	с целью	4	2
266	его в	6	2
267	на протяжении	1	2
268	с другими	2	2
269	и терминов	1	2
270	как об	1	2
271	себя внимание	1	2
272	как таковой	1	2
273	и того	2	2
274	остается в	1	2
275	смысл и	3	2
276	одного и	2	2
277	или менее	3	2
278	в этих	3	2
279	и при	2	2
280	и без	1	2
281	в котором	5	2
282	мы называем	2	2
283	вот это-то	1	2
284	не как	2	2
285	и значит	1	2
286	однако в	2	2
287	раз и	9	2
288	если и	1	2
289	в таких	2	2
290	не о	2	2
291	дело не	1	2
292	по своему	9	2
293	которые можно	1	2
294	никак не	4	2
295	своей статье	1	2
296	уже о	1	2
297	которое в	1	2
298	к другой	1	2
299	а что	1	2
300	нам о	2	2
301	говоря уже	2	2
302	могут и	1	2
303	то или	2	2
304	в пределах	1	2
305	в дальнейшем	4	2
306	на том	4	2
307	здесь как	1	2
308	есть также	3	2
309	мог бы	1	2
310	к его	2	2
311	вопрос этот	1	2
312	она есть	5	2
313	и здесь	6	2
314	внимание на	1	2
315	можно сказать	5	2
316	различие в	3	2
317	как они	2	2
318	доходит до	1	2
319	эти два	1	2
320	а потому	2	2
321	не более	1	2
322	и об	1	2
323	эти последние	2	2
324	известном смысле	1	2
325	моменты в	1	2
326	сразу же	2	2
327	может оказаться	1	2
328	о значении	1	2
329	тот или	1	2
330	все они	1	2
331	именно на	3	2
332	в качестве	2	2
333	конечно не	1	2
334	этом что	1	2
335	то и	6	2
336	ни одного	1	2
337	что если	2	2
338	не дает	1	2
339	он имеет	1	2
340	а то	1	2
341	не собираемся	1	2
342	в некоторых	1	2
343	образом не	1	2
344	есть слово	1	2
345	перейти к	4	2
346	говорим о	2	2
347	также для	1	2
348	еще и	5	2
349	ни на	4	2
350	только что	2	2
351	не говоря	4	2
352	общем и	1	2
353	на этот	3	2
354	в свете	1	2
355	подобного рода	5	2
356	о чем	6	2
357	что мы	13	2
358	чем же	2	2
359	вместе с	2	2
360	можно будет	2	2
361	так же	9	2
362	это те	1	2
363	он будет	2	2
364	тому как	2	2
365	понял что	1	2
366	здесь идет	1	2
367	в условиях	1	2
368	только для	3	2
369	все это	7	2
370	кроме того	2	2
371	от нас	3	2
372	указать на	1	2
373	тип и	1	2
374	чтобы понять	3	2
375	не с	1	2
376	не знает	1	2
377	это в	1	2
378	во всяком	7	2
379	равным образом	1	1
380	нужно помнить	1	1
381	говорили о	1	1
382	происхождения что	1	1
383	скажет что	1	1
384	ту же	1	1
385	отношения к	1	1
386	о каких	1	1
387	например в	2	1
388	же как	2	1
389	и то	6	1
390	пусть не	1	1
391	в чисто	1	1
392	из самых	1	1
393	но чего	1	1
394	не принимая	1	1
395	не имеют	5	1
396	речь здесь	1	1
397	был и	1	1
398	существуют свои	1	1
399	значение но	1	1
400	уже по	1	1
401	и литературы	1	1
402	из всех	1	1
403	этой структуры	1	1
404	и ничего	2	1
405	бы что	1	1
406	никоим образом	1	1
407	нам в	1	1
408	именно к	1	1
409	память о	1	1
410	что многие	1	1
411	почти все	1	1
412	так чтобы	1	1
413	время как	1	1
414	но она	3	1
415	очевидно однако	1	1
416	эта функция	1	1
417	вместо этого	1	1
418	увидим ниже	2	1
419	конечно и	1	1
420	в разговоре	1	1
421	мы без	1	1
422	таковы например	2	1
423	большей частью	2	1
424	было до	2	1
425	литературы и	4	1
426	же нужно	1	1
427	когда есть	1	1
428	не нужно	3	1
429	и на	8	1
430	а еще	1	1
431	он сам	2	1
432	как смысл	1	1
433	это действительно	1	1
434	бы то	1	1
435	но тогда	1	1
436	мы будем	2	1
437	а только	5	1
438	ни стало	1	1
439	и будет	1	1
440	тут же	1	1
441	нет и	2	1
442	как хотите	1	1
443	которые не	3	1
444	во что	1	1
445	нас прежде	1	1
446	в одной	1	1
447	а самый	1	1
448	с этим	3	1
449	помнить что	3	1
450	перед нами	5	1
451	такой который	1	1
452	то ясно	1	1
453	которое и	1	1
454	говорит что	1	1
455	в противоположность	1	1
456	есть самое	1	1
457	именно эта	1	1
458	чего же	1	1
459	не связаны	1	1
460	роль играет	1	1
461	в которой	2	1
462	отказывается от	1	1
463	это есть	9	1
464	ни один	1	1
465	мы получаем	3	1
466	мы при	1	1
467	вещах но	1	1
468	земля и	1	1
469	думать что	1	1
470	может считаться	1	1
471	раз в	1	1
472	им в	1	1
473	нами в	1	1
474	этот анализ	1	1
475	и те	1	1
476	если он	1	1
477	мы наблюдаем	2	1
478	а вовсе	1	1
479	разве можно	1	1
480	смысловые особенности	1	1
481	связанные с	1	1
482	а скорее	1	1
483	пушкина и	1	1
484	всех этих	7	1
485	период революции	1	1
486	ведь не	1	1
487	не к	1	1
488	образом и	2	1
489	которых эта	1	1
490	обычно имеет	1	1
491	такой смысл	1	1
492	все подобного	1	1
493	или иному	1	1
494	так уж	1	1
495	у пушкина	2	1
496	чем именно	1	1
497	его от	3	1
498	которая будучи	1	1
499	будем говорить	1	1
500	так например	1	1
501	или иных	2	1
502	а вместе	1	1
503	в каждом	1	1
504	думал что	1	1
505	не будет	2	1
506	же касается	3	1
507	в другом	1	1
508	конечно в	2	1
509	нашей собственной	1	1
510	упомянутой выше	1	1
511	входит в	4	1
512	мы на	1	1
513	не хуже	1	1
514	подходит к	1	1
515	он есть	4	1
516	известно что	1	1
517	этом смысле	6	1
518	после этого	4	1
519	которая в	1	1
520	функция эта	1	1
521	приближением к	1	1
522	что изучение	1	1
523	что имеется	1	1
524	он является	1	1
525	и вы	1	1
526	все равно	5	1
527	показывает что	1	1
528	одному тому	1	1
529	и уже	3	1
530	для чего	2	1
531	не место	1	1
532	не вообще	1	1
533	которые я	1	1
534	это очевидно	1	1
535	же есть	1	1
536	и становится	1	1
537	на значение	1	1
538	во время	1	1
539	однако ясно	1	1
540	она сама	1	1
541	и ее	8	1
542	в такой	1	1
543	мы конечно	1	1
544	всяком случае	3	1
545	можно понимать	1	1
546	чем более	1	1
547	представление о	1	1
548	оказывается что	2	1
549	свой смысл	1	1
550	что я	1	1
551	признать что	1	1
552	дан на	1	1
553	вовсе еще	3	1
554	много и	1	1
555	и той	1	1
556	мир и	1	1
557	друг другу	2	1
558	о его	2	1
559	по крайней	2	1
560	действительно есть	2	1
561	есть еще	3	1
562	чтобы она	1	1
563	не должна	1	1
564	для нее	1	1
565	даже в	1	1
566	собою и	2	1
567	случае мы	1	1
568	же такое	1	1
569	внимание то	1	1
570	есть прежде	1	1
571	правда в	1	1
572	в основе	1	1
573	анализу понятия	1	1
574	можно получить	1	1
575	для всего	2	1
576	черт возьми	1	1
577	о природе	1	1
578	казалось бы	4	1
579	качество в	1	1
580	на язык	1	1
581	в самой	3	1
582	именно с	1	1
583	моментов которые	1	1
584	этой цели	1	1
585	они являются	1	1
586	те моменты	1	1
587	должны сказать	2	1
588	мыслей и	1	1
589	ровно ничего	4	1
590	по своей	1	1
591	есть такой	1	1
592	мы любуемся	1	1
593	и его	3	1
594	наших дней	1	1
595	как будто	3	1
596	каждый раз	1	1
597	сразу и	1	1
598	ни о	5	1
599	начиная с	1	1
600	мы возьмем	2	1
601	языке и	1	1
602	совершенно особая	1	1
603	же самое	9	1
604	должны быть	1	1
605	мы смотрим	1	1
606	содержанием и	1	1
607	с проблемой	1	1
608	понять что	1	1
609	как для	2	1
610	и доходит	1	1
611	ли что	1	1
612	и строго	1	1
613	например на	2	1
614	это а	1	1
615	в одну	1	1
616	отказаться от	1	1
617	поставить вопрос	1	1
618	то ни	1	1
619	моих мыслей	1	1
620	можно и	1	1
621	но только	2	1
622	у себя	1	1
623	на важность	1	1
624	но по	1	1
625	это будет	1	1
626	без всякого	2	1
627	то уже	3	1
628	нет никакой	2	1
629	прочим следующее	1	1
630	или для	1	1
631	может дать	1	1
632	следовательно и	2	1
633	никогда не	7	1
634	это вовсе	2	1
635	часто в	1	1
636	известной мере	1	1
637	это только	2	1
638	имеется в	1	1
639	мы в	3	1
640	со всем	2	1
641	них есть	1	1
642	бы говорить	1	1
643	о котором	1	1
644	остановимся на	1	1
645	не мертвая	1	1
646	нас и	1	1
647	в известной	1	1
648	разных типов	1	1
649	разница между	2	1
650	сводится к	1	1
651	о нем	3	1
652	тому или	1	1
653	искусства и	3	1
654	и возможно	1	1
655	так оно	1	1
656	на этой	2	1
657	одного из	1	1
658	никакой необходимости	1	1
659	не стоит	2	1
660	одно то	1	1
661	и просто	1	1
662	что иначе	1	1
663	не выходит	1	1
664	по этому	3	1
665	к нему	3	1
666	но он	3	1
667	которой мы	1	1
668	тем или	3	1
669	этому поводу	3	1
670	над этой	1	1
671	во втором	1	1
672	и хорошо	1	1
673	к практическому	1	1
674	крайней мере	2	1
675	чем и	1	1
676	них в	1	1
677	что бы	1	1
678	в теории	3	1
679	все время	2	1
680	о предмете	2	1
681	своему содержанию	3	1
682	в него	2	1
683	действительности не	1	1
684	что здесь	3	1
685	быть и	3	1
686	мы вовсе	2	1
687	но с	1	1
688	же все	1	1
689	собой разумеется	1	1
690	а если	1	1
691	оказалось что	1	1
692	только одной	2	1
693	мы видим	2	1
694	речи о	1	1
695	не сказано	1	1
696	мы увидим	3	1
697	что даже	1	1
698	в себе	15	1
699	к нашему	2	1
700	в стороне	1	1
701	которое мы	1	1
702	и так	2	1
703	поэтому и	2	1
704	в самое	1	1
705	к смыслу	1	1
706	что наши	1	1
707	как оно	3	1
708	который в	1	1
709	литературе и	4	1
710	это же	1	1
711	нам важно	1	1
712	что внутренняя	1	1
713	же и	3	1
714	нас с	1	1
715	подробнейшим образом	1	1
716	точно и	1	1
717	не можем	2	1
718	тех или	3	1
719	стоит на	1	1
720	этого понятия	2	1
721	вернуться к	1	1
722	в виде	15	1
723	в начале	1	1
724	свидетельствует о	3	1
725	не обладают	1	1
726	является не	2	1
727	но самое	1	1
728	на ней	1	1
729	при помощи	13	1
730	не стал	1	1
731	постановка вопроса	1	1
732	за ним	1	1
733	ту или	1	1
734	перевести на	1	1
735	мы знаем	1	1
736	котором можно	1	1
737	для него	2	1
738	и их	1	1
739	понимает что	1	1
740	прочим в	1	1
741	числу таких	1	1
742	нас только	1	1
743	говорим что	3	1
744	не для	2	1
745	с определенным	1	1
746	то время	1	1
747	но что	2	1
748	дело и	1	1
749	только с	1	1
750	в систему	1	1
751	каждый из	1	1
752	не говорит	1	1
753	и делает	3	1
754	образом что	1	1
755	указание на	4	1
756	само собой	2	1
757	еще ничего	1	1
758	именно как	4	1
759	со стороны	1	1
760	выходит за	1	1
761	на примере	1	1
762	мы скажем	1	1
763	форме и	1	1
764	свои особые	1	1
765	выше в	1	1
766	что для	2	1
767	обратить внимание	3	1
768	конечно остается	1	1
769	которых мы	2	1
770	а наоборот	3	1
771	мы и	4	1
772	не замечается	1	1
773	его по	1	1
774	а по	1	1
775	на какие	1	1
776	и слово	1	1
777	если не	4	1
778	действительно будет	1	1
779	как именно	2	1
780	или наоборот	1	1
781	нет никаких	1	1
782	входить в	1	1
783	является его	1	1
784	наше внимание	1	1
785	что поскольку	1	1
786	и потому	2	1
787	речь не	1	1
788	к самому	1	1
789	поскольку они	1	1
790	из которых	1	1
791	не знал	5	1
792	слишком много	1	1
793	который мы	2	1
794	наряду с	1	1
795	мы сразу	1	1
796	сказать только	2	1
797	принимая во	1	1
798	слов в	1	1
799	в эту	2	1
800	то на	2	1
801	и было	1	1
802	указанием на	1	1
803	при построении	1	1
804	нам приходится	1	1
805	впрочем не	1	1
806	совершенно очевидно	1	1
807	внешним образом	1	1
808	имеет значение	1	1
809	с этими	2	1
810	в смысле	1	1
811	здесь прежде	1	1
812	с большой	1	1
813	могут рассматриваться	1	1
814	она должна	1	1
815	д и	4	1
816	вопрос однако	1	1
817	и для	4	1
818	в идеале	1	1
819	и часто	2	1
820	уже на	2	1
821	от той	1	1
822	тем и	2	1
823	для этой	1	1
824	и от	1	1
825	и представления	1	1
826	здесь я	1	1
827	поэтический образ	3	1
828	не представляет	1	1
829	от него	1	1
830	собственно говоря	2	1
831	будто бы	1	1
832	находим в	1	1
833	этому понятию	1	1
834	же в	4	1
835	есть уже	1	1
836	правильно в	1	1
837	но вот	1	1
838	в целях	2	1
839	нами не	1	1
840	несмотря на	3	1
841	в период	1	1
842	конечно далеко	1	1
843	со мной	1	1
844	а ведь	1	1
845	имеет ничего	2	1
846	сколько угодно	3	1
847	по одному	1	1
848	такая идея	1	1
849	типа и	1	1
850	одновременно и	1	1
851	что под	1	1
852	есть и	3	1
853	утверждать что	1	1
854	к этому	1	1
855	что то	1	1
856	к числу	1	1
857	а может	2	1
858	к этой	1	1
859	здесь скорее	1	1
860	попросту говоря	1	1
861	только не	3	1
862	слова то	1	1
863	и эта	1	1
864	это понятие	1	1
865	о которых	3	1
866	понимать что	2	1
