N	2gram	Losev_Prob_3	Dialekti
126	без всякого	3	4
127	все это	5	4
128	другой стороны	5	4
129	как нечто	9	4
130	в связи	7	4
131	и только	6	4
132	тут же	4	4
133	том смысле	3	4
134	таким образом	9	4
135	что оно	2	4
136	заключается в	4	4
137	самом деле	3	4
138	и по	2	4
139	есть только	4	4
140	то или	3	4
141	а в	5	4
142	в таком	5	4
143	могут быть	2	4
144	в каком	4	4
145	что тут	3	4
146	в другом	2	4
147	с ним	7	4
148	как только	3	3
149	сам по	6	3
150	не менее	10	3
151	не сама	3	3
152	всех этих	2	3
153	и более	2	3
154	же как	3	3
155	иное как	4	3
156	о чем	2	3
157	можно ли	4	3
158	в этих	2	3
159	и от	9	3
160	вещи и	7	3
161	он есть	2	3
162	сразу же	2	3
163	с нею	2	3
164	не что	4	3
165	а только	5	3
166	об этом	3	3
167	как мы	8	3
168	но только	6	3
169	что иное	4	3
170	уже не	7	3
171	это и	7	3
172	же вещь	2	3
173	в этой	3	3
174	но тут	2	3
175	кроме того	3	3
176	себе как	3	3
177	было бы	8	3
178	не значит	3	3
179	себе не	2	3
180	сами по	6	3
181	из них	2	3
182	символ и	18	3
183	и тогда	3	3
184	мы говорим	4	3
185	с этим	2	3
186	не было	5	3
187	мы имеем	2	3
188	мы находим	7	3
189	в той	3	3
190	во внимание	2	3
191	что такое	3	3
192	смысле что	3	3
193	есть просто	2	3
194	или другой	4	3
195	между собою	2	3
196	в данном	9	3
197	понимать как	3	3
198	может иметь	3	3
199	будто бы	3	3
200	его в	3	3
201	таком случае	4	3
202	это за	3	3
203	или как	3	3
204	когда мы	15	3
205	в чем	4	3
206	ничего не	3	3
207	же не	2	3
208	это было	2	3
209	что же	8	2
210	или иная	3	2
211	та или	3	2
212	само по	3	2
213	время и	2	2
214	и можно	2	2
215	это уже	3	2
216	в частности	2	2
217	и символа	3	2
218	не очень	2	2
219	что у	3	2
220	перед нами	8	2
221	первого взгляда	3	2
222	всегда есть	2	2
223	об ее	2	2
224	у пушкина	6	2
225	в конце	5	2
226	бы только	2	2
227	на самом	7	2
228	именно в	2	2
229	в тех	3	2
230	если мы	16	2
231	то это	10	2
232	к тому	3	2
233	определенного рода	5	2
234	есть уже	3	2
235	тем не	10	2
236	же в	3	2
237	только потому	2	2
238	идея и	3	2
239	но все	3	2
240	однако это	2	2
241	оно всегда	3	2
242	с тем	5	2
243	и нет	2	2
244	же есть	2	2
245	до сих	2	2
246	мы в	4	2
247	ни о	3	2
248	в искусстве	4	2
249	в ней	5	2
250	каком случае	2	2
251	всяком случае	6	2
252	только к	2	2
253	нет никакого	4	2
254	сих пор	2	2
255	себя в	2	2
256	остается только	2	2
257	во всех	2	2
258	дело не	2	2
259	данном случае	7	2
260	поэтического образа	2	2
261	мы только	2	2
262	в их	2	2
263	тому что	4	2
264	так же	5	2
265	собственно говоря	5	2
266	с ее	2	2
267	с одной	2	2
268	как в	5	2
269	только и	8	2
270	мы начинаем	3	2
271	имеется в	4	2
272	жизнь в	3	2
273	тех или	5	2
274	с первого	3	2
275	человеческой жизни	2	2
276	это вовсе	4	2
277	тем же	2	2
278	д и	4	2
279	его не	2	2
280	уже сама	2	2
281	или в	4	2
282	широком смысле	2	2
283	также и	16	2
284	в результате	2	2
285	и при	2	2
286	тем что	4	2
287	в виде	6	2
288	образы которые	2	2
289	только о	3	2
290	вещь но	2	2
291	что здесь	5	2
292	что мы	8	2
293	или по	4	2
294	аллегория но	2	2
295	мы должны	7	2
296	же самое	9	2
297	того или	6	2
298	еще на	2	2
299	во всяком	9	2
300	но вот	3	2
301	все эти	7	2
302	если брать	2	2
303	есть в	3	2
304	ни на	3	2
305	в которой	2	2
306	человека но	3	2
307	но в	12	2
308	том как	2	2
309	вместе с	2	2
