N	2gram	Losev_Prob_4	Dialekti
107	только в	23	5
108	с другой	7	4
109	это не	7	4
110	то время	2	4
111	или иной	13	4
112	сама по	2	4
113	к тому	3	4
114	как о	3	4
115	хотя бы	7	4
116	можно только	2	4
117	но только	2	4
118	и больше	2	4
119	так же	5	4
120	время как	2	4
121	сказать что	7	4
122	нет никакой	4	4
123	сознания и	3	4
124	нет и	2	4
125	у нас	14	4
126	говорить о	2	4
127	в истории	3	4
128	конечно не	3	4
129	это будет	2	4
130	говорит о	2	4
131	если оно	2	4
132	только что	2	4
133	в чем	2	4
134	жизнь и	4	4
135	и то	2	4
136	и это	2	4
137	для него	3	4
138	перед нами	13	3
139	не было	3	3
140	все же	2	3
141	все время	2	3
142	за пределы	2	3
143	но даже	4	3
144	и без	6	3
145	в своем	3	3
146	и от	6	3
147	была бы	2	3
148	что именно	2	3
149	не в	13	3
150	есть в	7	3
151	случае не	5	3
152	тем более	4	3
153	в нем	5	3
154	это было	2	3
155	из них	3	3
156	то и	5	3
157	все эти	16	3
158	сравнении с	2	3
159	того или	3	3
160	друг друга	2	3
161	коем случае	3	3
162	и на	3	3
163	с этим	4	3
164	во всем	2	3
165	ни на	3	3
166	при помощи	10	3
167	и ни	5	3
168	ни к	2	3
169	тем что	3	3
170	уже и	3	3
171	в коем	3	3
172	зависимости от	3	3
173	каком смысле	2	3
174	есть ни	2	3
175	ни о	4	3
176	и о	5	3
177	при условии	2	3
178	сами по	2	3
179	но она	3	3
180	не будет	2	3
181	как бы	4	3
182	и прежде	2	3
183	если не	3	3
184	тем самым	4	3
185	для того	3	3
186	из которых	3	3
187	к нему	3	3
188	в сравнении	2	3
189	в каком	6	3
190	и ее	4	3
191	а если	3	3
192	в частности	2	2
193	мифа в	2	2
194	вообще не	3	2
195	о себе	3	2
196	точно так	3	2
197	и всякого	2	2
198	в смысле	5	2
199	и можно	5	2
200	для нас	6	2
201	тому же	2	2
202	еще не	7	2
203	по одному	2	2
204	при этом	6	2
205	несмотря на	4	2
206	и если	5	2
207	той или	14	2
208	у меня	2	2
209	и является	3	2
210	не вполне	2	2
211	всяком случае	4	2
212	совершенно не	3	2
213	говоря уже	2	2
214	и тем	7	2
215	не говоря	3	2
216	а именно	2	2
217	уже по	2	2
218	другой стороны	6	2
219	для этого	2	2
220	еще и	3	2
221	именно в	7	2
222	только и	5	2
223	понятия и	3	2
224	и по	2	2
225	а в	4	2
226	же и	3	2
227	также и	13	2
228	никак не	4	2
229	в ней	7	2
230	как именно	2	2
231	для себя	2	2
232	бы быть	2	2
233	и потому	7	2
234	когда мы	5	2
235	нет ни	4	2
236	но в	8	2
237	но они	2	2
238	этого не	2	2
239	с его	2	2
240	тех или	4	2
241	не мешает	3	2
242	перестает быть	2	2
243	в зависимости	3	2
244	и во	4	2
245	вещь есть	2	2
246	в понятии	2	2
247	или иного	3	2
248	в условиях	3	2
249	меня в	2	2
250	и уж	2	2
251	же в	4	2
252	но как	3	2
253	то в	2	2
254	так чтобы	2	2
255	но не	5	2
256	со всеми	2	2
257	никто не	2	2
258	может существовать	2	2
259	и когда	2	2
260	только к	3	2
261	однако не	4	2
262	себя в	2	2
263	даже если	3	2
264	все равно	3	2
265	или к	2	2
266	как мы	3	2
267	своим собственным	2	2
268	и он	2	2
269	и для	4	2
270	или в	5	2
271	тот или	2	2
272	в данном	6	2
273	живое существо	4	2
274	во всяком	8	2
275	из себя	2	2
276	смысле не	2	2
277	и где	2	2
278	в себе	12	2
279	и вообще	6	2
280	из этого	3	2
281	учения о	2	2
282	в его	3	2
