N	2gram	Vygotskiy__5	Myshleni
118	с этой	2	4
119	так что	3	4
120	это есть	3	4
121	в свою	3	4
122	при этом	8	4
123	в самом	14	4
124	на этот	3	4
125	в целом	5	4
126	друг от	2	4
127	от друга	2	4
128	именно в	6	4
129	оба эти	2	4
130	сущности говоря	8	4
131	и другое	2	4
132	время как	2	4
133	что мы	11	4
134	же самое	5	4
135	в результате	4	4
136	бы в	5	4
137	в состоянии	3	4
138	мы видим	8	4
139	в качестве	2	4
140	лучшем случае	3	4
141	еще не	5	4
142	не есть	4	4
143	вместе с	12	4
144	той же	3	4
145	и то	9	4
146	могут быть	8	4
147	и составляет	3	4
148	в частности	4	3
149	одного и	2	3
150	прежде всего	4	3
151	мы знаем	2	3
152	и как	7	3
153	самом деле	8	3
154	одной стороны	12	3
155	до конца	2	3
156	как они	2	3
157	и тем	6	3
158	от того	4	3
159	в их	3	3
160	с одной	12	3
161	как на	11	3
162	а в	4	3
163	и с	2	3
164	в этих	3	3
165	как она	4	3
166	мы не	3	3
167	с тем	8	3
168	только не	5	3
169	с этим	2	3
170	в одном	2	3
171	этих двух	7	3
172	к этому	3	3
173	этом случае	2	3
174	все же	7	3
175	и того	2	3
176	по существу	2	3
177	это и	2	3
178	чем в	2	3
179	этот закон	2	3
180	никак не	6	3
181	еще в	2	3
182	с таким	2	3
183	что и	3	3
184	говорит о	4	3
185	сих пор	5	3
186	на примере	4	3
187	показать что	12	3
188	на этом	6	3
189	в себя	2	3
190	из которых	4	3
191	речь в	2	3
192	и его	6	3
193	в лучшем	3	3
194	он в	2	3
195	отношения между	2	3
196	связи с	2	3
197	вопроса о	2	3
198	что эта	4	3
199	ответ на	5	3
200	до сих	5	3
201	и другие	3	2
202	себя и	2	2
203	что у	3	2
204	именно потому	3	2
205	совершенно очевидно	5	2
206	но все	2	2
207	находятся в	3	2
208	предположить что	2	2
209	очевидно что	2	2
210	не дает	2	2
211	по поводу	3	2
212	на его	3	2
213	имеет место	3	2
214	в ней	4	2
215	эти три	2	2
216	в виду	4	2
217	совершенно не	6	2
218	в котором	2	2
219	в своей	4	2
220	исходит из	4	2
221	из них	2	2
222	в отличие	2	2
223	представляют собой	2	2
224	что она	6	2
225	мы говорили	4	2
226	эту мысль	2	2
227	все это	2	2
228	другой стороны	5	2
229	отношения к	2	2
230	в совершенно	6	2
231	которую мы	2	2
232	но только	3	2
233	совершенно ясно	7	2
234	и даже	2	2
235	и другими	2	2
236	в своих	5	2
237	говорит он	2	2
238	все равно	2	2
239	и здесь	6	2
240	что эти	2	2
241	и между	3	2
242	верно что	3	2
243	это будет	2	2
244	о чем	4	2
245	к которым	2	2
246	в зависимости	6	2
247	в них	4	2
248	мы нашли	3	2
249	вовсе не	3	2
250	стороны и	4	2
251	есть не	4	2
252	точно как	2	2
253	не с	2	2
254	то это	4	2
255	и к	4	2
256	видим что	3	2
257	нам кажется	2	2
258	же в	2	2
259	которых он	2	2
260	отличие от	2	2
261	у нас	4	2
262	зависимости от	7	2
263	во всем	2	2
264	бы сказать	2	2
265	указывает на	4	2
266	слов и	2	2
267	жизни и	6	2
268	когда он	5	2
269	во внимание	5	2
270	обратиться к	5	2
271	и потому	5	2
272	что нам	3	2
273	именно это	4	2
274	во всех	2	2
275	находится в	2	2
276	только на	4	2
277	в центре	2	2
278	а с	5	2
279	с несомненностью	2	2
280	естественно что	2	2
281	его на	2	2
282	стоит только	5	2
283	является то	2	2
284	ни одного	2	2
285	понять как	2	2
286	само по	2	2
287	ту же	2	2
288	как будто	6	2
289	из этого	2	2
290	образом что	3	2
291	учения о	3	2
292	и поэтому	3	2
