N	2gram	Losev_Prob_2	Myslijsy
104	что он	4	4
105	есть не	6	4
106	слова то	3	4
107	тем не	12	4
108	как же	4	4
109	есть то	5	4
110	до сих	4	4
111	можно сказать	6	4
112	только как	3	4
113	по поводу	2	4
114	этим последним	2	4
115	и о	4	4
116	и тем	4	4
117	языке и	4	4
118	сих пор	4	4
119	а именно	6	4
120	да и	10	4
121	только на	9	4
122	то и	4	4
123	слово в	2	4
124	в истории	3	4
125	в той	2	4
126	тем самым	7	4
127	того чтобы	2	4
128	хотя бы	12	4
129	так же	5	4
130	с другими	5	4
131	в таком	11	4
132	между собою	4	4
133	точки зрения	2	4
134	в каком	4	4
135	в данном	10	4
136	в то	6	4
137	же самое	6	4
138	могли бы	3	4
139	если же	3	4
140	его в	3	4
141	и с	10	4
142	том случае	2	3
143	при помощи	8	3
144	себе в	2	3
145	только не	3	3
146	и есть	4	3
147	связи с	5	3
148	в этих	4	3
149	в них	2	3
150	с нею	2	3
151	в нее	2	3
152	но это	6	3
153	не будет	11	3
154	кроме того	5	3
155	еще не	10	3
156	в действительности	2	3
157	и если	3	3
158	мы уже	3	3
159	к тому	3	3
160	в самом	5	3
161	и следовательно	4	3
162	мы в	3	3
163	в виду	8	3
164	всяком случае	10	3
165	но уже	5	3
166	и их	3	3
167	нет ничего	2	3
168	вообще и	2	3
169	языка и	5	3
170	и только	4	3
171	бы не	3	3
172	т д	6	3
173	той же	2	3
174	все эти	7	3
175	все равно	3	3
176	на самом	4	3
177	уже не	8	3
178	лишь в	3	3
179	самом деле	4	3
180	и хотя	2	3
181	слово и	2	3
182	в науке	3	3
183	и по	3	3
184	и на	5	3
185	и значение	4	3
186	их в	4	3
187	даже и	18	3
188	и тот	3	3
189	возможно только	2	3
190	не существует	6	2
191	в голову	2	2
192	и многие	2	2
193	тому как	3	2
194	можно только	2	2
195	не могут	4	2
196	самого начала	2	2
197	с и	2	2
198	иное как	3	2
199	и как	4	2
200	но даже	3	2
201	в нашем	3	2
202	а может	2	2
203	и без	5	2
204	тому что	3	2
205	или что	3	2
206	все что	3	2
207	по тому	2	2
208	сами по	2	2
209	в состоянии	2	2
210	с другой	6	2
211	оно не	3	2
212	из этих	3	2
213	мы бы	3	2
214	точно так	3	2
215	языка в	3	2
216	представить себе	4	2
217	вопрос о	3	2
218	значение и	8	2
219	человек не	2	2
220	что на	4	2
221	что может	2	2
222	и здесь	4	2
223	у нас	18	2
224	из этого	2	2
225	об этом	2	2
226	мы и	6	2
227	только о	8	2
228	мы могли	2	2
229	по своему	5	2
230	уже и	3	2
231	что до	2	2
232	не нужно	3	2
233	не что	3	2
234	значение этого	2	2
235	она не	3	2
236	тот же	4	2
237	эта последняя	2	2
238	которые мы	3	2
239	в ней	2	2
240	он не	2	2
241	не значит	2	2
242	от ее	2	2
243	не вполне	4	2
244	никто не	3	2
245	и др	2	2
246	так или	6	2
247	даже в	2	2
248	один из	3	2
249	было говорить	4	2
250	нам кажется	2	2
251	и это	5	2
252	если оно	3	2
253	не знаем	3	2
254	пока не	3	2
255	языкознания и	2	2
256	на том	3	2
257	настоящего времени	2	2
258	конечно не	2	2
259	данном случае	5	2
260	указывает на	5	2
261	что она	4	2
262	даже не	3	2
263	и прежде	2	2
264	и вполне	4	2
265	и для	6	2
266	если мы	9	2
267	относятся к	3	2
268	еще более	2	2
269	же мы	2	2
270	но эта	3	2
271	как мы	5	2
272	здесь мы	3	2
273	эта связь	2	2
274	из которых	2	2
275	это обстоятельство	2	2
276	и даже	11	2
277	и притом	3	2
278	не так	2	2
279	о языке	3	2
280	во многих	2	2
281	можно было	5	2
282	или иначе	6	2
283	нас в	3	2
284	в своих	3	2
285	может иметь	2	2
286	в виде	6	2
287	она и	2	2
288	подобно тому	2	2
289	и при	2	2
290	что иное	3	2
291	и вообще	16	2
292	бы в	3	2
293	мы должны	3	2
294	но мы	3	2
295	от его	2	2
296	в таких	3	2
297	таком случае	10	2
298	будет иметь	3	2
299	гуманитарных наук	3	2
300	говорится о	2	2
301	быть и	2	2
302	в области	6	2
303	которые не	2	2
304	случае когда	2	2
305	наша мысль	2	2
306	это было	2	2
