N	2gram	Losev_Vlad_3	Problema
295	это тоже	2	2
296	по существу	4	2
297	мы видели	3	2
298	но тут	2	2
299	есть и	4	2
300	с их	3	2
301	между прочим	5	2
302	нам представляется	2	2
303	в настоящее	3	2
304	только к	2	2
305	для себя	5	2
306	вместе с	7	2
307	ровно ничего	2	2
308	даже не	3	2
309	самого же	3	2
310	только что	2	2
311	в отличие	3	2
312	жизнь и	3	2
313	а с	4	2
314	и у	3	2
315	который в	2	2
316	и для	3	2
317	с точки	6	2
318	в сравнении	2	2
319	и всегда	2	2
320	сравнении с	2	2
321	мы и	2	2
322	но с	2	2
323	первый план	2	2
324	в другом	2	2
325	разного рода	3	2
326	ни только	2	2
327	на ступени	2	2
328	в которой	2	2
329	же не	2	2
330	это было	3	2
