N	2gram	Losev_Prob_4	Dialekti
250	об ее	2	2
251	не мешает	3	2
252	в понятии	2	2
253	в коем	3	2
254	при условии	2	2
255	в ее	5	2
256	все же	2	2
257	самом же	2	2
258	не будет	2	2
259	в качестве	10	2
260	но именно	2	2
261	одной из	4	2
262	никто не	2	2
263	в целях	5	2
264	конечно не	3	2
265	ни одна	2	2
266	никак не	4	2
267	нет и	2	2
268	коем случае	3	2
269	тем не	10	2
270	себя в	2	2
271	во всех	4	2
272	вместе с	5	2
273	мы только	2	2
274	и тогда	2	2
275	не раз	2	2
276	все равно	3	2
277	а это	3	2
278	своим собственным	2	2
279	только что	2	2
280	сравнении с	2	2
281	которая не	3	2
282	жизнь и	4	2
283	очень много	2	2
284	во всяком	8	2
285	тем что	3	2
286	солнца и	4	2
287	как будто	11	2
288	и другое	3	2
289	это все	2	2
290	в которой	2	2
291	не могли	2	2
292	это было	2	2
