N	2gram	Losev_Dial_4	Problema
123	то в	5	5
124	тем более	6	5
125	есть ни	9	5
126	ни о	3	5
127	все равно	2	5
128	именно в	5	4
129	точно так	2	4
130	чем больше	2	4
131	сама по	5	4
132	не в	8	4
133	и пр	9	4
134	один из	4	4
135	не говоря	3	4
136	в их	3	4
137	и только	2	4
138	не было	2	4
139	есть результат	2	4
140	или в	7	4
141	в истории	3	4
142	ни на	6	4
143	иметь в	2	4
144	есть по	2	4
145	если бы	6	4
146	он есть	7	4
147	никак не	2	4
148	что тут	7	4
149	ровно ничего	7	4
150	как в	3	4
151	и ни	2	4
152	тем самым	3	4
153	и притом	3	4
154	и для	5	4
155	д и	3	4
156	мы можем	3	4
157	и вообще	7	4
158	только для	3	3
159	прежде чем	2	3
160	что это	13	3
161	что не	3	3
162	в отношении	2	3
163	что все	4	3
164	как же	5	3
165	но все	2	3
166	что они	4	3
167	оно и	3	3
168	случае не	2	3
169	есть также	2	3
170	но для	2	3
171	хотя бы	4	3
172	и уже	4	3
173	другими словами	5	3
174	из них	2	3
175	другой стороны	2	3
176	для этого	2	3
177	смысл и	3	3
178	мы говорим	2	3
179	и его	7	3
180	что оно	7	3
181	тех или	4	3
182	или не	4	3
183	же и	2	3
184	с этим	3	3
185	точки зрения	14	3
186	он всегда	2	3
187	что здесь	3	3
188	об его	3	3
189	необходимо чтобы	2	3
190	и следовательно	3	3
191	с ним	3	3
192	или другим	2	3
193	есть еще	2	3
194	нисколько не	2	3
195	тем или	2	3
196	только не	3	3
197	и во	2	3
198	в жизни	5	3
199	ясно что	11	3
200	в ее	2	3
201	как и	7	3
202	только потому	3	3
203	учение о	5	3
204	есть и	3	3
205	не нужно	2	3
206	и чисто	5	3
207	но именно	2	3
208	этот предмет	2	3
209	о нем	2	3
210	себе не	2	3
211	оно не	2	3
212	говорит о	3	3
213	поэтический образ	3	3
214	быть и	3	3
215	от всего	3	3
216	мы хотим	2	3
217	да и	2	3
218	может и	2	3
219	того как	2	3
220	уже не	9	3
221	во всей	2	3
222	с точки	9	3
223	очень много	2	3
224	в каком	5	3
225	мы получаем	2	3
226	как будто	2	3
227	в чем	8	3
228	значит что	9	3
229	не могут	2	2
230	мы будем	2	2
231	что если	3	2
232	науки и	2	2
233	имеет ничего	2	2
234	она является	2	2
235	говорили мы	2	2
236	иное как	8	2
237	и нельзя	2	2
238	законы природы	7	2
239	слово о	2	2
240	в целях	2	2
241	но только	5	2
242	крайней мере	7	2
243	его как	2	2
244	без всякого	2	2
245	но что	5	2
246	оказывается что	4	2
247	кроме того	2	2
248	и часто	2	2
249	не о	4	2
250	но если	5	2
251	на что	2	2
252	себе что	2	2
253	говоря уже	3	2
254	то или	3	2
255	поскольку он	2	2
256	только после	2	2
257	анализ понятия	2	2
258	мы находим	2	2
259	не имеет	14	2
260	должно быть	2	2
261	в результате	6	2
262	и с	4	2
263	не как	4	2
264	чем же	2	2
265	и ничего	2	2
266	из этих	2	2
267	всего иного	2	2
268	того или	2	2
269	то на	3	2
270	даже вообще	2	2
271	мы имеем	5	2
272	том как	2	2
273	тот кто	2	2
274	с его	5	2
275	нашего исследования	2	2
276	сознания и	3	2
277	могут быть	3	2
278	однако в	2	2
279	часто и	2	2
280	и так	2	2
281	по крайней	7	2
282	в понятии	2	2
283	не мешает	2	2
284	но о	2	2
285	не что	8	2
286	мы видим	4	2
287	и при	2	2
288	в качестве	2	2
289	она не	4	2
290	и может	2	2
291	в сущности	5	2
292	во внимание	2	2
293	не значит	2	2
294	и потому	3	2
295	или вообще	3	2
296	нет и	2	2
297	не будет	2	2
298	вместе с	2	2
299	ее в	2	2
300	только что	2	2
301	собственно говоря	2	2
302	а это	2	2
303	идея и	3	2
304	мы не	9	2
305	или иначе	2	2
306	тому как	4	2
307	что этот	2	2
308	подобно тому	4	2
309	что иное	8	2
310	и другое	2	2
311	едва ли	3	2
312	в которой	2	2
313	в области	3	2
314	это было	2	2
