N	2gram	Losev_Dial_2	Problema
265	есть только	4	2
266	надо уметь	2	2
267	с ними	2	2
268	как они	3	2
269	смысле не	2	2
270	и где	3	2
271	и когда	4	2
272	у меня	3	2
273	что иное	3	2
274	говорить о	5	2
275	и то	7	2
276	во все	2	2
277	и совершенно	2	2
278	или по	2	2
279	будто бы	3	2
280	его в	3	2
281	и это	5	2
282	каждая вещь	2	2
283	том смысле	4	2
284	это все	2	2
285	в чем	3	2
286	в которой	2	2
287	более или	2	2
288	не то	5	2
289	иное как	3	2
290	однако это	2	2
291	это было	3	2
