N	2gram	Losev_Prob_3	Psycholo
223	со своим	2	2
224	от друга	2	2
225	и следовательно	2	2
226	той или	12	2
227	в качестве	3	2
228	о которых	3	2
229	в котором	2	2
230	себе не	2	2
231	сами по	6	2
232	гораздо более	5	2
233	с той	5	2
234	иное как	4	2
235	друг от	2	2
236	образом и	2	2
237	из них	2	2
238	для чего	2	2
239	во всех	2	2
240	быть и	3	2
241	и до	2	2
242	отношения к	3	2
243	к самому	2	2
244	мы только	2	2
245	все это	5	2
246	отличается от	4	2
247	в отличие	2	2
248	от нас	2	2
249	все равно	3	2
250	это и	7	2
251	мы находим	7	2
252	что дело	2	2
253	с точки	2	2
254	и даже	14	2
255	есть только	4	2
256	отличие от	3	2
257	время как	4	2
258	ничего не	3	2
259	в которых	3	2
260	нас и	2	2
261	в басне	11	2
262	и с	9	2
263	является в	2	2
264	в нашем	5	2
265	само по	3	2
266	это же	3	2
267	даже и	16	2
268	что иное	4	2
269	совсем не	2	2
270	в то	9	2
271	что даже	4	2
272	такое что	2	2
273	если же	3	2
274	все эти	7	2
275	дело в	4	2
276	из этого	3	2
277	конце концов	3	2
278	и ни	3	2
279	едва ли	5	2
280	только о	3	2
281	же не	2	2
282	это будет	4	2
283	на самом	7	2
