N	2gram	Tiupa_Anal_3	Narrotol
205	сказание или	2	2
206	ситуации рассказывания	2	2
207	и потому	2	2
208	авторской позиции	2	2
209	даже в	2	2
210	по сути	2	2
211	говоря словами	2	2
212	> как	3	2
213	в культуре	2	2
214	во второй	7	2
215	риторика сказания	2	2
216	художественного дискурса	2	2
217	приводит к	4	2
218	которого он	2	2
219	который в	3	2
220	как раз	7	2
221	как к	2	2
222	отношения к	2	2
223	не было	3	2
224	все эти	2	2
225	жанры как	2	2
226	хотя в	2	2
227	ключ к	3	2
228	совершенно не	2	2
229	самом деле	2	2
230	как справедливо	2	2
231	что мы	2	2
232	коммуникативный статус	2	2
233	и для	2	2
234	с точки	2	2
235	бытийной компетенции	2	2
236	это не	2	2
237	позиции и	2	2
238	роль в	3	2
239	в иной	2	2
240	тому как	2	2
241	являет собой	3	2
242	не случайно	8	2
243	в результате	5	2
244	однако в	5	2
245	одну из	2	2
246	следует признать	3	2
247	подобно тому	3	2
248	что касается	3	2
249	и ее	2	2
250	но как	3	2
251	говорить о	3	2
252	индивидуального речевого	2	2
253	коммуникативным событием	2	2
254	без исключения	3	2
255	этого слова	2	2
256	и все	2	2
257	его в	3	2
258	всего лишь	8	2
259	когда мы	2	2
260	мира и	2	2
261	ничего не	3	2
262	что по	4	2
263	говорящего или	2	2
264	мы имеем	5	2
265	о чем	4	2
