N	2gram	Losev_Prob_1	Dialekti
268	например в	2	2
269	того как	3	2
270	как в	4	2
271	не всякий	4	2
272	только и	3	2
273	хотя в	3	2
274	не важно	2	2
275	или другим	3	2
276	а потому	2	2
277	тех или	3	2
278	более или	3	2
279	это вовсе	2	2
280	в науке	2	2
281	д и	4	2
282	то уже	3	2
283	со всем	2	2
284	или в	4	2
285	или иначе	2	2
286	также и	11	2
287	в результате	2	2
288	их в	4	2
289	и при	2	2
290	между тем	2	2
291	не как	2	2
292	тем что	7	2
293	в виде	15	2
294	или на	3	2
295	мы получаем	3	2
296	что здесь	3	2
297	или не	3	2
298	что мы	13	2
299	мы должны	5	2
300	же самое	9	2
301	того или	2	2
302	во всяком	7	2
303	но ведь	3	2
304	все эти	8	2
305	есть в	5	2
306	ни на	4	2
307	иметь в	4	2
308	в которой	2	2
309	и должно	2	2
310	в области	2	2
311	которые не	3	2
312	но в	14	2
313	я и	2	2
314	в жизни	3	2
315	том как	2	2
316	вместе с	2	2
