N	2gram	Losev_Dial_1	Problema
144	ни на	6	3
145	этом смысле	3	3
146	как мы	4	3
147	для него	2	3
148	идея и	7	3
149	и как	7	3
150	но все	3	3
151	это есть	9	3
152	том или	2	3
153	учение о	11	3
154	сознания и	3	3
155	себе и	2	3
156	есть миф	2	3
157	на себе	3	3
158	совершенно не	8	3
159	конечно не	3	3
160	вплоть до	3	3
161	же и	2	3
162	каком случае	4	3
163	и является	2	3
164	в его	3	3
165	но она	3	3
166	то это	4	3
167	что и	3	3
168	что в	13	3
169	другими словами	2	3
170	меньше всего	3	3
171	дело не	2	3
172	бы и	2	3
173	в своем	5	3
174	даже если	3	3
175	т д	19	3
176	не было	6	3
177	еще и	3	3
178	все равно	3	3
179	самом деле	3	3
180	и другое	2	3
181	для того	2	3
182	к нему	8	3
183	с другими	2	3
184	которая не	2	3
185	или другой	4	3
186	из них	2	3
187	но как	2	3
188	в сознании	3	3
189	в другом	2	3
190	мы должны	5	3
191	как это	4	3
192	как о	2	3
193	если и	2	3
194	мы можем	4	3
195	и мифа	2	2
196	но они	2	2
197	в частности	2	2
198	имеет ничего	3	2
199	для этого	2	2
200	или других	2	2
201	в корне	2	2
202	но так	2	2
203	то он	2	2
204	в конце	4	2
205	была бы	3	2
206	стороны и	3	2
207	что именно	2	2
208	человеческого сознания	2	2
209	сама по	8	2
210	от всякой	2	2
211	при условии	3	2
212	о которых	2	2
213	как же	5	2
214	больше ничего	3	2
215	тому же	2	2
216	то в	7	2
217	является не	2	2
218	что они	3	2
219	есть ни	6	2
220	говорит что	3	2
221	и может	2	2
222	что это	11	2
223	в самом	3	2
224	общего с	5	2
225	между собою	2	2
226	он не	3	2
227	к ней	4	2
228	об его	2	2
229	относится к	2	2
230	и аллегорией	3	2
231	время как	2	2
232	никто не	2	2
233	в котором	4	2
234	и всех	3	2
235	все же	5	2
236	с ней	2	2
237	говорит о	5	2
238	для всякого	2	2
239	или менее	3	2
240	но только	3	2
241	с мифологией	3	2
242	только на	3	2
243	и тогда	2	2
244	на земле	2	2
245	и притом	4	2
246	есть тоже	2	2
247	можно только	2	2
248	мы находим	7	2
249	но эта	3	2
250	чтобы не	2	2
251	к мифу	3	2
252	и что	12	2
253	мифа и	2	2
254	и больше	2	2
255	ни было	2	2
256	и он	5	2
257	только что	3	2
258	есть только	5	2
259	ни к	2	2
260	почти всегда	4	2
261	с ними	2	2
262	образ и	4	2
263	то мы	2	2
264	и где	2	2
265	говорить о	5	2
266	и то	9	2
267	во всем	2	2
268	и совершенно	2	2
269	или по	2	2
270	и это	2	2
271	очень много	3	2
272	в чем	6	2
273	более или	3	2
274	идет речь	2	2
275	учения о	2	2
276	которое в	2	2
277	не то	6	2
278	еще более	3	2
279	это было	2	2
