N	2gram	Losev_Prob_2	Dialekti
108	он не	2	4
109	хотя бы	12	4
110	связи с	5	4
111	только то	3	4
112	ни с	2	4
113	быть и	2	4
114	без всякого	4	4
115	все это	4	4
116	другой стороны	5	4
117	как нечто	2	4
118	в связи	5	4
119	и только	4	4
120	тут же	8	4
121	таким образом	4	4
122	что оно	2	4
123	заключается в	4	4
124	самом деле	4	4
125	все на	3	4
126	и по	3	4
127	есть только	8	4
128	то или	3	4
129	а в	4	4
130	в таком	11	4
131	в каком-то	3	4
132	в каком	4	4
133	как только	3	3
134	не менее	13	3
135	всех этих	4	3
136	и более	5	3
137	иное как	3	3
138	о чем	6	3
139	же мы	2	3
140	можно ли	6	3
141	в этих	4	3
142	и от	3	3
143	вещи и	2	3
144	с нею	2	3
145	как они	2	3
146	вопрос о	3	3
147	ведь это	2	3
148	не что	3	3
149	а только	6	3
150	об этом	2	3
151	как мы	5	3
152	но только	4	3
153	что иное	3	3
154	уже не	8	3
155	это и	3	3
156	время не	2	3
157	в этой	9	3
158	что если	4	3
159	только как	3	3
160	кроме того	5	3
161	было бы	8	3
162	и мы	2	3
163	себе и	2	3
164	не значит	2	3
165	или вообще	4	3
166	даже в	2	3
167	сами по	2	3
168	тех пор	4	3
169	и тут	4	3
170	как же	4	3
171	и их	3	3
172	мы говорим	4	3
173	с этим	5	3
174	не было	3	3
175	в той	2	3
176	или точнее	3	3
177	что такое	18	3
178	есть просто	2	3
179	или другой	5	3
180	между собою	4	3
181	в данном	10	3
182	может иметь	2	3
183	это только	3	3
184	о котором	3	3
185	будто бы	5	3
186	его в	3	3
187	таком случае	10	3
188	это за	2	3
189	или как	2	3
190	когда мы	6	3
191	то не	3	3
192	ничего не	10	3
193	это было	2	3
194	мы это	2	2
195	смысла и	2	2
196	что же	9	2
197	быть только	3	2
198	самого начала	2	2
199	или иная	2	2
200	та или	2	2
201	само по	2	2
202	уже и	3	2
203	только не	3	2
204	время и	2	2
205	и можно	3	2
206	в частности	5	2
207	мере в	2	2
208	в зависимости	2	2
209	она и	2	2
210	и символа	3	2
211	не очень	2	2
212	перед нами	2	2
213	в состоянии	2	2
214	в конце	7	2
215	в системе	2	2
216	на самом	4	2
217	на всю	2	2
218	но мы	3	2
219	в тех	2	2
220	если мы	9	2
221	то это	3	2
222	к тому	3	2
223	что на	4	2
224	определенного рода	6	2
225	тем не	12	2
226	тут тоже	4	2
227	с самого	3	2
228	нами как	2	2
229	но все	2	2
230	однако это	2	2
231	зависимости от	2	2
232	в истории	3	2
233	не будет	11	2
234	ведь мы	2	2
235	с тем	3	2
236	или менее	4	2
237	что с	2	2
238	до сих	4	2
239	и прежде	2	2
240	в общем	4	2
241	мы в	3	2
242	ни о	4	2
243	несмотря на	3	2
244	в ней	2	2
245	каком случае	3	2
246	всяком случае	10	2
247	так или	6	2
248	говоря уже	4	2
249	сих пор	4	2
250	во всех	2	2
251	на него	2	2
252	не говоря	4	2
253	от всего	3	2
254	данном случае	5	2
255	или других	3	2
256	в их	3	2
257	тому что	3	2
258	так же	5	2
259	не во	3	2
260	собственно говоря	2	2
261	в голове	2	2
262	с одной	5	2
263	только и	3	2
264	можно только	2	2
265	имеется в	3	2
266	тех или	3	2
267	и нечто	2	2
268	более или	4	2
269	это вовсе	2	2
270	каком-то смысле	3	2
271	в науке	3	2
272	бы и	7	2
273	или в	2	2
274	или иначе	6	2
275	в своих	3	2
276	также и	12	2
277	в результате	4	2
278	их в	4	2
279	и при	2	2
280	тем что	4	2
281	в виде	6	2
282	только о	8	2
283	во все	2	2
284	или не	2	2
285	что мы	14	2
286	или по	4	2
287	мы должны	3	2
288	же самое	6	2
289	поэтому если	2	2
290	того или	7	2
291	во всяком	13	2
292	но ведь	3	2
293	но вот	2	2
294	все эти	7	2
295	есть в	4	2
296	уже о	4	2
297	к сожалению	6	2
298	в области	6	2
299	которые не	2	2
300	мы же	2	2
301	человека но	2	2
302	но в	6	2
303	вместе с	2	2
