N	2gram	Losev_Vlad_3	Problema
160	но если	5	4
161	и здесь	6	4
162	тем что	5	4
163	если бы	3	4
164	что он	5	4
165	стороны и	2	4
166	на первый	2	4
167	тут тоже	2	4
168	но не	4	4
169	и о	4	4
170	или менее	5	4
171	разного рода	3	4
172	если не	6	4
173	на самом	3	4
174	то и	2	4
175	в каком	4	4
176	далеко не	3	4
177	вообще говоря	2	4
178	не все	3	4
179	значит что	6	4
180	уже в	3	3
181	он сам	2	3
182	но даже	4	3
183	в нашем	2	3
184	тому что	4	3
185	и от	6	3
186	из этих	3	3
187	точно так	4	3
188	первый план	2	3
189	вопрос о	4	3
190	к тому	7	3
191	и можно	4	3
192	в нашей	2	3
193	несмотря на	7	3
194	и если	7	3
195	хотя и	7	3
196	мы уже	5	3
197	но мы	2	3
198	то это	10	3
199	в целом	2	3
200	только то	2	3
201	в их	2	3
202	о значении	2	3
203	то ни	3	3
204	не было	5	3
205	только и	5	3
206	при этом	3	3
207	и наконец	2	3
208	и по	2	3
209	в своих	7	3
210	в истории	5	3
211	мы должны	4	3
212	его в	2	3
213	и ни	2	3
214	бы в	2	3
215	то не	2	3
216	с тем	7	3
217	как именно	3	3
218	по этому	3	3
219	что такая	2	3
220	и к	2	3
221	о которых	2	3
222	это тоже	2	3
223	не нужно	2	3
224	она не	2	3
225	всей этой	2	3
226	и этот	2	3
227	оно не	3	3
228	если оно	4	3
229	и речи	2	3
230	даже не	3	3
231	оказывается что	2	3
232	иной раз	6	3
233	или иные	2	3
234	для того	2	3
235	и притом	3	3
236	а тем	2	3
237	ничего общего	5	3
238	мы бы	7	3
239	перед нами	3	2
240	содержит в	5	2
241	она должна	2	2
242	имеет ничего	2	2
243	случае если	2	2
244	самой обыкновенной	2	2
245	в с	2	2
246	здесь о	2	2
247	не в	3	2
248	но все	3	2
249	является не	3	2
250	независимо от	3	2
251	не очень	2	2
252	и само	2	2
253	а скорее	2	2
254	себе и	2	2
255	самого же	3	2
256	к нему	3	2
257	бы то	3	2
258	сводится к	3	2
259	ни с	3	2
260	отличается от	3	2
261	можно только	2	2
262	даже в	4	2
263	в одно	2	2
264	не так	3	2
265	должно быть	5	2
266	как на	3	2
267	есть просто	2	2
268	само по	3	2
269	или не	3	2
270	или как	4	2
271	в ней	5	2
272	же и	2	2
273	точки зрения	13	2
274	м с	2	2
275	себе в	2	2
276	самого себя	2	2
277	не имеющих	2	2
278	нет ничего	2	2
279	и весьма	3	2
280	только с	2	2
281	том случае	3	2
282	и слишком	3	2
283	без которой	2	2
284	об этом	6	2
285	учение о	24	2
286	что каждый	2	2
287	в качестве	3	2
288	общего с	2	2
289	о двух	2	2
290	по преимуществу	2	2
291	является для	2	2
292	он не	8	2
293	но вот	3	2
294	а также	8	2
295	еще в	5	2
296	что и	7	2
297	вместе с	7	2
298	быть и	2	2
299	на него	2	2
300	только при	4	2
301	но можно	2	2
302	как нечто	3	2
303	совершенно не	2	2
304	собственно говоря	3	2
305	в в	2	2
306	того чтобы	3	2
307	свидетельствует о	2	2
308	роль в	2	2
309	является в	2	2
310	вещь и	3	2
311	так уж	3	2
312	из этого	2	2
313	здесь не	3	2
314	которые не	2	2
315	не имел	2	2
316	это было	3	2
