N	2gram	Tiupa_Hudo_2	Narrotol
110	пока еще	3	3
111	или иного	2	3
112	лицо и	2	3
113	или иной	2	3
114	о которой	2	3
115	да и	5	3
116	в соответствии	3	3
117	жизни так	2	3
118	соответствии с	3	3
119	что я	2	3
120	что они	4	3
121	одна из	2	3
122	но не	4	3
123	же время	4	3
124	и сам	5	3
125	того или	2	3
126	от которого	2	3
127	к ней	2	3
128	как раз	4	3
129	в конечном	4	3
130	о нем	2	3
131	для себя	6	3
132	один из	2	3
133	внимание на	3	3
134	то и	4	3
135	самом деле	3	3
136	того чтобы	4	3
137	и внутренним	2	3
138	и для	2	3
139	и его	5	3
140	для других	3	3
141	с ними	3	3
142	характер и	2	3
143	сказать что	2	3
144	между тем	8	3
145	личной тайны	23	3
146	едва ли	3	3
147	дело с	2	2
148	пустой двор	2	2
149	в принципе	2	2
150	он сам	2	2
151	и читатель	3	2
152	в душе	8	2
153	разговоре с	2	2
154	же как	2	2
155	личного бытия	3	2
156	только не	2	2
157	между внешней	2	2
158	о чем	8	2
159	одно из	5	2
160	личности в	3	2
161	однако в	2	2
162	в нашем	2	2
163	что у	3	2
164	о них	3	2
165	превращается в	4	2
166	хотя бы	2	2
167	столь же	3	2
168	они все	2	2
169	из этих	2	2
170	в футляре	4	2
171	катя не	2	2
172	с нею	3	2
173	как уже	2	2
174	на фоне	3	2
175	преосвященного петра	2	2
176	[...] и	3	2
177	вовсе не	2	2
178	на свой	2	2
179	и внутренней	3	2
180	зрелого чеховского	3	2
181	с такою	2	2
182	личной тайной	4	2
183	живет теперь	3	2
184	для нас	3	2
185	который она	2	2
186	в строгом	2	2
187	говорит о	4	2
188	случайно в	2	2
189	и т	4	2
190	в ялте	4	2
191	у кати	2	2
192	как о	3	2
193	в памяти	3	2
194	в крыжовнике	2	2
195	когда же	2	2
196	еще не	3	2
197	чеховского творчества	2	2
198	было бы	3	2
199	по поводу	3	2
200	мысль о	2	2
201	во второй	2	2
202	и он	3	2
203	бы с	2	2
204	со своим	3	2
205	ему в	2	2
206	со своей	2	2
207	о своем	4	2
208	в самом	5	2
209	во сне	3	2
210	несмотря на	3	2
211	не могу	3	2
212	что она	7	2
213	о любви	2	2
214	ушел бы	2	2
215	все те	2	2
216	оно не	2	2
217	не все	3	2
218	что и	4	2
219	его жизни	5	2
220	раз в	3	2
221	себя в	8	2
222	не будет	2	2
223	своего я	3	2
224	тайны в	5	2
225	жизни с	2	2
226	чехова это	2	2
227	в чеховском	6	2
228	только на	5	2
229	давно уже	2	2
230	ни слова	3	2
231	в других	4	2
232	и читателя	3	2
233	а с	3	2
234	жизни на	2	2
235	именно в	2	2
236	такою радостью	2	2
237	и состоит	3	2
238	внутренней заданности	7	2
239	те же	2	2
240	свой пустой	2	2
241	более чем	2	2
242	было видно	2	2
243	с точки	2	2
244	в детстве	5	2
245	главного героя	2	2
246	по его	3	2
247	в чужой	2	2
248	так же	3	2
249	всякий раз	3	2
250	как на	2	2
251	той же	2	2
252	роль в	2	2
253	это был	2	2
254	начинается так	2	2
255	можно было	3	2
256	тому как	4	2
257	глядела на	2	2
258	и опять	2	2
259	не случайно	10	2
260	архиерей и	4	2
261	ему казалось	3	2
262	себя с	2	2
263	казалось что	7	2
264	в ней	3	2
265	в виде	2	2
266	подобно тому	4	2
267	в церкви	2	2
268	т п	2	2
269	говорить о	2	2
270	как он	3	2
271	зрения на	2	2
272	героя и	3	2
273	здесь не	2	2
274	потому что	2	2
275	видит в	2	2
276	том как	2	2
277	быть личностью	2	2
