N	2gram	Losev_Prob_2	Dialekti
276	все что	3	2
277	представим себе	2	2
278	не нужно	3	2
279	но именно	4	2
280	никто не	3	2
281	конечно не	2	2
282	в каком-нибудь	2	2
283	никак не	11	2
284	не значит	2	2
285	о нем	2	2
286	нет и	3	2
287	оно не	3	2
288	тем не	12	2
289	во всех	2	2
290	вместе с	2	2
291	что же	9	2
292	даже не	3	2
293	как нечто	2	2
294	собственно говоря	2	2
295	бы не	3	2
296	все равно	3	2
297	а это	3	2
298	можно говорить	3	2
299	допустим что	2	2
300	можно судить	3	2
301	или иначе	6	2
302	во всяком	13	2
303	тем что	4	2
304	сказали что	2	2
305	вещи и	2	2
306	и при	2	2
307	я могу	3	2
308	как будто	6	2
309	это возможно	2	2
310	ни от	2	2
311	мы говорим	4	2
312	для меня	5	2
313	это было	2	2
