N	2gram	Losev_Dial_4	Problema
166	себе и	2	3
167	на себе	5	3
168	совершенно не	3	3
169	конечно не	2	3
170	в коем	2	3
171	же и	2	3
172	в его	4	3
173	нет никакого	3	3
174	только для	3	3
175	что и	6	3
176	что в	7	3
177	другими словами	5	3
178	не говоря	3	3
179	бы и	3	3
180	в своем	5	3
181	т д	15	3
182	не было	2	3
183	все равно	2	3
184	и другое	2	3
185	для того	5	3
186	из которых	3	3
187	что мы	7	3
188	коем случае	2	3
189	которая не	2	3
190	или другой	3	3
191	и на	5	3
192	тем что	2	3
193	из них	2	3
194	чем же	2	3
195	но как	2	3
196	мы должны	4	3
197	того или	2	3
198	нет ничего	6	3
199	а это	2	3
200	а если	3	3
201	как это	2	3
202	в области	3	3
203	как о	2	3
204	мы можем	3	3
205	в меру	5	2
206	но они	2	2
207	в частности	2	2
208	однако в	2	2
209	имеет ничего	2	2
210	для этого	2	2
211	или других	3	2
212	она является	2	2
213	об ее	2	2
214	как таковых	2	2
215	в понятии	2	2
216	не раз	2	2
217	на все	2	2
218	что именно	7	2
219	с его	5	2
220	нет и	2	2
221	сама по	5	2
222	при условии	2	2
223	как же	5	2
224	то в	5	2
225	что они	4	2
226	так чтобы	3	2
227	заключается в	2	2
228	не что	8	2
229	есть ни	9	2
230	но именно	2	2
231	и может	2	2
232	том как	2	2
233	что это	13	2
234	в самом	2	2
235	общего с	3	2
236	за пределы	3	2
237	ни одна	2	2
238	между собою	2	2
239	об его	3	2
240	никто не	2	2
241	в котором	2	2
242	не могли	2	2
243	говоря уже	3	2
244	все же	2	2
245	с ее	10	2
246	себя в	2	2
247	не будет	2	2
248	в сравнении	3	2
249	можно назвать	3	2
250	говорит о	3	2
251	но только	5	2
252	мы только	2	2
253	а именно	6	2
254	и тогда	2	2
255	и притом	3	2
256	есть тоже	2	2
257	можно только	3	2
258	мы находим	2	2
259	она в	3	2
260	совершенно ясно	2	2
261	и что	9	2
262	своим собственным	2	2
263	мифа и	6	2
264	того чтобы	5	2
265	только что	2	2
266	и по	2	2
267	есть только	3	2
268	только так	4	2
269	сравнении с	2	2
270	с ними	4	2
271	то мы	3	2
272	и когда	2	2
273	что иное	8	2
274	говорить о	11	2
275	и то	3	2
276	во всем	2	2
277	или по	4	2
278	не понимает	2	2
279	и это	8	2
280	к своему	2	2
281	очень много	2	2
282	это все	2	2
283	весь мир	2	2
284	в чем	8	2
285	в которой	2	2
286	идет речь	4	2
287	понятие о	2	2
288	иное как	8	2
289	это будет	3	2
290	самом же	2	2
291	тотчас же	3	2
292	это было	2	2
