N	2gram	Losev_Vesc_1	Dialekti
280	все эти	3	2
281	нужно для	3	2
282	мы имеем	7	2
283	можно только	4	2
284	из того	2	2
285	если мы	8	2
286	уже не	9	2
287	с вещью	17	2
288	можно говорить	2	2
289	и у	3	2
290	и для	9	2
291	д и	5	2
292	отличается от	7	2
293	это что	4	2
294	между собою	6	2
295	с ними	3	2
296	то мы	2	2
297	то и	4	2
298	как таковая	2	2
299	что тут	6	2
300	в другом	2	2
301	действительность есть	6	2
302	я могу	2	2
303	я в	2	2
304	могла бы	3	2
305	значило бы	4	2
306	и это	14	2
307	ни от	5	2
308	есть тоже	4	2
309	почти все	2	2
310	то не	4	2
311	что реально	3	2
312	вещь не	9	2
313	как с	4	2
314	если это	2	2
315	живой и	2	2
