N	2gram	Tiupa_Vved_1	Narrotol
276	не все	2	2
277	что и	2	2
278	которая состоит	2	2
279	наличной реальности	2	2
280	нарративный дискурс	2	2
281	протекания нарративной	2	2
282	свидетеля и	3	2
283	начала и	2	2
284	границы как	2	2
285	событийный статус	6	2
286	интрига представляет	2	2
287	в современной	3	2
288	подчеркнуть что	5	2
289	бытия в	2	2
290	нового времени	3	2
291	отчего дома	2	2
292	в чеховском	2	2
293	событие рассказывания	2	2
294	мира это	2	2
295	мертвых душ	4	2
296	в составе	2	2
297	в настоящем	2	2
298	диегетического и	2	2
299	а с	2	2
300	повествуемый мир	2	2
301	вольф шмид	4	2
302	от нормы	2	2
303	в концовке	2	2
304	те же	2	2
305	на самом	4	2
306	излагающий историю	2	2
307	мира самим	2	2
308	нарративного текста	5	2
309	в направлении	2	2
310	рецептивного сознания	2	2
311	xix столетия	2	2
312	важно не	2	2
313	не имеет	2	2
314	сводятся к	2	2
315	актом рассказывания	2	2
316	мы не	4	2
317	можно было	2	2
318	или иначе	2	2
319	тому как	2	2
320	нарратологического анализа	3	2
321	и опять	2	2
322	самого рассказывания	3	2
323	но это	3	2
324	ментального видения	4	2
325	интрига это	2	2
326	в результате	3	2
327	в ней	4	2
328	самом первом	2	2
329	мере в	2	2
330	как образ	2	2
331	и откровения	2	2
332	и вследствие	2	2
333	подобно тому	2	2
334	в своих	2	2
335	всей своей	2	2
336	в категориях	2	2
337	и концом	2	2
338	диегетическое пространство	3	2
339	говорить о	2	2
340	завязка и	2	2
341	рецептивный аспект	2	2
342	же пространство	2	2
343	[...] только	3	2
344	дискурса как	2	2
345	и вновь	3	2
346	свою позицию	2	2
347	представляют собой	3	2
348	картину мира	3	2
349	как он	2	2
350	героя и	3	2
351	самого нарратора	2	2
352	здесь не	2	2
353	бы в	3	2
354	потому что	5	2
355	которая не	2	2
356	в области	3	2
357	истории а	3	2
358	могло бы	3	2
359	в сознании	4	2
360	к которому	2	2
361	том как	3	2
362	стало быть	7	2
363	картине мира	4	2
364	началом и	2	2
