N	2gram	Losev_Dial_3	Problema
103	не было	3	5
104	есть именно	6	5
105	крайней мере	5	5
106	как о	4	5
107	и есть	16	5
108	хотя и	5	5
109	в ней	2	5
110	другой стороны	2	5
111	все это	6	5
112	то и	3	5
113	в своем	3	5
114	а в	2	5
115	точки зрения	25	5
116	и здесь	2	5
117	по крайней	5	5
118	есть не	9	5
119	в таком	14	5
120	еще не	2	5
121	за пределы	3	5
122	и о	3	5
123	тех или	2	5
124	так же	4	5
125	собственно говоря	4	5
126	только на	7	5
127	тем самым	3	5
128	и его	5	5
129	можно ли	5	4
130	но даже	3	4
131	тому что	4	4
132	иное как	6	4
133	имеется в	3	4
134	это значит	24	4
135	при этом	2	4
136	не имеют	2	4
137	и притом	5	4
138	время как	4	4
139	совершенно не	2	4
140	и без	3	4
141	отличается от	8	4
142	никакого отношения	3	4
143	д и	6	4
144	есть только	12	4
145	же и	2	4
146	и является	2	4
147	но как	2	4
148	это будет	4	4
149	таком случае	10	4
150	раз и	3	4
151	не что	6	4
152	на первый	4	4
153	что иное	6	4
154	бы то	2	4
155	то время	4	4
156	мы уже	3	4
157	нет никакого	7	4
158	и самой	2	4
159	в чем	4	4
160	или в	2	4
161	нас в	2	4
162	тем что	3	4
163	в каком	3	4
164	ни от	4	4
165	мы говорим	2	4
166	же как	2	3
167	что это	12	3
168	из себя	2	3
169	что у	2	3
170	только о	3	3
171	точно так	2	3
172	прежде всего	8	3
173	есть то	6	3
174	на то	3	3
175	к тому	4	3
176	и как	8	3
177	это есть	8	3
178	для него	4	3
179	кроме того	6	3
180	случае не	3	3
181	в самом	7	3
182	и больше	4	3
183	что для	5	3
184	с этой	5	3
185	понимать как	3	3
186	ни на	3	3
187	тогда это	2	3
188	но вот	2	3
189	бы быть	2	3
190	и ни	3	3
191	ни к	3	3
192	в мифе	13	3
193	если бы	6	3
194	само по	5	3
195	но тогда	11	3
196	сама же	2	3
197	не мешает	2	3
198	или иного	2	3
199	в условиях	2	3
200	об этом	6	3
201	же в	2	3
202	говорить о	4	3
203	то в	2	3
204	тем более	3	3
205	но не	2	3
206	одно и	5	3
207	она не	3	3
208	есть ни	3	3
209	ни о	3	3
210	не значит	3	3
211	же такое	2	3
212	его как	3	3
213	быть и	3	3
214	из этого	2	3
215	иной раз	2	3
216	если не	3	3
217	и все	6	3
218	все равно	2	3
219	из того	2	3
220	самом деле	6	3
221	и тогда	5	3
222	что такое	21	3
223	хотя бы	4	3
224	это же	3	3
225	и ее	3	3
226	если же	8	3
227	есть в	3	3
228	ничего не	17	3
229	что их	2	2
230	вот это	3	2
231	именно в	2	2
232	в частности	2	2
233	больше ничего	6	2
234	всегда есть	5	2
235	никто не	2	2
236	что все	14	2
237	и можно	2	2
238	он будет	3	2
239	своим собственным	2	2
240	и нет	7	2
241	но что	7	2
242	есть также	2	2
243	не что-нибудь	2	2
244	от себя	4	2
245	нас к	2	2
246	и следовательно	2	2
247	от его	2	2
248	из них	3	2
249	природы и	2	2
250	от того	4	2
251	в их	2	2
252	во внимание	2	2
253	с одной	3	2
254	что оно	7	2
255	этой точки	2	2
256	а мы	3	2
257	и по	2	2
258	друг друга	3	2
259	его не	2	2
260	как на	5	2
261	есть просто	4	2
262	о ней	2	2
263	в основе	3	2
264	с этим	3	2
265	он и	3	2
266	бы только	2	2
267	бы в	2	2
268	как это	5	2
269	есть действительно	2	2
270	с которой	2	2
271	если нет	4	2
272	на котором	2	2
273	и во	2	2
274	он есть	3	2
275	в понятии	2	2
276	просто о	2	2
277	при условии	3	2
278	очень мало	2	2
279	по существу	2	2
280	только потому	2	2
281	вещи есть	2	2
282	только он	2	2
283	есть и	12	2
284	в слове	3	2
285	только к	2	2
286	для себя	2	2
287	себя в	2	2
288	ровно ничего	3	2
289	в природе	2	2
290	на основании	2	2
291	даже не	6	2
292	только что	4	2
293	только тогда	3	2
294	даже если	2	2
295	жизнь и	4	2
296	и сама	5	2
297	и сами	2	2
298	из которых	3	2
299	и у	2	2
300	целое и	2	2
301	и для	2	2
302	с точки	14	2
303	в сравнении	3	2
304	у человека	2	2
305	сравнении с	3	2
306	ничто не	2	2
307	от всякого	5	2
308	мы и	4	2
309	ничем не	7	2
310	первый план	4	2
311	могут быть	2	2
312	разного рода	2	2
313	вещь но	3	2
314	это было	3	2
