N	2gram	Vygotskiy__1	Myslijsy
205	каждого из	3	2
206	именно эти	3	2
207	с здесь	3	2
208	такой степени	2	2
209	бы мы	2	2
210	в какой	5	2
211	только при	3	2
212	та же	3	2
213	в одном	2	2
214	это в	2	2
215	что внутренняя	2	2
216	не всегда	2	2
217	в собственном	3	2
218	показывает что	5	2
219	на то	10	2
220	не дает	2	2
221	отношение к	2	2
222	сама по	2	2
223	что с	2	2
224	в ее	5	2
225	этих слов	2	2
226	мы видим	5	2
227	в этой	3	2
228	что они	2	2
229	от него	2	2
230	но как	2	2
231	у него	4	2
232	но что	2	2
233	она не	5	2
234	и тот	2	2
235	несмотря на	5	2
236	и если	4	2
237	мысли так	2	2
238	и той	3	2
239	том чтобы	7	2
240	и о	4	2
241	том же	2	2
242	был бы	5	2
243	даже в	2	2
244	с таким	11	2
245	но мы	3	2
246	все же	5	2
247	человека то	2	2
248	жизни и	3	2
249	то или	2	2
250	в своей	3	2
251	собственном смысле	3	2
252	что же	2	2
253	мысли и	2	2
254	целый ряд	6	2
255	в нас	2	2
256	что есть	2	2
257	т п	16	2
258	каждое из	2	2
259	этом отношении	2	2
260	это и	3	2
261	но только	3	2
262	самом деле	9	2
263	что такое	2	2
264	и даже	6	2
265	я думаю	2	2
266	той же	3	2
267	отказаться от	2	2
268	искусство есть	6	2
269	к чувственному	2	2
270	в которых	3	2
271	что по	3	2
272	с этой	4	2
273	мы различаем	4	2
274	их в	2	2
275	ни в	9	2
276	с в	3	2
277	точки зрения	15	2
278	из виду	2	2
279	подобно тому	5	2
280	у меня	3	2
281	бы в	2	2
282	может стать	3	2
283	о том	7	2
284	что эта	3	2
285	не составляет	2	2
286	когда мы	3	2
287	таком случае	2	2
288	в области	11	2
289	и с	2	2
290	при восприятии	2	2
