N	2gram	Losev_Prob_3	Dialekti
122	с другой	7	4
123	это не	9	4
124	первый план	2	4
125	то время	4	4
126	или иной	8	4
127	сама по	8	4
128	к тому	3	4
129	как о	5	4
130	от себя	2	4
131	хотя бы	3	4
132	но только	6	4
133	и больше	3	4
134	так же	5	4
135	время как	4	4
136	есть просто	2	4
137	сказать что	16	4
138	если нет	2	4
139	на первый	4	4
140	у нас	10	4
141	говорить о	3	4
142	это будет	4	4
143	от того	2	4
144	только что	2	4
145	собственно говоря	5	4
146	в чем	4	4
147	жизнь и	2	4
148	и то	14	4
149	мы и	2	4
150	и это	9	4
151	ни от	4	4
152	для него	3	4
153	перед нами	8	3
154	не было	5	3
155	вот это	2	3
156	все же	6	3
157	за пределы	5	3
158	но даже	4	3
159	и без	4	3
160	в своем	5	3
161	никакого отношения	4	3
162	и от	9	3
163	его как	3	3
164	не в	13	3
165	есть в	3	3
166	она не	3	3
167	а мы	2	3
168	он будет	2	3
169	случае не	3	3
170	в основе	2	3
171	тем более	3	3
172	в нем	9	3
173	это было	2	3
174	из них	2	3
175	то и	5	3
176	с одной	2	3
177	все эти	7	3
178	сравнении с	2	3
179	того или	6	3
180	друг друга	2	3
181	с этим	2	3
182	он и	2	3
183	мы уже	4	3
184	ни на	3	3
185	при помощи	8	3
186	и ни	3	3
187	ни к	3	3
188	тем что	4	3
189	он есть	2	3
190	только тогда	2	3
191	только о	3	3
192	на то	3	3
193	есть ни	3	3
194	ни о	3	3
195	и о	5	3
196	понимать как	3	3
197	не значит	3	3
198	при условии	2	3
199	сами по	6	3
200	как бы	9	3
201	быть и	3	3
202	ровно ничего	2	3
203	если не	3	3
204	имеется в	4	3
205	тем самым	5	3
206	из которых	2	3
207	раз и	4	3
208	в сравнении	2	3
209	в слове	2	3
210	это же	3	3
211	в каком	4	3
212	и ее	3	3
213	вещь но	2	3
214	что их	2	2
215	же как	3	2
216	в частности	2	2
217	что у	3	2
218	точно так	3	2
219	бы только	2	2
220	есть действительно	2	2
221	этой точки	2	2
222	из того	3	2
223	и можно	2	2
224	для нас	16	2
225	еще не	5	2
226	при этом	4	2
227	и если	6	2
228	есть также	2	2
229	не что-нибудь	2	2
230	нас к	2	2
231	и следовательно	2	2
232	той или	12	2
233	и является	4	2
234	всяком случае	6	2
235	совершенно не	4	2
236	и тем	9	2
237	не имеют	4	2
238	а именно	8	2
239	другой стороны	5	2
240	для этого	6	2
241	мы говорим	4	2
242	еще и	7	2
243	именно в	2	2
244	только и	8	2
245	и по	2	2
246	его не	2	2
247	а в	5	2
248	же и	4	2
249	о ней	2	2
250	также и	16	2
251	никак не	9	2
252	в ней	5	2
253	для себя	2	2
254	и здесь	5	2
255	от его	2	2
256	тогда это	3	2
257	но вот	3	2
258	бы быть	3	2
259	и потому	7	2
260	когда мы	15	2
261	бы в	2	2
262	но в	12	2
263	с которой	2	2
264	тех или	5	2
265	не мешает	3	2
266	на котором	2	2
267	и во	2	2
268	сама же	3	2
269	в их	2	2
270	в понятии	2	2
271	или иного	3	2
272	просто о	2	2
273	в условиях	3	2
274	вещи есть	2	2
275	очень мало	2	2
276	же в	3	2
277	но как	4	2
278	по существу	2	2
279	только потому	2	2
280	то в	3	2
281	но не	3	2
282	только он	2	2
283	никто не	2	2
284	во внимание	2	2
285	только к	2	2
286	в природе	2	2
287	себя в	2	2
288	природы и	2	2
289	на основании	2	2
290	разного рода	2	2
291	даже если	2	2
292	все равно	3	2
293	как мы	8	2
294	и самой	4	2
295	и сами	2	2
296	своим собственным	2	2
297	и у	2	2
298	целое и	2	2
299	и для	2	2
300	у человека	2	2
301	или в	4	2
302	ничто не	2	2
303	нас в	4	2
304	в данном	9	2
305	бы то	4	2
306	во всяком	9	2
307	из себя	3	2
308	могут быть	2	2
309	в себе	8	2
310	и вообще	8	2
311	иной раз	3	2
312	из этого	3	2
313	же такое	3	2
314	в его	9	2
