N	2gram	Tiupa_Hudo_1	Analitik
107	из этих	3	3
108	говорит и	3	3
109	личности в	4	3
110	форма авторства	2	3
111	литературных произведений	3	3
112	миропорядка и	3	3
113	о полку	2	3
114	в ее	5	3
115	и того	2	3
116	в тарасе	2	3
117	воспринимающего сознания	2	3
118	граница личности	3	3
119	же время	5	3
120	с их	2	3
121	художественной реальности	4	3
122	той или	4	3
123	известной степени	3	3
124	к жизни	2	3
125	с ее	5	3
126	не будет	2	3
127	как говорит	3	3
128	в целом	3	3
129	присутствия я	5	3
130	дело не	2	3
131	как в	2	3
132	все это	2	3
133	который в	2	3
134	так в	4	3
135	тарасе бульбе	2	3
136	то же	10	3
137	именно в	2	3
138	на языке	2	3
139	в году	2	3
140	до известной	2	3
141	сверхличной заданности	2	3
142	без исключения	4	3
143	являет собой	3	3
144	эстетического отношения	11	3
145	точки зрения	10	3
146	одного и	2	3
147	но как	2	3
148	говорить о	3	3
149	в финале	2	3
150	в то	6	3
151	однако с	2	3
152	модуса художественности	13	3
153	его в	2	3
154	роли в	4	3
155	в произведении	3	3
156	здесь не	2	3
157	как это	5	3
158	всех без	3	3
159	я и	7	3
160	художественного высказывания	2	2
161	сама по	2	2
162	как способу	2	2
163	в противоположность	3	2
164	однако при	3	2
165	произведении искусства	2	2
166	жанровая форма	2	2
167	внешней заданности	5	2
168	могут быть	4	2
169	говоря словами	5	2
170	все эти	2	2
171	конечном счете	5	2
172	в них	2	2
173	это не	2	2
174	человеческого я	3	2
175	не как	2	2
176	о себе	2	2
177	художественности в	5	2
178	судьбы а	2	2
179	в жизни	2	2
180	в нем	5	2
181	как уже	2	2
182	и ее	3	2
183	художественную целостность	2	2
184	внутренняя граница	3	2
185	тем не	3	2
186	кто говорит	5	2
187	системе ценностей	3	2
188	в романе	3	2
189	субъекта и	3	2
190	в имени	2	2
191	тот или	2	2
192	то в	2	2
193	с самим	2	2
194	речевого замысла	2	2
195	одна из	2	2
196	без остатка	2	2
197	мира и	2	2
198	по своему	2	2
199	в глаза	2	2
200	не предполагает	3	2
201	пушкина что	2	2
202	одной стороны	2	2
203	слове о	2	2
204	данного текста	3	2
205	например в	3	2
206	иначе говоря	4	2
207	по преимуществу	2	2
208	хотя и	3	2
209	об этом	2	2
210	в конечном	5	2
211	в контексте	3	2
212	и потому	2	2
213	а также	5	2
214	по своей	7	2
215	авторской позиции	2	2
216	даже в	3	2
217	его внешней	8	2
218	я с	5	2
219	по сути	3	2
220	один из	2	2
221	не с	2	2
222	в точке	3	2
223	то что	4	2
224	модус художественности	6	2
225	в культуре	3	2
226	это всеобъемлющая	2	2
227	во всех	3	2
228	что она	2	2
229	в форме	4	2
230	не может	7	2
231	в отличие	7	2
232	эстетического объекта	4	2
233	как к	2	2
234	входит в	4	2
235	злата стола	2	2
236	отношения к	2	2
237	с одной	2	2
238	в себя	2	2
239	сводится к	7	2
240	свою жизнь	2	2
241	в той	3	2
242	сатирической художественности	2	2
243	в принципе	5	2
244	с точки	3	2
245	и по	2	2
246	и для	2	2
247	поведение в	2	2
248	миропорядке судьбы	2	2
249	сказать что	4	2
250	имени тебе	2	2
251	в момент	2	2
252	личности и	3	2
253	как эстетической	4	2
254	в себе	9	2
255	в искусстве	7	2
256	могла бы	2	2
257	только в	5	2
258	и т.д	3	2
259	этого слова	2	2
260	индивидуального речевого	2	2
261	повесть о	2	2
262	эстетическая ситуация	3	2
263	отличие от	7	2
264	или иным	3	2
265	ролевой границы	2	2
266	художественной литературы	2	2
267	но в	7	2
268	произведения как	3	2
