N	2gram	Losev_Prob_3	Vladivir
129	в самом	3	4
130	ведь если	2	4
131	в котором	2	4
132	от того	2	4
133	не имеет	9	4
134	в результате	2	4
135	только при	4	4
136	мы должны	7	4
137	при помощи	8	4
138	как это	2	4
139	и все	3	4
140	по существу	2	4
141	но не	3	4
142	есть и	2	4
143	то время	4	4
144	здесь в	3	4
145	еще не	5	4
146	было бы	8	4
147	и о	5	4
148	никак не	9	4
149	то же	13	4
150	а с	2	4
151	если мы	16	4
152	то он	2	4
153	в каком	4	4
154	все же	6	4
155	но в	12	4
156	по мнению	2	4
157	или как	3	4
158	перед нами	8	3
159	уже в	3	3
160	же как	3	3
161	в качестве	3	3
162	то ни	6	3
163	это не	9	3
164	всегда есть	2	3
165	само собой	2	3
166	только о	3	3
167	подобного рода	3	3
168	но все	3	3
169	нас выше	2	3
170	является не	2	3
171	при этом	4	3
172	как бы	9	3
173	в виду	10	3
174	всяком случае	6	3
175	в настоящее	2	3
176	и тем	9	3
177	в нем	9	3
178	мы видели	2	3
179	бы то	4	3
180	ни с	4	3
181	отличается от	4	3
182	в связи	7	3
183	и только	6	3
184	с одной	2	3
185	именно в	2	3
186	с большим	2	3
187	не так	3	3
188	как на	2	3
189	не столько	2	3
190	что здесь	5	3
191	настоящее время	2	3
192	же самое	9	3
193	но вот	3	3
194	мы имеем	2	3
195	нисколько не	2	3
196	если бы	3	3
197	само по	3	3
198	если нет	2	3
199	и слишком	2	3
200	нельзя сказать	2	3
201	же в	3	3
202	с их	2	3
203	за пределы	5	3
204	даже не	2	3
205	самого же	2	3
206	как нечто	9	3
207	в отличие	2	3
208	всякого рода	4	3
209	собственно говоря	5	3
210	разного рода	2	3
211	на самом	7	3
212	и у	2	3
213	и притом	4	3
214	не в	13	3
215	и для	2	3
216	в таком	5	3
217	жизнь и	2	3
218	во всяком	9	3
219	и вообще	8	3
220	и вовсе	4	3
221	здесь не	8	3
222	в чем	4	3
223	отличие от	3	3
224	это было	2	3
225	он сам	4	2
226	мы будем	2	2
227	ни к	3	2
228	можно ли	4	2
229	в нашем	5	2
230	в этих	2	2
231	все они	2	2
232	имеет ничего	3	2
233	с этой	3	2
234	что является	2	2
235	ли можно	2	2
236	идеи и	3	2
237	мы и	2	2
238	не очень	2	2
239	имеет свою	3	2
240	но что	2	2
241	в нашей	2	2
242	это вполне	2	2
243	жизни а	3	2
244	не имеют	4	2
245	же и	4	2
246	той или	12	2
247	не является	11	2
248	нечто иное	2	2
249	в целом	6	2
250	только то	2	2
251	и за	2	2
252	в их	2	2
253	который в	2	2
254	другой стороны	5	2
255	то и	5	2
256	на ступени	2	2
257	видели выше	2	2
258	мы находим	7	2
259	но только	6	2
260	это является	3	2
261	и по	2	2
262	и вполне	5	2
263	друг друга	2	2
264	время как	4	2
265	есть просто	2	2
266	же деле	4	2
267	должны сказать	5	2
268	но как	4	2
269	в начале	2	2
270	самого себя	3	2
271	что даже	4	2
272	что мы	8	2
273	ни на	3	2
274	его в	3	2
275	нет ничего	6	2
276	мы сейчас	2	2
277	и ни	3	2
278	сколько угодно	4	2
279	бы в	2	2
280	могло бы	3	2
281	только с	4	2
282	таком случае	4	2
283	и более	2	2
284	первый план	2	2
285	это же	3	2
286	в настоящем	3	2
287	но когда	2	2
288	здесь и	3	2
289	с этим	2	2
290	но тогда	3	2
291	правды и	2	2
292	быть в	2	2
293	есть не	5	2
294	и к	6	2
295	на первый	4	2
296	при условии	2	2
297	о которых	3	2
298	это тоже	2	2
299	но тут	2	2
300	самом же	4	2
301	а то	3	2
302	того же	2	2
303	одно и	3	2
304	она не	3	2
305	из них	2	2
306	совершенно не	4	2
307	общего с	3	2
308	нам представляется	2	2
309	но оно	3	2
310	только к	2	2
311	но уже	3	2
312	данном случае	7	2
313	быть и	3	2
314	ровно ничего	2	2
315	из этого	3	2
316	только что	2	2
317	на отдельные	2	2
318	но с	2	2
319	тем самым	5	2
320	в сравнении	2	2
321	и всегда	2	2
322	мы не	7	2
323	сравнении с	2	2
324	сам по	6	2
325	является в	2	2
326	в другом	2	2
327	связи с	8	2
328	ни только	2	2
329	в которой	2	2
330	же не	2	2
