N	2gram	Vinokur_Vv_1	Problema
218	особого рода	4	2
219	это только	4	2
220	но что	3	2
221	например в	2	2
222	из числа	2	2
223	но если	3	2
224	так или	4	2
225	себе что	3	2
226	здесь нет	4	2
227	говоря уже	2	2
228	на этой	3	2
229	от других	2	2
230	и до	2	2
231	только после	2	2
232	а потому	3	2
233	этой области	3	2
234	науки а	4	2
235	не имеет	4	2
236	как такового	2	2
237	должно быть	2	2
238	по его	2	2
239	в результате	3	2
240	и с	2	2
241	не как	3	2
242	одно из	5	2
243	чем же	3	2
244	из этих	5	2
245	в первом	5	2
246	мы имеем	3	2
247	между тем	8	2
248	могут быть	4	2
249	однако в	3	2
250	по крайней	4	2
251	направление в	2	2
252	или иных	3	2
253	и заключается	4	2
254	не что	4	2
255	и того	2	2
256	по существу	2	2
257	и при	2	2
258	действительности к	2	2
259	в качестве	7	2
260	текст и	3	2
261	в сущности	3	2
262	во внимание	2	2
263	что может	3	2
264	или вообще	5	2
265	одно целое	2	2
266	гораздо более	3	2
267	как говорят	2	2
268	вместе с	6	2
269	только что	4	2
270	этого понятия	5	2
271	мы не	2	2
272	или иначе	4	2
273	смысле и	2	2
274	что иное	4	2
275	в области	4	2
276	что нет	2	2
277	в нечто	2	2
