N	2gram	Losev_Prob_2	Dialekti
276	чтобы не	2	2
277	уже не	8	2
278	можно говорить	3	2
279	и для	6	2
280	отличается от	2	2
281	и символом	2	2
282	между собою	4	2
283	же и	2	2
284	именно как	4	2
285	то и	4	2
286	пространстве и	2	2
287	но как	6	2
288	я могу	3	2
289	об его	2	2
290	или по	4	2
291	и всякий	3	2
292	и это	5	2
293	ни от	2	2
294	есть тоже	3	2
295	с реальными	2	2
296	то не	3	2
297	если это	2	2
298	сказали что	2	2
299	тоже не	7	2
300	это было	2	2
