N	2gram	Potebnia_M_3	Problema
151	и если	2	3
152	мы уже	2	3
153	никто не	3	3
154	только один	2	3
155	один из	4	3
156	но мы	2	3
157	то это	6	3
158	в целом	3	3
159	в их	2	3
160	или что	3	3
161	не было	4	3
162	от нас	3	3
163	при этом	3	3
164	и наконец	2	3
165	и по	4	3
166	что для	4	3
167	не знает	3	3
168	языка в	5	3
169	мы должны	4	3
170	его в	3	3
171	здесь только	3	3
172	бы в	2	3
173	то не	2	3
174	с тем	7	3
175	только не	2	3
176	перестает быть	4	3
177	что слово	7	3
178	тогда когда	9	3
179	только тогда	9	3
180	это и	2	3
181	все что	4	3
182	она не	2	3
183	только как	5	3
184	и тот	2	3
185	оно не	4	3
186	не знаем	3	3
187	от всего	3	3
188	предмета а	3	3
189	бы не	4	3
190	все равно	4	3
191	скажем что	2	3
192	для того	4	3
193	и притом	2	3
194	то или	2	3
195	в слове	32	3
196	тому как	5	3
197	а тем	2	3
198	быть только	4	3
199	ничего общего	2	3
200	указание на	2	3
201	как о	2	3
202	перед нами	2	2
203	время и	2	2
204	одним и	3	2
205	по тому	5	2
206	свое место	2	2
207	язык не	2	2
208	то тем	3	2
209	не в	15	2
210	только по	5	2
211	но все	2	2
212	независимо от	5	2
213	что с	2	2
214	по поводу	4	2
215	в действительности	5	2
216	и мы	2	2
217	себе что	2	2
218	к нему	3	2
219	нам кажется	2	2
220	но никак	2	2
221	многие другие	2	2
222	что оно	11	2
223	можно только	2	2
224	даже в	2	2
225	в одно	3	2
226	в системе	2	2
227	или в	3	2
228	должно быть	5	2
229	на чем	2	2
230	как на	5	2
231	это содержание	5	2
232	само по	3	2
233	в ней	8	2
234	же и	3	2
235	точки зрения	2	2
236	самого себя	3	2
237	о предмете	2	2
238	мы назвали	2	2
239	есть сумма	2	2
240	входящих в	2	2
241	слово в	4	2
242	по содержанию	2	2
243	от другого	3	2
244	это в	2	2
245	бы мы	2	2
246	имеет значение	6	2
247	значение только	2	2
248	в них	5	2
249	заставляет нас	2	2
250	с и	3	2
251	с нею	2	2
252	с понятием	2	2
253	сколько и	2	2
254	звука и	2	2
255	человек не	2	2
256	об этом	2	2
257	и при	4	2
258	возможно только	3	2
259	мысль о	5	2
260	мною в	2	2
261	он не	4	2
262	что и	13	2
263	вместе с	12	2
264	на него	3	2
265	мысли и	2	2
266	только при	2	2
267	входит в	2	2
268	собственно говоря	2	2
269	одной и	4	2
270	того чтобы	3	2
271	слово и	3	2
272	эта последняя	2	2
273	той же	2	2
274	как знак	2	2
275	подобно тому	2	2
276	предмета в	2	2
277	на это	4	2
278	не то	3	2
279	здесь как	3	2
280	это было	3	2
