N	2gram	Losev_Prob_1	Dialekti
151	все время	2	3
152	за пределы	6	3
153	в своем	5	3
154	его как	2	3
155	не в	4	3
156	есть в	5	3
157	она не	2	3
158	особого рода	2	3
159	он будет	2	3
160	случае не	3	3
161	тем более	5	3
162	в нем	13	3
163	это было	2	3
164	из них	3	3
165	то и	6	3
166	не больше	3	3
167	все эти	8	3
168	того или	2	3
169	должно быть	2	3
170	и на	8	3
171	с этим	3	3
172	именно как	4	3
173	он и	8	3
174	мы уже	5	3
175	ни на	4	3
176	при помощи	13	3
177	и ни	4	3
178	тем что	7	3
179	есть еще	3	3
180	уже и	3	3
181	он должен	2	3
182	он есть	4	3
183	на себя	2	3
184	на то	8	3
185	есть ни	5	3
186	ни о	5	3
187	и о	8	3
188	понимать как	2	3
189	не значит	2	3
190	сами по	3	3
191	но она	3	3
192	не будет	2	3
193	как бы	14	3
194	быть и	3	3
195	ровно ничего	4	3
196	если не	4	3
197	тем самым	4	3
198	для того	8	3
199	раз и	9	3
200	к нему	3	3
201	в каком	3	3
202	и ее	8	3
203	в нечто	2	3
204	что их	2	2
205	же как	2	2
206	что если	2	2
207	ли его	2	2
208	вообще не	2	2
209	из этих	2	2
210	точно так	4	2
211	вещи в	4	2
212	не содержит	2	2
213	для нас	5	2
214	еще не	9	2
215	не можем	2	2
216	при этом	6	2
217	несмотря на	3	2
218	и если	6	2
219	например в	2	2
220	есть также	3	2
221	не что-нибудь	2	2
222	но для	3	2
223	не о	2	2
224	и следовательно	3	2
225	той или	5	2
226	и является	7	2
227	на что	2	2
228	всяком случае	3	2
229	совершенно не	6	2
230	мира или	2	2
231	так или	2	2
232	говоря уже	2	2
233	и тем	13	2
234	и уже	3	2
235	не говоря	4	2
236	не имеют	5	2
237	а именно	12	2
238	другой стороны	3	2
239	себе отнюдь	2	2
240	для этого	3	2
241	мы говорим	3	2
242	еще и	5	2
243	именно в	4	2
244	только и	3	2
245	тогда не	2	2
246	понятия и	2	2
247	а в	4	2
248	же и	3	2
249	также и	11	2
250	никак не	4	2
251	их в	4	2
252	как именно	2	2
253	для себя	3	2
254	и здесь	6	2
255	всего иного	2	2
256	в первом	2	2
257	и потому	2	2
258	иметь в	4	2
259	когда мы	8	2
260	но в	14	2
261	я и	2	2
262	же мы	2	2
263	с его	2	2
264	и чтобы	2	2
265	тех или	3	2
266	не мешает	2	2
267	и во	3	2
268	в их	4	2
269	в понятии	2	2
270	или иного	2	2
271	вещи есть	31	2
272	и уж	2	2
273	же в	4	2
274	но как	6	2
275	по существу	2	2
276	только потому	3	2
277	то в	5	2
278	но не	9	2
279	ведь это	2	2
280	и чисто	3	2
281	со всеми	2	2
282	действительно есть	2	2
283	но еще	2	2
284	во внимание	2	2
285	однако не	3	2
286	ее в	2	2
287	разного рода	6	2
288	даже если	4	2
289	следовательно и	2	2
290	но о	2	2
291	все равно	5	2
292	как мы	7	2
293	для такого	2	2
294	и для	4	2
295	или в	4	2
296	или иначе	2	2
297	что этот	2	2
298	нас в	2	2
299	в данном	9	2
300	вещь или	2	2
301	во всяком	7	2
302	могут быть	2	2
303	в себе	15	2
304	и вообще	4	2
305	учения о	2	2
306	в его	6	2
307	может и	3	2
