2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram
что исследование	2	1
зависимости от	1	6
и что	6	8
ближе к	1	1
ибо он	1	2
мнению пиаже	1	1
и все	1	3
найденные нами	1	1
мы говорим	2	1
целого к	1	1
ребенок не	1	2
никто не	2	1
на этот	1	6
целом и	1	1
функции эгоцентрической	1	1
и речи	19	13
мышление и	2	3
бы мы	1	2
и заключается	3	1
которое мы	2	3
тем что	9	2
как две	1	1
и онтогенетического	1	1
сам пиаже	1	6
в живой	1	1
что на	2	2
и о	3	1
раз навсегда	1	1
сомнений в	2	1
развитии мышления	2	5
ребенка так	1	1
после того	1	1
и фантазии	1	1
и значением	5	3
в нерасчлененном	1	1
исследований и	1	2
из которых	2	3
это положение	3	1
первом месте	1	1
что эта	6	6
в них	1	4
не обозначает	1	1
функций и	2	1
только не	11	1
основным и	1	1
по сути	1	1
мы приходим	1	1
место в	1	1
на деле	2	5
только имеет	1	1
не есть	4	1
на двух	2	3
объяснения в	1	1
в основу	1	1
этому поводу	3	3
что все	2	4
что связь	1	2
понятно что	1	2
не может	11	9
могут быть	2	2
которого мы	2	1
заключается основная	1	1
с психологической	1	1
речи у	1	6
связано с	1	1
деятельности ребенка	1	4
возраста но	1	1
мы видели	3	6
там где	1	6
к внутренней	6	5
социальной функции	1	3
сложном отношении	1	1
к пониманию	3	1
отнюдь не	1	2
ко всем	2	1
не могло	1	2
и решающее	1	1
вместе с	12	6
его мысли	2	4
ней в	1	2
и функциональной	1	1
а к	1	1
той ситуации	1	1
себя как	1	1
мы знаем	2	7
из своей	1	1
в том	18	33
в его	4	2
все равно	1	2
верно что	1	1
той и	3	2
с развитием	1	4
знал что	1	1
является общим	2	1
на всем	5	2
его речи	1	2
детском коллективе	1	1
от всяких	1	1
от внешней	6	5
и может	1	1
приводит к	4	5
ту сторону	1	2
заключение что	1	1
с ребенком	1	1
о том	4	9
речи в	27	6
между тем	1	1
случайна что	1	1
от того	1	2
внутреннего плана	2	1
моментов в	2	2
психологической стороны	1	1
есть ли	1	2
речи как	6	3
на вопрос	5	4
в виду	5	6
учение об	1	1
на то	4	6
который мы	2	1
бы с	2	3
в самой	3	3
ребенка к	2	1
во всей	2	5
с помощью	13	5
обратимся к	3	1
но сама	1	1
что между	2	2
в сферу	1	1
должны быть	4	1
позволяет нам	2	1
без которого	1	1
осмысленной речи	2	1
как мы	14	6
речи является	3	3
однако не	1	1
этот новый	1	1
также в	1	1
к которым	1	4
речи до	1	1
по мере	7	1
известно что	1	1
может быть	7	9
экспериментальные данные	1	1
находим в	2	1
и его	12	4
основной вопрос	1	1
не можем	4	3
тот самый	1	1
развития за	1	1
развития в	3	6
мышлению в	1	1
его мысль	2	2
на ту	1	1
речи эти	2	1
с таким	1	6
что как	1	3
и обратно	3	2
только тогда	1	2
уже говорили	1	3
внешней речью	3	1
как его	1	1
речи все	1	3
в отношении	2	6
речь таким	2	1
эту мысль	1	1
первостепенное значение	1	1
были бы	3	2
внутренняя речь	15	3
развития мы	3	1
речью в	3	2
между ребенком	1	1
вовсе не	2	6
она не	5	1
для всей	1	2
совпадают в	1	1
есть не	3	1
всякого реального	1	1
ребенка не	1	5
к ним	1	1
связанной с	1	1
себя из	1	1
или наоборот	1	1
это значило	2	1
в виде	1	1
с тем	5	1
я не	3	1
это есть	4	2
в случаях	1	1
понимая под	1	1
который в	1	4
переход к	1	1
за собой	1	2
из этого	2	1
речь является	3	1
интеллектом и	1	1
здесь не	1	1
детской речи	4	19
из других	1	1
той или	1	2
бы в	5	1
к которой	1	1
эти два	1	1
действительности но	1	1
от социальной	6	4
в известный	1	1
т.е по	1	2
которая является	1	1
в мышлении	2	2
своей мысли	1	1
от речи	8	4
отличие от	2	3
его к	2	2
сравнению с	8	5
до сих	3	1
она в	2	1
на пороге	4	1
последнее время	3	5
речью и	2	5
и самое	1	1
она становится	1	1
что отношение	1	1
и ко	2	1
для них	1	1
сказать что	8	6
и других	2	2
опытах келера	1	1
выводу о	1	2
одном и	1	1
слова которые	1	1
с и	1	4
контакта с	1	1
и второй	1	1
операцию шимпанзе	1	1
мы хотели	1	2
одно из	5	1
мы встречаемся	1	1
связаны между	3	1
нас к	6	2
что здесь	1	2
перед ним	1	1
в частности	1	6
как говорит	5	2
учения о	4	2
мы примем	1	1
предмет в	1	1
рассматриваться как	1	3
показывает что	2	1
на этой	1	2
ответ на	2	1
вопроса о	2	1
но ведь	1	2
со взрослым	1	1
и тем	6	2
того чтобы	19	12
во внимание	1	1
и при	2	1
существует не	1	1
в своих	2	1
только в	8	4
в смысле	6	1
речи мы	4	4
и значение	5	1
мышление ребенка	1	7
так сказать	1	1
другой стороны	1	1
удивительно поэтому	1	4
в этой	3	6
с рядом	1	1
зависимости в	1	1
из тех	1	3
отношению к	5	5
само по	1	2
является побочным	1	1
что уже	1	1
оторванное от	1	1
их развития	2	1
к выводу	3	6
внешняя речь	3	1
идет о	2	3
то и	4	1
психологии в	3	2
что еще	1	1
всяком случае	1	6
его с	3	2
совершенно особую	2	1
эта проблема	1	5
мысль ребенка	2	3
мысли взрослого	1	1
психологии не	1	1
к этому	2	4
этого мы	3	1
доказательство того	1	1
но для	2	2
самым замечательным	1	1
речи однако	1	1
как в	4	4
положение что	1	2
от этого	1	2
во всяком	2	7
она представляет	4	1
и не	18	7
что у	4	3
мы уже	3	6
но вместе	1	1
есть такая	1	1
и вообще	1	2
таким образом	23	14
свое значение	1	1
и речью	2	6
больше того	1	3
основных линий	1	1
ребенка от	2	2
ее к	1	1
совершенно понятно	1	1
показывают что	2	1
чему приводит	1	1
ребенком и	1	2
он как	1	2
детской мысли	2	7
внутренней речи	67	5
тогда когда	5	5
весь ход	1	1
ребенка и	8	4
речевому мышлению	2	1
одно и	3	1
ее развития	2	1
уже в	2	5
возникает из	6	4
возникает тогда	1	1
и после	1	1
и логические	1	1
природе и	2	1
это и	4	1
к действительности	2	8
и мышления	1	3
подвести итоги	1	1
ростом и	1	1
не только	24	15
по аналогии	1	1
окружающими его	1	1
он не	3	7
для его	1	1
он хочет	1	1
смысле этого	3	3
что каждая	1	2
ли у	1	1
ребенка в	1	10
в самых	1	1
все эти	6	3
мысль на	1	1
еще на	1	1
для всего	1	2
в данном	5	3
одним словом	1	1
факта что	1	1
к анализу	1	1
ребенка является	3	1
на основной	1	1
до момента	1	1
что наша	1	1
и потому	3	1
слова в	5	1
случае не	2	2
два момента	1	1
с самого	7	1
и плод	1	1
в их	2	2
на структуру	1	1
в самое	1	1
аналогии с	1	1
мы находим	3	6
не были	1	1
нам о	2	1
того в	1	1
речь не	5	2
из области	1	1
в себе	9	2
нашему мнению	2	1
с той	1	1
и он	2	1
что является	1	1
эгоцентрической речи	91	13
является основным	1	1
между ними	3	1
как на	6	1
и теоретически	2	1
мышления у	1	1
в словах	1	1
социального целого	1	1
как известно	2	6
к тому	7	7
с их	1	2
мышление но	1	1
оно является	1	1
психологии как	1	1
на основе	1	7
начале развития	3	2
вопросов о	1	1
таким же	1	3
как показывают	1	2
авторов и	1	1
исследования и	3	1
и этот	1	1
о речи	1	2
в уме	2	1
перед нами	2	2
из опытов	1	1
одну существенную	1	1
одной стороны	5	7
развития детской	1	2
за шагом	1	1
раньше чем	1	2
говорили выше	2	2
из них	1	3
мысли в	9	1
ничем не	1	3
и для	5	2
с другом	2	2
деле если	1	1
виде речи	1	1
остается на	1	1
самое что	2	2
быть может	1	2
в области	4	1
внутреннюю речь	12	1
до конца	5	1
оба полюса	1	1
гласящего что	1	1
выше и	1	1
вообще и	1	1
в переводе	1	1
отличается от	3	1
мышления если	1	1
по представлению	1	1
у ребенка	9	15
задачей доказать	1	1
нам думается	1	3
увидим ниже	1	2
ступени развития	1	1
по пути	1	2
по себе	3	7
и внешних	1	1
мышлении ребенка	1	2
и является	3	1
возможным это	1	1
переходит к	4	1
в непосредственной	1	1
онтогенетического развития	1	2
привести к	3	1
на первом	2	1
он сам	1	3
целый ряд	4	2
с ним	3	3
трехлетнего ребенка	1	1
речи которая	2	2
к его	2	2
же самое	5	2
но на	1	3
слова как	5	1
образом мы	1	1
на все	1	2
к мысли	4	1
стороны мы	1	1
что высказано	1	1
а в	2	4
тому что	9	1
мы полагаем	1	1
с речью	1	2
позже и	1	1
всего в	2	1
мы вправе	3	1
представляет собой	19	2
стремились показать	3	1
и тогда	1	2
помощью этого	1	1
и внешней	1	1
видим в	1	2
своей природе	4	1
свести к	1	2
объяснения того	1	1
и должно	1	1
судить о	1	2
и отношение	1	1
зрения того	1	1
речи от	5	2
речи таким	2	1
этого фактора	1	1
ребенка как	2	3
во внутреннюю	4	1
в поведении	1	2
вещь и	1	1
в своем	1	9
на которой	1	2
является в	5	1
стороны и	4	2
одного из	2	1
ребенка мы	1	1
в нашем	4	1
но с	2	2
пиаже но	1	1
учении о	6	5
в ходе	12	1
области психологии	1	1
речевое мышление	2	1
эгоцентрическая речь	28	10
не по	4	1
от друга	2	2
к другу	2	1
его мышления	1	1
которые в	2	1
данный момент	1	1
на одной	1	2
и психологического	3	2
структура и	1	1
вопрос всего	1	1
с которыми	2	1
с несомненностью	2	2
возможности для	1	1
мы стремились	2	1
теории пиаже	2	8
идет по	1	1
речи с	7	5
в двух	1	1
огромную роль	1	1
в психологии	2	1
для того	18	10
эта тенденция	1	1
этой проблеме	1	1
детского развития	6	3
факт что	1	1
и мышление	2	1
детского мышления	4	23
как и	15	6
тому как	1	2
должен был	1	1
потому что	16	7
числе и	1	3
думается что	1	2
но которые	1	1
друг друга	4	5
что для	2	3
что с	5	5
разрыв между	2	1
вывод что	2	1
в самом	9	11
только и	3	1
ожидать что	3	1
по этому	4	6
и другой	3	2
возникает в	1	2
речи или	3	2
мышлении и	9	1
в опыте	1	1
нас с	1	2
эти данные	2	1
поэтому в	1	1
по отношению	6	6
никогда не	4	8
два крайних	1	1
и то	7	1
этом отношении	3	3
тогда он	1	1
фактами которые	1	1
что есть	1	1
раз в	2	2
умственного развития	1	1
и в	26	15
все время	1	3
так же	14	4
свою особую	2	1
речь становится	2	1
речь а	2	1
по природе	2	1
без всякого	1	2
так что	4	1
благодаря тому	2	1
мысль не	4	1
мысли это	1	1
так как	14	4
основе эгоцентрической	1	1
и только	4	3
значение в	2	3
но не	3	3
развитии детской	1	2
одновременно с	1	1
которой мы	2	2
с вопросом	1	1
внутренней природе	1	1
такой же	3	1
и говорит	1	1
в стороне	1	2
не в	4	8
речь но	1	1
если оно	1	1
развития ребенка	5	3
для нас	2	4
речи то	4	1
чем это	5	3
это делают	1	1
пути и	3	1
прямо и	1	1
на этом	1	1
мы должны	6	6
не могут	4	2
мы пытались	8	1
и во	4	1
мы пытаемся	1	1
в которых	2	3
по существу	1	5
оба эти	5	2
руководящей идеи	1	1
и до	2	3
думать что	1	1
в конечном	2	4
как она	5	1
систематического изложения	1	1
как это	5	6
в фонетике	1	1
нами явлений	1	1
в пользу	4	4
зрения психологической	1	1
для ребенка	2	9
функциональных и	1	1
с этим	2	3
лишь в	2	3
словом и	10	1
на место	1	2
относительно того	1	3
изменения и	1	1
речь в	4	3
языка и	1	3
исходить из	2	1
и с	5	4
развития понятия	1	1
по тем	2	1
показали что	1	2
предположить что	1	1
общественной жизни	1	2
но это	3	1
самого процесса	1	1
к годам	1	1
признать что	2	4
исходя из	1	1
процесс развития	2	3
укажем только	1	1
скажем только	1	1
под влиянием	1	1
являются не	1	1
развивается не	2	1
не для	1	1
друг другу	3	1
что слово	2	1
структуры а	1	1
полагает что	1	5
что эгоцентрическая	8	3
ее в	8	2
плана в	3	1
вне поля	1	1
мыслей к	1	1
и обусловливающие	1	1
собственные мысли	1	1
самое последнее	1	1
не сходят	1	1
конечно не	1	1
бы ожидать	1	1
речи они	1	1
мышления как	3	5
также и	2	2
для этого	3	3
и т.д	1	12
по ту	1	2
и основное	1	3
в заключение	1	3
это не	3	5
в понимании	1	1
сигнификативной функции	1	1
с другой	4	6
основной и	2	1
мышления человека	1	1
и как	1	2
напротив как	1	1
здесь в	1	1
мысли к	11	1
сущности говоря	2	1
которую мы	1	2
дело не	1	1
должно быть	2	2
они говорят	2	1
является прямо	1	1
функции и	4	1
было бы	6	10
того как	2	4
в чем	3	1
мы снова	1	1
что такое	1	1
как внешняя	1	1
как бы	6	7
и столь	3	1
основной порок	1	1
это центральное	1	1
из всех	5	2
речи на	2	1
эта речь	8	1
и развития	1	2
ребенка представляет	3	1
ребенка должен	1	1
в процессе	5	11
только к	2	1
этого процесса	1	1
стоят и	1	1
в первой	3	2
нам остается	1	1
пиаже на	2	1
очевидно что	3	3
казалось бы	2	8
прежде всего	7	4
условием для	1	2
к совершенно	1	1
и центрального	1	1
точки зрения	28	26
выводу что	2	1
эти момента	2	1
а с	1	4
фонетическом отношении	1	1
вместо того	1	1
интеллектуальных операций	1	2
предмета и	1	1
не привести	1	1
и структурных	1	1
о развитии	4	7
человека с	1	1
у нас	2	1
но и	11	10
наших опытах	1	1
еще большему	1	1
перед исследованием	3	1
шаг за	1	1
на друга	1	1
в ее	6	1
включает в	1	1
именно в	6	2
развития как	2	1
нет и	3	2
ситуации в	4	1
социализации детской	1	1
основных чертах	1	1
приходим к	1	1
ребенка что	1	1
остается в	1	2
нами в	4	1
пользоваться ею	1	1
в очень	1	1
время в	2	1
речи ребенок	3	1
в зависимости	1	6
мы не	7	10
речь с	1	1
чем в	4	2
одной из	4	3
незаметно для	1	1
движения в	3	1
или как	1	2
что наконец	1	2
ребенка с	4	4
раннего детства	1	1
мысль что	1	6
ее развитие	2	1
мы можем	3	10
во всем	3	2
всей своей	1	1
при исследовании	1	1
психологического развития	1	2
только для	1	3
в деятельности	1	1
от его	1	4
бы показать	1	1
и другого	2	1
в функциональном	4	2
об эгоцентрической	2	3
развития и	2	3
в результате	1	3
общим для	1	1
ребенка есть	2	1
на самом	3	3
речи так	3	2
когда ребенок	2	2
и наконец	4	1
особую функцию	2	1
этой точки	4	1
это остается	2	1
не к	1	1
установление того	1	1
детского эгоцентризма	2	5
и привести	1	1
может ни	1	1
но эта	2	3
в целом	5	10
внутренней речью	8	1
развиваются и	1	1
что не	2	1
нами для	1	1
что эти	3	1
чтобы показать	1	1
а не	6	3
психологического контакта	1	1
переход от	1	4
того факта	1	1
собой не	1	1
с этой	5	2
говорить о	1	2
самого себя	1	1
этот вопрос	1	5
в этом	29	19
мы попытались	2	1
в учении	6	6
с одной	5	7
далее что	1	1
если мы	5	6
тотчас же	1	1
все те	2	2
об этом	3	3
точно так	2	1
вещь в	1	1
каким образом	1	2
этого вопроса	1	1
речь и	5	5
от социального	1	1
и делает	2	1
и внутренне	1	1
что мы	9	9
и ее	2	3
наблюдается в	1	1
говорит что	2	5
один раз	1	1
и речь	3	2
он говорит	1	3
в совершенно	1	4
точка зрения	1	3
привело нас	3	1
развития не	1	1
для себя	24	3
но по	1	1
и из	1	2
на него	1	1
развитие и	1	1
детских слов	1	1
другу и	2	1
из анализа	1	1
но разве	1	2
одна из	1	1
речи т.е	3	1
же как	8	2
и связи	1	1
опытах мы	1	1
с функциональной	3	1
из этих	3	4
в детском	3	2
шимпанзе в	1	4
совершенно в	2	2
этого слова	3	3
все это	3	4
речи это	4	2
эгоцентрическую речь	4	2
и единственно	2	1
нами гипотезы	6	1
что ребенок	5	8
состоит в	3	3
друг на	1	1
в качестве	5	4
в один	1	2
и есть	2	2
едва ли	4	7
в сознании	6	1
находится в	2	2
высшей степени	1	7
к чему	1	2
самом деле	6	6
другое не	1	1
их в	1	4
мы будем	1	3
по своей	10	6
отношения в	1	1
могли бы	5	4
гипотезы если	1	1
мы говорили	2	1
мысли и	11	1
предположение что	1	1
самом же	1	1
жизни а	1	1
глухонемых детей	1	1
с ее	2	2
а затем	2	1
заключается в	6	8
развитии ребенка	1	4
и другое	3	2
не случайна	1	1
время и	1	1
только на	3	1
что представляет	1	1
они не	1	3
что оно	4	4
ибо для	1	1
не удалось	1	1
детей за	1	1
попытаемся сейчас	1	1
оказывается как	1	1
и особенно	1	3
не той	1	1
психологию в	1	1
речи идет	4	1
то же	8	5
недоступной для	1	1
этот факт	2	1
ответа на	1	1
при помощи	1	4
деятельность ребенка	1	2
современной психологии	1	2
речи являются	1	1
ребенка если	1	1
это было	1	1
пиаже как	1	5
в другую	3	1
должна была	1	1
другими словами	1	1
чем мы	1	1
с которым	1	1
ним и	1	1
мы могли	6	4
к изучению	3	1
является не	2	1
его психологической	1	1
связана с	3	4
бы сказать	2	1
которые не	1	2
этом смысле	1	2
и самым	2	2
речевой деятельности	6	1
вот почему	1	3
если у	1	1
мысль в	1	1
это же	1	3
в речи	5	1
чтобы окончательно	2	1
в речь	2	1
нас не	1	1
в свете	4	1
все основные	1	1
ребенок в	2	4
речью для	2	1
самого ребенка	2	2
как два	2	1
в опытах	1	2
не станем	1	2
экспериментальные исследования	1	2
с собой	3	3
этого положения	1	1
что же	2	2
в себя	1	2
в такой	4	2
только что	5	3
но этот	2	1
слова с	4	1
всем протяжении	4	2
и во-вторых	3	1
и их	5	5
столь же	2	2
мы видим	3	4
почти недоступной	1	1
поэтому что	1	4
мы выбрали	1	1
самом простом	2	1
в эгоцентризме	1	1
впечатления от	2	1
но мы	3	3
вопрос о	6	5
и мы	1	2
в которой	11	4
свою мысль	1	1
мы старались	1	4
к нему	3	1
которой он	1	1
можно сказать	5	2
чисто внешней	1	1
точку зрения	2	6
всей проблеме	1	1
ничего не	2	3
как совершенно	3	3
что он	8	12
развитию мысли	1	1
необходимым условием	1	2
данном случае	5	3
и тот	1	1
речевого развития	2	3
том числе	1	3
гораздо более	4	1
себя с	1	1
что они	10	3
самая структура	1	1
из двух	3	3
в эксперименте	2	2
к этой	2	3
в отдельных	1	2
в нем	2	1
во время	2	3
поля зрения	1	1
развития мысли	2	1
по сравнению	9	5
не возникает	1	2
в других	1	2
двух разнородных	1	1
заметить что	1	2
во всех	6	2
с совершенно	1	1
является более	1	1
не говорит	1	1
данные для	1	1
и собственный	1	1
по поводу	1	4
в современной	2	1
что то	2	1
эгоцентризма в	1	1
еще один	1	2
ребенка его	1	1
что и	3	2
один из	2	1
речь внутреннюю	1	1
и поэтому	1	1
как основной	1	2
экспериментального исследования	1	1
направлении и	1	1
о природе	7	1
в силе	1	1
должны были	2	3
с точки	21	18
мы сталкиваемся	1	1
ни у	1	1
трех моментов	1	1
в силу	5	2
к другим	1	1
а по	2	1
но так	1	1
этого термина	2	1
речи не	5	2
о мышлении	11	1
том же	2	2
представление о	7	5
в сущности	9	9
коэффициент эгоцентрической	3	1
или иной	1	2
показал как	1	2
из генетического	2	1
этой последней	1	1
с ней	2	2
своей психологической	3	3
речи ребенка	10	3
основного и	1	1
и здесь	2	1
показать что	4	5
суть дела	1	1
с другими	3	3
самого начала	7	1
или в	2	3
и по	3	3
учение о	3	1
его главнейших	1	1
одной плоскости	1	1
но в	4	6
приводит нас	3	2
не имеет	2	4
анализ приводит	1	1
отрицательный ответ	1	2
как по	1	2
пиаже приходит	1	1
в отличие	2	3
прямо противоположным	1	1
сих пор	3	1
все что	6	5
речь или	1	1
форму речи	1	1
психологической функции	1	3
между словом	8	1
всей нашей	1	1
мышления в	1	9
известный момент	1	1
а именно	1	1
социальной речи	11	3
от детей	1	1
при этом	1	3
более глубокое	1	1
отношение между	4	6
и там	1	1
о которых	2	3
того что	14	17
том что	17	27
речи эта	1	2
мы действительно	1	1
у него	1	2
в ней	3	1
и лишь	1	1
связи между	5	1
процесса развития	1	2
все процессы	1	1
в другом	1	2
речь ребенка	8	8
некоторой степени	1	1
о котором	1	1
в этих	2	2
поставила своей	1	1
отношения между	4	3
сам с	1	2
становится возможным	1	1
этого возраста	1	1
в фонетическом	1	2
сама по	1	2
фактических данных	1	1
себя но	1	1
в котором	4	2
не представляет	2	2
представление об	1	1
собственном смысле	3	3
что его	2	4
естественно что	3	1
для него	3	3
в момент	4	1
то его	1	1
сам по	1	1
этому же	2	1
пиаже и	2	7
того же	1	3
только по	3	1
как эгоцентрическая	1	1
речи ее	3	3
у собаки	2	1
целом но	1	2
этом ее	1	2
к ней	2	2
ту же	2	2
ребенок начинает	1	3
все учение	2	1
черты характеризующие	1	1
по выражению	1	1
установить и	1	1
мышления от	2	1
входит в	2	1
самому себе	1	2
вопроса как	1	1
к ее	1	1
как часть	1	1
мы увидим	1	2
но все	1	2
перехода от	4	1
связь между	6	5
что это	6	6
можно было	2	5
любых других	1	1
на ряд	1	1
и это	1	3
нельзя не	2	1
может остаться	1	1
формы речи	3	2
может напомнить	4	1
речи но	11	3
он знал	1	1
что мысль	1	1
еще более	1	1
ведь это	2	1
друг к	1	1
которой она	2	1
представлять себе	1	1
мы сумеем	2	4
при изложении	1	1
этих опытах	2	1
в связи	1	6
мысль и	3	2
убедиться в	1	1
а следовательно	1	1
пиаже установил	1	1
в настоящей	1	1
