2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
вюрцбургской школы	1	1
в полном	1	1
прямо и	3	1
то как	1	1
этого факта	2	3
пиаже утверждает	1	2
из центральных	1	1
исследование должно	1	1
на этом	4	2
мы должны	3	5
движение от	1	2
короче говоря	1	2
как показывает	7	1
мы пытались	2	5
в которых	2	3
по существу	2	4
если попытаться	1	1
оба эти	3	3
бы он	1	2
представить себе	3	5
как с	2	1
вопрос что	1	1
являются как	1	1
и до	1	2
без которых	1	1
и пиаже	1	3
научных и	7	1
в известной	1	2
школьного возраста	3	3
развитие речи	1	1
непосредственной связи	1	1
психологического исследования	2	1
раз и	2	1
как это	3	2
для ребенка	6	1
нами в	2	2
в пользу	2	4
отношении к	3	1
свете этих	1	1
первого шага	1	1
с этим	4	6
высказывания ребенка	1	1
изменения и	1	1
речь в	2	2
относительно того	1	1
тех же	1	2
что оба	1	1
ребенок говорит	1	2
языка и	5	1
показали что	4	4
и с	1	9
из-за того	1	1
могут существовать	3	1
в детской	1	2
наши исследования	1	4
другом в	2	2
в интересующих	1	1
самое существенное	1	1
смысле слова	1	3
скажем только	2	2
под влиянием	1	2
которых одна	1	1
это в	2	1
сам собой	1	1
друг другу	2	3
осознания и	1	1
весь процесс	1	1
содержат в	1	1
когда он	2	2
ее в	2	2
всей системы	1	2
знаем что	4	1
зрения развития	1	1
письменной речи	7	2
что обычный	1	1
в ряду	2	1
проявления детской	1	2
детская речь	1	1
просто как	1	1
это во-первых	1	1
слова к	2	1
и семантической	2	1
ребенка но	1	1
мышления как	2	5
для этого	2	5
первого взгляда	1	1
и т.д	3	5
и осознать	1	1
в заключение	1	1
это не	5	1
заключенного в	2	1
отношений между	10	4
к началу	1	1
работах пиаже	1	1
ничего другого	1	2
слово в	1	1
обобщения которые	1	1
заключение этой	1	1
с другой	2	10
фактов в	1	2
всегда относится	1	1
и др	2	1
и как	6	5
поэтому мы	2	1
в равной	1	2
для выяснения	1	1
принадлежит к	2	1
оказывается в	1	1
сущности говоря	4	2
вопроса относительно	1	2
к осознанию	3	1
к объяснению	1	4
того как	5	2
было бы	9	4
в чем	6	4
мы просто	1	1
как бы	11	11
в процессе	9	8
и развития	6	1
мы получили	1	2
очевидно что	3	1
нам остается	2	1
стороны с	1	1
мышление является	1	1
прежде всего	2	10
к совершенно	1	1
точки зрения	13	26
функциональной стороны	1	1
себе и	2	2
не мог	1	1
выводу что	1	4
а с	1	4
вместо того	2	2
что именно	2	3
психологического анализа	1	1
это отношение	1	1
тем и	3	3
связей и	2	2
в раннем	2	2
он ни	1	1
связаны друг	1	1
на это	1	1
о развитии	1	4
но и	10	14
к своему	1	1
наших опытах	1	2
ступень в	5	1
высшими формами	1	1
включает в	1	1
именно в	4	6
и обратное	1	1
из важнейших	1	2
он может	2	2
в ее	1	2
до сих	3	4
только то	3	1
между логикой	1	2
постановке проблемы	1	1
составляет основную	1	1
остается в	2	1
как эта	2	1
в зависимости	5	2
мы не	6	7
бы все	1	1
равной мере	1	2
ребенка с	2	2
мы можем	9	6
развития научных	5	3
больше и	1	1
во всем	1	3
уже выше	1	1
при исследовании	1	1
собственным законам	1	1
от его	1	1
можем заключить	1	1
действительность в	2	2
в результате	1	4
но эти	1	1
именно потому	2	1
в любой	2	1
на самом	1	1
речи так	1	2
только его	1	1
когда ребенок	3	1
и наконец	2	2
умственном развитии	2	1
зависит от	3	1
этой логики	1	1
этой точки	1	1
мы всегда	2	1
особенности детской	2	2
своим собственным	1	1
стоит в	1	1
быть в	1	1
в целом	3	20
то новое	1	1
не одним	1	1
выяснению того	1	1
что эти	1	2
во второй	2	1
остается до	1	2
в работах	1	1
с большим	1	1
а не	3	3
того факта	1	2
переход от	4	1
этот вопрос	3	3
этого явления	1	1
с этой	2	6
значит что	1	1
с одной	1	8
необходимо предполагает	1	3
показало что	1	1
мы попытались	1	2
в этом	27	17
понятий к	8	1
является как	3	2
если мы	2	2
время как	5	4
об этом	1	3
точно так	1	1
как происходит	1	1
новой постановке	1	1
каким образом	2	1
в качестве	4	9
одним из	2	1
этом возрасте	3	1
что принцип	1	2
что мы	11	5
наблюдается в	2	1
и ее	1	7
или даже	1	2
поскольку оно	1	1
в совершенно	2	1
на их	1	2
новом направлении	2	2
естественно ожидать	1	1
развития не	1	1
и из	1	1
в тех	1	1
психологической точки	1	1
этот путь	2	1
он мыслит	1	1
мышление как	2	2
самой мысли	2	1
связь и	1	1
положение которое	1	1
оказывается что	1	1
которые могут	1	1
самое основное	1	1
же как	6	6
и связи	1	2
с функциональной	1	1
теории развития	1	1
нами выше	2	1
из этих	3	3
совпадает с	4	1
против этого	1	1
речи которое	1	1
в детском	1	9
значение для	3	1
и осмысления	1	1
в первую	3	3
в середине	1	1
экспериментально установленных	1	1
этого слова	2	4
с не	1	1
с мыслью	1	2
между развитием	4	1
мы называем	2	3
что ребенок	13	4
проблем в	1	2
как например	1	1
возрасте в	1	1
все это	2	6
остается еще	2	2
состоит в	2	1
едва ли	1	2
в сознании	4	1
значений слов	5	1
ведет к	1	1
метод исследования	1	4
самом деле	2	3
находится в	1	1
психологии это	1	2
остановились на	1	1
ко всем	4	3
по своей	3	5
могли бы	9	6
детском возрасте	1	9
мы говорили	1	3
факты и	1	1
мысли и	2	6
языка нам	1	1
исследования показали	3	1
функцией мышления	1	1
что я	2	1
их в	1	4
хотя и	3	2
каком отношении	1	1
в большей	1	1
отношений как	2	1
от общих	1	1
не способен	1	1
мышления заключается	1	1
заключается в	7	8
развитии ребенка	2	2
и слово	1	2
само это	1	1
системы в	4	2
что оно	7	3
например в	4	1
обозначить как	1	1
содержится в	5	2
внутренней структуры	1	1
его только	1	1
то же	7	8
бы для	1	1
попытались в	1	1
современной психологии	1	5
то естественно	1	1
мы назвали	2	1
пиаже как	3	5
сравнительно с	1	1
правильного решения	1	1
потому и	1	2
как путем	2	1
ее как	1	1
чем мы	1	2
мысли то	1	1
нельзя сказать	1	1
его на	1	2
мы могли	12	7
к изучению	1	2
искусственных понятий	1	1
является не	2	1
своей собственной	1	1
бы сказать	2	2
это с	1	1
совершенно не	1	1
этом смысле	2	1
первой и	1	1
психологических функций	1	1
которые не	1	3
что нам	2	1
вот почему	2	2
оказывается совершенно	2	1
настоящей работе	1	2
и развитие	4	1
ребенка по	1	2
начиная с	1	2
бы совершенно	2	1
перейти от	1	2
в свете	5	4
все основные	2	2
который по	1	2
ребенок в	7	1
направлении и	1	1
возникнуть в	1	1
и именно	1	1
не станем	2	5
что мышление	3	2
этом исследовании	1	2
к общему	2	1
что же	1	1
только что	2	4
в такой	2	3
более того	2	1
но этот	1	2
обучении и	2	1
и центральной	1	1
переносится в	1	1
всем протяжении	1	2
и во-вторых	1	2
мы видим	7	4
новое и	1	1
между обоими	2	1
поэтому что	1	1
исследований мы	1	2
структурной психологии	1	1
мы начинаем	2	2
в ход	1	1
но мы	3	1
вопрос о	5	7
и еще	1	1
в которой	7	3
одной и	3	2
должно опираться	1	1
возвращаясь к	1	1
развития мышления	1	4
существующих в	2	2
можно сказать	6	5
точку зрения	2	2
вопрос об	1	6
которой он	1	1
же самые	4	1
отношений и	2	1
и которое	3	3
а это	3	1
что он	18	7
речевого мышления	1	10
данном случае	1	2
том числе	1	1
словесного мышления	1	1
случай более	2	1
что они	2	3
ничего принципиально	1	1
затем уже	1	1
мы сделали	2	1
должен быть	1	4
к жизни	4	1
в нем	7	1
во время	1	1
мысли для	1	2
по сравнению	15	6
что во	1	1
в научном	1	1
которых мы	2	2
в других	2	1
во всех	4	3
действительности представленной	1	1
гораздо больше	1	1
первую очередь	3	3
в современной	1	2
что и	4	1
смысле т.е	1	1
один из	3	2
в действительности	1	1
новое что	1	1
детей взятых	1	1
уже не	1	2
и логики	4	1
о природе	2	4
ясно что	4	2
истории развития	1	1
с точки	10	18
отношения к	3	3
в это	1	1
в силе	2	1
и развитии	1	2
спонтанными понятиями	1	1
в силу	17	6
особенности в	1	1
а для	1	1
высшим и	1	1
он в	1	3
к этим	1	2
психологическом смысле	1	1
настоящей главе	1	1
смысловой стороны	1	3
для исследования	1	1
том же	5	2
как их	1	1
представление о	1	2
а эти	1	2
в сущности	7	6
направлении к	1	1
представленной в	2	1
отношении нам	1	1
своей структуре	1	2
или иной	1	1
у школьника	3	3
школьном возрасте	8	4
на каком	1	1
с ней	3	2
речи ребенка	2	9
и здесь	3	1
мышления это	1	2
показать что	5	2
который позволяет	1	1
с другими	2	2
вопрос который	1	3
самого начала	7	8
вопроса об	1	2
учение о	1	3
эгоцентризм детской	1	1
но в	5	5
непосредственно со	1	1
приводит нас	1	2
не имеет	6	2
может в	1	1
связь по	1	1
говорит пиаже	1	10
мыслью взрослого	1	2
мысли есть	2	1
оно должно	1	1
в отличие	1	1
чем заключается	1	1
и понимания	1	2
у детей	1	3
все что	1	1
сих пор	3	4
исследовании мы	2	1
тем не	1	1
мышления в	5	8
конце концов	1	1
этой главы	1	2
и составляет	3	1
станет ясно	1	1
чего не	3	1
при этом	3	4
в умственном	2	1
отношение между	3	1
от той	1	1
того что	24	15
том что	19	21
это составляет	1	1
вопрос если	1	1
но что	4	1
связи между	6	3
и обе	1	1
видели что	3	1
внимание на	2	1
у него	2	1
в другом	2	7
скрывается в	1	1
в этих	2	2
все основания	1	2
этом пункте	1	1
становится возможным	5	1
и следовательно	4	3
психологии мышление	1	1
что сфера	1	1
лежит не	1	1
является той	1	1
мышления мы	1	2
речь шла	1	1
в котором	2	4
понятий в	12	1
мышление не	1	2
собственном смысле	1	5
для нашей	2	1
что его	1	2
представлений а	1	1
не представляет	1	1
естественно что	1	1
для него	6	2
на каждом	1	1
сам по	1	3
пиаже и	1	7
которое является	1	1
теории и	1	3
к высшим	3	1
бы даже	1	1
с мышлением	2	1
мышления ребенка	1	5
как к	1	1
ту же	3	1
психологических проблем	1	2
такое что	1	1
пути развития	2	2
нечто такое	2	1
свою очередь	1	3
внутреннее родство	1	1
в ответ	1	1
себе что	2	1
развития на	3	1
чем более	2	1
естественно возникает	1	1
оно не	4	1
от слова	1	1
но все	1	2
логики мысли	1	1
мы увидим	1	1
связь между	4	6
в генетическом	1	2
постановка вопроса	1	1
что это	1	3
можно было	7	3
других функций	1	1
относительно генетических	1	2
и это	1	3
внимания исследователя	1	1
находятся в	1	1
исследования все	1	1
этой области	2	1
речи но	1	3
выражения и	1	1
и другие	2	1
по самой	5	2
друг к	3	1
когда его	1	1
которой она	1	1
она только	1	1
не с	2	2
при развитии	1	1
приходит к	2	3
в настоящей	2	4
