2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
очень мало	2	1
не может	15	6
могут быть	4	6
о связи	1	1
то чего	1	3
там где	4	3
связано с	2	1
сказать что	5	2
мы видели	2	6
те предметы	1	1
здесь еще	1	1
к пониманию	1	1
вместе с	6	6
с землей	3	1
он должен	2	3
и братья	1	1
такого рода	1	2
в лесу	8	12
мертвых и	2	1
в том	9	3
мы знаем	4	8
представлений о	3	2
здесь отразились	1	1
женится на	1	1
происходит в	1	2
и три	1	1
никуда не	1	2
в его	5	5
фрэзер указывает	1	1
показывают как	1	1
только следы	1	1
происходит не	1	1
она может	1	1
на коня	1	2
приводит к	2	1
под его	1	1
о том	9	4
в связи	4	2
в последней	1	1
представления что	1	1
русских сказках	1	2
живет в	2	2
периода имеет	1	1
на берегу	1	2
возможно что	1	2
сказки в	3	1
наше наблюдение	1	1
совершенно точно	1	1
на вопрос	2	3
в виду	1	1
не сохранила	1	3
в руки	3	3
на то	4	3
она увидит	1	1
герой и	1	2
по смыслу	2	1
имеется в	1	2
и смысл	1	1
большинстве случаев	4	1
случаи когда	3	2
есть только	3	3
должны быть	4	1
действует в	1	1
и наоборот	1	2
в некоторых	2	5
не все	4	1
главным образом	1	2
как мы	3	5
однако не	2	1
это ясно	1	1
но его	1	1
можно указать	1	2
по мере	2	1
относится к	2	3
так чтобы	2	1
известно что	1	2
может быть	25	14
и его	3	10
вопросом о	1	1
в средние	1	2
не можем	3	1
очень многих	2	1
на ту	1	1
что как	1	1
ними связь	1	1
только тогда	1	3
одном случае	1	3
в саду	1	1
лишь через	1	1
загробный мир	3	1
вовсе не	2	4
она не	1	3
герой с	1	1
нашей сказке	1	1
есть не	1	1
к ним	4	2
это явление	2	1
его от	1	2
в сказании	2	1
ответить на	1	1
этого мотива	2	3
пока не	2	1
что герой	9	2
не на	2	3
с тем	4	2
и раньше	1	1
поставить вопрос	2	2
средние века	1	2
в виде	2	2
обратиться к	1	1
между ним	1	1
по всему	1	1
с огнем	1	1
здесь не	4	4
даже если	1	1
совпадение между	1	1
как указано	1	2
путь к	1	1
к высшей	2	1
бы в	2	1
увидим что	5	2
герой сказки	1	1
при существовании	1	2
выдает себя	1	1
другой же	1	1
к которой	1	1
и связь	1	1
можно бы	1	1
мотива является	1	1
сомнения что	1	2
тот же	2	1
этот материал	3	2
данного типа	1	1
неи этот	1	1
во главе	1	1
русской сказки	2	1
ему не	1	1
со стороны	2	1
придем к	1	1
когда будет	1	1
как он	2	6
в этнографии	4	1
одно из	1	1
сказка как	5	1
в древнем	1	1
на новый	1	1
нас к	1	7
что здесь	5	7
в частности	2	2
иные формы	1	1
то он	2	1
немецкой сказке	2	2
мотив не	1	1
показывает что	3	10
здесь можно	2	2
герою это	1	1
не будем	5	1
всему миру	1	1
другой главе	1	1
и даже	4	4
не было	1	1
всем мире	1	1
и берутся	1	1
и тем	2	2
то это	3	5
только в	11	3
приведем еще	1	1
настолько полное	1	1
в этой	6	2
другой стороны	5	4
со своими	1	1
с того	3	3
т е	10	18
некотором царстве	1	1
в мифах	1	2
когда она	1	1
ложные представления	1	2
то и	2	1
в роли	1	2
и затем	1	1
непосредственно не	1	1
одна сторона	1	1
к этому	2	5
вспомним что	1	1
качестве дополнения	1	1
в античности	1	4
эта форма	1	2
как в	2	7
иной мир	3	6
члена общества	1	1
сказки зулу	1	1
и я	1	1
и не	9	9
что у	1	3
мы уже	1	5
происходит с	1	1
здесь же	2	1
везде где	1	1
выше мы	3	2
меньшей степени	1	1
таким образом	8	10
представление имеется	1	1
показывают что	5	2
не видели	2	1
он как	1	1
связанные с	2	3
сказка отразила	1	1
и сказка	1	1
тогда когда	2	1
тем что	3	5
и сказкой	2	1
героя из	2	1
можно установить	1	1
материал в	1	1
сказка знает	2	2
аф или	1	4
это и	1	5
явление это	1	1
иных случаях	1	1
не только	12	15
всегда являются	1	1
он не	2	7
в основном	2	1
почему нельзя	1	1
он хочет	1	1
смысле этого	1	2
дает нам	1	4
дом там	1	1
все эти	4	3
уже указывалось	1	1
еще на	1	1
в египетской	1	1
некоторые другие	1	1
в истории	1	2
в пределах	4	1
рассмотрим сперва	1	2
итак чтобы	1	1
и стали	1	2
совершенно ясно	1	2
так если	2	1
руки героя	2	1
содержит в	1	2
иногда и	1	2
художественную мотивировку	1	1
некотором государстве	1	1
качестве условия	1	1
т д	22	24
и поливки	1	1
представления о	3	3
нашего мотива	1	1
неи что	1	1
в себе	2	2
здесь уже	1	1
с той	2	2
и он	3	3
сказке вообще	1	1
тут и	2	2
змея и	1	1
за это	1	2
сказке иногда	1	1
ходу действия	2	1
в большей	1	1
многих и	1	1
к тому	6	1
с появлением	1	4
на основе	5	1
таким же	1	6
утверждать что	3	1
путь и	1	1
сообщают что	1	1
следующее заключение	1	1
и фольклорные	1	1
помощника и	1	2
завело бы	1	1
перед нами	3	3
раньше чем	4	5
только как	1	1
в немецкой	2	2
социальной жизни	4	1
ничем не	1	1
и русским	1	1
античности и	2	1
из них	3	2
очень разнообразных	1	1
очень важны	1	1
самое что	2	1
в области	2	2
а что	1	1
или наконец	1	1
в америке	1	3
но нельзя	1	1
но даже	1	1
и уже	1	1
может оказаться	3	1
и эти	3	1
религии но	1	1
земли и	1	2
неи можно	1	1
увидим ниже	2	1
иногда в	1	2
отца а	1	1
по себе	3	2
не менее	6	2
еще не	7	6
знает что	1	1
или три	1	1
своих детей	1	1
под землей	1	1
целый ряд	1	1
с ним	2	1
большей частью	2	3
так в	4	4
представляют собой	6	4
же самое	3	2
этого обряда	5	1
образом мы	2	1
кто он	1	1
в американских	2	2
же герой	1	2
не вполне	2	1
все еще	1	3
и конь	1	2
имеются и	1	1
иногда даже	1	3
и этим	2	2
а в	7	8
тому что	1	1
однако что	1	1
историческое явление	1	1
половой зрелости	3	1
экономическое развитие	1	1
и более	1	3
представляет собой	4	2
только с	2	2
и тогда	3	1
видим в	1	1
в русской	2	3
это завело	1	1
дополнения а	1	1
нам важно	1	1
д мы	1	2
по ходу	2	1
на них	2	1
и они	1	2
академии наук	1	1
и вот	2	2
таких случаях	2	2
иное царство	6	6
сказка начинается	1	2
не годится	1	4
в своем	5	2
а порой	1	1
на которой	1	2
но она	1	1
за то	2	1
но с	1	1
герой получает	1	4
в меньшей	2	1
неи все	2	1
если герой	1	2
и на	4	2
вплоть до	1	1
за тридевять	2	1
часто это	1	2
не по	2	2
сказку через	1	1
крылатый конь	1	1
свет на	1	1
глаза глядят	2	1
происхождение этого	1	1
на одной	1	1
сказке в	3	2
в сказке.<неи	1	1
в лес	8	3
со сказкой	4	2
оттого что	1	1
к сказке	3	4
по его	2	2
это за	3	1
сад или	1	2
как и	4	7
тому как	1	1
вступают в	1	2
должен был	3	3
потому что	4	6
попасть на	1	1
пространственных представлений	1	1
друг друга	1	1
ему в	3	2
на котором	3	3
совершенно неожиданно	1	1
в царстве	1	1
на том	1	2
сказка содержит	1	1
в зулусской	1	1
мы еще	3	1
в то	3	1
легко заметить	1	1
и то	1	6
когда герой	1	4
никогда не	14	2
несколько исследований	1	1
которое можно	1	1
тридесятое царство	1	4
тогда он	1	2
это для	2	3
чтобы вызвать	1	3
всех этих	2	1
героя а	1	2
при посвящении	1	3
и в	28	26
в эпоху	2	1
так же	7	18
это наблюдение	1	1
так что	4	2
здесь вспоминается	1	1
приводят к	1	1
золотыми яблоками	1	1
не просто	3	4
не видно	1	2
дальнейшем он	1	1
из его	1	1
в греческом	1	2
с этими	1	2
так как	6	9
и только	2	5
но не	5	5
герой в	1	3
формы мышления	1	1
не в	9	5
в земле	1	1
как будто	4	1
для нас	13	3
свете сравнительных	1	1
ход действия	3	1
чем это	4	1
как герой	1	1
не играет	1	1
выступает в	1	1
а сам	2	2
на этом	3	2
мы должны	13	5
не могут	2	2
для исследователя	2	1
в которых	1	4
по существу	5	3
чаще всего	1	1
как с	1	1
аф неи	1	3
этих материалов	1	2
и об	1	1
а она	1	1
смерть и	2	1
быть рассмотрены	2	1
животным он	1	1
на нее	2	1
неи здесь	2	1
рассмотрим некоторые	1	1
не совсем	3	1
в тягость	1	1
прямо на	1	1
у меня	3	1
в подвале	1	2
сажают в	1	1
в таких	2	2
как это	3	3
видно по	2	2
других более	1	2
что этот	2	4
с этим	4	2
в африке	1	3
берет с	1	1
порой в	1	1
тех же	1	2
и с	4	5
сказке это	1	3
но это	4	3
народных представлениях	1	1
много что	1	1
низкое экономическое	1	1
друг другу	1	1
когда он	6	6
содержат в	1	1
нет необходимости	2	3
поэтому совершенно	1	1
знаем что	1	7
никакого сомнения	1	2
в брак	2	2
и хотя	1	1
его тогда	1	1
так часто	2	1
объяснить и	1	1
конечно не	2	2
в аид	3	2
животное или	1	1
можно ограничиться	1	1
здесь только	1	1
в репертуаре	1	1
тут же	1	2
трудных задач	1	1
для этого	3	1
греческом мифе	1	2
и вновь	1	1
он во	1	1
этой же	1	1
это не	7	5
это все	1	1
этот момент	2	2
хода действия	1	1
образом и	1	1
это видно	1	2
с другой	6	4
поэтому мы	1	1
огнем и	1	1
один человек	1	1
и др	7	5
и как	2	5
здесь в	2	1
один мотив	2	1
почему это	1	1
сказке как	1	1
но он	1	4
эти две	2	1
ступени к	1	1
их от	1	1
дело не	5	2
из своего	1	3
того как	3	4
было бы	7	2
близки к	1	1
бы нам	1	1
время посвящения	1	1
как бы	2	3
и наш	1	1
для сказки	1	1
тому кто	2	1
землей и	1	1
героя могут	1	1
в глаза	1	1
сказке и	2	2
не обязательно	1	1
леса в	2	2
прежде всего	10	1
указывает на	2	4
их не	2	2
сказка отражает	3	1
не мог	1	3
зулусской сказке	1	1
обряд посвящения	2	1
смерти а	1	1
а с	2	1
что именно	1	1
далекий путь	1	1
видно что	6	1
на это	2	2
к зеленин	1	5
у нас	1	2
но и	10	12
к своему	2	3
но есть	1	2
на друга	1	1
он может	1	2
именно в	3	1
худ неи	1	1
а затем	2	3
в очень	2	1
до сих	5	5
не знает	5	1
тридевять земель	2	1
аф это	2	1
по воздуху	1	1
в зависимости	2	1
будто бы	3	1
том чтобы	2	1
в большинстве	4	1
это приводит	2	3
мы не	10	1
одной из	2	1
этот персонаж	1	3
только тем	1	1
себя в	2	2
более позднее	1	4
имеется у	1	5
д неи	1	1
мы можем	1	6
в сказку	1	7
несколько ближе	1	1
в подземный	1	2
во всем	3	3
ли эта	1	1
сказка не	5	2
источник и	1	1
уже выше	1	2
он появляется	1	2
от его	1	1
здесь мы	7	2
в результате	1	1
над небом	1	1
только хлеб	1	1
сторону в	1	1
мы рассмотрим	1	7
это происходит	2	2
которая в	1	1
что происходит	1	1
власть над	1	11
их с	1	1
зависит от	2	1
своей дочери	1	1
ж ст	2	2
но связь	2	1
абстрактное понятие	1	1
и несколько	1	1
в целом	2	2
что не	2	1
что эти	1	1
и пр	4	11
не что	1	3
а не	15	6
русской сказке	2	4
этот вопрос	7	2
здесь перед	1	1
развитие предысторического	1	1
больте и	1	1
исторические корни	2	1
в этом	8	7
если мы	3	1
превращается в	4	7
время как	3	1
примеры показывают	1	1
аф в	1	1
в доме	2	4
об этом	4	7
именно так	2	1
точно так	3	5
американских мифах	1	2
в образе	3	3
по другим	1	1
одним из	2	1
несколько ближе.<неи	1	1
явление в	1	1
ними в	1	1
в некотором	2	2
и знает	2	1
которому они	1	1
что мы	7	3
он часто	1	1
один раз	1	1
том как	2	2
сказке не	2	4
начинается с	3	2
в совершенно	1	1
у индейцев	1	1
в иной	4	6
попадает в	5	3
в тех	2	4
вот как	1	2
нее он	1	1
сел на	2	1
это более	1	1
на него	4	3
дальше и	1	1
собой герой	2	1
этого не	1	2
а только	2	1
одна из	2	2
сказке гримм	1	1
представлением об	1	1
же как	2	13
и наказывает	1	1
ссылаясь на	1	1
собой и	1	1
из этих	1	3
очень много	3	1
сам герой	1	1
в языке	1	2
в середине	2	1
этого слова	1	2
это своего	1	1
все это	4	2
друг на	1	1
аф то	1	1
где нет	2	1
к царству	1	2
boas неи	1	2
мере того	2	1
сказочного канона	1	2
и есть	1	2
в качестве	5	7
слова а	1	1
к чему	3	1
с умершим	1	1
их в	5	7
сказку об	2	1
на своем	1	1
мы будем	5	1
по своей	2	2
предположение что	2	2
об этой	2	1
ее так	1	1
те сказки	1	1
о нем	2	1
хотя и	1	2
который стоит	1	1
сказке уже	1	1
и другое	2	1
на руку	1	1
только на	1	1
они не	4	1
по некоторым	1	1
например в	5	3
мы пока	1	2
где он	1	1
содержится в	1	2
в страну	1	2
вопрос поставленный	1	1
то же	12	8
книги из	1	1
функция этого	1	1
и героем	1	1
того есть	1	1
этот факт	1	2
причины ложные	1	1
при помощи	2	10
народов в	1	1
героя в	5	7
другими словами	4	2
обряды или	1	1
ее как	1	1
ним и	1	1
на коне	1	8
мертвых в	1	1
связана с	1	2
на следующее	1	1
эта связь	1	5
нам и	1	1
неи глава	3	1
с целью	1	2
вот почему	1	1
не дает	2	2
тотемному животному	1	1
русская сказка	3	1
это так	4	1
в исторической	6	2
в свете	2	3
и если	2	3
зеленин зеленин	1	1
только этот	1	1
или не	1	1
говорят о	1	1
с собой	1	5
что же	3	1
современной европейской	1	1
и их	3	2
мы видим	11	6
что сказка	10	1
царство и	1	2
сказка пользуется	1	1
позднее явление	1	2
но мы	2	3
вопрос о	5	4
и мы	2	1
он пришел	2	1
на ступени	2	1
момент в	1	1
полное что	1	1
не всегда	8	6
нам право	1	2
и запер	1	1
которой он	1	2
основана на	1	2
уходит в	1	1
ничего не	2	5
почти не	3	1
попасть в	3	2
именно с	1	1
ли здесь	1	1
иначе мы	1	1
что он	10	10
установить что	4	2
неи это	1	2
и тот	2	2
от яги	1	1
что они	5	6
через него	1	3
на эту	3	1
к этой	1	3
к жизни	1	1
в нем	2	2
во время	3	7
на одну	1	1
по сравнению	1	3
несколько сот	2	1
и фигурой	1	1
заметить что	1	1
во всех	2	1
к обряду	6	1
в дальнейшем	5	6
он был	1	1
герой хочет	2	2
в современной	3	2
из дома	6	1
еще один	2	2
что и	6	9
один из	4	1
встречается у	1	1
уже не	3	5
в сказках	1	1
в жертву	2	1
ясно что	2	1
о природе	1	3
должны были	2	1
которых можно	1	4
в это	1	1
точности как	1	1
быть только	1	1
но так	2	1
в силу	5	5
от которого	1	2
а по	2	4
к каким	1	1
он в	2	4
еще прибавить	1	2
сказке читаем	2	1
эти сказки	1	1
на пути	1	1
в воздух	1	1
представление о	1	1
в обряде	3	2
труднее чем	1	1
ложным заключениям	1	1
он или	1	1
животным и	1	1
хотя бы	4	2
нас займет	1	1
отец не	1	1
этот случай	1	9
до появления	1	1
а ныне	1	1
не из	1	1
у ней	2	1
и здесь	7	5
что даритель	2	1
маркс энгельс	3	1
коня и	1	8
или в	5	3
и по	3	5
например если	1	1
но в	8	5
эту связь	2	4
тогда картина	1	1
говорит д	1	2
это мы	1	2
имеет форму	1	2
приводит нас	1	4
середине сказки	1	1
всякого рода	2	3
чтобы установить	1	1
яги и	1	1
знал заклинание	1	1
а у	1	2
восходят к	5	1
своего рода	1	1
обряду посвящения	2	1
от рассмотрения	1	1
сих пор	5	5
между ними	2	3
дарит ему	1	1
связанных с	1	2
обряда посвящения	2	5
тем не	6	2
в тридесятое	2	4
или через	1	1
этой связи	1	1
ее с	1	1
а именно	4	3
всегда имеет	1	1
при этом	3	3
того что	4	2
или иных	1	1
в форме	3	2
которая при	1	1
в загробный	3	1
о посвящении	1	1
но уже	2	1
у нее	1	2
том что	7	3
у него	1	5
запрет не	2	1
в ней	7	1
видели что	3	3
и она	2	1
внимание на	1	1
этих предметов	1	2
или магической	1	1
что ты	1	1
что иное	1	3
случае мы	1	2
аф здесь	1	1
в другом	3	5
охотничьих мифах	1	1
займет в	1	1
в этих	7	7
же еще	1	1
ни к	2	1
отсюда видно	1	1
них не	1	1
качестве причины	1	1
указывают на	1	2
в котором	3	1
же относится	2	1
ни одной	2	2
что образ	1	2
начало сказки	2	1
только по	1	1
случаях мотив	1	1
он живет	1	2
не удается	1	1
с особой	1	1
этом он	1	1
на себя	1	4
вступает в	2	1
однако это	3	1
к ней	1	1
вопрос мы	2	1
народов не	1	1
обращается в	1	1
сказке часто	1	1
душа и	1	1
глядят и	1	1
видим что	9	2
был бы	2	1
в который	1	2
играет роль	1	2
чаще однако	1	1
это сделать	1	1
посвящения в	1	1
но все	4	5
мы увидим	10	3
а также	1	3
связь между	3	2
все три	1	1
что это	8	2
говорит о	2	2
и это	1	1
в этот	1	4
меня в	1	1
только одна	1	2
и другие	4	3
и герой	1	1
т д.<неи	2	3
в тексте	1	2
европейской сказке	1	1
царстве в	1	1
этого мотива?	1	1
с тремя	1	1
