2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram
с развитием	2	6
между отдельными	3	3
на всем	2	1
как они	1	2
мы имели	1	1
что тот	1	1
не существует	1	1
ряду других	1	1
известной части	1	1
надо сказать	1	1
как при	1	1
приводит к	4	6
от того	6	10
речи в	14	2
о том	6	1
между тем	9	1
совершается в	1	3
чем он	2	2
нашем исследовании	2	1
моментов в	1	2
речи как	8	2
на вопрос	2	2
эти особенности	1	1
полнотой но	1	1
в руки	1	1
на то	5	4
который мы	2	4
сила и	1	1
то обстоятельство	1	1
еще в	1	2
во всей	4	1
с помощью	13	13
и решить	1	1
ребенка к	3	1
должны быть	1	1
мы и	3	4
другу на	1	1
и функции	4	2
этого развития	1	1
и спонтанных	1	2
главным образом	2	1
ребенок лет	1	1
как мы	5	10
эта работа	1	1
нам объяснить	1	1
этим вопросом	1	1
противоречие между	1	1
логических операций	1	2
по мере	4	3
ребенка т.е	1	1
может быть	14	13
прямое выражение	1	1
и логикой	2	1
то в	1	5
и его	6	3
в одной	3	4
друг по	1	1
не можем	1	1
развития в	2	6
мечты и	3	1
в лет	4	1
его мысль	1	1
более частных	1	2
нужно было	1	1
обнаруживает тенденцию	1	1
функции мышления	1	4
и широтой	1	1
в сфере	3	12
с таким	3	1
что как	2	1
только тогда	2	4
который определяется	1	1
в отношении	10	10
тем чтобы	1	1
первое исследование	2	1
обобщения к	1	1
речью в	2	1
вовсе не	3	1
она не	3	2
и возникает	2	2
в школьном	3	9
для всей	1	3
между двумя	2	2
есть не	2	1
ребенка не	2	4
от до	4	1
различные функции	1	1
к установлению	3	3
конце развития	1	1
это как	1	1
в виде	2	1
положений на	1	1
не на	1	2
с тем	7	5
ли не	1	1
на развитие	1	5
речи во	1	1
я не	3	4
который в	3	1
обратиться к	3	1
за собой	2	3
из этого	5	2
образом что	3	1
мысли с	1	2
детской речи	9	5
всей психологии	1	3
той или	1	1
невозможно и	1	1
бы в	5	3
понятиями и	1	3
эти два	1	1
действительности но	1	1
в мышлении	1	6
всякую возможность	1	2
отличие от	1	1
его к	1	1
сравнению с	5	14
опыты показали	1	1
речью и	2	1
сказать что	11	13
иначе чем	2	1
и других	3	7
одном и	1	3
как он	3	1
особенности детского	3	1
уже сказано	6	1
и между	1	2
мы встречаемся	1	1
того на	1	1
психология не	2	1
этот центральный	1	1
связаны между	1	1
но до	2	1
нас к	8	4
в частности	2	4
этого исследования	4	1
функции мы	1	1
со структурой	1	3
возникает у	1	1
в море	2	1
показывает что	3	7
на этой	1	5
относительно поздно	1	1
вещи к	1	1
значение слова	5	3
ответ на	3	1
и даже	2	1
может не	3	1
не остается	3	1
нам еще	1	1
со взрослым	1	1
и тем	6	5
того чтобы	17	10
и при	2	1
самом конце	1	1
вывод который	1	1
в своих	5	3
только в	6	18
более общего	1	1
мышление ребенка	3	1
другой стороны	9	2
удивительно поэтому	1	1
в этой	7	5
ребенка до	4	1
образом оказывается	1	1
отношению к	7	10
определенной ступени	2	1
в психологическом	4	1
об обучении	1	1
не могли	2	5
к выводу	4	1
оказалось что	1	1
этим именем	1	1
то и	3	1
т.е в	1	1
что еще	1	1
бы что	2	1
и психологических	1	2
значении слова	2	1
мысль ребенка	7	1
мысли взрослого	1	1
к этому	4	1
их со	1	1
свой характер	1	1
это оставалось	1	1
мышления но	4	2
закон осознания	1	1
как в	4	3
от этого	2	3
которое гласит	1	1
связи со	1	1
и не	9	11
что у	2	2
но вместе	4	1
мы уже	1	2
косвенные данные	1	1
формулировку к	1	1
думается нам	1	1
который он	1	1
лежит в	2	3
пиаже является	2	1
таким образом	26	18
тем более	5	1
по своему	1	2
понятий и	4	10
детской мысли	13	11
связанные с	1	3
тогда когда	3	6
сравнению со	1	1
ребенка и	5	2
тем что	6	8
одно и	2	1
нам удалось	1	1
по самому	1	2
увидим в	1	1
в плане	1	3
значения слова	3	1
и мышления	11	1
обнаруживает в	1	1
к новой	1	2
не только	16	16
на другой	1	1
заставляет его	1	1
он не	5	7
в основном	1	1
смысле этого	3	1
наконец в	2	1
ребенка в	8	8
в самых	3	1
все эти	4	2
они позволяют	2	1
явления в	1	1
для всего	1	1
развитии и	1	3
все многообразие	1	1
мышления а	1	1
факта что	3	1
ребенка это	4	2
одну из	4	1
к анализу	3	3
в данном	2	2
в истории	1	1
оказывается не	1	2
факт который	1	1
есть и	1	1
слова в	1	1
это противоречие	1	2
содержит в	1	1
с самого	8	7
в их	3	3
не содержат	1	1
их развитии	1	1
и изолированными	1	1
о двух	1	1
представления о	1	2
что является	2	1
основе этого	1	2
из области	1	2
в себе	6	4
между ними	2	7
все их	1	1
на примере	2	3
с той	2	1
более раннего	1	1
является основным	2	1
шага в	1	1
как на	4	3
проистекает из	1	1
на его	1	3
отдельными и	1	1
как известно	3	7
мышления не	1	3
к тому	4	10
с их	1	1
возникает то	1	1
впервые в	1	1
ребенка он	1	1
в направлении	1	1
на основе	1	4
интересующих нас	3	2
вперед по	1	1
таким же	1	1
сколько на	1	1
ряд особенностей	1	1
не оставляет	1	1
ребенок с	1	1
исследования и	6	3
быть выражено	1	3
данных которые	1	1
перед нами	5	1
изучения понятий	1	1
состоят в	1	1
сознании в	1	1
одной стороны	9	1
развития детской	1	1
только как	1	1
само собой	1	2
самого понятия	1	3
пиаже он	1	1
раньше чем	1	2
относящихся к	2	3
логикой мечты	1	1
из них	1	2
мере развития	3	1
возрасте и	4	2
с другом	4	5
теряют свою	1	1
первый план	2	1
в новом	3	2
мысли в	5	4
ступенями в	1	1
в области	3	6
до конца	1	3
развития этот	1	3
сказано выше	1	1
но даже	1	1
отличается от	1	3
в первом	2	4
труда но	1	1
проблему мышления	2	1
обстоятельство что	1	1
нам думается	6	5
у ребенка	6	13
всех остальных	3	1
исследования тех	1	1
переходом от	2	1
ступени развития	2	6
его теории	1	1
которые мы	2	1
по себе	5	3
мышлении ребенка	2	4
и является	1	2
не менее	1	2
более близкое	2	1
еще не	1	8
заключить что	1	4
привести к	1	1
онтогенетического развития	1	1
целый ряд	4	4
к нашему	1	1
не столько	4	1
каждое новое	1	1
представляют собой	2	3
к его	2	2
же самое	3	6
центральный пункт	1	3
первого исследования	2	1
но на	1	2
в конце	2	2
для решения	1	3
образом мы	1	2
на все	3	1
к мысли	2	1
а в	2	2
к новым	1	1
тому что	5	11
но этого	1	1
каждом шагу	1	1
рабочую гипотезу	3	1
и более	5	2
представляет собой	11	3
мы вправе	2	1
только с	1	1
исследование показало	2	1
слов и	1	3
быть выражена	2	2
своей природе	2	4
силу того	1	5
видели уже	1	1
остановиться на	1	3
всех тех	5	2
движение мысли	1	2
тех отношений	1	1
дело в	2	1
где они	1	2
мысль которая	1	1
с первого	1	1
опираясь на	1	1
в своем	3	7
на которой	2	1
стороны и	1	1
в нашем	2	4
и без	1	1
но с	1	2
пиаже но	2	2
и на	8	5
эти исследования	3	1
в ходе	8	3
в различных	1	1
исследования мы	2	2
которые в	1	4
от друга	3	1
к другу	2	4
это является	1	1
для дальнейшего	2	1
возможно только	1	3
анализа и	1	1
с которыми	1	1
всякого исследования	1	1
целом мы	1	1
наших глазах	1	1
в двух	2	1
вообще не	1	6
в психологии	10	3
для того	15	8
и функциональный	1	1
детского развития	3	3
при переходе	2	6
факт что	3	1
ступени в	1	2
детского мышления	34	2
как и	14	6
означает в	1	1
ассоциативной психологии	1	1
тому как	1	1
должен был	1	3
потому что	6	22
числе и	1	1
думается что	5	5
по законам	1	1
возраста в	2	2
нуждается в	2	3
т.е обобщение	1	1
на котором	1	2
что с	2	3
значения слов	1	1
в самом	7	8
только и	1	1
ожидать что	1	1
развиваются в	1	1
вытекают из	1	1
мышлении и	7	1
речь т.е	2	1
в то	7	6
и то	3	4
этой проблемой	1	1
по отношению	7	10
никогда не	2	8
раз в	1	3
своеобразного пути	1	1
этом отношении	4	3
всех этих	2	1
им в	1	1
опыта и	2	3
основные функции	1	1
и в	23	28
все время	6	3
как оно	1	3
так же	16	15
и зависимостей	1	1
так что	1	6
спонтанных понятий	1	15
не просто	1	1
мысли это	1	1
так как	7	10
последнего времени	1	1
значение в	3	1
но не	4	10
понятий ребенка	3	14
не имеющих	1	1
и том	1	2
хотя в	1	2
его за	1	1
ключ к	2	2
не в	4	4
лежащих в	1	1
развития ребенка	1	4
вопрос в	1	1
к решению	2	2
для всех	4	2
от высших	1	1
вюрцбургской школы	1	1
в полном	1	1
прямо и	1	3
то как	1	1
этого факта	3	2
пиаже утверждает	2	1
из центральных	1	1
исследование должно	1	1
на этом	2	4
мы должны	5	3
движение от	2	1
короче говоря	2	1
как показывает	1	7
мы пытались	5	2
в которых	3	2
по существу	4	2
если попытаться	1	1
оба эти	3	3
бы он	2	1
представить себе	5	3
как с	1	2
вопрос что	1	1
являются как	1	1
и до	2	1
без которых	1	1
и пиаже	3	1
научных и	1	7
в известной	2	1
школьного возраста	3	3
развитие речи	1	1
непосредственной связи	1	1
психологического исследования	1	2
раз и	1	2
как это	2	3
для ребенка	1	6
нами в	2	2
в пользу	4	2
отношении к	1	3
свете этих	1	1
первого шага	1	1
с этим	6	4
высказывания ребенка	1	1
изменения и	1	1
речь в	2	2
относительно того	1	1
тех же	2	1
что оба	1	1
ребенок говорит	2	1
языка и	1	5
показали что	4	4
и с	9	1
из-за того	1	1
могут существовать	1	3
в детской	2	1
наши исследования	4	1
другом в	2	2
в интересующих	1	1
самое существенное	1	1
смысле слова	3	1
скажем только	2	2
под влиянием	2	1
которых одна	1	1
это в	1	2
сам собой	1	1
друг другу	3	2
осознания и	1	1
весь процесс	1	1
содержат в	1	1
когда он	2	2
ее в	2	2
всей системы	2	1
знаем что	1	4
зрения развития	1	1
письменной речи	2	7
что обычный	1	1
в ряду	1	2
проявления детской	2	1
детская речь	1	1
просто как	1	1
это во-первых	1	1
слова к	1	2
и семантической	1	2
ребенка но	1	1
мышления как	5	2
для этого	5	2
первого взгляда	1	1
и т.д	5	3
и осознать	1	1
в заключение	1	1
это не	1	5
заключенного в	1	2
отношений между	4	10
к началу	1	1
работах пиаже	1	1
ничего другого	2	1
слово в	1	1
обобщения которые	1	1
заключение этой	1	1
с другой	10	2
фактов в	2	1
всегда относится	1	1
и др	1	2
и как	5	6
поэтому мы	1	2
в равной	2	1
для выяснения	1	1
принадлежит к	1	2
оказывается в	1	1
сущности говоря	2	4
вопроса относительно	2	1
к осознанию	1	3
к объяснению	4	1
того как	2	5
было бы	4	9
в чем	4	6
мы просто	1	1
как бы	11	11
в процессе	8	9
и развития	1	6
мы получили	2	1
очевидно что	1	3
нам остается	1	2
стороны с	1	1
мышление является	1	1
прежде всего	10	2
к совершенно	1	1
точки зрения	26	13
функциональной стороны	1	1
себе и	2	2
не мог	1	1
выводу что	4	1
а с	4	1
вместо того	2	2
что именно	3	2
психологического анализа	1	1
это отношение	1	1
тем и	3	3
связей и	2	2
в раннем	2	2
он ни	1	1
связаны друг	1	1
на это	1	1
о развитии	4	1
но и	14	10
к своему	1	1
наших опытах	2	1
ступень в	1	5
высшими формами	1	1
включает в	1	1
именно в	6	4
и обратное	1	1
из важнейших	2	1
он может	2	2
в ее	2	1
до сих	4	3
только то	1	3
между логикой	2	1
постановке проблемы	1	1
составляет основную	1	1
остается в	1	2
как эта	1	2
в зависимости	2	5
мы не	7	6
бы все	1	1
равной мере	2	1
ребенка с	2	2
мы можем	6	9
развития научных	3	5
больше и	1	1
во всем	3	1
уже выше	1	1
при исследовании	1	1
собственным законам	1	1
от его	1	1
можем заключить	1	1
действительность в	2	2
в результате	4	1
но эти	1	1
именно потому	1	2
в любой	1	2
на самом	1	1
речи так	2	1
только его	1	1
когда ребенок	1	3
и наконец	2	2
умственном развитии	1	2
зависит от	1	3
этой логики	1	1
этой точки	1	1
мы всегда	1	2
особенности детской	2	2
своим собственным	1	1
стоит в	1	1
быть в	1	1
в целом	20	3
то новое	1	1
не одним	1	1
выяснению того	1	1
что эти	2	1
во второй	1	2
остается до	2	1
в работах	1	1
с большим	1	1
а не	3	3
того факта	2	1
переход от	1	4
этот вопрос	3	3
этого явления	1	1
с этой	6	2
значит что	1	1
с одной	8	1
необходимо предполагает	3	1
показало что	1	1
мы попытались	2	1
в этом	17	27
понятий к	1	8
является как	2	3
если мы	2	2
время как	4	5
об этом	3	1
точно так	1	1
как происходит	1	1
новой постановке	1	1
каким образом	1	2
в качестве	9	4
одним из	1	2
этом возрасте	1	3
что принцип	2	1
что мы	5	11
наблюдается в	1	2
и ее	7	1
или даже	2	1
поскольку оно	1	1
в совершенно	1	2
на их	2	1
новом направлении	2	2
естественно ожидать	1	1
развития не	1	1
и из	1	1
в тех	1	1
психологической точки	1	1
этот путь	1	2
он мыслит	1	1
мышление как	2	2
самой мысли	1	2
связь и	1	1
положение которое	1	1
оказывается что	1	1
которые могут	1	1
самое основное	1	1
же как	6	6
и связи	2	1
с функциональной	1	1
теории развития	1	1
нами выше	1	2
из этих	3	3
совпадает с	1	4
против этого	1	1
речи которое	1	1
в детском	9	1
значение для	1	3
и осмысления	1	1
в первую	3	3
в середине	1	1
экспериментально установленных	1	1
этого слова	4	2
с не	1	1
с мыслью	2	1
между развитием	1	4
мы называем	3	2
что ребенок	4	13
проблем в	2	1
как например	1	1
возрасте в	1	1
все это	6	2
остается еще	2	2
состоит в	1	2
едва ли	2	1
в сознании	1	4
значений слов	1	5
ведет к	1	1
метод исследования	4	1
самом деле	3	2
находится в	1	1
психологии это	2	1
остановились на	1	1
ко всем	3	4
по своей	5	3
могли бы	6	9
детском возрасте	9	1
мы говорили	3	1
факты и	1	1
мысли и	6	2
языка нам	1	1
исследования показали	1	3
функцией мышления	1	1
что я	1	2
их в	4	1
хотя и	2	3
каком отношении	1	1
в большей	1	1
отношений как	1	2
от общих	1	1
не способен	1	1
мышления заключается	1	1
заключается в	8	7
развитии ребенка	2	2
и слово	2	1
само это	1	1
системы в	2	4
что оно	3	7
например в	1	4
обозначить как	1	1
содержится в	2	5
внутренней структуры	1	1
его только	1	1
то же	8	7
бы для	1	1
попытались в	1	1
современной психологии	5	1
то естественно	1	1
мы назвали	1	2
пиаже как	5	3
сравнительно с	1	1
правильного решения	1	1
потому и	2	1
как путем	1	2
ее как	1	1
чем мы	2	1
мысли то	1	1
нельзя сказать	1	1
его на	2	1
мы могли	7	12
к изучению	2	1
искусственных понятий	1	1
является не	1	2
своей собственной	1	1
бы сказать	2	2
это с	1	1
совершенно не	1	1
этом смысле	1	2
первой и	1	1
психологических функций	1	1
которые не	3	1
что нам	1	2
вот почему	2	2
оказывается совершенно	1	2
настоящей работе	2	1
и развитие	1	4
ребенка по	2	1
начиная с	2	1
бы совершенно	1	2
перейти от	2	1
в свете	4	5
все основные	2	2
который по	2	1
ребенок в	1	7
направлении и	1	1
возникнуть в	1	1
и именно	1	1
не станем	5	2
что мышление	2	3
этом исследовании	2	1
к общему	1	2
что же	1	1
только что	4	2
в такой	3	2
более того	1	2
но этот	2	1
обучении и	1	2
и центральной	1	1
переносится в	1	1
всем протяжении	2	1
и во-вторых	2	1
мы видим	4	7
новое и	1	1
между обоими	1	2
поэтому что	1	1
исследований мы	2	1
структурной психологии	1	1
мы начинаем	2	2
в ход	1	1
но мы	1	3
вопрос о	7	5
и еще	1	1
в которой	3	7
одной и	2	3
должно опираться	1	1
возвращаясь к	1	1
развития мышления	4	1
существующих в	2	2
можно сказать	5	6
точку зрения	2	2
вопрос об	6	1
которой он	1	1
же самые	1	4
отношений и	1	2
и которое	3	3
а это	1	3
что он	7	18
речевого мышления	10	1
данном случае	2	1
том числе	1	1
словесного мышления	1	1
случай более	1	2
что они	3	2
ничего принципиально	1	1
затем уже	1	1
мы сделали	1	2
должен быть	4	1
к жизни	1	4
в нем	1	7
во время	1	1
мысли для	2	1
по сравнению	6	15
что во	1	1
в научном	1	1
которых мы	2	2
в других	1	2
во всех	3	4
действительности представленной	1	1
гораздо больше	1	1
первую очередь	3	3
в современной	2	1
что и	1	4
смысле т.е	1	1
один из	2	3
в действительности	1	1
новое что	1	1
детей взятых	1	1
уже не	2	1
и логики	1	4
о природе	4	2
ясно что	2	4
истории развития	1	1
с точки	18	10
отношения к	3	3
в это	1	1
в силе	1	2
и развитии	2	1
спонтанными понятиями	1	1
в силу	6	17
особенности в	1	1
а для	1	1
высшим и	1	1
он в	3	1
к этим	2	1
психологическом смысле	1	1
настоящей главе	1	1
смысловой стороны	3	1
для исследования	1	1
том же	2	5
как их	1	1
представление о	2	1
а эти	2	1
в сущности	6	7
направлении к	1	1
представленной в	1	2
отношении нам	1	1
своей структуре	2	1
или иной	1	1
у школьника	3	3
школьном возрасте	4	8
на каком	1	1
с ней	2	3
речи ребенка	9	2
и здесь	1	3
мышления это	2	1
показать что	2	5
который позволяет	1	1
с другими	2	2
вопрос который	3	1
самого начала	8	7
вопроса об	2	1
учение о	3	1
эгоцентризм детской	1	1
но в	5	5
непосредственно со	1	1
приводит нас	2	1
не имеет	2	6
может в	1	1
связь по	1	1
говорит пиаже	10	1
мыслью взрослого	2	1
мысли есть	1	2
оно должно	1	1
в отличие	1	1
чем заключается	1	1
и понимания	2	1
у детей	3	1
все что	1	1
сих пор	4	3
исследовании мы	1	2
тем не	1	1
мышления в	8	5
конце концов	1	1
этой главы	2	1
и составляет	1	3
станет ясно	1	1
чего не	1	3
при этом	4	3
в умственном	1	2
отношение между	1	3
от той	1	1
того что	15	24
том что	21	19
это составляет	1	1
вопрос если	1	1
но что	1	4
связи между	3	6
и обе	1	1
видели что	1	3
внимание на	1	2
у него	1	2
в другом	7	2
скрывается в	1	1
в этих	2	2
все основания	2	1
этом пункте	1	1
становится возможным	1	5
и следовательно	3	4
психологии мышление	1	1
что сфера	1	1
лежит не	1	1
является той	1	1
мышления мы	2	1
речь шла	1	1
в котором	4	2
понятий в	1	12
мышление не	2	1
собственном смысле	5	1
для нашей	1	2
что его	2	1
представлений а	1	1
не представляет	1	1
естественно что	1	1
для него	2	6
на каждом	1	1
сам по	3	1
пиаже и	7	1
которое является	1	1
теории и	3	1
к высшим	1	3
бы даже	1	1
с мышлением	1	2
мышления ребенка	5	1
как к	1	1
ту же	1	3
психологических проблем	2	1
такое что	1	1
пути развития	2	2
нечто такое	1	2
свою очередь	3	1
внутреннее родство	1	1
в ответ	1	1
себе что	1	2
развития на	1	3
чем более	1	2
естественно возникает	1	1
оно не	1	4
от слова	1	1
но все	2	1
логики мысли	1	1
мы увидим	1	1
связь между	6	4
в генетическом	2	1
постановка вопроса	1	1
что это	3	1
можно было	3	7
других функций	1	1
относительно генетических	2	1
и это	3	1
внимания исследователя	1	1
находятся в	1	1
исследования все	1	1
этой области	1	2
речи но	3	1
выражения и	1	1
и другие	1	2
по самой	2	5
друг к	1	3
когда его	1	1
которой она	1	1
она только	1	1
не с	2	2
при развитии	1	1
приходит к	3	2
в настоящей	4	2
