2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram
понятия как	12	3
отличается от	3	2
по типу	2	2
слов и	3	1
и научные	3	1
своей природе	4	1
слово цветок	1	1
осознает их	1	1
силе и	1	1
тех отношений	1	1
с первого	1	3
в своем	7	4
стороны и	1	2
в нашем	4	4
не по	3	2
в приведенном	1	1
анализа и	1	2
два противоположных	1	1
не являются	2	3
и оказывается	2	1
детского мышления	2	24
как и	6	9
проделываемого научными	1	1
абстрактного понятия	1	1
должен был	3	1
на котором	2	2
понятий опережает	1	1
значения слов	1	3
раз в	3	2
более элементарным	1	1
и в	28	20
обоих этих	1	1
спонтанных понятий	15	10
при определении	1	2
снизу вверх	4	2
всех других	1	1
для овладения	3	1
последнего времени	1	2
истории умственного	2	2
но не	10	3
частности научных	1	2
если оно	1	1
для нас	2	4
что давала	1	1
понятий вообще	1	1
в ином	3	2
по существу	2	3
только два	1	1
бы он	1	1
понятия вообще	2	1
сложных и	1	1
в житейском	1	1
синтеза и	1	1
рабочей гипотезы	1	7
всю свою	2	1
с этим	4	5
но это	2	1
наличии соответствующих	1	1
различие в	1	3
когда он	2	3
ее в	2	1
расхождение между	1	2
знаем что	4	1
зрения развития	1	1
и развитием	5	2
конечно не	1	1
ребенка но	1	1
чем категория	1	1
это не	5	5
предмет поэтому	1	1
поэтому мы	2	1
понятий от	1	1
здесь в	1	1
в равной	1	3
но он	2	1
понятия в	6	8
того как	5	2
нам остается	2	1
это своеобразное	1	1
для мышления	1	1
казалось бы	2	1
ребенку в	1	1
прежде всего	2	2
тем и	3	1
применение этого	1	1
ступень в	5	3
эти слова	1	1
постановке проблемы	1	2
составляет основную	1	2
решающую роль	1	2
в зависимости	5	1
бы все	1	1
развития они	1	1
мысль что	2	1
в образовании	1	7
в результате	1	8
когда ребенок	3	2
ином отношении	1	1
особенности детской	2	3
обучением и	5	2
большей степени	1	1
не что	1	1
области научных	3	1
видов и	1	1
с этой	2	4
самого себя	1	2
мы попытались	1	1
этого вопроса	2	2
общих и	2	1
в совершенно	2	3
ситуации мы	1	1
содержится ключ	1	1
а только	2	3
которые могут	1	2
умственное развитие	1	3
совпадает с	4	1
значение для	3	1
в первую	3	4
оба понятия	2	1
мы называем	2	2
что ребенок	13	12
едва ли	1	2
научных тестов	1	1
самом деле	2	7
житейских понятиях	1	2
образовании новых	1	1
хотя и	3	1
понятий имеет	1	1
стороны развитие	1	1
механически как	1	1
например в	4	1
его только	1	1
то же	7	16
этот факт	2	1
словесного определения	2	1
не повторяет	1	1
развития это	1	1
мы могли	12	9
своего развития	4	10
что нам	2	1
обучение в	2	1
возникнуть в	1	2
к общему	2	2
стоят в	2	1
всем протяжении	1	2
мы видим	7	10
мысли начинает	1	1
научными понятиями	5	1
каждой ступени	8	1
но мы	3	1
понятий научные	1	1
развития мышления	1	1
точку зрения	2	1
два процесса	1	1
не идет	1	1
установить что	4	2
и переносятся	1	1
житейского и	1	1
экспериментального анализа	1	7
новое слово	1	2
затем уже	1	2
в научном	1	1
к ряду	2	1
верно и	1	1
в единую	1	1
эти процесса	1	1
один из	3	3
в действительности	1	5
экспериментального исследования	1	3
ясно что	4	2
процессами развития	1	1
истории развития	1	11
с точки	10	11
круга понятий	1	1
наших экспериментах	1	1
обучение является	1	1
мышления вообще	1	1
чем перейти	1	1
к этим	1	2
и ту	1	1
различие между	2	3
своей структуре	1	1
развития чем	1	1
понятий на	4	4
содержащейся в	1	1
мышления это	1	1
школьное обучение	1	4
обычно не	1	1
понятия и	10	9
при установлении	1	1
другим и	2	1
для одного	3	1
на каждой	11	2
но в	5	3
благодаря этому	1	1
очередь в	1	2
это мы	3	2
не имеет	6	2
сих пор	3	1
у детей	1	1
и составляет	3	1
тем не	1	1
животных и	2	2
собственной мысли	2	2
и определяющим	1	1
этому возрасту	1	1
всегда существует	1	1
образования понятий	2	19
мышление не	1	3
для него	6	2
на каждом	1	6
пиаже и	1	1
которое является	1	2
т.д и	1	1
он имеет	2	2
свою очередь	1	2
на известный	1	1
которые невозможно	1	1
возрастной ступени	2	2
развитие в	1	1
житейские понятия	14	2
только те	3	1
можно было	7	6
и это	1	2
понятий это	1	4
может остаться	1	1
в тот	1	1
выражения и	1	1
их анализ	1	1
ничего общего	1	3
развития понятий	6	13
употребляет слово	2	1
общего к	2	2
мышления на	3	2
пиаже что	1	1
в состоянии	4	1
к произвольному	2	1
когда мы	6	2
еще и	1	1
исследования не	1	1
означает что	2	1
этой мысли	1	1
и от	2	3
принципиально нового	1	2
переходе от	5	2
структуры обобщения	6	1
в одном	2	1
стороны они	1	1
иное как	1	1
той же	4	6
от развития	2	2
всей истории	2	1
может иметь	1	1
сослаться на	3	1
лежат в	2	1
друг от	1	1
в начале	1	2
друг с	5	7
созревающих чем	1	1
этих двух	1	1
как только	2	2
в той	4	2
ребенка то	1	1
на этот	4	3
детей в	1	1
понятий этот	3	1
развитии мышления	1	1
возникают у	1	1
что эта	2	3
если даже	1	1
может стать	1	2
понятия не	4	7
данный предмет	1	1
о связи	2	1
если не	1	2
действительности в	1	2
они проявляются	1	2
отнюдь не	1	3
мысли от	3	1
в том	28	42
мы знаем	4	1
цветок чем	1	1
происходит в	1	1
в школе	12	4
с развитием	6	1
идет от	2	1
возникает как	1	1
на всем	1	2
ребенка те	1	1
как они	2	4
мысли из	1	2
к другой	6	2
между комплексами	1	1
если принять	3	1
причинно-следственных отношений	1	1
от того	10	3
понятия с	2	1
первой стадии	1	1
той что	1	1
понятие в	2	8
процессе развитие	1	1
на вопрос	2	1
эти особенности	1	1
к самому	1	1
что понятия	2	3
в спонтанных	2	1
и наоборот	1	1
как мы	10	13
эта работа	1	1
логических операций	2	1
его мысль	1	1
в сфере	12	1
и обратно	4	1
только тогда	4	1
в отношении	10	10
даже для	1	1
не возникают	1	2
ребенка не	4	7
в виде	1	3
понятия такова	1	1
настоящее время	1	2
стадии созревания	1	1
понятием в	1	6
от понятия	3	2
и неспонтанных	1	2
место на	1	1
невозможно и	1	1
понятиями и	3	1
всякую возможность	2	2
является тем	2	1
тот же	1	9
последнее время	2	1
возрастном этапе	1	1
как он	1	4
и между	2	6
что здесь	1	2
этой новой	1	1
движется в	1	1
которым идет	1	1
в своих	3	1
обучения и	7	6
мышление ребенка	1	3
давала категория	1	1
их развития	5	5
мысль ребенка	1	1
видеть в	1	2
развития у	1	1
знаний между	1	1
сторона этого	2	2
думается нам	1	2
эту возможность	2	1
неизмеримо более	1	3
детской мысли	11	17
понятия во	1	1
неизбежно должно	1	2
ребенка и	2	9
оказывается для	1	1
тенденции к	1	1
те и	1	9
обобщения в	1	1
ребенка в	8	4
бы просто	1	1
в истории	1	10
что те	1	2
что всякое	2	2
ребенка это	2	2
обратимся ко	1	1
объяснения этого	1	2
и он	1	2
шага в	1	1
более сложные	2	2
которые они	1	1
ребенка он	1	1
на основе	4	10
понятиями в	4	2
как у	1	1
научном мышлении	1	1
понятия взрослых	1	1
в уме	2	5
из них	2	4
возрасте и	2	1
с другом	5	7
в области	6	4
язык или	1	1
у ребенка	13	13
одного и	4	6
отношений последовательности	1	1
не менее	2	3
еще не	8	2
знает что	1	3
привести к	1	2
представляют собой	3	1
же самое	6	7
в суждениях	1	1
но на	2	1
в конце	2	1
на все	1	3
возраст является	1	1
тех или	1	1
представляет собой	3	3
и тогда	1	2
эти связи	2	1
их место	1	1
которыми он	2	1
и обобщение	1	1
в меньшей	2	1
и на	5	6
в ходе	3	4
к другу	4	1
неизбежно приводит	1	2
подтверждение в	1	1
неспонтанных понятий	2	4
спонтанные и	1	1
наших глазах	1	1
вообще не	6	2
и характер	1	1
для того	8	5
факт что	1	2
ступени в	2	6
означает в	1	1
тому как	1	2
по законам	1	2
этим своеобразным	1	1
встречаемся с	1	1
в самом	8	6
ожидать что	1	2
в то	6	1
никогда не	8	5
как оно	3	2
так же	15	11
этого понятия	3	3
без всякого	1	1
так что	6	3
пиаже так	1	1
не имеющих	1	1
развития нас	1	1
и том	2	1
не в	4	4
операция с	1	1
и во	1	3
относятся как	1	1
суждениях и	1	1
же по	1	2
а другой	5	2
являются как	1	1
и пиаже	1	1
с логической	1	3
сказанного выше	1	1
раз и	2	1
развития спонтанных	7	1
как это	3	9
для ребенка	6	2
нами в	2	4
отношении к	3	1
житейских тестов	1	1
что оба	1	1
в мысли	4	2
станем повторять	1	1
характер в	1	1
развития ребенок	1	1
для этого	2	1
первого взгляда	1	3
и т.д	3	2
слово в	1	6
далеко не	1	2
памяти и	4	1
как бы	11	7
сходство с	1	4
в процессе	9	27
и развития	6	6
пользуется этим	1	2
в глаза	1	1
к совершенно	1	1
себе и	2	3
выводу что	1	2
на один	1	4
а с	1	2
отношение общего	1	1
этих особенностей	1	2
он может	2	1
брат и	1	1
оно имеет	1	2
только то	3	1
истинного понятия	1	1
к исследованию	2	1
существуют между	2	1
способом оно	1	1
существуют в	1	1
по внешнему	1	2
понятий мы	3	2
данной ступени	4	2
имеет место	2	1
больше и	1	1
мы можем	9	5
от его	1	1
и постепенно	1	1
не совершается	1	3
этой точки	1	4
в целом	3	11
одновременно и	1	1
что эти	1	2
в различной	1	1
а не	3	7
этого явления	1	3
значит что	1	2
нас что	2	2
процессов развития	6	1
если мы	2	10
ребенка обнаруживают	1	1
время как	5	1
усваивает слово	1	1
каким образом	2	1
одном возрастном	1	1
одним из	2	2
это различие	1	1
и ее	1	1
новые понятия	1	3
развития не	1	2
они должны	1	1
мышление как	2	4
более высоким	2	1
нами выше	2	4
остается еще	2	1
значений слов	5	1
ведет к	1	1
по своей	3	6
могли бы	9	9
в целях	1	1
детском возрасте	1	2
мы говорили	1	3
показывает исследование	6	1
каком отношении	1	1
и другое	2	1
они не	4	2
что оно	7	4
развитие не	2	1
содержится в	5	1
современной психологии	1	1
пиаже как	3	1
оно может	1	3
понятий он	2	1
является не	2	4
поздно созревающих	1	1
что обе	1	1
обучение должно	4	1
все основные	2	2
принять во	2	1
ребенок в	7	1
обычно изучали	1	2
не станем	2	1
слова с	1	1
протекает в	1	1
и их	1	1
поэтому естественно	1	1
между обоими	2	1
случае в	1	1
вопрос о	5	1
понятий которые	4	4
в которой	7	3
одной и	3	5
к нему	1	2
говорили что	1	1
отношений и	2	3
связей которые	1	1
он пользуется	1	3
том числе	1	2
но они	1	2
словесного мышления	1	1
этого же	1	1
что они	2	14
понятий таким	1	3
должен быть	1	1
отношении находятся	1	1
своему значению	1	3
а по	3	1
речи не	1	2
на пути	1	1
и элементарных	1	1
том же	5	2
в сущности	7	4
между обучением	6	2
не из	2	1
речи ребенка	2	1
и здесь	3	2
самого начала	7	1
над шимпанзе	1	1
на уровень	1	1
и должен	1	1
говорит пиаже	1	1
предмет но	1	2
словах потому	1	1
понятия а	2	3
при этом	3	12
того что	24	10
отношение между	3	1
не содержит	1	1
но что	4	3
у него	2	2
что иное	1	1
в этих	2	3
естественно что	1	1
в момент	1	1
только по	4	1
мышления ребенка	1	4
житейских и	6	2
пути развития	2	5
нечто такое	2	1
с житейскими	2	1
входит в	1	2
обучения как	2	1
специальном исследовании	1	1
ходе обучения	2	1
от слова	1	2
что это	1	2
без влияния	1	1
находятся в	1	2
понятия если	1	1
этой области	2	2
и другие	2	9
друг к	3	1
как между	1	1
в настоящей	2	2
применительно к	1	1
двух сторон	1	2
пиаже не	1	2
в собственном	1	7
даже в	1	2
для другого	1	1
мы имеем	4	2
понятие он	1	1
значений в	3	1
а начало	1	1
есть такой	1	1
это понятие	1	1
что при	4	2
гипотезы относительно	1	1
так и	6	5
итак мы	1	1
эти вопросы	1	1
один и	1	7
у них	2	1
тем самым	8	7
но как	3	2
исследования в	3	2
уме ребенка	1	4
ситуации и	1	1
что научные	4	6
ребенок приходит	2	2
сравнительное исследование	1	1
быстрый прирост	2	1
в высшей	2	2
спонтанными понятиями	1	1
не иначе	4	1
если бы	7	5
к которому	2	3
сказать относительно	1	1
нас в	2	3
раньше усваивает	1	1
выражения в	1	1
другие понятия	2	4
как раз	6	1
научных понятий	40	28
нового по	2	1
стороны как	1	1
что понятие	1	4
что она	1	1
уже сложившихся	1	1
что если	2	2
о чем	1	1
и что	6	8
обучения в	4	2
являются синонимами	1	1
развития житейских	3	4
которое мы	2	2
и отношений	6	3
видим таким	1	4
могли не	1	1
после того	1	1
по впечатлению	1	1
и притом	1	1
категория причинных	2	2
причинных отношений	2	2
понятие как	2	1
на одном	2	2
что все	5	3
между этими	4	2
сказать что	13	6
предметов в	3	2
функции в	1	1
виде в	1	2
вместе с	7	8
параллельно с	1	1
но развитие	1	1
началу школьного	1	1
относятся к	1	2
является то	1	1
значения в	1	1
мы имели	1	5
понятиями по	3	1
приводит к	6	3
и максимально	1	1
чем он	2	1
моментов в	2	1
ребенок на	1	2
сила и	1	1
с помощью	13	31
имеет совершенно	1	1
понятием как	3	1
деле как	1	1
однако не	1	1
только они	1	1
опираться на	1	1
относится к	4	1
известно что	2	1
то в	5	1
и его	3	5
развития в	6	6
с таким	1	3
содержащихся в	1	1
понятий что	1	1
с достаточной	2	1
обобщения к	1	1
в школьном	9	5
не на	2	1
я не	4	1
и отношениями	1	1
это есть	3	1
только один	1	1
мы встречаем	1	2
том смысле	2	2
предметов а	2	1
детской речи	5	2
размышления и	1	1
ребенка составляет	1	1
одном и	3	1
других признаков	1	1
в частности	4	5
внимание что	1	1
категория противительных	1	1
к объекту	14	1
на этой	5	1
отношении и	1	1
обрывающихся на	1	1
же ребенка	3	2
и даже	1	1
может не	1	2
нам не	1	2
они относятся	1	1
научные понятия	23	14
во внимание	2	1
и тем	5	8
только в	18	10
роли в	1	1
не могли	5	1
этим именем	1	4
т.е в	1	1
исключающих друг	1	1
вправе рассматривать	1	1
ряд слов	2	1
как в	3	5
школьного обучения	6	5
но вместе	1	2
мы уже	2	5
тем более	1	1
развития но	3	1
и слишком	1	1
слабость житейских	1	1
слепо и	1	1
значения слова	1	8
к истинным	1	1
неоднократно в	1	1
это противоречие	2	1
содержит в	1	2
в их	3	12
не играют	2	1
общего и	2	1
моментом в	2	1
не видит	2	1
в себе	4	10
ребенком в	3	3
в большей	1	1
не остановиться	1	1
понятия усвоенные	1	1
к тому	10	6
впервые в	1	1
ребенок с	1	1
развития детской	1	2
других понятий	7	2
первый план	1	4
имеем дело	2	1
непонятным каким	1	1
складывающихся в	1	1
но даже	1	1
взгляд на	1	1
частному и	2	2
нам думается	5	1
всех остальных	1	2
в разных	5	1
которые мы	1	3
мышлении ребенка	4	6
и является	2	3
целый ряд	4	5
перейти к	2	1
с ним	2	1
понятий у	1	2
историю развития	1	1
к мысли	1	2
тому что	11	4
и более	2	7
только с	1	1
видели уже	1	1
одному и	1	4
слово роза	1	1
понятий с	1	5
является в	1	3
встречаются в	1	2
ребенка мы	2	3
в различных	1	1
которые в	4	4
на одной	1	2
целом мы	1	2
частного к	2	2
научного понятий	1	1
операций и	3	1
потому что	22	12
друг друга	4	4
ему в	1	1
подойти к	1	1
на том	2	4
развиваются в	1	1
возникает в	1	4
мышлении и	1	2
и то	4	10
по отношению	10	1
этом отношении	3	7
внутри каждой	1	1
ключ ко	1	1
со спонтанными	1	1
все время	3	4
не просто	1	2
так как	10	10
становится непонятным	1	1
понятиях ребенка	1	1
ключ к	2	4
развития ребенка	4	7
не означает	1	3
вопрос в	1	1
то как	1	2
место понятия	1	1
этого факта	2	1
на этом	4	3
не могут	5	3
как показывает	7	2
в понятиях	5	15
оба эти	3	1
представить себе	3	2
это расхождение	1	1
видит того	1	1
и отношения	3	2
понятий есть	1	1
руки ключ	1	2
над понятием	1	1
этой стадии	2	1
ребенок который	1	2
понятий как	1	2
ребенка можно	1	1
и с	1	4
сравнительного изучения	1	1
больше чем	3	1
под влиянием	1	2
это в	2	2
обиходной речи	1	1
как зона	1	1
слова к	2	3
мышления как	2	2
и слабость	1	1
этот момент	1	1
понятием и	2	1
с другой	2	12
не совпадают	4	5
и научных	9	4
мы показали	1	1
основных закономерностей	1	1
в чем	6	3
было бы	9	8
только к	3	3
к более	2	1
дело с	2	1
в обучении	1	2
путь от	1	2
понятие является	1	1
связей и	2	3
предмета и	2	1
у нас	2	1
именно в	4	3
связей между	2	1
мы не	6	1
при исследовании	1	1
близкое к	1	1
развития и	10	3
взрослого это	1	1
быть в	1	1
обучения но	1	1
переход от	4	2
и научного	1	1
с одной	1	9
точно так	1	3
том как	2	1
развитие научных	6	5
до того	3	1
же как	6	6
собой и	1	2
в детском	1	4
этого слова	2	11
все это	2	1
является как	3	1
состоит в	2	4
в качестве	4	21
одного этого	1	1
в сознании	4	4
находится в	1	1
метод исследования	1	1
же самую	2	3
уровень их	1	1
что обучение	10	2
которые дает	1	1
отношение слова	3	1
развитии ребенка	2	2
содержание но	1	1
и слово	1	1
помощью других	1	1
исследования если	1	1
акта мышления	1	1
такое брат	1	2
это предположение	1	4
мы назвали	2	1
является школьное	1	1
своей собственной	1	1
совершенно не	1	3
понятие брат	3	1
этом смысле	2	8
который по	1	2
предмета к	1	1
нас на	1	1
в себя	3	1
им между	1	1
только что	2	4
но этот	1	1
в такой	2	1
и во-вторых	1	1
возникают не	1	1
от общего	2	1
образом в	3	1
которой он	1	1
что он	18	6
относятся друг	1	1
данном случае	1	2
и тот	1	7
понятий идет	3	1
ничего принципиально	1	1
по сравнению	15	4
определенного уровня	1	2
бы условно	1	1
первую очередь	3	4
что и	4	9
уже не	1	1
высшая ступень	1	1
в силе	2	1
но так	1	2
в силу	17	6
настоящей главе	1	1
представление о	1	1
предметов и	1	2
на научные	2	1
у школьника	3	1
школьном возрасте	8	5
в настоящее	1	2
т.е из	1	1
с другими	2	1
и по	3	1
себе ничего	2	1
приводит нас	1	3
в отличие	1	2
интеллектуального развития	1	1
опережает развитие	1	1
на периферии	1	1
мышления в	5	16
в нашей	3	2
это составляет	1	1
перед детской	1	1
каждой возрастной	1	1
мы действительно	1	1
и частного	2	1
внимание на	2	3
понятиям как	1	1
становится возможным	5	4
мышления мы	1	5
в житейских	2	1
что должно	1	1
мог бы	3	1
теории и	1	2
того же	7	9
понятия развиваются	1	1
ту же	3	2
как понятие	2	1
знания а	1	1
это означает	3	2
в понятии	4	1
прежде и	1	1
естественно возникает	1	1
но все	1	1
мы увидим	1	1
в генетическом	1	1
внешнему виду	1	2
в этот	1	1
в экспериментальном	1	2
образовательном процессе	1	2
такого понятия	1	1
экспериментальном исследовании	2	1
в связи	2	3
в экспериментальных	1	2
когда они	1	1
одних и	1	1
речи и	5	1
из основных	1	4
понятие и	1	2
общего с	1	1
уступает место	1	1
и к	6	5
от этих	1	1
процесса образования	1	6
в наших	4	2
независимо от	3	1
в данной	1	2
нашей гипотезы	1	1
истинным понятиям	1	1
с более	2	2
то здесь	1	1
в другой	3	2
научным понятиям	2	1
мы наблюдаем	1	2
более сложных	2	2
относительно своеобразного	1	1
не как	1	1
от частного	2	1
в каком	1	2
никак не	1	2
от обучения	1	1
именно то	1	2
имеет в	1	1
в свою	1	2
тот факт	1	1
возможным только	1	2
научного понятия	10	3
значение этого	1	1
определение понятия	2	1
понятий становится	1	1
же точно	3	1
ни в	1	3
к одному	2	6
этом совершенно	1	1
что в	17	19
для объяснения	2	2
что их	3	1
в своей	2	7
но если	4	1
в основе	3	17
мы пытались	2	2
настоящее исследование	1	1
процессе развития	1	2
что исследование	1	1
общие и	2	1
зависимости от	5	2
показал что	4	1
выяснить как	1	1
ребенок не	3	2
структуре обобщения	7	1
что сила	1	1
бы они	1	1
помощью которого	1	2
что на	4	2
меньшей мере	2	1
сейчас же	1	2
это положение	1	5
а просто	1	1
только не	3	5
принять что	1	1
и весь	1	1
к повышению	1	1
не то	1	1
не может	19	6
них заключается	1	2
является центральным	1	1
между отдельными	3	3
мы видели	8	6
и понятием	1	2
он должен	4	1
высшую ступень	2	2
не существует	1	1
элементарных и	1	1
о том	1	5
между тем	1	9
совершается в	3	2
особенно отчетливо	1	1
то обстоятельство	1	3
самых основных	1	1
на то	4	5
ребенка к	1	3
обратимся к	1	4
мы и	4	2
главным образом	1	1
в детской	1	1
ребенка т.е	1	2
может быть	13	12
известный уровень	2	1
более элементарных	1	1
в тех	1	1
ли не	1	2
с тем	5	6
на развитие	5	1
который в	1	1
является его	1	1
равным образом	1	1
моменты развития	1	2
отличие от	1	2
его к	1	4
опыты показали	1	1
и самое	1	1
понятий так	2	1
могли занять	1	1
и других	7	3
особенности детского	1	1
устанавливаемые в	1	1
нас к	4	3
условно обозначить	1	1
показывает что	7	2
при решении	5	1
значение слова	3	7
всякий раз	3	1
очевидно это	2	1
житейские и	2	2
понятий то	1	2
того чтобы	10	7
и при	1	4
с ними	2	1
в этой	5	3
появляется в	1	1
с того	3	1
понятия стоят	1	1
в психологическом	1	1
эта проблема	1	2
развитии научных	3	2
и затем	1	1
значении слова	1	3
в пояснении	1	1
совершенно другую	1	1
понятий не	4	3
который он	1	1
понятий и	10	9
совершенно понятно	1	1
первый из	1	2
понятий оказывается	4	1
развитии понятия	1	2
усвоенные ребенком	1	1
раз он	2	1
в плане	3	1
не только	16	15
он не	7	1
в основном	1	1
тем же	1	4
более поздно	3	1
слова в	1	9
два момента	1	1
спонтанных и	4	3
периферии внимания	1	1
предметов это	1	1
условия в	1	2
между ними	7	4
с той	1	2
психологических функций	1	1
и теоретически	2	1
что вместе	1	1
высших психологических	1	1
и становится	1	1
общей проблемы	1	1
таким же	1	2
никакие другие	1	1
исследования и	3	1
одной стороны	1	9
раньше чем	2	5
своего возникновения	1	1
их синтеза	1	1
известном отношении	1	1
его теории	1	1
обстоятельство что	1	3
ступени развития	6	2
по себе	3	1
к нашему	1	1
не столько	1	1
развития проделываемого	1	1
которой оно	1	1
а в	2	2
каждом шагу	1	6
спонтанные понятия	6	2
мы вправе	1	1
в каждом	3	2
видим в	2	2
остановиться на	3	2
на которой	1	1
один путь	1	1
изучение этих	1	1
понятия является	2	1
навык а	1	1
от друга	1	1
наглядного и	2	1
или значений	1	1
с которыми	1	1
с несомненностью	4	1
мы обязаны	2	1
в следующей	1	2
житейских понятий	12	9
языке и	2	2
при переходе	6	1
детского развития	3	3
числе и	1	2
нуждается в	3	1
думается что	5	1
что с	3	4
смысле что	2	1
процесс образования	1	12
своеобразного пути	1	1
подтверждение этого	1	1
что есть	1	1
умственного развития	5	8
спонтанных понятиях	3	1
и только	3	4
понятий ребенка	14	4
лежащих в	1	2
эти функции	2	1
при анализе	1	2
стадии в	1	2
в полном	1	1
мы должны	3	11
в которых	2	1
противительных отношений	2	1
предпосылку для	1	1
научных и	7	2
этим понятием	2	2
как она	1	1
школьного возраста	3	2
и житейских	5	2
ребенок к	1	1
тех же	1	1
развития понятия	2	3
показали что	4	4
как житейские	1	2
другом в	2	1
смысле слова	1	1
собой с	1	1
научных знаний	1	3
и хотя	1	1
которые существуют	3	1
процессе обучения	7	4
опирается на	2	2
и как	6	9
сущности говоря	4	1
взгляда что	1	1
оказывается в	1	1
ступени к	6	1
что такое	3	5
к частному	2	2
образования научных	1	3
точки зрения	13	24
в возможности	2	1
что именно	2	1
вместо того	2	1
просто потому	1	1
этих процессов	1	1
о развитии	1	5
но и	10	9
при котором	2	1
наглядного мышления	1	3
развития как	3	3
до сих	3	1
не знает	3	2
это приводит	1	1
чем в	2	3
равной мере	1	3
ребенка с	2	4
развития научных	5	10
во всем	1	3
влияния на	1	2
всего нашего	2	1
и высших	2	1
на самом	1	1
два основных	1	1
в образовательном	1	2
стоит в	1	1
считать что	1	1
заключается только	2	1
слабыми сторонами	1	1
в этом	27	24
личного опыта	1	1
связи которые	1	3
связи и	3	1
что мы	11	7
точка зрения	1	1
детских слов	3	2
тех связей	1	1
нашей рабочей	1	3
положение которое	1	1
взрослых и	1	2
из этих	3	2
и осмысления	1	1
возрасте в	1	2
их в	1	2
понятий для	3	1
и когда	1	3
мысли и	2	2
нам в	1	2
обучения не	1	1
заключается в	7	18
тот момент	1	1
мы как	1	1
только на	2	2
обозначить как	1	1
ступенях развития	2	1
этапе показал	1	1
понятий или	1	2
низших и	1	1
связи устанавливаемые	1	1
бы сказать	2	3
которые не	1	2
при усвоении	3	1
каждую из	1	1
ребенка по	1	2
имели возможность	2	2
и именно	1	1
что мышление	3	1
двигаться в	1	1
специфические особенности	1	1
ином плане	1	1
противоречии с	1	1
понятиях мы	2	1
элементарным и	1	1
понятия но	1	1
обнаруживается и	1	1
плане чем	1	1
можно сказать	6	1
в систему	1	1
вопрос об	1	1
и которое	3	2
т.е они	1	1
в нем	7	2
в других	2	1
во всех	4	1
чем оно	1	1
в современной	1	2
образования и	1	1
что проблема	1	1
высшего типа	1	1
применяет его	1	1
понятия то	1	2
конце концов	1	1
от той	1	2
или иных	1	1
том что	19	35
к пересмотру	2	1
видели что	3	2
отношения между	4	1
и следовательно	4	1
для различных	1	1
