2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram
нельзя сказать	1	1
неотделима от	1	1
к отдельным	1	2
человеком идеи	2	1
с собою	1	2
в свете	1	3
на ее	1	1
в последний	1	2
сознания героя	1	1
истину в	1	1
с авторским	4	2
мы видим	2	3
сознания как	1	1
и еще	1	1
точку зрения	5	4
почти не	1	1
а и	1	1
романа достоевского	1	14
он воспринимает	1	1
чтобы в	1	1
живет идея	1	1
подчеркивает что	1	1
не совпадает	1	1
один из	2	2
отношения к	2	2
с точки	9	15
же и	1	1
к этим	1	1
этих монологических	1	1
как раскольников	1	1
органическое единство	1	2
плоскости с	3	1
но в	6	4
сих пор	2	2
со всем	1	1
если и	1	1
не значит	2	2
определяет все	1	1
его мире	1	2
другими людьми	1	1
достоевского все	1	1
завершающих авторских	1	1
раскрыты и	1	1
автора и	2	5
идей в	5	1
этой особенности	1	1
в котором	7	2
творчество достоевского	1	3
для него	9	15
целое романа	1	2
творческого процесса	2	3
большого диалога	6	1
не о	2	1
лишь один	1	1
возможные чужие	1	1
его произведениях	1	2
понимания и	1	1
разрушила бы	1	1
можно было	2	3
видел и	1	1
и человек	1	1
жизнь в	1	1
может служить	1	1
и герой	2	1
нескольких сознаний	1	1
строится на	2	1
этого кругозора	2	1
автора голос	1	1
становится предметом	1	1
менее всего	1	4
делая его	1	2
полифонический роман	2	9
даже там	1	1
принцип то	1	1
сталкиваются в	1	1
и другом	1	1
действительно в	1	1
так определяет	1	1
как одно	2	1
предисловии к	1	1
не обычные	1	1
своей эпохи	2	1
и от	3	1
в пределы	3	1
в одном	6	9
можно найти	2	1
той же	1	6
лишь для	1	1
от себя	1	1
прямо не	1	1
построения все	1	1
лежат в	1	1
в начале	2	1
а как	4	6
него нет	3	1
мыслится и	1	1
друг с	2	3
карамазова и	1	4
с его	8	6
как только	1	1
что дело	1	1
бы и	3	4
в той	3	6
событийна и	1	1
сознание не	1	1
и все	1	3
монологического романа	3	1
с героем	2	1
на этот	1	2
человеческой жизни	2	2
как свой	1	1
мире он	1	1
вы действительно	1	1
и о	2	3
точке зрения	3	2
жизни и	15	6
к человеку	1	2
найти в	1	1
как можно	1	2
в них	4	3
не кто	1	1
для понимания	2	3
может стать	2	1
их мирами	3	4
в чужих	2	1
там где	6	6
нескольких индивидуальных	1	1
как большой	1	1
в том	8	11
герои как	2	1
входящий в	1	1
раскольникова ивана	1	3
на почве	4	1
и т.п	6	3
бы как	1	1
достоевский прежде	2	2
от того	2	2
герой и	3	1
и острой	1	1
именно этот	1	1
не все	1	1
как мы	8	5
заключенных в	1	1
новое отношение	2	1
и взаимно	2	1
пределах монологического	1	1
в сфере	2	2
как его	2	1
в отношении	1	2
герою в	3	1
на мир	2	8
изображения и	2	4
себя самого	1	4
есть не	1	2
повести но	1	1
хоть и	3	1
человека а	1	1
что герой	1	2
личности это	1	1
главное внимание	1	1
достоевского мы	1	4
здесь не	2	1
а о	3	1
каждая мысль	1	2
стороны его	2	1
тот же	2	2
и герои	1	1
со стороны	4	2
как он	4	2
одно из	1	1
об обычной	1	1
всех элементов	2	1
из самого	1	1
авторскому сознанию	1	2
и окружающий	1	1
к слову	1	1
например у	1	1
в своих	4	2
братья карамазовы	2	1
его героев	1	5
достоевский сумел	1	1
о тех	1	1
и мировой	1	1
ибо не	1	2
романа в	5	4
форма его	1	1
из авторского	1	2
бедных людях	1	1
от этого	1	1
с достоевским	1	1
уже в	4	5
в жизни	3	6
это и	1	9
своего осознания	1	1
героя он	1	1
наконец в	1	2
монологическом художественном	1	1
следовательно что	1	1
в истории	2	2
и потому	6	3
самом и	1	3
и он	3	1
и другими	2	4
как на	2	2
мир достоевского	1	11
с их	4	5
достоевского дано	1	1
не давая	1	1
как у	2	2
на этих	1	1
слово автора	4	2
из них	9	2
с другом	2	3
времени в	1	1
месте и	1	1
в области	2	3
сам он	2	3
достоевский обладал	1	1
не исчерпывается	2	2
в настоящем	1	3
в вас	1	3
него не	3	2
вполне понятно	1	1
для достоевского	4	6
своеобразие достоевского	1	1
свобода героя	1	1
не менее	2	1
переходит к	1	1
еще не	9	5
на первом	1	1
он сам	6	3
к его	1	1
но на	2	1
в конце	4	5
кто он	1	2
бы тот	1	1
все еще	1	1
единства произведения	1	1
героя герой	1	1
души достоевский	1	1
тех или	1	1
нужно сказать	1	1
несколько подробнее	2	1
достоевский с	1	1
положения в	1	1
авторского кругозора	3	1
такие герои	1	1
мы условно	1	1
и на	7	10
всегда и	2	1
диалог и	1	1
достоевского в	4	19
к другу	3	1
есть то	1	3
достоевский был	1	4
вообще не	1	1
есть а	1	1
и всякой	1	1
для того	1	2
художественной воли	1	3
тому как	2	3
конечно и	2	4
в самом	13	8
полифонического замысла	1	1
в то	5	10
всегда лежит	1	1
в напряженном	1	1
никогда не	17	5
достоевского но	3	8
с чужим	1	1
так же	5	6
чужой личности	1	1
так что	2	1
мысль не	3	1
а на	2	1
внешний мир	1	1
думает о	2	1
не в	8	6
иваном карамазовым	1	1
есть в	8	3
же по	1	2
героя как	1	1
нашего тезиса	1	8
раз и	1	3
нами в	4	1
авторской художественной	1	1
отношении к	1	2
преступления и	1	1
лишь в	2	3
но сколько	1	1
характерно для	1	1
изображения героя	3	1
авторским словом	2	1
является одним	1	1
для этого	3	1
есть они	2	1
слово в	3	2
был не	1	1
принадлежит к	1	1
в речах	1	1
далеко не	4	1
которой можно	1	1
как бы	15	28
его полифонического	1	1
в процессе	2	4
все остальное	1	1
от других	1	1
идеи у	3	1
а с	3	1
особенности его	1	5
едином объективном	1	1
тем или	1	1
же что	3	2
он может	2	3
нет и	3	1
достоевского всегда	1	1
идеологической позиции	2	1
идея здесь	1	1
героя с	2	2
только при	1	2
голосов в	1	3
или точнее	1	1
этой точки	2	1
не способны	1	2
его собственную	1	1
в целом	5	4
что не	5	1
некоторых из	1	1
и пр	2	1
а не	10	20
этот вопрос	4	2
вся действительность	1	1
время как	1	1
превращается в	4	1
к идее	3	1
тотчас же	2	1
была для	2	1
одним из	3	8
противоречивые акценты	1	1
как же	2	3
людей и	2	1
твердую оправу	1	2
слово героя	1	6
сознания но	2	1
ведет к	2	1
романы и	1	1
высшей степени	1	1
на своем	1	1
случайно и	1	1
и ивана	1	1
он и	4	5
его творчестве	3	2
герой достоевского	5	6
с ее	3	2
они не	2	3
он есть	2	3
что оно	1	1
из романов	1	2
на тех	1	1
и со	2	1
это было	2	1
его творчества	5	7
романе достоевского	3	9
борьба с	1	1
оно может	1	1
в романах	8	7
для героев	1	1
от человека	1	1
вот почему	3	1
не дает	1	3
оно ни	1	1
входящих в	1	1
у достоевского	14	24
новой романной	2	1
войти в	1	1
что же	4	1
и нерешенностью	1	1
осмыслены в	1	2
построения как	1	1
чтобы быть	1	1
и их	6	2
образом но	1	1
в которой	2	4
философский роман	1	1
к нему	11	3
что ни	1	1
ничего не	3	6
отношений и	1	1
одном из	1	2
что они	3	1
человека из	1	4
из одного	2	4
художественного творчества	1	2
нового времени	3	1
в книге	1	3
по поводу	1	1
один автор	1	1
при всей	1	1
но только	2	1
быть только	2	1
идей но	1	1
романа то	1	1
нем в	1	1
в сущности	7	5
современности в	1	1
себе самом	3	6
не из	1	2
европейской литературы	1	1
образ героя	2	4
и здесь	2	3
создания достоевский	1	1
самого начала	1	3
взаимодействие сознаний	1	1
человека в	5	5
приводит его	1	2
это очень	2	3
при этом	2	3
того что	3	2
в форме	2	6
у него	6	6
остается вне	1	1
в этих	4	2
в произведении	5	1
момент его	1	2
он выдвигает	1	1
художественного изображения	3	1
в момент	3	1
он живет	1	1
вступает в	4	1
его высказать	1	1
же это	1	1
входит в	9	2
был бы	1	5
построены в	1	1
таким художником	1	2
достоевского также	2	1
характера типа	1	2
к миру	1	1
понять и	2	1
построения романа	1	5
и другие	4	2
человек из	2	3
не об	3	3
друг к	3	1
от них	2	1
во все	2	3
том и	1	1
выражение в	3	4
зрения мы	1	1
слова и	1	1
даже в	6	2
за пределами	1	1
будто и	1	1
достоевского таким	1	2
и поступков	2	2
того и	1	1
творческого пути	2	1
оставляет за	1	1
его и	3	1
так и	3	10
достоевского это	2	1
словесного стиля	1	1
только объекты	1	1
тем самым	2	1
но как	2	3
своих романов	1	1
чтобы сделать	1	1
вывод из	1	1
всей их	1	1
не укладывается	2	1
самого героя	2	8
этого в	1	1
в высшей	1	1
если бы	2	10
выйти за	1	2
один элемент	1	1
идеи только	1	1
европейского романа	3	4
как раз	6	4
все в	1	6
и сила	1	1
авторского слова	2	7
на материале	3	3
композиционно выраженные	1	1
художественного замысла	2	1
но потому	1	1
что она	4	2
каждого романа	1	1
что если	3	1
голоса но	1	1
и что	2	1
множественность сознаний	1	1
увидено и	1	1
человеке а	1	1
самостоятельность героев	1	1
всем этим	2	1
образе героя	1	1
действительно становится	1	1
себя и	2	2
понимания мира	1	2
и притом	1	2
я ты	1	1
его слово	1	1
не поддается	2	1
место в	1	1
в роман	1	1
обычном смысле	1	1
что все	3	3
и ставит	1	1
сказать что	5	5
а прежде	1	1
то есть	50	24
вместе с	1	2
в братьях	2	1
твердого образа	1	1
есть если	1	1
важно не	1	1
не входит	2	1
произведений достоевского	3	7
одинаково не	1	1
приводит к	1	3
ту сторону	1	1
в самой	3	7
большинстве случаев	2	2
должны быть	1	1
психологический тип	1	1
а потому	2	2
так чтобы	2	1
идеей достоевский	1	1
и его	8	13
то в	1	1
и вне	1	1
произведения и	1	1
достоевского чтобы	1	1
и самостоятельность	1	1
не на	4	3
он бросает	1	1
я не	6	3
только один	1	1
о себе	3	9
ее нельзя	1	1
самой жизни	1	1
не сливается	1	1
и действительно	2	1
же мы	2	1
говорит об	1	1
и показать	1	2
слова героя	2	1
в частности	1	1
характер не	1	1
всего романа	2	1
да ведь	2	2
такой роман	1	1
и даже	3	3
почти вовсе	3	1
в едином	2	4
только в	9	8
в смысле	2	2
в произведениях	3	2
тоже не	2	1
он стремится	1	3
из тех	1	2
услышать и	1	1
видения и	3	8
его сознании	1	1
не могли	1	2
мы их	1	1
все то	2	4
как в	4	6
диалога в	1	1
лишь на	2	2
мы уже	3	2
что у	4	1
тем более	1	1
жизни в	2	1
мире а	1	2
у вас	2	2
диалог в	2	2
ибо в	1	1
не характер	1	1
для его	1	3
в полифоническом	4	2
в человеке	10	6
диалога и	2	1
но у	3	2
что из	1	2
непосредственное выражение	1	1
эта новая	2	1
рядом с	3	13
есть и	3	1
множественности сознаний	1	1
собою в	1	1
в их	4	3
со своим	1	3
объектный образ	1	4
представления о	1	1
самом произведении	1	1
в себе	5	5
идея и	1	1
к тому	1	1
впервые в	1	1
автор не	4	1
полифоническом романе	3	3
он приводит	2	1
самого автора	1	6
в бедных	1	1
поэтики достоевского	1	8
самого достоевского	2	6
раскольникова и	3	1
порядка в	1	2
в полифонической	1	1
взаимоотношения с	1	1
авторской позиции	5	3
благоприятным материалом	1	1
в году	1	1
человека является	1	1
с ним	8	6
тому что	1	2
всего в	1	1
и более	2	1
только с	1	2
построения целого	1	2
и радикально	1	1
не превращает	1	1
с самим	2	1
поэтому даже	1	1
и вот	2	2
более что	1	1
романа но	2	2
основные особенности	2	1
нем и	1	1
она является	1	1
потому что	8	12
своей книге	1	1
друг друга	7	3
что для	2	2
быть это	1	1
по отношению	8	11
всех этих	1	3
этом отношении	2	5
героя а	1	4
все время	3	1
пределы одного	3	2
записок из	1	3
действительности не	1	1
все они	4	1
к сознанию	1	1
так как	5	7
как образ	1	2
которых может	1	1
опыт и	1	1
с раскольниковым	3	1
как будто	1	3
точек зрения	3	3
творчестве достоевского	1	5
подходит к	1	4
не могут	1	6
его мировоззрении	1	1
как вывод	1	1
образа героя	2	3
лишь как	1	5
и с	7	4
это в	1	2
ее он	1	2
позволяет ему	1	1
чужое сознание	1	1
подхода к	1	1
ее и	1	1
творчеству достоевского	1	1
идею в	2	1
и идеологической	1	1
с другой	1	2
в художественном	3	2
в другое	2	1
и романа	1	1
другого человека	1	4
в чем	2	1
было бы	4	6
не сливаясь	1	1
стремился воспринять	1	1
в первой	1	2
он ни	1	1
мы остановимся	2	3
у нас	2	1
именно в	3	6
жанровых и	1	1
мыслей положений	1	2
такого героя	2	1
достоевского художественно	1	1
себе но	1	1
мы не	1	2
одной из	2	1
не сливая	1	1
с формой	1	1
одному сознанию	1	1
здесь мы	1	2
других они	1	1
быть раскрыто	1	1
романный жанр	1	1
предметом изображения	1	2
достоевский не	3	5
его жизни	2	1
и внутренне	2	1
доминанта построения	1	2
для себя	3	2
на него	2	2
у самого	1	2
же как	4	1
этого слова	2	2
все это	5	7
оценки и	2	1
в сознании	2	2
слова а	1	2
находится в	2	1
основе построения	1	1
сознания это	1	1
что я	1	1
с чужою	1	1
жизни а	1	2
не так	2	1
но конечно	1	2
время и	1	1
и слово	6	1
рассказа от	1	1
потому и	1	1
ее как	1	2
о человеке	1	1
совершенно не	1	1
этом смысле	5	9
этот термин	2	1
в какой	1	1
наше время	1	1
только что	2	1
точками зрения	2	2
более того	5	3
и внутренние	1	1
не сделал	1	1
его целом	3	5
конца может	1	1
свою мысль	1	1
письме к	1	1
по своим	2	2
что он	7	10
дана как	1	1
данном случае	1	2
по сравнению	2	1
эти идеи	2	1
что и	5	5
уже не	6	8
они уже	1	3
процесса и	1	1
художественный мир	1	1
особенности произведений	3	2
в плоскость	1	3
он в	1	2
достоевского не	8	11
что было	1	3
хотя бы	5	2
поступков человека	1	1
сознанием и	1	1
с другими	7	7
и по	2	2
одной плоскости	4	3
произведения в	1	1
взаимодействие он	1	1
в отличие	1	2
чужому сознанию	1	2
с идеей	2	3
то оно	2	1
художественной формы	1	5
среди них	3	1
нами особенности	1	1
в ней	7	1
целом ряде	2	1
них не	1	1
смысле как	1	1
мы думаем	1	1
начала все	1	1
зрения на	5	8
две мысли	1	1
точкой зрения	2	1
причем сам	1	1
авторской точки	3	1
в романе	3	11
но все	4	4
что постоянно	1	1
его именно	1	1
всякий человек	1	1
как художник	3	1
ведь это	1	2
стиля и	1	3
отсюда и	1	1
со всех	1	1
этой формы	1	1
слов о	1	1
существует только	1	1
своим героем	1	1
о мире	5	1
не от	1	1
и над	1	1
мысли о	1	1
ни один	3	2
и старается	1	2
и к	2	4
но здесь	1	1
в единство	3	5
обычного типа	2	3
литературе о	2	3
в творческий	2	1
от автора	4	3
сознание и	4	3
в другой	1	3
дело идет	6	6
как человек	2	2
ты еси	1	3
за пределы	5	6
находит свое	1	1
есть нечто	1	1
последнее слово	1	9
не как	6	12
в каком	1	1
никак не	1	2
и монологически	1	1
условия для	1	1
должна быть	3	2
достоевский и	1	2
новая авторская	2	1
идет не	3	3
и повести	1	1
является только	1	1
в обычном	1	2
это уже	1	1
самосознания и	2	1
в самую	2	1
ни в	2	3
путь его	1	1
что в	6	8
смысле глубоко	1	1
автора или	1	1
ивана карамазова	4	5
их предметом	1	1
диалогической природы	4	1
внешнее и	1	1
за ним	1	2
в своей	6	11
он ищет	1	3
в основе	2	5
большой диалог	7	1
идеи раскольникова	1	1
диалога не	1	1
зависимости от	3	3
диалогический характер	1	1
эти три	1	1
авторского изображения	1	1
него в	1	2
достоевского герой	2	1
кажется что	2	3
их взаимоотношения	1	1
образом как	1	1
сознания с	1	2
не может	24	11
более широкое	1	1
раскрытия и	1	1
достоевского которая	2	2
только у	1	3
разобранные нами	1	1
полифония же	1	1
и оценки	1	1
самой своей	1	1
о том	3	2
у тургенева	1	1
его не	1	1
единство и	1	1
как доминанта	1	1
в соприкосновение	1	1
в новую	2	1
стиля достоевского	1	1
в некоторых	2	1
может быть	18	21
другом случае	1	1
прошлого и	1	1
в одной	5	4
себе его	1	1
идеи идея	1	1
уже говорили	2	1
вследствие этого	1	1
с отдельными	1	1
и широко	1	1
в устах	1	1
и могут	2	1
она не	5	5
произведениях достоевского	4	5
была бы	3	2
достоевского совершенно	1	1
полном смысле	1	1
героев в	3	2
который в	1	1
героя о	1	3
отличие от	1	2
достаточно чтобы	1	1
романа и	4	4
и самое	2	2
для них	3	1
художественный образ	1	1
и других	3	5
достоевского как	5	12
своеобразие и	1	2
ни одна	1	1
не было	2	3
но ведь	3	1
сочетание целостных	1	1
того чтобы	1	4
знает все	1	1
он умел	1	4
в этой	1	4
достоевского с	1	7
они никогда	1	1
смысловая позиция	1	1
само по	2	2
он видел	1	1
и никогда	1	1
героев достоевского	4	3
самим собою	1	2
мир в	2	2
они и	2	1
во всяком	1	4
не способна	1	1
здесь же	1	1
всего что	1	1
вера в	1	1
если же	1	2
он как	3	1
в плане	1	5
не только	16	13
является лишь	1	4
он не	9	4
в основном	1	2
говорит он	1	8
его видения	1	1
начала и	2	1
внутреннего человека	1	1
и иваном	1	1
в пределах	4	9
того он	1	1
о герое	4	1
здесь конечно	2	1
к герою	5	1
между ними	4	2
стремление достоевского	1	1
искажая их	1	1
мысль он	1	2
на себе	1	2
и завершающего	1	1
таким же	2	2
голосов и	1	1
от идеи	1	1
в плоскости	1	4
ничем не	2	1
для их	1	1
и для	2	3
творчества достоевского	2	7
или наконец	3	1
собственного сознания	2	1
авторского замысла	2	2
проявиться особенно	1	1
согласиться с	1	1
по себе	8	7
не потому	2	2
ни одного	3	2
нем как	1	1
в условиях	2	2
а в	3	7
героя против	1	1
найти и	1	2
в каждом	4	8
друга и	1	1
человека достоевский	1	2
голоса и	1	1
их и	3	1
на которой	1	1
ни был	1	1
творческого замысла	1	1
но с	3	1
материале конкретных	1	1
автора то	1	1
в одно	1	1
монологического авторского	1	2
позицию по	1	1
вступают в	2	1
перед достоевским	2	1
и всех	1	1
для такого	1	1
нейтральным образом	1	1
построения образа	1	1
которая как	1	1
герои его	1	1
в мире	3	7
по природе	3	1
незавершенность его	1	1
из его	1	3
и только	1	1
полифонического романа	5	17
в полном	1	1
мы должны	4	2
в которых	1	2
и до	4	1
как она	1	1
у меня	3	1
не разрушая	1	2
герой как	1	2
достоевского вовсе	2	1
словом и	1	1
романах достоевского	6	6
автора но	2	1
другом в	1	1
бальзака и	1	1
плана в	1	1
авторская позиция	3	1
и как	2	8
именно к	1	1
его материал	1	1
только он	1	1
точки зрения	19	21
этого мира	2	4
его личности	2	2
в монологическом	8	1
на это	1	1
но есть	1	1
но и	15	11
в ее	3	1
до сих	2	2
сознания героев	1	1
подполья и	1	2
не знает	4	1
в творчестве	1	5
чужою мыслью	1	1
в большинстве	2	2
но именно	1	4
чем в	1	2
здесь действительно	1	1
или как	1	5
себя в	2	3
достоевский в	5	7
и изображения	3	4
они действительно	1	1
на самом	1	4
именно потому	1	2
совершенно справедливо	1	1
его романах	4	1
достоевский это	2	1
за собою	1	1
говорить о	1	2
крайней мере	2	2
в этом	20	25
что мы	1	1
монологического типа	1	4
между собою	1	1
он говорит	2	2
точка зрения	7	7
тяготеет к	2	1
романной структуры	1	4
чужой мысли	1	1
одна из	3	2
которым она	1	1
дан в	1	1
в свои	1	1
из этих	1	2
неизбежно утрачивает	1	1
их в	7	2
смерти все	2	1
его романов	2	3
мысли и	3	2
о нем	6	11
заключается в	1	2
воспринимается как	2	1
и развернуть	1	1
особый тип	1	1
взаимно исключающих	1	1
героя в	5	4
его герой	1	1
принципа в	1	1
мне кажется	1	1
во времени	1	3
постановке идеи	2	1
его сознания	1	3
ни были	1	1
достаточны для	1	1
себе все	1	1
результате такого	1	1
двух или	1	1
во мне	1	1
можно сказать	2	2
образами людей	2	1
свой материал	1	1
своего времени	1	2
в нем	20	20
его художественной	1	1
они ни	1	1
во всех	4	5
самосознание как	1	4
в дальнейшем	2	1
старого князя	1	1
к правде	1	1
не раз	2	2
растворяет в	1	1
котором мы	1	1
каждом слове	1	1
уже отмечали	1	1
доминанта изображения	1	1
в какие	1	1
проникновения в	3	1
до его	1	1
никак нельзя	1	2
и единство	1	1
именно поэтому	1	1
другое чужое	1	1
или нескольких	1	1
и понимания	1	3
и сам	3	2
конечно что	1	2
конце концов	3	4
а именно	3	1
или иных	1	1
том что	7	9
сочетаются в	1	3
строго говоря	1	1
и перед	1	2
образ действительности	1	1
может развить	1	1
отношения между	1	2
чем же	2	1
и следовательно	7	1
лежащие в	1	1
ни одной	1	2
как таковой	1	1
в худшем	2	1
увидеть и	2	1
как к	2	1
творца полифонического	1	1
видим что	1	1
и наказания	1	1
он у	1	2
идея идея	1	1
то перед	1	2
же не	1	1
их голоса	1	1
к чужому	1	1
