3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram
приходит к осознанию	2	1
собственном смысле слова	1	2
что дало нам	1	1
бы сказать что	2	3
заключается только в	2	1
как мы видели	4	3
точно так же	1	1
друг к другу	3	1
принять во внимание	2	1
ничего принципиально нового	1	1
с более высоким	1	1
по аналогии с	1	1
снизу вверх от	1	1
в силу того	5	2
что мы имеем	1	1
мы и в	2	1
в собственном смысле	1	6
понятий для того	1	1
и той же	3	2
с самого начала	7	6
образования понятий и	1	5
каждой возрастной ступени	1	2
на этот раз	1	1
и в развитии	1	2
с тем что	2	3
до сих пор	3	1
были бы невозможны	1	1
со взрослым в	1	1
можно считать установленным	1	2
сравнению с тем	1	1
ничего общего с	1	1
ребенок раннего возраста	1	1
есть в сущности	1	1
пункта мы можем	1	1
в последнее время	2	3
тех связей которые	1	1
том что в	1	1
с точки зрения	10	1
нечто принципиально иное	1	1
развития мышления и	1	3
от общего к	2	1
значения детских слов	1	1
развития именно в	1	1
в гораздо большей	1	1
мы не можем	1	1
в этом смысле	2	2
видим таким образом	1	1
одном и том	2	1
с несомненностью что	1	1
развития детской речи	1	1
значение слова или	1	1
исследование показало что	1	1
и отношения между	1	1
раз и навсегда	1	1
на данной ступени	3	2
к проблеме развития	1	2
независимо от того	2	3
в этом и	1	2
с другом в	1	1
ребенка мы могли	1	1
в совершенно ином	1	1
с тем и	2	4
и не могут	1	1
своей психологической природе	1	2
является одним из	1	1
общего и частного	2	1
нами при экспериментальном	1	1
в своем развитии	4	1
всего нашего мышления	1	1
только в том	1	2
в этот период	1	1
новое что возникает	1	1
языка у ребенка	2	1
не в состоянии	2	1
теми или иными	1	2
лежащие в основе	1	1
совершенно так же	1	2
по внешнему виду	1	3
в конце концов	1	1
то же самое	6	1
то время как	5	4
процесса образования понятий	1	14
исследовании образования понятий	1	1
по мере развития	1	1
не совпадает со	1	1
это вполне совпадает	1	1
ребенка вместе с	1	1
подобно тому как	1	1
в самом начале	4	1
наблюдаем мы и	2	1
понятие в собственном	1	1
возникает в мышлении	1	1
высших психологических функций	1	1
с этой точки	1	2
не может быть	2	2
и в отношении	1	2
чтобы прийти к	1	1
в детских понятиях	1	1
сами по себе	1	3
на этой ступени	1	3
теоретический вопрос об	1	1
состоит в том	2	3
при решении задачи	1	1
о том как	1	1
того чтобы прийти	1	1
в целом все	1	1
остановиться на этом	1	1
в этой области	2	1
словами и предметами	1	1
заключается в том	5	7
если обратиться к	1	1
имеем дело с	1	1
один из них	1	1
в развитии мышления	1	6
так как оно	1	1
как показывает исследование	6	2
нового по сравнению	2	1
в дошкольном возрасте	3	1
таким образом не	1	1
за связь вещей	1	2
что в основе	1	1
понятий таким образом	1	1
того что понятие	1	1
