2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part5_wordlist_2gram
свойственных ему	1	1
яков петрович	6	2
главных героев	1	1
он вводит	1	1
как его	3	1
внутренняя жизнь	1	1
в отношении	9	3
ее но	1	1
в устах	1	1
самые атомы	1	1
вовсе не	7	9
она не	1	3
она знает	1	1
произведениях достоевского	2	3
себя самого	7	1
между двумя	2	3
чужого сознания	4	1
он там	1	1
или наоборот	1	1
в бесах	1	1
не на	1	1
отношением к	3	1
господин голядкин	3	1
обращено к	2	1
ни было	3	1
всего как	1	1
двух разных	1	2
подчас чудаками	1	1
достоевского мы	1	1
уже сама	1	1
а вот	1	1
здесь не	1	4
не интригант	1	1
во многих	1	1
о себе	17	5
что знаменитый	1	1
и голос	5	1
к лицу	1	1
той или	4	2
этот скрытый	1	1
бы в	4	3
и тон	3	1
направлена на	1	1
увидим что	2	2
и жизнь	1	2
у мышкина	1	1
все из	1	1
подумали что	1	1
из политики	1	1
увидит что	1	1
отличие от	2	3
его к	3	2
разобранным нами	1	1
достоевского и	2	2
и самое	2	1
рассказчика слово	1	1
это конечно	1	1
и других	1	4
может войти	3	1
до времени	1	1
но там	1	1
как он	2	3
вы не	2	1
и между	1	6
прозаическая лирика	1	1
его слова	2	3
достоевского как	2	1
и мысли	3	2
именно как	1	2
что вы	2	1
развивается диалогически	1	1
да рядом	1	1
нет ничего	1	1
не принимает	4	2
сразу с	1	1
в каждой	2	1
определяет его	1	1
двух голосов	4	6
здесь можно	1	1
зол он	1	1
слова мы	2	2
другим в	1	1
к слову	2	2
и даже	5	3
и очень	1	1
но ведь	2	2
слова второго	1	1
еще раз	1	1
чтобы не	2	1
установкой на	3	1
того чтобы	1	1
и при	1	3
то это	1	3
в своих	1	1
приведем еще	1	1
только в	6	6
в произведениях	2	2
тоже не	1	1
чужой взгляд	1	1
другой стороны	3	3
так сказать	2	5
в этой	1	3
достоевского с	1	1
настасье филипповне	1	2
чужим словом	1	13
отношению к	7	5
такого диалога	1	1
ну а	1	1
прорывается в	1	1
господина голядкина	2	1
то и	1	2
слово рассказа	1	1
что еще	1	1
всяком случае	4	1
его с	5	1
героев достоевского	3	3
друг о	1	1
к рогожину	3	1
резко отличается	1	1
самим собою	9	3
к этому	1	1
чужого слова	6	23
и эта	1	1
но для	2	3
как монологическое	1	1
как в	5	4
диалога в	2	3
бедных людях	1	3
во всяком	4	2
одному знаменателю	2	3
и не	27	27
и следует	1	1
слово как	1	4
что у	6	1
замыслу достоевского	7	1
лицом к	1	1
со всеми	3	1
мы уже	8	3
лежит в	2	1
и вообще	2	1
меньшей степени	1	2
таким образом	7	4
время их	1	1
речь его	1	1
свой предмет	2	7
замечательно что	1	1
чудаками смотрели	1	1
из истории	1	1
он как	4	2
а вовсе	1	1
тем что	4	3
одно и	3	1
поэтому слово	1	1
уже в	3	4
с теми	1	1
такой человек	1	1
в жизни	2	5
чужими словами	2	1
высшем смысле	1	1
да впрочем	1	1
у вас	1	1
в плане	6	1
не только	10	14
главного героя	1	2
дано на	1	1
заставляет его	1	1
он не	13	4
для его	2	1
девушкина в	1	1
наконец в	4	1
напряженный характер	1	1
приведенном нами	1	2
все эти	3	4
для всего	1	1
особенно в	2	5
в данном	1	2
в пределах	11	10
значительной степени	1	1
теперь внимательнее	1	1
перебой голосов	3	3
смысле и	1	1
рядом с	4	5
и потому	1	1
слова в	6	13
такою же	1	1
я его	1	1
с самого	8	1
в их	1	4
строгом смысле	1	2
там это	1	1
мы чувствуем	1	2
словом рассказчика	1	1
затем и	1	1
речь не	1	1
в себе	5	7
развивается в	1	1
минуты когда	1	1
и он	2	6
в большей	1	2
в рассказе	2	2
на его	4	1
причем эти	1	1
как на	1	1
между ними	1	10
в кавычки	1	2
оно является	1	2
начала в	1	1
к тому	6	2
к рассказу	1	1
еще хуже	1	1
на себе	1	1
других героев	1	1
как чужой	2	1
перед нами	1	12
с первой	1	1
как если	1	2
на всю	2	1
голосов и	2	3
реагирует на	1	2
слово о	7	4
как нам	1	2
бы не	2	2
а лишь	1	1
в бедных	1	3
самое главное	2	1
и слова	2	2
и для	8	3
с другом	4	5
мысли в	2	1
творчества достоевского	1	2
этими двумя	2	1
пародийного и	1	1
почти никогда	1	1
его собственных	2	2
свой смысл	1	1
самого достоевского	1	2
а что	2	4
до конца	4	4
авторского замысла	1	1
нельзя понять	1	1
что так	1	2
действия романа	1	1
отличается от	1	3
и вместе	1	1
художественного мира	1	1
в первом	2	1
него не	1	1
чужого голоса	1	3
слово или	1	2
для достоевского	2	2
чувствуем что	1	2
по себе	4	7
двух сознаний	1	1
любовь к	1	4
не менее	2	2
и углубленной	1	1
еще не	7	7
знает что	3	1
даже и	3	1
он сам	6	2
последующих произведениях	1	1
с ним	7	2
затем его	1	1
так в	2	2
слове рассказчика	1	1
интригант и	1	1
но на	4	2
слова как	1	3
в конце	5	3
убеждает себя	1	1
на все	1	2
иван карамазов	2	1
замысел автора	1	1
одному из	1	1
среди которых	1	1
а в	7	2
ну так	4	3
тому что	2	1
он только	3	2
слово и	2	7
всего в	1	1
слов с	1	2
только с	3	1
условного слова	1	1
слов и	3	3
в каждом	6	6
говорить с	1	1
над всеми	1	1
глубже и	1	1
с самим	15	5
в уста	1	1
оглядки на	1	1
чужого акцента	2	2
и вы	2	1
к аглае	1	1
и вот	4	1
ведь я	1	1
а впрочем	4	1
дело в	1	3
по преимуществу	1	1
с внутренней	1	1
него и	3	1
романа но	1	1
в своем	2	3
на которой	2	1
резко слово	1	1
в самые	1	1
но она	1	2
и без	4	1
слов героя	1	1
но с	1	2
с исключительною	1	1
нельзя дать	1	1
тонах и	1	1
из слов	1	1
стал ее	1	1
в сторону	2	1
с человеком	3	1
и на	6	11
бы на	1	1
и внутренняя	1	1
от друга	1	1
достоевского в	3	8
которые в	1	2
есть уже	1	2
эта оглядка	1	2
от него	6	1
в приведенном	1	3
с которыми	2	1
в самой	1	5
врывается в	1	1
в двух	1	1
перед его	3	1
рассказа и	1	1
и характер	1	1
особенно там	2	1
чтоб он	1	1
носит чрезвычайно	1	1
говорили в	1	1
направленность в	1	1
речь голядкина	3	2
только так	2	2
как и	18	12
собой в	1	1
все и	4	1
вступают в	1	1
потому что	8	4
одного монологического	1	3
будет? кстати	1	1
другую сторону	1	2
друг друга	2	6
конечно и	1	3
в самом	6	9
а то	1	3
при всем	1	2
это последнее	1	1
же время	10	5
голядкина с	6	2
в то	11	5
между словами	1	3
поэтому в	1	1
по отношению	6	5
никогда не	4	6
героев и	1	1
и то	5	1
речь рассказчика	1	1
в мир	1	1
тому и	1	1
раз в	2	2
на более	1	1
с чужим	2	6
им в	2	1
слова не	2	2
и в	35	46
все время	4	2
так же	7	3
отметить что	1	1
других людей	1	1
в мире	4	3
настасьи филипповны	7	6
без всякого	2	2
так что	5	2
пел петухом	1	1
приводят к	1	1
уж теперь	2	1
из его	2	1
так как	4	5
и только	1	3
значение в	1	2
но не	6	4
слово без	4	1
два голоса	3	3
вот я	3	1
и всегда	1	1
происходит лишь	1	1
такой же	3	3
может до	2	1
в стороне	1	1
словом другого	1	1
не в	10	10
по замыслу	11	1
если оно	1	2
вообще нет	1	1
не знал	2	1
точек зрения	2	4
как будто	4	1
творчестве достоевского	7	2
поэтому он	3	1
есть в	1	6
их друг	2	1
на этом	2	3
своей речи	1	1
и через	1	2
а между	3	2
мы сказали	1	3
и во	3	3
я ничего	1	1
своего собственного	3	1
в которых	2	2
на меня	6	1
не могут	1	3
человек в	1	1
бы он	2	1
им и	3	1
другом как	1	1
и резко	1	2
слово он	1	1
мышкина с	2	1
суворов пел	1	1
на нее	2	1
и до	1	3
приносит с	1	1
не я	1	1
у меня	6	3
раз и	3	4
да за	1	1
лишь как	1	2
так кончается	1	1
нами в	1	1
который не	1	1
отношении к	7	2
определения и	1	1
с этим	3	2
лишь в	7	2
словом и	3	3
романах достоевского	4	7
функций в	1	1
но иногда	1	1
же он	1	2
в предшествующих	1	1
и с	12	7
я и	2	1
мышкин и	1	1
дело и	1	1
но это	6	6
великие люди	1	1
характер это	1	1
он остается	1	1
позиции как	1	2
странность там	1	1
в него	3	6
внутренняя диалогизация	1	3
слов в	3	2
диалог двух	1	1
себя лишь	1	1
он находится	1	1
полную независимость	1	1
голосов как	1	1
это в	2	1
присутствует незримо	1	1
друг другу	4	1
характер в	1	1
в одних	1	1
когда он	3	2
пародия или	1	1
человек не	1	1
так тому	1	1
повести находится	1	1
он снова	2	1
чужое сознание	1	2
знает но	1	1
он уже	3	2
диалог у	2	1
общем не	1	1
конечно не	2	8
отношением его	1	1
слова если	1	1
имеет громадное	1	1
о них	2	1
он тоже	1	2
бы развернуть	1	1
голос голядкина	7	1
для этого	2	2
и т.д	3	3
мы это	1	1
он во	2	1
в заключение	1	2
это не	3	5
стремится быть	2	1
это все	1	1
человек так	1	1
слово в	2	6
предмет и	1	2
отрывок из	2	1
с другой	4	3
голядкина в	1	1
их можно	1	1
и как	2	2
он все	2	1
здесь в	2	2
голос самого	2	1
присущ всякому	1	1
в речах	6	1
бы ни	1	2
другого человека	3	3
но он	4	3
должно быть	3	4
и совершенно	1	2
в позднейшем	1	1
так он	1	1
далеко не	1	3
из своего	4	1
было бы	3	3
что такое	1	2
других романах	1	1
как бы	31	19
здесь и	1	3
ж полководцы?	1	1
в процессе	1	4
как изображение	1	1
чужой реакции	2	1
этот второй	1	3
нами особенность	1	1
оно обращено	1	1
проявляется уже	1	1
в первой	1	2
от власти	2	1
внутренних диалогов	1	1
и слияние	1	1
речь как	1	1
я знаю	1	1
вне себя	2	1
прежде всего	12	9
точки зрения	7	11
он продолжает	1	1
одном слове	2	3
себе и	7	3
делает свое	2	1
героя но	2	2
а с	3	1
же явления	1	2
сам и	3	1
его личности	1	1
него как	1	2
без другого	1	1
и уверенный	1	1
позднего периода	1	1
они и	1	1
первая часть	1	1
мы остановимся	3	1
человека с	3	1
голосом голос	1	1
но и	14	12
к своему	5	3
слово рассказчика	3	2
на фоне	1	6
в диалогах	4	2
на друга	2	2
в ее	3	1
знает и	5	1
он может	1	1
там говорят	1	1
нет и	4	2
достоевского всегда	1	1
несколько иные	1	1
в очень	1	1
а затем	2	1
чрезвычайно напряженный	1	1
остается в	1	2
до сих	1	8
одного момента	1	1
среди слов	1	1
этот чужой	1	1
не знает	6	4
в большинстве	2	9
но именно	2	3
форме и	1	1
самим собой	7	2
к собственному	1	1
чужих устах	2	1
мы не	1	4
своему предмету	7	3
героя с	1	2
ну что	1	5
себя в	2	3
себе героя	1	1
мы можем	2	4
во всем	4	4
героя и	10	4
один голос	1	1
себя на	1	2
голосов в	5	7
и другого	2	2
в результате	1	2
здесь мы	1	1
роль в	1	1
но эти	2	4
достоевского особенно	1	1
на самом	9	1
или точнее	1	1
абстрактный характер	2	1
он определяет	1	1
и наконец	7	4
ты меня	2	1
всех его	1	3
уст в	2	1
форме в	1	1
в целом	3	1
но эта	2	1
политики и	1	1
они становятся	1	1
не хочет	2	2
и заставляет	1	1
в последующих	1	3
i в	1	1
в преступлении	1	2
что не	4	1
в строгом	1	2
тон в	1	1
и пр	1	2
в письме	1	1
с большим	1	1
а не	4	11
этот вопрос	1	2
и другой	1	1
буквально повторяет	1	1
самого слова	1	1
с одной	1	1
их акцент	1	1
силы и	1	1
в этом	14	16
с одними	1	1
превращается в	1	4
приведенном отрывке	1	2
обойтись без	3	1
знаю что	2	4
в чужое	1	1
почему же	2	2
слово не	2	9
ли будет?	2	2
второго голоса	8	1
об этом	1	2
в доме	1	1
быть и	2	1
слово с	6	5
письма достоевского	1	1
во внутренний	5	1
одним из	1	3
и внутренне	2	1
мы замечаем	1	1
не использует	1	1
и речь	2	2
здесь с	1	2
диалога с	3	1
ли будет	2	1
рассудка и	1	1
слова ибо	1	1
для себя	7	1
вот как	4	2
на него	5	3
здесь два	1	1
они близнецы	1	1
со словами	2	1
чужого человека	1	3
нем не	1	1
в нашу	1	1
смотрели даже	1	1
да зачем	1	1
одна из	1	2
великие полководцы	1	1
совпадает с	2	1
в общем	3	2
слово героя	4	3
этого слова	5	2
близнецы ну	1	1
этом произведении	1	1
словом в	1	4
все это	14	6
переходим к	4	2
наконец не	1	1
или меньшей	1	2
приведенный нами	1	1
есть лишь	1	1
друг на	2	2
в один	1	1
я сам	7	1
их в	2	3
высшей степени	3	1
в последующем	3	1
самом деле	10	4
обращается к	2	1
в формах	1	3
по своей	2	3
делает его	1	1
могли бы	1	1
мышкина и	3	1
следует быть	2	1
которую он	1	2
мы говорили	2	1
мысли и	1	2
братьях карамазовых	3	2
авторское слово	2	8
он и	5	4
что я	13	6
о нем	2	6
хотя и	2	6
с ее	3	3
не способен	1	1
другому и	3	1
но конечно	2	2
стиль и	4	1
что может	1	1
мы как	1	1
во многом	1	1
только на	4	3
понять его	1	1
он себя	1	1
он есть	2	2
чужое слово	6	40
например в	2	4
сам знаю	2	3
налегли друг	1	1
и особенно	1	1
вернемся к	1	2
знает точки	1	1
из подполья	35	1
а уж	1	1
то же	15	6
будет и	2	1
приходит в	1	1
я хотел	2	1
собою и	1	1
нем чужой	1	1
не довлеет	1	1
том или	1	2
особый тип	1	1
свои мысли	1	1
в двойнике	10	1
его творчества	1	3
героя в	5	3
рано или	1	1
увидим так	1	1
ее как	3	1
стиля в	2	1
взглядом и	1	1
знаменитый суворов	1	1
вам скажу	1	1
этом каждое	1	1
его замысел	1	1
слияние голосов	1	2
своей собственной	1	1
я для	4	2
ивана к	1	1
в романах	5	5
голядка ты	1	1
этом смысле	3	2
есть у	1	1
его собственного	2	1
в центре	1	3
последующем творчестве	3	1
характерно что	1	1
с собою	5	2
в речи	2	3
в речь	3	3
и если	1	1
у достоевского	12	16
о своей	3	1
после убийства	1	1
герой из	4	1
характер и	2	1
особенности слова	1	1
войти в	2	3
второй голос	9	4
с собой	2	3
уже указывали	1	1
что же	7	3
рассказа в	10	1
является в	1	1
в себя	1	4
в повести	3	3
в такой	4	1
но этот	1	3
карамазовых в	1	2
слова с	2	7
его можно	1	1
ни были	1	1
начал с	2	1
только слово	2	1
голосом в	1	1
только себя	1	1
и слово	8	1
и их	1	3
и само	1	2
и любовь	1	2
чужим голосом	2	1
внутренней полемики	2	2
вопрос о	2	2
и мы	1	1
и сознание	1	1
на речь	1	1
своего слова	3	1
почти на	3	1
к нему	13	5
диалоге в	1	1
можно сказать	1	4
уходит в	1	1
другом и	1	1
по своим	1	1
ничего не	3	2
петухом ну	1	1
почти не	1	2
внутреннего диалога	13	1
полководцы да	1	1
что он	24	6
вид что	1	1
отчетливо и	1	1
настасья филипповна	5	4
боится чтобы	1	1
данном случае	1	1
себе самому	18	4
но они	1	1
он воспринимает	1	2
да что	2	3
он жалуется	1	1
и тонкая	1	1
его отношения	1	1
во время	5	1
в нем	16	17
по сравнению	1	1
голядкина они	1	1
в других	1	2
во всех	3	5
пределах одного	5	6
отчего же	2	3
и свой	3	2
ты этакой	3	1
оно стремится	3	1
усвояет себе	1	1
внутрь в	1	1
да он	1	1
себе как	1	2
остается той	1	1
еще один	2	1
слова то	1	3
что и	3	3
один из	1	1
уже не	3	4
и поэтому	1	1
отношения к	1	2
с точки	2	9
же и	4	4
при всей	1	1
но только	3	1
свой голос	2	1
независимость от	1	1
это слово	4	5
но так	3	1
к другим	2	2
к себе	18	6
о друге	1	1
ничего что	2	1
голос поэтому	1	1
имеет своего	1	1
я в	4	1
каждое слово	3	1
этих трех	1	2
одного героя	1	1
том же	1	4
в сущности	14	7
не подумали	1	1
людей он	1	1
хотя бы	2	2
другой но	1	1
так ли	1	2
нем он	1	1
или иной	4	2
себе самом	5	5
но перебой	1	1
с ней	1	1
именно поэтому	1	1
самого начала	8	1
зачем их	1	1
или в	2	8
и по	2	2
а ты	1	1
во втором	1	1
но в	19	6
зрения он	1	1
хоть раз	1	1
человека в	1	1
благодаря этому	2	1
девушкина с	1	1
для нее	1	1
но зато	4	1
а я	10	1
кстати ли	2	1
говорят что	1	1
оно должно	2	2
в отличие	2	3
дано лишь	1	1
своего рода	2	4
сих пор	1	8
очень хорошо	1	1
и сам	7	5
без труда	1	1
принимает форму	3	1
установки и	1	1
но к	1	1
жизнь и	2	3
чужому сознанию	3	1
большей или	1	2
конце концов	3	1
а именно	1	1
слово по	1	2
при этом	2	5
в форме	3	1
том что	3	4
никому не	1	2
столкновение с	1	1
среди них	1	1
у него	4	5
в ней	2	1
и лишь	2	1
себе он	1	1
и она	1	1
в келье	1	1
в другом	12	2
и тут	2	1
с генералом	1	1
тон но	1	1
она и	1	1
в этих	2	4
теперь в	4	1
в живых	1	1
часть рассказа	1	1
но между	1	1
из уст	1	1
филипповны и	1	1
в свое	1	2
звучат в	4	1
в произведении	2	2
несколько иной	1	1
же слово	1	1
сама по	1	2
ну чудо	1	1
с оглядкой	3	4
ведь и	4	5
души почти	1	1
в котором	3	5
хочет чтобы	2	1
ни одной	1	1
для него	14	2
да еще	2	2
этого замысла	1	1
сам по	2	3
того же	1	3
друга но	1	2
самому он	1	1
не о	4	1
или еще	1	1
увидеть и	2	1
что ж	1	7
как к	5	1
рассказ в	3	3
к ней	2	2
и соответствующие	1	1
сиамские близнецы	1	1
ту же	1	2
и рогожин	1	1
там в	3	1
и понимают	1	1
в стиле	4	2
так мимоездом	1	1
нисколько не	1	1
себе что	1	2
входит в	1	1
есть это	1	1
у настасьи	1	1
к третьему	2	1
ни на	2	1
это сделать	1	1
в слове	6	3
лишь путем	1	1
в романе	1	6
но все	4	2
мы увидим	2	6
оглядка на	1	1
слиться с	2	1
слово у	1	4
можно было	2	2
к миру	1	1
что сиамские	1	1
и это	5	3
мы сразу	1	1
что это	4	1
с другим	13	1
свое время	1	2
реплик но	1	1
же не	4	1
слову и	1	2
переходит в	2	1
я все	5	1
жизнь в	1	3
положим они	1	1
и другие	1	3
в голове	2	1
еще более	1	3
ведь это	1	3
которой она	1	1
от них	1	2
она только	1	1
в диалог	1	1
стиля и	1	1
к чужому	4	7
позднейшем творчестве	1	1
