3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram
показывает что в	1	1
связаны между собой	1	1
тем не менее	5	1
то что ребенок	3	6
если бы ребенок	1	1
в развитии понятий	3	5
что вместе с	1	1
так же как	6	6
и как бы	1	1
в связи с	5	2
приводит к тому	1	1
на этой стадии	2	2
в свою очередь	2	1
по отношению к	2	10
в этом заключается	1	2
с каждой новой	1	1
с другой стороны	3	2
раньше чем он	1	1
в отличие от	6	1
сам по себе	1	1
то что в	2	1
это мы видим	1	2
связи с этим	1	1
обе линии пересекаются	1	1
сверху вниз от	1	1
в процессе развития	1	1
речевого мышления в	1	1
ребенок приходит к	1	1
на каждой возрастной	2	1
проб и ошибок	1	1
и у ребенка	1	1
кроме того что	1	1
новых и новых	1	1
вполне совпадает с	2	2
школьный возраст является	1	1
не встречаются в	1	1
вместе с этим	2	1
смысле этого слова	4	1
в целом мы	2	1
развитии и в	1	1
в данном случае	1	1
и том же	1	2
так и здесь	1	1
но и по	1	1
во внимание что	1	1
в словесном мышлении	1	1
мы видим таким	1	1
их развития в	1	1
приводят нас к	1	1
есть не что	1	1
связанным между собой	1	1
от того как	2	1
но это определение	1	1
связанными между собой	2	1
с одной стороны	5	1
том числе и	1	1
поздно приходит к	1	1
не может усвоить	1	1
принципиально нового по	1	1
для всего нашего	1	1
в этом отношении	3	3
приходит к осознанию	1	2
собственном смысле слова	2	1
что дало нам	1	1
бы сказать что	3	2
заключается только в	1	2
как мы видели	3	4
точно так же	1	1
друг к другу	1	3
принять во внимание	1	2
ничего принципиально нового	1	1
с более высоким	1	1
по аналогии с	1	1
снизу вверх от	1	1
в силу того	2	5
что мы имеем	1	1
мы и в	1	2
в собственном смысле	6	1
понятий для того	1	1
и той же	2	3
с самого начала	6	7
образования понятий и	5	1
каждой возрастной ступени	2	1
на этот раз	1	1
и в развитии	2	1
с тем что	3	2
до сих пор	1	3
были бы невозможны	1	1
со взрослым в	1	1
можно считать установленным	2	1
сравнению с тем	1	1
ничего общего с	1	1
ребенок раннего возраста	1	1
есть в сущности	1	1
пункта мы можем	1	1
в последнее время	3	2
тех связей которые	1	1
том что в	1	1
с точки зрения	1	10
нечто принципиально иное	1	1
развития мышления и	3	1
от общего к	1	2
значения детских слов	1	1
развития именно в	1	1
в гораздо большей	1	1
мы не можем	1	1
в этом смысле	2	2
видим таким образом	1	1
одном и том	1	2
с несомненностью что	1	1
развития детской речи	1	1
значение слова или	1	1
исследование показало что	1	1
и отношения между	1	1
раз и навсегда	1	1
на данной ступени	2	3
к проблеме развития	2	1
независимо от того	3	2
в этом и	2	1
с другом в	1	1
ребенка мы могли	1	1
в совершенно ином	1	1
с тем и	4	2
и не могут	1	1
своей психологической природе	2	1
является одним из	1	1
общего и частного	1	2
нами при экспериментальном	1	1
в своем развитии	1	4
всего нашего мышления	1	1
только в том	2	1
в этот период	1	1
новое что возникает	1	1
языка у ребенка	1	2
не в состоянии	1	2
теми или иными	2	1
лежащие в основе	1	1
совершенно так же	2	1
по внешнему виду	3	1
в конце концов	1	1
то же самое	1	6
то время как	4	5
процесса образования понятий	14	1
исследовании образования понятий	1	1
по мере развития	1	1
не совпадает со	1	1
это вполне совпадает	1	1
ребенка вместе с	1	1
подобно тому как	1	1
в самом начале	1	4
наблюдаем мы и	1	2
понятие в собственном	1	1
возникает в мышлении	1	1
высших психологических функций	1	1
с этой точки	2	1
не может быть	2	2
и в отношении	2	1
чтобы прийти к	1	1
в детских понятиях	1	1
сами по себе	3	1
на этой ступени	3	1
теоретический вопрос об	1	1
состоит в том	3	2
при решении задачи	1	1
о том как	1	1
того чтобы прийти	1	1
в целом все	1	1
остановиться на этом	1	1
в этой области	1	2
словами и предметами	1	1
заключается в том	7	5
если обратиться к	1	1
имеем дело с	1	1
один из них	1	1
в развитии мышления	6	1
так как оно	1	1
как показывает исследование	2	6
нового по сравнению	1	2
в дошкольном возрасте	1	3
таким образом не	1	1
за связь вещей	2	1
что в основе	1	1
понятий таким образом	1	1
того что понятие	1	1
