2gram	Vygotskiy_Psychologia_partition_part3_wordlist_2gram	Vygotskiy_Psychologia_partition_part2_wordlist_2gram
тем чтобы	1	1
даже для	2	1
играет в	1	1
вовсе не	2	8
поэма и	1	1
она не	2	6
к басне	4	5
мы воспринимаем	1	1
которую она	1	1
в поэтической	1	5
есть не	4	1
была бы	2	2
к ним	2	3
показать если	1	1
неодушевленные предметы	1	1
басенному рассказу	1	1
в виде	1	2
в тех	1	4
с тем	11	8
это есть	1	2
только один	1	1
обратиться к	1	4
из этого	4	8
басня применяется	1	1
как таковую	1	1
для иллюстрации	1	1
басне и	1	4
том смысле	1	2
в достаточной	1	1
согласно с	1	2
каждый из	2	1
другой цели	1	2
бы в	1	3
и было	1	1
увидим что	2	9
вслед за	5	1
эти два	1	3
отличие от	2	1
с между	1	1
на которых	2	1
может применяться	2	1
его к	1	2
и прежде	1	1
сравнению с	2	1
тот же	6	3
искусства ни	1	1
и самое	1	1
исследователями как	1	1
этой теории	2	1
это конечно	1	1
и других	3	1
со стороны	1	2
то чтобы	2	1
с и	12	6
с прозаической	1	1
басня может	2	6
в глазах	1	1
поэзии в	1	2
в таком	2	3
в частности	3	1
басня для	1	1
как говорит	3	1
она подчинена	1	1
из самого	2	1
в каждой	1	1
т п	8	5
показывает что	3	2
поэтической и	2	3
чего он	1	1
всякий раз	2	3
и даже	5	4
не было	2	1
от этой	1	2
и очень	1	2
роли и	1	1
нам не	1	2
страсть к	1	3
еще раз	1	1
басни на	2	2
чтобы не	1	1
достигает своего	1	1
того чтобы	14	9
и при	2	1
то это	3	2
в своих	9	4
только в	7	4
вскрыть и	1	1
и значение	1	3
ней и	1	1
одна и	1	1
другой стороны	2	5
которых она	1	1
вводит в	1	1
в этой	6	13
или иного	2	1
в русском	2	1
что уже	1	1
басню и	1	2
когда она	4	3
не могли	3	4
идет о	1	4
все то	1	7
всяком случае	2	2
и затем	1	2
том случае	4	1
к этому	1	3
обнаруживается в	2	1
лессинг и	1	5
басни является	1	1
из чего	1	1
и эта	1	1
совершенно другую	1	1
и назначение	1	1
только форму	2	1
басен и	1	1
или читатель	1	1
как в	9	4
указывал на	1	3
он прямо	2	2
во всяком	2	2
слишком много	2	1
и не	10	10
что у	5	7
что до	1	1
и та	1	2
со всеми	1	2
который он	2	1
мы на	1	2
лежит в	1	2
и вообще	2	1
таким образом	21	12
по своему	3	4
крылова и	2	3
полагал что	2	1
поэт совершенно	1	1
в известных	1	2
что чем	2	2
показывают что	2	1
от смысла	2	1
тем что	9	3
одно и	1	3
с басней	6	1
с теми	1	3
по самому	3	2
в жизни	4	1
это и	1	1
и дает	1	2
такое же	2	3
к действительности	2	1
в плане	1	3
не только	12	12
искусства как	2	1
по аналогии	1	2
всякого поэтического	2	1
он не	6	6
говорит он	4	2
есть еще	1	1
он всецело	1	2
и читателя	1	1
что даже	1	2
их характера	2	2
который как	1	2
его жизнь	1	1
s уже	1	2
начала и	2	1
все эти	7	4
в самых	2	1
что из	1	1
деле стоит	1	2
спасает от	1	1
в данном	4	2
в истории	1	2
одним словом	1	2
что всякое	2	2
здесь он	1	1
создается впечатление	1	1
совершенно ясно	7	13
крыловские басни	1	2
чрезвычайно легко	2	1
в их	3	1
с самого	1	6
точкой для	1	1
т д	2	4
аналогии с	1	2
то все	2	1
из области	1	3
в себе	2	4
люди не	1	1
с той	4	4
на примере	2	2
и он	3	1
и другими	1	2
на его	2	1
этом ничего	1	1
как на	5	3
в воде	1	1
уже здесь	1	1
как известно	1	1
в гамлете	1	1
к тому	7	6
можно показать	2	1
к рассказу	1	1
басни как	1	6
как у	1	1
таким же	1	1
что вся	1	1
утверждать что	4	2
и этот	2	3
художественное произведение	6	1
поэтическое произведение	1	1
ничего подобного	1	1
полном согласии	1	1
в эту	1	2
в уме	2	1
говорит один	1	2
одной стороны	1	5
как если	1	3
басни которая	2	3
бы не	2	3
только как	3	1
само собой	3	1
он окончательно	1	1
для басни	1	1
и те	4	1
из них	4	6
ничем не	1	1
как действительный	1	2
при рассмотрении	1	1
не более	1	2
и для	4	4
это только	3	3
что только	1	2
мы в	3	2
своей цели	1	1
до конца	3	2
которое имеет	1	2
отличается от	2	1
не басня	1	1
согласиться с	2	4
в первом	1	1
и уже	1	2
и эти	2	2
всех остальных	2	2
басня развилась	1	1
с животными	1	1
миру что	1	1
не потому	2	1
этот тонкий	1	1
еще не	2	1
прозаической басне	1	1
заложены в	1	1
ни одного	1	1
целый ряд	6	2
не столько	1	1
целым рядом	1	1
большей частью	1	2
и которая	2	2
же самое	6	10
напрасно и	1	1
не могла	1	2
в конце	3	2
и просто	1	1
сумеем найти	1	1
имеем в	2	1
случай и	1	1
к той	1	1
словами и	1	1
а в	4	7
все решительно	6	1
который утверждал	1	1
тому что	4	6
но этого	1	1
каждом шагу	1	1
он только	1	1
и более	4	2
мы вправе	1	1
для выражения	2	1
и тогда	1	1
в русской	1	2
этой басне	1	15
силу того	1	1
вытекающее из	1	1
басней и	1	2
быстрым ответом	2	1
это одно	1	3
и вот	3	2
остановиться на	1	2
сам того	1	1
их и	1	1
дело в	1	1
по преимуществу	1	2
этих случаев	1	1
что поэт	1	2
басне как	2	1
и на	5	6
романе в	2	1
истинный смысл	1	2
к области	3	1
не имеют	2	2
потебня указывал	1	1
бы на	1	1
считает что	2	1
не по	1	1
для художественного	2	2
ее второй	1	1
от него	1	1
ли это	2	2
нельзя лучше	1	1
басне уже	1	1
в двух	1	9
оттого что	1	1
и прозаическая	1	1
раньше всего	1	2
кажется ли	1	1
этой басни	1	12
для того	13	8
эту басню	2	7
до какой	1	1
ответом на	3	3
как описывает	1	1
мы никогда	1	1
от басни	1	1
как и	10	8
факт что	1	1
тому как	3	1
а когда	1	1
должен был	2	2
но еще	1	1
басню с	3	3
потому что	21	14
нет на	1	1
что для	7	1
что с	3	4
с такой	1	5
всего того	1	2
басня по	2	1
вывод что	2	1
в самом	12	25
и структуре	1	1
по этому	1	1
напрашивается вывод	2	1
практическая польза	1	1
смысле что	1	1
так называемой	1	3
в то	5	3
легко заметить	3	1
что поэзия	1	1
никогда не	9	4
героев и	1	1
этом отношении	5	1
и то	3	8
действие и	2	1
и в	32	38
все время	6	30
так же	18	2
что искусство	4	1
басня есть	4	1
тот и	1	1
произведении в	1	1
и где	1	1
так что	3	8
критикуя его	1	1
приемов к	1	1
не просто	1	2
учит что	1	1
к нашей	1	1
а на	4	1
применяется к	2	1
как здесь	1	1
из его	1	1
и только	2	3
значение в	2	1
но не	2	1
которой мы	2	1
басни с	1	5
с этими	2	1
и всегда	2	2
и смерти	1	1
такой же	7	2
доказать что	1	1
в стихах	1	3
и говорит	2	1
не в	8	12
возможно и	1	1
разбираться в	1	1
нашу мысль	2	1
и отсюда	2	1
приблизительно так	2	1
для нас	2	8
отсюда сам	1	1
образом все	2	1
и потебня	3	6
как будто	7	4
для всех	1	2
чем это	1	1
в полном	2	2
русской поэзии	1	2
то как	3	2
везде и	1	1
видим мы	1	1
этого факта	2	1
нам что	2	1
на этом	3	5
мы должны	3	1
не могут	3	2
а между	1	1
на свою	1	1
и во	1	2
бросается в	1	1
в которых	3	6
по существу	3	2
не сумеет	1	1
в басне	15	37
оба эти	2	3
деле басня	1	2
представить себе	3	1
и до	4	1
что следовательно	1	1
смысл и	2	4
помощи басни	1	1
спрашивается почему	1	1
думать что	3	2
для поэтической	1	2
в конечном	3	1
до самого	1	2
что под	1	3
от поэзии	1	1
как она	4	1
свойство басни	1	1
всю свою	1	1
басни он	2	2
в таких	1	1
при попытке	1	1
как это	4	6
что лесть	1	3
который не	3	4
в пользу	1	1
бессильными объяснить	1	1
что этот	2	4
отношении к	3	1
с этим	4	8
части басни	1	1
нами в	1	2
что оба	1	1
относительно того	2	1
мы все	1	4
речь идет	1	4
которые можно	1	1
и с	4	1
так будто	1	1
состоит басня	1	1
предположить что	1	1
но это	2	3
именно из	1	1
есть превращение	1	1
самого основного	1	1
в противоречие	1	2
нет что	1	1
мере в	1	1
я думаю	1	1
что задачей	1	1
уяснить себе	1	2
это в	2	1
сам собой	2	2
когда он	10	4
тем в	1	2
полагает что	2	3
поэтического произведения	3	1
знаем что	4	1
ссылается на	3	3
общего правила	1	1
конечно не	1	4
как будет	1	1
о волке	1	1
с оказывается	1	1
для этого	3	2
рассказывает о	1	3
это не	2	1
именно на	2	1
и точно	1	1
образом и	4	2
себя к	1	1
с другой	3	7
и как	7	8
он все	3	2
совершенно другой	1	3
один человек	1	1
лесть гнусна	1	3
сущности говоря	4	7
говорит мы	1	1
басню о	3	3
но он	3	2
образом лессинг	1	1
должно быть	1	1
и совершенно	3	4
далеко не	5	3
так как	12	6
дело не	1	2
этот прием	1	1
это значит	3	1
было бы	11	12
того как	4	3
характер у	1	1
в чем	4	1
было на	1	1
как бы	6	14
до басни	1	1
из всех	2	3
более или	1	1
построении басни	1	1
увидеть что	2	7
от других	1	1
авторов в	1	1
в первой	1	2
что без	2	1
рядом других	1	1
очевидно что	2	2
в глаза	2	2
казалось бы	2	5
он будет	1	1
такой которого	1	1
дело с	8	1
о его	1	1
указывает на	3	6
к совершенно	1	2
второй смысл	1	1
точки зрения	17	16
и недаром	1	1
уже это	1	3
а с	2	2
что именно	3	2
а басня	1	1
оказываются совершенно	1	1
тем и	2	1
не умели	1	1
своих героев	1	2
читателя он	1	1
на это	3	3
но и	10	5
к своему	2	2
с здесь	1	2
лессингом и	1	2
для читателя	1	2
и всюду	1	1
он может	1	2
именно в	1	1
поэтическая басня	1	3
в ее	2	7
до сих	5	6
же басня	1	3
время в	1	5
только то	1	2
самая существенная	1	1
ясно и	1	2
в зависимости	1	1
будто бы	1	1
том чтобы	3	1
а самый	1	1
мы не	3	5
стоит только	2	3
у древних	1	2
басни это	1	1
мы можем	3	7
пользоваться басней	1	1
мысль что	2	4
больше и	1	3
этого рассказа	1	2
образом если	1	1
только при	1	1
здесь мы	2	4
самое и	1	1
поэт в	1	1
в результате	1	1
на басню	4	4
роль в	2	1
на самом	5	2
басни что	2	3
и наконец	1	2
между поэтической	1	2
зависит от	2	1
этой точки	2	1
которого я	1	1
не к	3	3
волке и	1	2
среднего человека	1	1
стоит в	1	1
первое что	1	1
но эта	2	1
в целом	4	4
что за	1	2
и крылова	2	2
и заставляет	1	3
явно как	1	1
что не	3	3
а не	7	7
когда я	2	1
басне поэтической	1	2
возбуждение страстей	1	1
этот вопрос	3	1
с этой	4	2
с одной	1	6
твердили миру	1	1
все что	2	1
в этом	13	13
и другой	3	1
имеет дело	3	1
басню не	1	1
если мы	12	6
время как	3	4
все те	2	2
одним из	1	1
те самые	1	1
поэзии и	7	2
и басня	2	3
что мы	1	1
и ее	3	2
становится совершенно	2	1
сюжет и	1	1
говорит что	7	8
лафонтена или	1	1
том как	2	2
верно отмечает	1	1
он говорит	5	6
в совершенно	1	2
здесь с	1	2
в поэзии	3	1
басня но	1	1
совершенно различных	1	1
то психологическое	1	1
с с	1	2
на него	2	1
отношение которое	1	1
но гораздо	2	1
из анализа	2	2
она приобретает	1	1
и законы	1	1
одна из	1	4
же как	4	1
действующих лиц	3	5
из этих	1	3
в общем	3	2
уж сколько	1	1
применяться к	1	1
прием в	1	1
этого слова	1	2
все это	5	3
благодаря чему	1	1
состоит в	3	3
для употребления	1	1
только одно	1	1
басни в	1	10
в качестве	1	2
трагедии и	1	1
показать это	1	3
их в	2	2
едва ли	4	3
как именно	1	1
слова а	1	1
высшей степени	1	1
самом деле	16	21
всей этой	1	1
отнесена к	1	1
и когда	4	5
мы будем	2	1
могли бы	2	5
он и	1	1
всякого произведения	1	1
порядка и	2	1
совершенно непонятным	4	1
совершенно прав	1	2
с потебня	1	1
что исторические	1	1
что тогда	1	1
самого конца	1	2
не так	2	3
с ее	3	2
ее не	1	3
заключается в	12	7
когда автор	1	1
и другое	2	4
поэтический стиль	1	1
крылова мы	1	1
только на	5	1
вещи а	1	1
они не	1	2
эмоциональное отношение	1	1
что оно	2	2
например в	3	2
басни к	1	3
на характеристике	1	1
получает возможность	1	1
его основной	1	1
то же	13	10
можно с	1	1
оба автора	1	1
этих авторов	1	2
этот рассказ	1	3
совершенно разных	1	1
когда в	1	4
при помощи	10	4
басни опять	1	1
которое она	2	3
это было	3	1
должна была	1	1
могло бы	2	2
случае если	4	1
мы могли	1	4
и дальше	1	2
для психолога	2	1
с новой	1	1
бы сказать	1	1
не будет	1	1
совершенно не	4	5
и какая	1	1
которые не	3	1
что самый	1	1
свои собственные	1	1
он сказал	3	1
указывает что	4	1
две части	2	1
в какой	2	5
не подлежат	1	1
нас не	1	1
басня как	2	2
и если	1	6
прозаической басней	1	2
характер и	1	1
чем сильнее	1	3
из нее	1	2
он долго	1	1
древних и	1	1
уже указывали	1	1
что же	3	2
лафонтена и	1	4
в себя	1	1
в повести	1	1
только что	1	2
говоря совершенно	1	1
с гораздо	1	1
разве не	1	2
она живет	1	1
когда под	1	1
и их	3	1
столь же	4	2
мы видим	4	12
гнусна вредна	1	3
такие же	2	1
но мы	1	2
и мы	6	13
это что	1	1
в которой	2	5
одной и	4	2
но при	1	1
можно сказать	1	1
что ни	1	1
для построения	1	1
ничего не	4	2
что это	8	10
автор как	1	1
в басню	1	3
те общие	1	1
именно с	1	1
поясняет что	2	1
что он	13	11
частному случаю	1	1
что по	2	3
легко показать	1	6
данном случае	4	2
и тот	2	1
когда же	1	1
если он	1	4
не ясно	1	1
что они	7	4
должен быть	1	3
на эту	1	1
говоря в	1	1
этого следует	1	1
басню мы	1	2
в нем	4	4
на одну	2	1
по сравнению	2	1
которых мы	3	6
басне не	1	4
в других	2	1
заметить что	2	2
во всех	3	4
и лессинг	1	4
ту роль	1	1
один из	3	6
он прекрасно	1	1
в действительности	4	1
смотря по	1	1
кажется потебне	1	1
общественного человека	1	1
ясно что	7	6
что и	17	4
уже не	1	2
должны были	1	2
с точки	10	9
отношения к	1	2
своему значению	1	1
но только	4	8
здесь на	1	1
области поэзии	2	2
лафонтена в	1	1
в силу	1	2
раз обратное	2	1
басни и	3	13
он в	3	2
впечатление от	1	2
он считает	1	1
к этим	1	1
русском языке	1	1
художественного произведения	5	1
в сущности	7	10
на действительность	1	1
бы ее	1	1
хотя бы	3	2
этот случай	1	2
при этой	1	1
чем может	1	1
s таким	1	2
и здесь	2	6
более и	2	2
раз обратным	1	1
какой степени	1	1
той точки	1	1
показать что	5	7
потебня совершенно	1	2
басню как	3	3
с другими	2	1
весьма мало	1	1
самого начала	1	6
или в	1	5
и по	4	2
людей с	2	1
но в	3	3
поэтической а	1	1
благодаря этому	1	2
для нее	2	1
однако уже	1	1
басни крылова	2	3
а я	2	3
не имеет	4	6
в отличие	1	1
сюжет то	1	1
поэтическая и	1	1
пришел к	2	1
сих пор	5	5
этого надо	1	1
элементы построения	2	1
между ними	1	1
употребления животных	3	1
заключается что	1	1
и составляет	1	1
исследователи как	1	1
животных и	1	2
употреблению этих	1	1
басни мы	1	2
служить доказательством	1	1
причина употребления	1	1
дело так	1	2
всегда имеет	1	1
совершенно правильно	4	1
при этом	13	4
от той	1	1
в нашей	3	1
и там	1	1
другую сторону	1	1
того что	8	4
том что	21	14
у нее	1	1
но что	2	2
в ней	5	15
самую басню	1	2
на свете	1	1
и она	1	1
бы помешать	1	1
в другом	1	5
лессинга или	1	1
и тут	1	1
в нее	1	2
в этих	2	2
на тему	1	3
под именем	1	1
басни совершенно	1	2
и ничего	1	2
и следовательно	2	2
форма и	1	1
указывают на	2	2
лессинг указывает	1	1
в котором	1	6
это на	1	1
для нашей	1	1
что его	5	2
из их	2	1
для него	1	2
указал что	1	1
на каждом	1	1
единичный случай	1	3
того же	2	3
прямо заявляет	1	1
своей задачей	1	2
не о	1	1
к новому	1	1
из примера	1	1
чувства и	2	2
как к	3	2
изображение их	1	1
к ней	1	2
свою очередь	2	2
к изображению	1	1
образа в	1	1
трудно не	1	1
по выражению	1	2
это означает	2	1
видим что	3	8
был бы	1	3
не остается	2	1
ни на	3	1
прибегать к	1	2
не кажется	1	1
этой истории	1	1
истинное значение	1	1
в романе	2	1
но все	1	1
мы увидим	1	12
раз твердили	1	1
животных в	1	2
можно было	7	1
указанием на	1	1
не тут-то	1	1
элементы которые	1	1
говорит о	2	2
и это	4	8
больше к	1	1
два совершенно	1	4
однако он	2	1
мы сразу	1	1
басню в	2	4
и тем	4	3
басня представляет	1	1
которые подходят	1	2
он к	1	1
оно есть	1	2
и другие	1	2
еще более	3	1
нечто совершенно	1	1
жизнь в	1	1
ведь это	1	1
или крылова	1	1
может служить	3	7
другой не	1	1
и часто	2	2
во все	1	1
не с	1	1
с но	2	2
эта басня	1	12
или еще	1	1
к поэтической	1	2
ничего общего	1	1
