2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram
но мы	1	1
развития мышления	4	5
различные формы	2	1
для построения	1	1
почти не	1	1
в течение	2	2
поведения и	1	1
основное положение	2	1
животном мире	1	5
себе как	1	1
один из	2	6
объяснить нам	1	1
в действительности	1	1
ясно что	2	2
отношения к	3	1
с точки	18	1
истории развития	1	1
операцией и	1	1
ходе развития	1	1
к этим	2	1
является столь	1	1
одинаково и	1	1
мышления это	2	2
взрослый человек	1	2
форм мышления	3	2
причины этого	1	1
но в	5	1
не имеет	2	1
связь по	1	1
могла бы	1	1
этот метод	2	2
сих пор	4	1
у детей	3	2
между словом	1	1
тем не	1	5
специфических свойств	1	1
о которых	1	1
в другом	7	1
речь ребенка	12	1
все основания	2	1
быть столь	1	1
ребенка наконец	2	1
мышление не	2	1
в котором	4	3
для него	2	5
которое является	1	1
к высшим	1	1
отношении в	1	1
полным основанием	1	1
свою очередь	3	2
по выражению	1	1
формами мышления	2	1
других авторов	1	1
этой проблемы	8	2
структурных и	1	1
понимания и	1	1
станем здесь	1	1
можно было	3	6
со всей	4	2
и это	3	4
с на	1	1
а следовательно	1	1
развития понятий	2	5
среднее место	1	1
связь с	1	3
с полным	1	1
в состоянии	2	1
речи по	1	1
его взрослых	1	1
о которой	1	1
внешней речи	1	6
и оно	1	1
это скорее	1	1
тем это	1	1
с мы	3	4
до этого	1	1
том виде	1	2
основного положения	1	1
мы с	1	1
раннего возраста	2	7
и от	3	2
с в	1	1
из того	5	2
очень рано	2	2
раннем возрасте	2	1
принципиально нового	1	1
переходе от	2	1
понятия нужно	1	1
в одном	4	2
той же	2	4
иначе говоря	2	2
лежат в	1	1
может рассматриваться	1	1
только после	1	2
мы поэтому	1	2
первой группы	1	1
ему недостает	1	1
в приложении	2	1
друг от	3	1
речь для	3	1
приложении к	2	1
друг с	4	5
на других	1	1
очень легко	1	2
с его	4	2
бы и	2	1
между мышлением	2	3
и все	5	4
на этот	3	2
и заключается	1	2
развитии мышления	8	7
что эта	2	1
в них	2	2
но тем	2	2
гласит что	2	1
там где	2	4
внешней к	1	1
к внутренней	1	2
его помощью	1	1
отнюдь не	1	4
речи во	1	1
ко всем	3	1
развития значений	1	1
в том	24	23
мы знаем	1	4
его социальная	1	1
психологии и	1	1
новый метод	1	2
с развитием	2	2
на две	3	1
как они	1	2
скорее должно	1	1
от того	6	4
на вопрос	2	1
эти особенности	1	1
что между	2	1
и функции	4	1
как мы	5	8
заключает в	1	2
результате этого	1	1
социальная среда	1	1
мысль или	1	1
быть связан	1	1
в сфере	3	2
что как	2	2
возникающей в	1	2
как его	1	1
в отношении	10	6
есть не	2	1
это явление	1	1
к установлению	3	2
в виде	2	3
обратиться к	3	1
исторической психологии	1	1
она становится	1	1
как он	3	3
и между	1	1
одно из	2	1
леметра и	1	1
практической операции	1	1
в своих	5	2
речи мы	4	1
мышление ребенка	3	2
от этого	2	6
в связь	2	2
ребенка и	5	17
уже в	3	7
в жизни	1	3
к новой	1	1
на другой	1	1
желания и	1	1
тип внутренней	1	1
ребенка в	8	12
развитии и	1	1
ребенка это	4	1
и потому	2	2
связное мышление	1	1
сопровождает детскую	1	1
поэтому не	1	1
шага в	1	1
как на	4	2
с их	1	2
на основе	1	22
интересующих нас	3	1
данных которые	1	1
основной формой	1	1
но просто	1	1
относящихся к	2	1
из них	1	4
наблюдаем в	1	1
мере развития	3	1
и слова	1	1
с другом	4	5
возрасте и	4	4
в области	3	7
гласящего что	1	1
у ребенка	6	19
может привести	2	1
в резком	1	2
не менее	1	6
еще не	1	4
привести к	1	1
же самое	3	1
но на	1	3
в конце	2	1
представляет собой	11	6
школьника является	1	1
речи от	3	1
развитии речи	1	5
где они	1	2
учении о	1	1
и на	8	6
всегда и	3	1
эти исследования	3	3
в ходе	8	1
наблюдения показали	1	1
предмета на	1	1
речевое мышление	3	2
к другу	2	1
его мышления	3	3
мышление от	1	1
этой деятельности	1	1
наших глазах	1	1
вообще не	1	1
для того	15	7
факт что	3	5
ступени в	1	2
тому как	1	2
по законам	1	1
своей части	1	1
возраста в	2	2
или иную	1	1
в самом	7	3
ожидать что	1	1
по этому	1	3
видит в	1	1
в то	7	4
никогда не	2	4
почти исключительно	2	1
как оно	1	3
связаны с	1	3
так же	16	17
так что	1	2
нам представляется	1	1
и том	1	2
не в	4	6
направленной на	1	2
форма мышления	1	1
объяснить с	1	1
являются как	1	1
взрослым и	1	2
раз и	1	1
как это	2	7
для ребенка	1	10
нами в	2	2
речь в	2	2
с чем	1	1
наши исследования	4	2
скажем только	2	1
мышления которая	1	3
констатировать что	1	1
для этого	5	2
и т.д	5	5
ребенка для	2	1
которую мы	4	5
после лет	2	1
этого последнего	1	1
как бы	11	10
в процессе	8	27
и развития	1	1
стороны с	1	1
структурном и	2	1
выводу что	4	4
а с	4	3
обладает всеми	1	1
наше исследование	1	2
и структурных	1	1
пользу этого	1	2
же что	1	1
и функциональных	1	1
мы можем	6	7
легко становится	1	1
от его	1	1
активной деятельности	1	1
является для	2	2
начальной и	1	1
этой точки	1	2
в целом	20	13
что не	1	1
что эти	2	3
а не	3	1
этот вопрос	3	3
здесь ребенок	1	1
значит что	1	4
на выяснении	1	1
показало что	1	3
процесса а	1	1
если мы	2	3
превращается в	3	1
время как	4	4
дошкольника и	1	1
каким образом	1	1
одним из	1	5
и делает	1	1
или даже	2	1
и речь	4	4
развития не	1	1
нашей работы	8	1
связь и	1	2
речь помимо	1	1
эгоцентрическую речь	5	1
своему составу	1	2
в один	2	2
остается еще	2	1
ведет к	1	1
высшей степени	4	6
остановились на	1	1
из авторов	1	1
по своей	5	7
могли бы	6	11
детском возрасте	9	2
мы говорили	3	4
из свойств	1	1
с ее	1	5
не способен	1	1
что оно	3	4
он приходит	1	1
чем мы	2	1
и дальше	1	1
к изучению	2	2
является не	1	2
которые могли	1	1
что самый	1	1
генетической функциональной	1	1
все основные	2	1
ребенок в	1	1
не станем	5	4
этом исследовании	2	1
человека и	3	5
что же	1	1
этих моментов	1	2
в методике	1	1
столь же	6	7
собой нечто	1	1
вопрос о	7	1
в которой	3	1
одной и	2	2
развитии детского	2	1
думаем что	1	1
что эксперимент	1	1
же образом	1	1
лабильным неустановившимся	1	1
речевого мышления	10	5
том числе	1	1
что они	3	10
должен быть	4	1
мог не	1	1
чрезвычайно важно	1	1
по поводу	1	1
фактического исследования	1	1
новое что	1	1
речи когда	1	1
каждое слово	1	1
как ребенок	1	1
как их	1	2
том же	2	1
в сущности	6	1
или иной	1	3
с ней	2	3
речи ребенка	9	4
и здесь	1	2
более и	2	1
который позволяет	1	1
к правильному	1	1
самого начала	8	6
экспериментальное исследование	3	3
поведении ребенка	2	1
этому правилу	1	1
станет ясно	1	1
при этом	4	5
того что	15	10
в форме	1	1
ребенка вообще	1	1
речи эта	1	1
но что	1	1
у него	1	1
в этих	2	2
она обнаруживает	1	1
влечет за	2	1
сама по	1	1
мышления ребенка	5	7
пути развития	2	3
он стоит	1	2
нисколько не	1	1
она просто	1	1
был бы	2	1
в слове	2	1
что это	3	5
значение как	2	3
в онтогенетическом	1	1
этой области	1	1
речи но	3	2
друг к	1	1
результаты к	1	1
от всех	3	2
конкретных фактических	1	2
в собственном	5	6
выражение в	1	1
исследований что	1	2
в значительной	2	1
слова и	5	6
даже в	2	1
речи для	1	2
мышление это	2	1
из главных	1	1
чем у	1	1
это понятие	2	1
что при	1	1
ибо именно	1	1
исследования пиаже	3	2
в исследовании	3	1
связан с	5	2
так и	5	5
существующих между	1	1
оно позволяет	1	1
тем самым	5	2
пользу того	3	2
сейчас в	1	1
исследования в	4	1
связи в	1	1
в структурном	1	2
развитием речевого	1	1
существенные черты	1	1
в высшей	4	6
чем к	2	1
если бы	5	5
гласящее что	1	1
с уже	1	2
что перед	2	4
слов развиваются	1	1
как раз	4	1
основе которого	2	1
что она	4	5
понятий исследование	1	1
слова на	1	1
и что	5	10
конечный результат	1	1
детского слова	1	2
которое мы	3	1
мышление и	3	5
обобщение и	1	1
видим таким	3	1
ребенка так	1	1
речи именно	2	1
на одном	1	1
понимание и	2	1
что все	4	1
между этими	6	1
сказать что	11	4
предметов в	1	3
функции в	4	2
виде в	2	2
вместе с	9	14
что говорит	2	2
что видимо	1	1
является то	2	7
мы имели	1	4
от внешней	1	3
не изменяет	1	1
приводит к	4	4
вверх по	1	1
чем он	2	1
моментов определяющих	1	1
моментов в	1	2
с помощью	13	42
в представлении	1	1
склонны видеть	1	2
ребенок лет	1	2
этого метода	1	3
то в	1	3
и его	6	2
развития в	2	2
с таким	3	1
вопросу о	1	1
в школьном	3	1
это как	1	1
не на	1	1
речи что	1	4
процессами в	1	1
которым приводит	1	1
не выдерживает	1	1
детской речи	9	6
той или	1	2
детскую активность	1	1
говорит об	1	2
одном и	1	1
в частности	2	4
на этой	1	5
и даже	2	1
с любым	2	1
может не	3	1
не остается	3	1
со взрослым	1	2
и тем	6	1
или с	1	1
только в	6	10
в смысле	2	4
и значение	1	1
мышления для	2	1
не могли	2	3
оторванное от	1	1
этим именем	1	1
т.е в	1	1
что еще	1	1
к вопросу	2	1
им самим	1	1
место между	2	1
как в	4	9
сравнения мы	1	1
связи со	1	2
что у	2	1
мы уже	1	5
на несколько	1	1
однако как	1	1
больше того	2	1
резком противоречии	1	2
показывают что	3	5
всеми остальными	2	2
внутренней речи	9	19
речь и	2	4
всего процесса	1	5
к действительности	5	1
значения слова	3	2
основных ступеней	1	1
исследователя к	1	1
в самых	3	1
что значения	1	1
еще на	3	1
как уже	7	6
внешнее сходство	1	1
есть и	1	2
это противоречие	1	2
представления о	1	2
в себе	6	2
к тому	4	4
вперед по	1	2
что вся	1	1
ребенок с	1	1
в эту	1	2
изучения понятий	1	1
развития детской	1	1
интересующей нас	2	2
первый план	2	2
шаг по	1	2
внутреннюю речь	3	1
что так	1	1
и вместе	1	2
нам думается	6	1
всех остальных	3	1
которые мы	2	1
в расчет	1	1
мышлении ребенка	2	7
и является	1	1
онтогенетического развития	1	1
целый ряд	4	1
и которая	2	1
остальные особенности	1	1
для решения	1	2
тому что	5	2
как прямое	2	1
деятельность и	2	1
и более	5	1
ребенка как	4	3
во внутреннюю	1	1
опираясь на	1	1
интеллектуальной функции	1	1
проблемы не	1	1
подробно на	1	1
которые в	1	3
исследования мы	2	1
это речь	2	2
для дальнейшего	2	1
целом мы	1	2
раньше всего	3	2
потому что	6	6
что для	5	1
степени лабильным	1	1
только и	1	1
развиваются в	1	1
мышлении и	7	1
громкой речи	1	1
что к	1	1
и то	3	2
по отношению	7	3
этом отношении	4	3
всех этих	2	2
ребенка поэтому	1	1
все время	6	2
не просто	1	1
активность очень	1	1
так как	7	12
им из	1	1
которой мы	1	1
ключ к	2	1
развития ребенка	1	1
вопрос в	1	1
вюрцбургской школы	1	1
развития его	1	1
этого факта	3	1
на этом	2	3
как показывает	1	2
оба эти	3	3
представить себе	5	1
вперед в	2	1
в наиболее	1	1
в известной	2	1
в конечном	1	1
до самого	1	1
в пользу	4	5
и с	9	1
всей проблемы	3	1
авторов над	1	1
все остальные	4	2
полагает что	3	1
функций речи	3	1
мышление с	2	2
мышления как	5	1
эти элементы	1	1
также и	1	1
отношений между	4	1
с другой	10	6
основной и	2	2
в чем	4	2
было бы	4	10
нам казалось	1	1
и менее	1	1
общения и	3	1
открытие в	1	2
очевидно что	1	1
не мог	1	4
связей и	2	1
он ни	1	1
именно в	6	5
из трех	1	1
к любому	1	1
единое целое	4	1
мы не	7	9
стоит только	4	1
с известным	1	1
эксперименте мы	1	1
к образованию	1	8
переход от	1	3
с одной	8	5
понятий к	1	1
как происходит	1	1
точно так	1	1
наблюдения леметра	1	1
является наиболее	2	1
для себя	4	1
на него	2	1
же как	6	6
настоящей главы	1	2
более сложного	1	1
экспериментальных исследований	3	2
в детском	9	4
дальше что	1	1
этого слова	4	4
все это	6	6
открытой речи	1	1
состоит в	1	3
в качестве	9	12
понятием с	1	1
находится в	1	2
метод исследования	4	1
мы будем	1	2
развитии ребенка	2	4
и слово	2	3
своего исследования	2	1
социализированной речи	3	1
средством общения	1	1
в основной	2	1
этом смысле	1	2
в какой	5	4
необходимо должна	1	1
это так	1	2
только что	4	2
в такой	3	1
но этот	2	1
к абстрактному	1	1
это общение	1	1
которой он	1	1
именно с	1	1
что он	7	6
в исследованиях	2	1
чисто экспрессивной	1	1
данном случае	2	1
объяснения и	2	1
ничего принципиально	1	1
к жизни	1	2
которых мы	2	2
помимо чисто	1	1
по сравнению	6	4
что и	1	10
уже не	2	2
процесса и	1	1
в силу	6	6
взрослого человека	6	10
он в	3	1
останавливаться на	3	1
что было	1	1
для исследования	1	1
представление о	2	1
хотя бы	4	1
с опытами	1	1
школьном возрасте	4	1
две основные	1	2
исследования на	1	1
с другими	2	2
наиболее центральных	1	1
оправдалось в	1	1
приводит нас	2	3
развития все	1	1
в отличие	1	6
его значение	2	1
мышления в	8	17
в ней	1	1
внимание на	1	2
становится возможным	1	2
мышления мы	2	3
не представляет	1	2
делает возможным	1	1
обоих процессов	1	1
мы думаем	2	1
сам по	3	1
с мышлением	1	3
ту же	1	1
будет иметь	1	1
мышления от	1	3
экспрессивной функции	1	1
интеллектуальной операции	1	1
без этого	2	2
но все	2	2
мы увидим	1	4
в генетическом	2	4
своеобразное выражение	1	1
должны сказать	1	1
как показали	1	1
оформившиеся и	1	1
говорить особо	1	1
проблема мышления	2	2
с но	3	1
те кто	2	1
могли наблюдать	1	1
мышление в	4	3
речи и	28	8
в область	1	1
об отношении	12	2
эпоху в	1	1
этой формы	1	1
из основных	3	3
и основной	3	2
нам все	1	1
над которой	1	1
известном смысле	2	2
на основании	5	11
и к	4	5
независимо от	6	4
будем говорить	1	1
группы которые	1	1
мы наблюдаем	1	1
за пределы	2	1
эту последнюю	2	1
находит свое	1	2
генетически молодые	1	1
действительности и	1	1
в каком	3	2
интеллектуальных процессов	1	3
по которым	1	1
никакой связи	2	1
в свою	4	3
тот факт	1	5
функции разряда	1	1
от мышления	1	3
та же	1	1
же точно	9	3
ни в	4	9
сделать вывод	1	1
к одному	1	5
что в	14	17
для объяснения	1	1
функции речи	1	1
в своей	4	2
не указывает	1	1
но если	1	1
в основе	8	16
между интеллектом	1	1
мы пытались	5	1
постановка проблемы	1	1
развития речи	1	1
зависимости от	2	6
показал что	1	3
эти три	2	1
потребности в	1	1
ребенок не	4	9
указать на	1	1
бы мы	1	1
психологии человека	2	1
и значением	1	1
наших исследований	1	1
это положение	4	2
только не	1	1
и последующим	1	1
в основу	2	4
говорит сам	1	1
не может	12	6
на решение	1	3
речи у	2	1
между отдельными	3	5
мы видели	2	6
не могло	3	1
мы склонны	2	3
такого рода	1	2
окружающих его	1	2
и который	3	1
оно в	1	1
детьми и	1	1
сообщения и	1	1
метода исследования	1	1
и развивается	1	2
является конечно	2	1
речи в	14	4
о том	6	5
между тем	9	3
и определение	1	1
речи как	8	4
то обстоятельство	1	3
в виду	1	1
на то	5	4
бы с	1	2
ребенка к	3	2
которая не	1	4
мы и	3	2
шаг вперед	1	1
главным образом	2	2
может быть	14	13
мышлению в	3	1
разница между	1	1
речи совершается	1	2
сделать на	1	1
не связаны	2	2
возрасте эти	2	2
для всей	1	1
в тех	1	2
с тем	7	16
основных законов	1	1
который в	3	3
типа и	1	1
генетические отношения	1	1
вслед за	2	3
поведение ребенка	2	1
отличие от	1	6
на которых	2	2
его к	1	3
для них	1	1
и других	3	2
значения для	1	1
разряда помимо	1	1
функциональных особенностей	1	1
в таком	1	2
нас к	8	2
этого исследования	4	2
в следующем	1	2
показывает что	3	8
нам еще	1	1
значение слова	5	4
за этой	2	2
того чтобы	17	8
и при	2	1
в этой	7	5
из теории	2	1
само по	1	2
бы что	2	4
всяком случае	3	4
путь которым	1	1
системы лежащих	1	1
мышления но	4	1
во всяком	3	4
который он	1	1
понятий и	4	7
эти наблюдения	1	1
речевому мышлению	2	1
в плане	1	2
не только	16	6
он не	5	4
в основном	1	6
говорит он	15	4
у человека	1	2
изолированном виде	1	1
слова в	1	2
видимо эгоцентрическая	1	1
речь не	3	2
развивается в	1	1
между ними	2	3
с той	2	2
психологических функций	1	1
к ребенку	1	1
мышления не	1	2
таким же	1	2
сколько на	1	1
в животном	1	6
одной стороны	9	5
раньше чем	1	2
этими элементарными	1	1
ничем не	1	1
и для	1	2
возникнуть и	1	3
что только	1	1
вообще и	1	1
деятельности приводят	1	1
над внутренней	1	1
обстоятельство что	1	3
ступени развития	2	5
по себе	5	7
заключить что	1	1
не столько	4	4
объективной связи	1	1
общих чертах	1	1
слова как	2	1
а в	2	4
слов с	2	1
понять это	2	1
силу того	1	2
чтобы он	1	1
остановиться на	1	3
на которой	2	1
эгоцентрической детской	3	1
от друга	3	1
уже что	1	1
с которыми	1	3
к построению	1	1
по его	1	1
следует отнести	1	1
и мышление	4	2
постановка вопроса	1	1
представлений и	1	1
числе и	1	1
нуждается в	2	1
черты которые	1	1
мышление может	1	1
что с	2	4
им в	1	3
оперирует почти	2	1
слова не	1	2
отношении мышления	4	1
области мышления	1	2
значение в	3	3
молодые недостаточно	1	1
понятий ребенка	3	2
значит игнорировать	1	1
видим его	1	1
такой же	3	1
формы мышления	2	7
лежащих в	1	3
дальнейшего исследования	2	1
для всех	4	1
по мнению	1	1
мы должны	5	6
в которых	3	3
как с	1	4
и до	2	1
дальнейшего развития	1	2
без которых	1	1
нечто подобное	2	1
школьного возраста	3	3
в центр	1	2
функциональных и	1	1
словом и	2	1
чем вызывается	1	1
тех же	2	1
показали что	4	4
взрослых людей	1	1
другом в	2	1
смысле слова	3	2
постановки проблемы	1	1
быть с	2	1
мышления с	6	2
того предположения	1	1
и как	5	5
к осознанию	1	1
бы обозначить	1	1
именно к	1	1
говорит в	1	1
в своеобразном	1	2
его построения	2	1
распадается на	1	3
точки зрения	26	6
к формулировке	1	1
о развитии	4	1
человека с	2	1
но и	14	4
центральным моментом	1	2
в ее	2	1
а затем	5	1
до сих	4	1
остается в	1	1
том чтобы	3	1
виде общего	1	1
высшие формы	1	1
самым существенным	3	1
ребенка с	2	3
во всем	3	3
речи а	1	1
основном и	1	1
объективных данных	1	1
речи так	2	1
внутренней речью	1	3
это исследование	1	1
комплекса лежит	1	2
к мышлению	3	3
далее что	1	1
в этом	17	14
этого комплекса	1	2
принципиальное значение	1	1
ребенок мыслит	1	1
эта деятельность	1	1
известно ребенок	1	1
что мы	5	7
мышление мы	1	1
которую можно	1	1
занимает среднее	1	1
лишь после	2	1
и связи	2	1
самых различных	1	1
из этих	3	4
сейчас не	3	1
как например	1	1
и методологической	1	1
возрасте в	1	1
наблюдать у	1	1
их в	4	3
всей этой	2	1
исследователей к	2	1
лежащим в	1	1
которую он	1	1
заключается в	8	9
автора мы	1	1
обозначить как	1	1
также не	2	1
той теории	1	1
уже у	1	1
это представляет	1	1
в другую	1	2
развития их	1	1
искусственных понятий	1	2
бы сказать	2	3
которые не	3	4
в речи	2	2
начиная с	2	1
из ряда	1	1
обе эти	3	3
ту или	2	1
что мышление	2	1
окружающая его	1	1
самыми различными	1	1
вопрос об	6	2
и которое	3	1
интеллектуальной деятельности	1	7
мышления так	1	3
в эксперименте	1	4
в нем	1	2
во всех	3	1
в дальнейшем	1	1
просто сопровождает	1	1
на какой	1	1
или по	1	1
ребенка его	1	2
о природе	4	1
в это	1	1
его мышление	1	1
котором мы	1	1
с предшествующим	1	2
целесообразной деятельности	1	4
внутреннее единство	1	1
или в	1	2
психические функции	1	1
и понимания	2	1
в какой-либо	1	1
постановке вопроса	2	1
исследований в	2	1
конце концов	1	1
а именно	1	1
речь взрослого	2	1
том что	21	20
связи между	3	5
видели что	1	3
о котором	2	2
между детьми	1	1
этого возраста	1	2
и эгоцентрической	2	1
лежит не	1	2
ребенка этот	1	2
понятий в	1	6
собственном смысле	5	6
к единству	4	1
может возникнуть	1	2
бы сделать	1	1
речи ее	1	1
к ее	1	1
оно не	1	2
а также	1	2
связь между	6	4
приходит к	3	6
