2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
вместе с	9	8
можно заметить	1	1
души человеческой	1	1
это всегда	1	1
по тому	1	1
сказать о	1	1
в лесу	26	1
мертвых и	1	3
в том	9	12
мы знаем	2	2
здесь говорится	1	1
сказки о	2	1
такие случаи	1	1
во-первых как	1	1
в его	3	5
только у	1	1
речь будет	1	2
как они	1	1
животный облик	1	1
не существует	1	1
много примеров	2	1
надо сказать	1	1
от того	1	3
о том	3	7
меня не	1	1
между тем	2	1
русских сказках	2	1
см в	2	1
живет в	5	2
на месте	2	1
отношение к	4	1
девушек которые	1	1
этот мотив	5	5
сказки в	4	1
его не	3	2
есть ли	2	1
не сохранила	2	1
на то	1	2
в животное	3	1
вышел из	1	1
случаи когда	4	2
есть только	2	1
имеется в	1	3
свою старую	1	1
у фрэзера	1	1
и наоборот	1	1
для этой	1	1
в некоторых	5	2
frazer неи	1	1
главным образом	1	3
он сделал	1	1
как мы	8	4
не все	6	1
также в	1	1
по мере	1	1
относится к	2	2
известно что	2	2
может быть	11	11
случаях когда	1	3
и его	4	7
в одной	3	2
правда в	1	1
отражен сказкой	1	1
что как	1	1
уже говорили	1	1
где уже	1	1
его тело	1	1
его находит	1	1
новой гвинеи	1	1
это место	1	2
он состоит	1	1
эта сторона	1	2
обнаружить что	1	1
здесь слишком	1	1
нельзя провести	2	1
голова и	1	1
были бы	1	1
земледелие этот	1	1
вовсе не	2	2
она не	4	3
воздуху и	1	1
место куда	1	1
они обладают	2	1
есть не	1	1
к ним	1	1
часто эти	1	1
или наоборот	2	1
в тех	2	3
так на	2	2
этого мотива	4	4
пока не	1	2
что герой	3	2
с тем	2	4
по голове	1	1
в виде	2	6
сказки с	1	1
прослеживается в	1	1
сказка и	2	1
из этого	1	3
том смысле	1	1
в вышеприведенных	1	1
по всему	1	2
в отдельности	1	1
этой детали	1	1
мы сейчас	2	1
нам сказка	1	1
на той	1	2
здесь не	3	2
как указано	2	3
чем сказка	1	1
эти два	3	2
стоит дом	3	1
между героем	1	1
можно бы	1	1
на которых	1	1
его к	1	1
сказке она	4	2
она в	1	2
могло быть	3	2
иначе обстоит	1	1
и действительно	2	3
русской сказки	1	1
неи с	1	2
же мы	1	5
со стороны	3	3
состоит из	1	1
бывает и	1	1
д здесь	1	1
одно из	1	1
у ворот	1	1
в таком	1	1
том свете	2	4
в рыбной	1	1
амур и	3	1
что здесь	6	3
перед ним	1	1
в частности	5	3
как говорит	1	1
следующим образом	3	1
могли быть	1	2
пребывания в	7	1
через некоторое	2	1
показывает что	5	3
герой здесь	1	1
на этой	1	2
здесь можно	6	7
и черепа	1	1
такова же	1	2
очень ясно	1	2
и даже	2	1
не будем	3	2
и очень	1	1
не было	2	3
не отражены	1	1
и тем	1	4
также имеет	1	1
то это	2	5
или с	1	1
приведем еще	1	1
только в	4	5
в полночь	1	2
с ними	3	2
в этой	5	2
другой стороны	7	8
о ней	2	1
с того	2	1
отношению к	2	2
т е	16	22
после этого	2	4
брака один	1	1
на спине	1	1
бы что	1	1
царство в	1	4
то и	6	2
всяком случае	2	2
лет и	1	1
основан страх	1	1
и постоянных	1	1
к этому	7	3
сказках типа	4	1
на ней	5	1
и эта	1	3
сказке герой	4	5
но для	1	2
почему именно	1	1
к заключению	1	3
эта форма	1	1
как в	2	6
нет ни	1	2
к комплексу	2	1
во всяком	2	2
там хранятся	1	1
и не	12	10
что у	3	2
туда где	1	1
мы уже	6	6
но вместе	1	1
о молодильных	1	1
с мертвыми	1	1
выше мы	3	1
могли иметь	1	1
иного мира	1	2
таким образом	10	12
связь не	1	1
быть разрешен	1	1
указывающих на	1	1
тем что	4	5
имеет свою	3	1
на море	1	1
в дворце	1	2
уже в	1	1
можно установить	5	1
сказка знает	1	1
в жизни	2	1
также сохранена	1	1
такое же	1	1
подтверждает догадку	1	1
не только	14	10
сказке говорится	1	1
он не	5	2
в большом	8	1
сказке эта	1	1
бежит от	1	1
смысле этого	1	1
там же	2	3
все эти	4	8
в египетской	1	1
этот процесс	1	1
в данном	4	3
другое место	1	1
это еще	2	3
совершенно ясно	1	4
есть и	5	4
случае не	1	1
образе животного	1	3
сказке о	4	3
перед собой	1	1
меня к	2	1
иногда и	1	1
т д	15	8
земледелия и	2	1
мы находим	1	2
представления о	2	10
фрэзер сообщает	1	1
люди не	1	1
и он	2	4
на его	3	4
за это	2	1
как на	1	3
именно он	1	1
чем говорилось	1	1
сюда случаев	1	1
на похищении	1	1
к тому	3	2
меня и	1	3
с появлением	4	6
ее во	1	1
и становится	1	1
как у	1	2
брак с	1	1
утверждать что	2	2
и этот	1	1
в эту	1	2
перед нами	1	2
или сам	2	1
состоят в	1	1
интересно что	1	2
одной стороны	2	7
эти черты	1	1
обстоит дело	1	1
ее то	1	1
и те	1	2
в мотиве	1	1
и для	2	1
с другом	1	1
на девушку	2	1
сам он	1	1
тесно связан	1	1
приезжают в	1	1
амуре и	2	1
в америке	1	1
жену и	1	1
отличается от	1	2
и вместе	1	1
царства и	1	4
может оказаться	1	1
и эти	3	5
в белуджской	2	1
после чего	10	6
женщины красавицы	1	1
она получает	1	1
не менее	5	1
не останавливает	1	1
еще не	10	9
и хвост	2	1
целый ряд	3	2
с ним	1	8
так в	6	6
тела которая	1	1
по сообщению	1	1
образом мы	2	1
в американских	1	1
на все	2	1
не вполне	6	2
возвращения домой	3	1
все еще	6	1
ее мать	1	1
имеем в	4	4
и этим	1	5
трудно сказать	1	1
типа амур	1	1
а в	6	3
историческое явление	1	1
однако что	3	1
дома здесь	1	2
же можно	2	3
и более	2	1
представляет собой	3	2
рассматриваются как	1	1
только с	1	1
видим в	1	1
в русской	3	6
переходом на	1	1
для героя	1	1
на них	1	1
эти случаи	3	2
а через	3	2
чтобы он	1	1
это одно	1	1
и вот	2	3
герой также	2	1
или эта	1	1
своей жизни	1	1
иное царство	1	6
него и	2	3
в своем	2	2
на которой	1	1
солнца и	3	3
стороны и	3	2
одного из	2	1
героем и	1	1
но она	2	1
неи запрет	3	1
этом нет	1	1
неи все	1	1
земледельческих народов	1	2
и на	4	12
он на	2	1
не имеют	2	1
необходима для	1	1
которые в	1	2
считает что	1	1
сказке мотив	1	1
сказке в	4	2
на одной	2	1
от него	2	3
ли это	2	1
абхазские сказки	1	1
этот обряд	2	3
с представлениями	1	5
так или	1	1
вообще не	1	3
не отражена	1	1
к сказке	1	2
оживает и	1	1
с переходом	2	3
не имели	1	4
с двумя	1	1
дом он	2	2
говорит герою	1	1
данный мотив	1	1
как и	3	5
тому как	1	1
вступают в	2	1
но еще	1	1
потому что	3	13
другую сторону	1	1
друг друга	6	1
в царстве	1	2
на том	3	8
по этому	1	1
тогда как	1	2
будет ниже	1	2
в то	2	5
и то	2	3
на мне	3	1
по отношению	2	2
никогда не	3	13
становится ясным	1	1
сказки и	1	1
часто связан	2	1
можно ли	3	1
царство смерти	1	2
приведенных материалов	3	1
или женщин	1	2
на более	1	3
и стоит	1	1
и в	22	26
все время	2	2
связаны с	1	5
так же	3	2
представлениями о	1	5
русскую сказку	1	1
в мире	1	1
это сказывается	1	1
так что	5	3
русских сказок	1	1
приводят к	1	3
не просто	1	1
а на	1	1
не видно	3	1
так как	7	18
и только	1	3
но не	7	2
и царство	2	1
такой же	2	3
несколько относящихся	1	1
по наблюдениям	1	1
не в	4	3
в охоте	1	1
в земле	1	1
как будто	2	3
для нас	4	2
неи наконец	1	1
даже не	2	1
не означает	1	2
восходит к	1	1
на эти	1	2
мы проследим	1	1
как герой	3	1
в ином	6	6
на этом	4	1
мы должны	7	2
и через	1	3
узнаем здесь	1	1
в которых	2	2
аф неи	5	1
этих материалов	3	1
смерть и	2	2
а она	2	1
и до	1	2
роль и	1	1
как она	1	1
за что	1	2
смерти с	1	1
замуж за	1	1
мог быть	1	1
не совсем	3	1
можно наблюдать	1	2
в таких	1	1
как это	4	5
появлением собственности	1	2
сказки мы	1	1
что этот	1	2
с этим	8	2
рыбной ловле	1	1
на место	1	3
царство мертвых	3	4
в африке	1	5
более чем	1	1
и с	4	6
что изучение	1	1
потом в	2	1
предположить что	7	3
больше чем	1	1
но это	3	4
искать в	1	1
неи в	8	4
в него	2	3
в амуре	1	1
б неи	2	1
под влиянием	1	1
он находится	1	1
это в	1	1
свидетельствующий о	1	1
яснее в	1	1
нет необходимости	1	2
монгольской сказке	1	1
ее в	3	6
как один	1	1
знаем что	2	2
пр есть	1	1
тех случаях	1	3
же в	2	1
так часто	2	2
поставлен вопрос	2	1
можем предположить	4	1
более поздняя	1	1
материалы которые	1	1
бы она	2	1
также и	1	1
для этого	1	1
что такие	1	1
на тот	1	2
тут же	1	1
и вновь	2	1
это не	6	4
именно на	1	2
которые по	1	1
образом и	2	2
с другой	7	10
некоторое время	3	1
змей или	1	4
и др	2	2
а если	3	1
и как	3	2
на небе	1	5
там герой	2	1
неи иногда	1	1
но он	4	2
ехали ехали	1	1
далеко не	3	3
уже знаем	2	2
это значит	1	1
находятся под	1	1
было бы	3	2
того как	1	3
здесь и	2	2
и была	1	1
два брака	2	1
мужских домов	4	1
видели как	3	3
как бы	1	4
неимы рассмотрели	1	1
охраняется животными	1	1
похищения в	1	1
зв неи	1	1
в греческих	1	1
казалось бы	1	1
дело с	2	1
за тебя	1	1
прежде всего	3	4
о его	1	1
мотива в	2	2
это настолько	1	1
сказка отражает	1	2
на островах	2	3
точки зрения	2	1
должно было	2	1
этого мира	1	1
в описании	1	1
рассмотрим несколько	1	1
и новые	2	1
видно что	2	2
вопрос не	1	3
у нас	4	5
случай когда	1	2
к своему	1	3
но и	12	9
но есть	2	3
сказке мы	2	1
они всегда	1	1
в ее	1	1
а затем	3	1
над ним	1	1
до сих	5	4
и сильный	1	1
уносит с	1	1
оно имеет	1	1
не знает	1	1
только то	1	2
неи то	1	1
это может	1	1
жить в	3	1
по воздуху	1	3
ясно и	1	1
лесу у	1	1
мы не	1	6
производства материальной	1	1
чем в	1	1
одной из	1	1
сказках где	1	1
северной америке	1	2
мы можем	6	7
религиозных представлениях	1	1
поражает его	1	1
можно видеть	2	1
сказка не	2	2
уже выше	2	2
и уносит	1	1
три ночи	3	1
в тобольской	1	1
здесь мы	5	4
но эти	1	2
тобольской сказке	1	1
мы рассмотрим	2	3
это происходит	1	1
власть над	4	7
этой точки	1	1
только наиболее	1	1
в целом	3	1
провести точной	1	1
землю и	1	1
в доказательство	1	2
мотив запретного	4	1
что не	2	2
мотива с	1	1
и пр	11	1
не что	3	1
а не	6	2
видит перед	1	1
русской сказке	2	6
сквозь него	1	1
живут в	1	1
с этой	1	2
этот вопрос	2	1
с одной	2	7
все что	3	4
в этом	17	12
большого дома	3	1
еще яснее	1	2
несколько лет	3	1
из земли	4	2
время как	2	3
превращается в	3	7
подобного рода	1	1
большой дом	7	1
все те	1	1
аф в	1	2
с царством	1	1
белуджской сказке	2	1
об этом	1	1
перед нею	1	1
точно так	2	2
быть и	3	1
есть сказки	1	1
в образе	1	10
по другим	1	1
других случаях	1	1
одним из	4	1
когда ты	1	1
что мы	1	2
и ее	3	3
сказке не	1	1
и страшное	1	1
или даже	1	1
еще несколько	1	1
брачная жизнь	1	1
у индейцев	1	4
и некоторые	2	2
в иной	1	1
попадает в	11	3
также что	1	1
здесь у	1	1
отражает более	1	1
сел на	1	2
я могу	1	2
материальной жизни	1	1
связь и	2	1
лесу и	1	1
герой отправляется	1	1
одна из	2	2
встречаются и	1	1
же как	2	3
на свет	1	1
был очень	1	1
и один	2	1
это делается	2	1
из этих	3	4
не создает	1	1
очень много	2	1
можно предположить	1	1
в первую	1	1
успех в	1	1
этого слова	1	1
все это	1	1
слились в	1	1
позднюю форму	1	1
этого предмета	1	1
сказке но	2	1
в качестве	2	3
сказках герой	1	1
в один	1	1
и есть	2	1
с умершим	1	1
их в	3	3
и данный	1	1
находится в	4	1
смерти все	1	1
см здесь	1	1
обращается к	1	2
есть частный	1	1
сказке см	1	1
на своем	1	4
объясняется что	1	4
он и	3	2
с душой	1	1
возразить что	2	1
если я	3	1
отсюда же	1	2
молодых людей	2	1
большую роль	1	1
хотя и	2	1
с ее	1	1
и должна	1	1
тела и	1	2
они не	4	3
например в	2	7
кто в	1	1
где он	1	2
волосами и	1	1
из чрева	1	1
то же	6	5
то не	2	1
приходит в	3	2
при помощи	3	3
героя в	1	2
другими словами	1	3
хрустальной горы	1	1
связана с	3	3
часто он	1	1
быть рассмотрена	1	1
не будет	1	5
которое и	1	1
которые не	1	1
обычно в	1	1
что и	9	4
равно как	3	1
вот почему	2	3
этим же	2	1
где мы	1	1
здесь герой	3	1
русская сказка	1	3
характерно что	1	1
это так	1	1
начиная с	1	1
случай мы	2	2
в свете	5	1
думают что	1	1
превратились в	1	1
страх перед	1	1
с собой	2	2
что же	1	2
уже только	2	2
ином мире	4	7
царевна в	2	1
указывалось выше	1	1
с охотой	1	1
белуджские сказки	2	1
она живет	1	1
чтобы быть	1	1
живет на	1	2
мы видим	8	5
что сказка	5	3
во дворец	2	1
он так	1	1
случае в	2	1
кости и	1	1
образом в	2	1
в сказках	9	3
вопрос о	2	3
также отражен	1	1
ее себе	1	1
не всегда	4	4
к нему	5	1
можно сказать	2	2
frobenius б	1	2
сказкой не	2	2
относящихся сюда	1	1
ничего не	6	2
неи эти	1	1
не стал	1	1
ее на	1	2
можно привести	1	1
что он	9	9
здесь кроется	1	2
установить что	1	2
в религиозных	1	1
данном случае	3	3
и тот	1	1
я привожу	1	1
над его	1	1
том числе	1	1
если он	2	3
что они	8	2
весь комплекс	1	2
на эту	1	1
к этой	1	1
очень сложное	1	1
в нем	9	8
есть просто	1	1
в других	4	4
эти представления	1	5
ему нужны	1	1
или иначе	1	1
заметить что	1	1
связанное с	2	1
в книге	1	4
он съел	1	1
один из	5	3
меняется и	1	1
неи но	1	2
и поэтому	1	1
с солнцем	1	3
в союзе	1	1
ясно что	1	1
так просто	1	1
что дворец	1	1
должны были	3	2
уже не	7	7
зп неи	4	1
быть поставлен	3	1
в силу	2	1
к себе	1	2
он встречает	1	1
этим объясняется	3	3
в обрядах	3	1
этим в	1	2
он в	1	1
на нем	1	1
между прочим	3	1
сказке читаем	1	1
все так	1	1
этих трех	1	1
представление о	3	9
в обряде	5	1
было так	1	1
этот случай	8	6
видели выше	3	1
отдал ему	1	1
и здесь	7	1
герой встречает	2	2
оградой в	1	1
как нечто	1	1
коня и	1	3
или в	11	3
есть одно	1	1
и по	1	4
но в	10	7
это мы	1	2
своем пути	1	2
человека в	1	2
других сказках	1	1
не имеет	2	2
яги и	4	1
своего рода	1	2
пришел к	1	1
сих пор	5	4
и сам	1	2
связанных с	2	1
тем не	5	1
этой связи	1	1
ее с	1	1
это далеко	1	2
а именно	4	9
мы легко	1	1
что там	2	2
при этом	2	3
того что	5	2
и там	4	6
том что	8	10
его он	2	1
но уже	1	1
у нее	2	1
такая же	1	1
у него	3	7
в злого	1	1
в ней	2	5
видели что	4	3
аф здесь	2	1
в другом	2	1
что иное	3	2
только через	1	3
она и	1	1
в этих	11	2
к змею	1	3
несколько иной	1	1
тех которые	1	2
герой приходит	2	1
и также	1	1
причем здесь	1	1
волшебный мертвец	1	1
становится и	1	2
в котором	2	1
долгое время	1	1
нам уже	2	1
ни одной	1	2
что его	1	1
смерть как	1	1
где жил	1	1
говорилось выше	2	2
с урожаем	1	2
животного и	1	1
бусы и	1	1
он имеет	1	4
он весь	1	1
ту же	2	2
к ней	4	1
вступает в	3	1
такую большую	1	1
там в	1	3
часто в	1	1
ее искать	1	1
над природой	1	1
свои волосы	1	1
в монгольской	1	1
дом с	2	1
но все	2	2
а также	2	4
только те	1	1
все три	1	1
можно было	1	2
что это	1	2
и это	2	8
в этот	2	1
посвящения и	6	1
охотой как	1	1
меня в	1	3
же не	2	2
только одна	1	3
и другие	4	3
и герой	2	1
т д.<неи	1	2
от них	3	1
каким-то образом	1	2
не с	2	1
в связи	3	1
соответствии с	1	1
отсюда и	1	1
приходит к	1	3
с ягой	1	1
со всех	1	1
съел и	1	1
почти всегда	1	3
