2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part5_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram
нам кажется	4	1
замкнуто в	1	1
слова он	1	1
всем этим	1	2
не представлен	2	1
себя и	2	8
чужому слову	1	1
найти в	1	1
я ты	1	1
из которых	2	1
как можно	2	2
его слово	1	4
в них	3	4
кажется что	3	2
него в	2	1
только не	1	1
достоевского а	1	1
и весь	1	1
в роман	1	2
эта особенность	4	2
слова его	2	2
мне как	1	1
может стать	1	1
обычном смысле	1	2
да так	1	1
образом как	1	1
те же	1	2
с миром	2	3
не то	1	1
сам в	1	1
говорит сам	2	1
что все	3	2
и ставит	1	1
не может	11	18
понятно что	1	2
этом рассказе	1	1
в чужих	1	2
подполья не	1	3
там где	6	7
а прежде	1	1
его о	2	1
сказать что	5	3
то есть	24	16
дано в	2	1
того или	1	1
вместе с	2	2
он должен	1	1
сознания и	3	4
его стиля	1	1
что говорит	1	1
в рассказах	1	1
в братьях	1	3
себя как	5	3
в том	11	5
места в	1	2
не друг	1	1
рассказ и	1	1
в его	24	21
все равно	2	2
его жизненного	1	1
твердого образа	1	1
и т.п	3	6
мышкиным и	1	1
пределах романа	1	1
но вы	1	1
разобранные нами	1	1
он старается	1	4
дурную бесконечность	1	1
не входит	1	1
приводит к	3	2
ту сторону	1	1
о том	2	2
между тем	5	4
отношение к	1	6
достоевского он	2	1
являются лишь	1	1
на вопрос	2	2
достоевского его	2	1
в самой	7	1
во всей	2	1
да и	2	5
которых он	1	1
большинстве случаев	2	2
мире достоевского	5	3
есть только	1	2
твердого и	1	1
слово слово	1	2
к ахмаковой	1	1
впечатление что	1	1
всего то	1	1
касается диалогической	1	1
установка рассказа	1	1
в некоторых	1	1
впрочем и	1	1
в рассказ	1	5
не все	1	1
как мы	5	8
так чтобы	1	4
этого самосознания	2	2
одном сознании	1	2
может быть	21	14
исповеди с	1	2
тон рассказа	1	1
то в	1	2
и его	13	14
в одной	4	3
себе его	1	1
человеке или	1	1
целого то	1	1
уже говорили	1	5
знает сам	1	1
позицию вовне	1	1
вследствие этого	1	1
как его	1	3
своему герою	1	1
достоевский мыслил	1	1
в отношении	2	9
долгорукого и	1	1
в устах	1	1
на мир	8	1
вовсе не	8	7
она не	5	1
и показывает	1	1
героя не	5	1
произведениях достоевского	5	2
себя самого	4	7
есть не	2	1
бы я	1	1
человека а	1	1
или наоборот	1	1
чужого сознания	2	4
диалог то	1	1
не на	3	1
он бросает	1	1
я не	3	8
ни было	4	3
с чертом	1	2
отлично знает	1	1
за собой	1	3
этот замысел	1	1
из этого	1	2
мира достоевского	4	1
достоевского мы	4	1
произведении достоевского	1	1
здесь не	1	1
о себе	9	17
достоевского вот	1	1
бы в	3	4
и тон	2	3
и было	1	1
композиционно выраженного	1	1
устойчивую позицию	1	1
направлена на	1	1
неслиянных сознаний	4	1
к которой	1	1
но из	1	1
другу как	1	2
отличие от	2	2
уверенного и	1	1
его к	4	3
тот же	2	4
достоевского и	12	2
и самое	2	2
самой структуре	2	1
и действительно	1	1
и других	5	1
как он	2	2
целом то	1	1
его слова	1	2
в твердую	1	1
достоевского как	12	2
единства стиля	1	1
всего романа	1	2
то он	3	1
в вечность	2	1
да ведь	2	1
верно отмеченная	1	1
входят в	2	1
в каждой	2	2
возвышает его	1	1
ответ на	1	1
и отчасти	1	2
к слову	1	2
от этой	1	1
и даже	3	5
но ведь	1	2
того чтобы	4	1
и при	1	1
то это	1	1
в своих	2	1
только в	8	6
в произведениях	2	2
появляется в	1	3
тоже не	1	1
собою но	1	1
другой стороны	2	3
так сказать	3	2
подполья в	1	1
больше всего	1	1
в этой	4	1
достоевского с	7	1
из тех	2	1
и провоцирующий	1	1
отношению к	11	7
правда неотразимо	1	1
и иван	1	1
то и	2	1
голосами других	1	1
всяком случае	3	4
героев достоевского	3	3
его с	1	5
ибо не	2	1
поэтому-то так	1	1
самим собою	2	9
к этому	2	1
но для	2	2
среди уже	1	1
на рынок	1	2
они и	1	1
как в	6	5
нет ни	2	2
бедных людях	1	1
во всяком	4	4
диалога в	1	2
и не	34	27
что у	1	6
замыслу достоевского	1	7
мы уже	2	8
здесь же	1	1
свое последнее	1	1
со всеми	1	3
лежит в	1	2
диалога у	1	1
таким образом	11	7
время их	1	1
тем более	1	1
мире а	2	2
своего мира	1	1
с голосами	1	1
не он	1	1
во-вторых если	1	1
он как	1	4
время не	2	3
что гроссман	1	1
а вовсе	1	1
тем что	3	4
вопрос кто	3	1
каких-то новых	1	1
одно и	1	3
уже в	5	3
такой человек	1	1
для самого	2	1
в жизни	6	2
это и	9	3
в плане	5	6
у вас	2	1
в изображении	2	1
диалог в	2	2
не только	13	10
нет становления	1	1
ибо в	1	3
является лишь	4	1
дано на	1	1
с какой-то	1	1
он не	4	13
в основном	2	1
героя он	1	1
говорит он	8	4
заставляет его	2	1
что даже	1	2
для его	3	2
смысле этого	1	2
в человеке	6	1
но у	2	1
наконец в	2	4
все эти	8	3
внутреннего человека	1	1
вот что	2	1
в движение	1	2
что из	2	1
этот процесс	1	2
в данном	2	1
в пределах	9	11
может и	1	1
значительной степени	1	1
рядом с	13	4
и потому	3	1
подполья я	1	1
тенденция к	1	1
случае не	1	1
художественная задача	2	1
о герое	1	1
со своим	3	2
с самого	2	8
собою в	1	1
в кругозор	6	2
в их	3	1
ум и	1	1
хотя правда	1	1
кто он?	2	1
обращаться к	1	5
изображения в	3	1
к герою	1	8
конечно эта	1	1
достоевского к	5	1
выражение и	1	1
того в	1	1
в себе	5	5
материала в	1	1
между ними	2	1
и он	1	2
тут и	2	1
на его	2	4
слова я	1	1
как на	2	1
герои достоевского	3	1
к тому	1	6
на себе	2	1
таким же	2	1
и то	1	5
других героев	1	1
в эту	1	4
уверенность и	1	1
перед нами	4	1
самому герой	1	1
как если	1	1
он приводит	1	1
нему и	2	4
эти черты	1	1
голосов и	1	2
слово о	2	7
сознанию героя	3	1
внутренней жизни	1	2
как нам	2	1
из них	2	3
в бедных	1	1
бы уже	2	4
и для	3	8
с другом	3	4
других равноправных	1	1
творчества достоевского	7	1
достоевского нет	3	3
почти никогда	1	1
мысли в	2	2
алешей с	1	1
самого достоевского	6	1
до конца	5	4
но даже	1	1
литературных произведений	1	1
авторского замысла	2	1
отличается от	2	1
согласиться с	1	1
его ум	1	1
художественного мира	5	1
в вас	3	1
в первом	2	2
отношении друг	1	1
своих признаний	1	1
него не	2	1
вполне понятно	1	2
для достоевского	6	2
по себе	7	4
любовь к	1	1
не менее	1	2
еще не	5	7
знает что	1	3
у ивана	2	2
ни одного	2	9
он сам	3	6
с ним	6	7
к его	1	1
собрать свои	1	1
же самое	1	1
но на	1	4
к той	2	1
в конце	5	5
достоевского по	2	2
не разрешает	1	1
иван карамазов	1	2
а в	7	7
выраженного диалога	1	1
тому что	2	2
всего в	1	1
дано как	1	1
и более	1	1
только с	2	3
в каждом	8	6
для героя	2	1
слово оно	1	1
с самим	1	15
в мир	3	1
и вот	2	4
жест в	1	1
целом это	1	1
iv человек	1	1
дело в	1	1
по преимуществу	3	1
а впервые	1	1
словом героя	1	2
него и	1	3
романа но	2	1
в своем	8	2
самому и	1	5
ни был	1	2
на которой	1	2
является в	1	1
слов героя	2	1
но с	1	1
и на	10	6
отдельных героев	1	1
слово его	1	1
теми же	1	2
и внутренняя	1	1
достоевского в	19	3
к другу	1	3
человеку как	1	1
житии зосимы	1	1
неотразимо возвышает	1	1
по крайней	2	1
своим двойником	1	1
вообще не	1	2
нем и	1	1
в каждый	1	1
для того	2	1
личный документ	1	1
это из	1	1
что весь	1	1
и примирения	1	1
как и	8	18
тому как	3	2
вступают в	1	1
потому что	12	8
ставрогина и	1	1
одного монологического	1	1
в аспекте	1	1
друг друга	3	2
конечно и	4	1
на котором	2	1
у которого	1	1
ни одно	1	1
в самом	8	6
это последнее	1	1
же время	7	10
полноправными сознаниями	1	1
творчестве этот	1	1
поэтому в	2	1
по отношению	11	6
никогда не	5	4
героев и	6	1
в то	10	11
этом отношении	5	1
и открыто	1	2
к такому	1	1
в напряженном	1	1
действующими лицами	1	2
с чужим	1	2
всех этих	3	2
слова не	1	2
и в	23	35
все время	1	4
так же	6	7
в мире	7	4
под названием	1	1
так что	1	5
романа мы	1	1
другому моменту	1	1
записок из	3	3
так как	7	4
из его	3	2
и каждое	1	1
и только	1	1
значение в	1	1
и веселья	1	1
но не	8	6
к концу	1	3
такой же	1	3
и говорит	1	3
по замыслу	1	11
вовлекаются в	1	1
не в	6	10
страница из	1	2
сердце к	1	1
если оно	1	1
вообще нет	1	1
не знал	1	2
точек зрения	3	2
как будто	3	4
характер или	1	1
правде правда	1	1
творчестве достоевского	5	7
есть в	3	1
мы должны	2	3
помимо его	1	1
плане и	1	1
мы сказали	1	1
и во	2	3
я ничего	1	1
в которых	2	2
не могут	6	1
бы он	1	2
другом как	1	1
и до	1	1
да в	1	1
образа героя	3	3
которой достоевский	1	1
сознанию и	1	1
как она	1	1
у меня	1	6
раз и	3	3
лишь как	5	1
макара долгорукого	1	1
нами в	1	1
отношении к	2	7
герой как	2	1
достоевского вовсе	1	1
с этим	1	3
лишь в	3	7
словом и	1	3
романах достоевского	6	4
слове и	1	2
несколько дальше	1	1
и с	4	12
эта болтовня	1	1
бы привести	1	1
он знает	3	3
дело и	1	1
но это	5	6
признать что	1	1
он остается	2	1
под влиянием	1	3
несколько раз	1	2
самом рассказе	1	1
это в	2	2
характер в	1	1
друг другу	2	4
не для	1	1
и личный	1	1
наконец на	1	1
позволяет ему	1	1
чужое сознание	1	1
же в	2	1
здесь достоевский	1	1
конечно не	1	2
в монологически	1	1
которой в	1	1
и самого	4	1
м.б и	1	1
для этого	1	2
каждый поступок	1	1
по ту	1	1
собственно не	1	1
нет в	1	3
это не	10	3
автора а	2	1
и идеологической	1	1
и вновь	1	1
есть они	1	1
слово в	2	2
него самого	3	1
с другой	2	4
и как	8	2
он все	2	2
был не	1	1
голос самого	1	2
здесь в	1	2
в речах	1	6
хотя конечно	1	1
другого человека	4	3
но он	2	4
должно быть	1	3
далеко не	1	1
принципы построения	1	1
из своего	3	4
в чем	1	4
было бы	6	3
в житии	1	1
героя у	1	1
слову героя	2	2
что такое	1	1
меня но	1	1
как бы	28	31
выше в	1	1
бы быть	1	1
в процессе	4	1
своих мыслей	1	1
так это	1	1
нами особенность	1	1
а его	3	1
в первой	2	1
его построения	1	1
героя достоевского	1	1
прежде всего	7	12
тех кто	1	1
точки зрения	21	7
степени как	2	1
том условии	1	1
себе и	3	7
героя но	1	2
а с	1	3
него как	1	1
сам и	1	3
его личности	2	1
он ни	1	1
своих героев	3	1
в монологическом	1	1
рассказа изменяется	1	1
мы остановимся	3	3
и оставалось	1	1
но и	11	14
уже по	1	1
мы привели	1	1
к своему	1	5
и самостоятельности	2	1
человеческого голоса	1	1
бы только	1	1
в ее	1	3
знает и	1	5
над ним	1	1
эти слова	1	3
нет и	1	4
достоевского всегда	1	1
он может	3	1
до сих	2	1
подполья и	2	1
сочетается с	3	1
остается в	2	1
не знает	1	6
одного момента	1	1
в творчестве	5	4
вас нет	2	1
их на	1	1
идеологической позиции	1	1
будто бы	1	2
в большинстве	2	2
но именно	4	2
всею ясностью	1	1
себе но	1	2
к собственному	1	1
мы не	2	1
тип не	1	1
своему предмету	1	7
одной из	1	2
героя с	2	1
здесь действительно	1	1
не слышит	1	1
или как	5	3
себя в	3	2
я бы	1	4
стремится к	1	6
и свое	2	1
до последней	1	1
его внутреннего	1	2
героя и	5	10
один голос	1	1
его романа	2	1
они действительно	1	2
началом его	1	1
и другого	1	2
голосов в	3	5
здесь мы	2	1
в результате	4	1
беспорядочным началом	1	1
роль в	2	1
но эти	2	2
именно потому	2	2
на самом	4	9
или точнее	1	1
наоборот все	1	1
он определяет	1	1
и наконец	5	7
самосознание и	3	1
в главе	1	1
всех его	1	1
стоит в	1	1
структурными элементами	1	1
какие мы	2	1
в целом	4	3
кругозор самого	3	1
форме в	1	1
но эта	4	2
то новое	1	1
для других	2	3
уже совсем	1	1
с алешей	1	3
что не	1	4
в письме	1	1
своей статье	1	1
тон в	1	1
и пр	1	1
пределах одного	1	5
каждый жест	1	1
а не	20	4
этот вопрос	2	1
предметом изображения	2	1
говорить о	2	3
с этой	1	2
крайней мере	2	1
в этом	25	14
время как	1	2
превращается в	1	1
завершить его	1	1
существенный момент	1	2
тотчас же	1	4
достоевский не	5	1
об этом	1	1
быть и	1	2
со всею	3	1
одного сознания	4	3
одним из	8	1
и делает	1	4
и внутренне	1	2
самим по	1	1
мы замечаем	1	1
или даже	2	1
в содержании	1	1
он говорит	2	1
же была	1	1
здесь с	3	1
художественный замысел	1	1
для себя	2	7
вот как	1	4
идеологических вопросов	1	1
смысловой материал	1	1
на него	2	5
почти все	1	1
одна из	2	1
прямо сказать	1	1
и упорно	1	1
такой образ	2	1
был очень	1	1
романа впервые	2	1
совпадает с	2	2
слово героя	6	4
этого слова	2	5
все это	7	14
этом произведении	1	1
в качестве	1	1
как например	2	1
в один	2	1
я сам	1	7
была быть	1	1
их в	2	2
находится в	1	1
высшей степени	1	3
самом деле	5	10
по своей	1	2
делает его	1	1
могли бы	3	1
авторское слово	1	2
его романов	3	1
братьях карамазовых	1	3
он и	5	5
мысли и	2	1
что касается	1	1
что я	1	13
действительно и	1	1
о нем	11	2
хотя и	1	2
с ее	2	3
не успел	1	1
что может	2	1
но конечно	2	2
стиль и	1	4
самом построении	2	1
и слово	1	8
во многом	1	1
очень долго	1	1
он есть	3	2
например в	3	2
что оно	1	2
себя то	1	2
и происходит	1	2
из подполья	11	35
то же	10	15
основная тенденция	1	1
и со	1	3
будет и	1	2
нет этих	1	1
приходит в	1	1
где начинается	1	1
не довлеет	1	1
особый тип	1	1
это было	1	2
свои мысли	1	1
в двойнике	1	10
оно может	1	1
сравнительно с	1	1
героя в	4	5
его творчества	7	1
должна была	4	2
ее как	2	3
ним и	4	1
бы сказать	1	1
в романах	7	5
этом смысле	9	3
его герой	1	1
с собою	2	5
входящих в	1	1
у достоевского	24	12
других для	1	1
герой из	1	4
при том	1	1
характер и	1	2
войти в	1	2
и именно	1	1
что же	1	7
в себя	3	1
только что	1	3
себя сам	2	2
его сознания	3	1
ни были	1	1
и само	2	1
и их	2	1
речах хромоножки	1	1
рассказа не	1	1
свести их	1	1
он так	1	2
его целом	5	2
сердце ваше	1	1
героя его	2	1
вопрос о	4	2
даже тон	1	1
в которой	4	2
не стыдно	1	1
личности не	1	1
к нему	3	13
достоевский заставляет	2	2
можно сказать	2	1
по своим	2	1
ничего не	6	3
почти не	1	1
ее на	1	1
сочетания голосов	2	2
что он	10	24
данном случае	2	1
себе самому	3	18
но они	4	1
что они	1	6
он воспринимает	1	1
человека из	4	13
можно прямо	1	1
в нем	20	16
чтобы в	1	1
его художественной	1	1
по сравнению	1	1
они ни	1	1
подчеркивает что	1	1
во всех	5	3
в дальнейшем	1	2
в нескольких	1	1
внутрь в	1	1
себе как	1	1
и почтительно	1	1
что и	5	3
один из	2	1
уже не	8	3
они уже	3	1
новое что	1	1
и навсегда	2	1
к правде	1	2
отношения к	2	1
с точки	15	2
позиции нет	1	1
цельный образ	1	1
при всей	1	1
но только	1	3
же и	1	4
есть все	1	1
это слово	1	4
же его	1	1
к себе	2	18
котором мы	1	1
каждом слове	1	2
сознаний в	5	1
человек и	2	4
тогда я	1	1
переносит в	1	1
он в	2	4
ивана и	1	2
такими же	1	1
я в	1	4
каждое слово	1	3
этих трех	1	1
в сущности	5	14
хотя бы	2	2
себе самом	6	5
преломления в	1	1
с ней	1	1
образ героя	4	1
оставаясь содержательно	1	1
радости и	1	1
его самосознания	8	1
именно поэтому	1	1
душу как	1	1
с другими	7	2
здесь как	1	1
самого начала	3	8
и по	2	2
же нам	1	1
во втором	1	1
но в	4	19
благодаря этому	2	2
человека в	5	1
диалогами которые	1	1
и внутреннюю	1	1
может найти	1	1
содержательно теми	1	1
в отличие	2	2
согласно его	1	1
своего рода	1	2
сих пор	2	1
и сам	2	7
со всем	1	1
если и	1	2
развертывается в	1	1
быть по	1	1
произведениях но	1	1
каждого голоса	1	1
чужому сознанию	2	3
самая установка	1	1
конце концов	4	3
а именно	1	1
это очень	3	1
всех существенных	1	1
которого он	1	3
ни того	2	1
при этом	3	2
того что	2	3
как последняя	1	1
столкновение с	1	1
его он	1	1
другими людьми	1	1
что имеет	2	1
в форме	6	3
том что	9	3
среди них	1	1
у него	6	4
в ней	1	2
могут завершить	1	1
хромоножки в	1	1
себе он	1	1
и она	1	1
в точку	2	1
и тут	1	2
с беспорядочным	1	1
снова к	1	1
в построении	5	2
это он	1	4
в этих	2	2
момент его	2	2
в произведении	1	2
тех которые	1	1
голос героя	1	2
чем же	1	1
сам с	1	1
что каждый	1	1
них не	1	1
вот в	1	1
изменяется сравнительно	1	1
ее до	1	1
в котором	2	3
же степени	1	2
ни одной	2	1
не у	4	1
начала все	1	1
для него	15	14
как таковой	1	1
не о	1	4
или другого	1	1
лишь один	1	1
как к	1	5
зрения на	8	1
другой и	1	1
вступает в	1	2
к ней	1	2
увидеть и	1	2
и соответствующие	1	1
совсем не	1	3
же это	1	1
героя для	1	1
он это	1	4
нисколько не	2	1
в стиле	1	4
входит в	2	1
голоса его	1	1
ни на	2	2
не перед	1	1
его произведениях	2	1
то ни	3	3
оно не	2	1
действительной жизни	1	1
себе значит	1	1
в романе	11	1
но все	4	4
мы увидим	1	2
сам себе	1	1
что это	1	4
можно было	3	2
это многообразие	1	1
к миру	1	1
говорит о	1	2
и это	5	5
вас и	1	2
в этот	2	2
и человек	1	1
же не	1	4
действительно не	1	1
жизнь в	1	1
органически чужд	1	1
и другие	2	1
таких сложных	1	1
человек из	3	7
ведь это	2	1
этот принцип	3	1
друг к	1	3
еще далеко	1	1
от них	1	1
повесть о	1	1
стиля и	3	1
к чужому	1	4
со всех	1	1
если б	1	3
